base_id,syntax_family,class,source,target,source_idx,target_idx
44,temporal_clause,uncertainty,"After the nurse analyzed the patient, the situation changed.","After the nurse may have analyzed the patient, the situation changed.",267,2795
44,temporal_clause,passive,"After the nurse analyzed the patient, the situation changed.","After the patient was analyzed by the nurse, the situation changed.",267,2796
44,temporal_clause,formalization,"After the nurse analyzed the patient, the situation changed.","It is true that after the nurse analyzed the patient, the situation changed.",267,2797
44,reported_statement,negation,The report said that the nurse analyzed the patient.,The report said that the nurse did not analyze the patient.,268,2798
44,reported_statement,question,The report said that the nurse analyzed the patient.,Did the report say that the nurse analyzed the patient?,268,2799
44,reported_statement,future,The report said that the nurse analyzed the patient.,The report said that the nurse will analyze the patient.,268,2800
44,reported_statement,uncertainty,The report said that the nurse analyzed the patient.,The report said that the nurse may have analyzed the patient.,268,2801
44,reported_statement,passive,The report said that the nurse analyzed the patient.,The report said that the patient was analyzed by the nurse.,268,2802
44,reported_statement,formalization,The report said that the nurse analyzed the patient.,It is true that the report said that the nurse analyzed the patient.,268,2803
44,conditional,negation,"If the nurse analyzed the patient, the result mattered.","If the nurse did not analyze the patient, the result mattered.",269,2804
44,conditional,question,"If the nurse analyzed the patient, the result mattered.",Did the result matter if the nurse analyzed the patient?,269,2805
44,conditional,future,"If the nurse analyzed the patient, the result mattered.","If the nurse will analyze the patient, the result will matter.",269,2806
44,conditional,uncertainty,"If the nurse analyzed the patient, the result mattered.","If the nurse may have analyzed the patient, the result mattered.",269,2807
44,conditional,passive,"If the nurse analyzed the patient, the result mattered.","If the patient was analyzed by the nurse, the result mattered.",269,2808
44,conditional,formalization,"If the nurse analyzed the patient, the result mattered.","It is true that if the nurse analyzed the patient, the result mattered.",269,2809
45,simple_svo,negation,The child measured a new principle.,The child did not measure a new principle.,270,2810
45,simple_svo,question,The child measured a new principle.,Did the child measure a new principle?,270,2811
45,simple_svo,future,The child measured a new principle.,The child will measure a new principle.,270,2812
45,simple_svo,uncertainty,The child measured a new principle.,The child may have measured a new principle.,270,2813
45,simple_svo,passive,The child measured a new principle.,A new principle was measured by the child.,270,2814
45,simple_svo,formalization,The child measured a new principle.,It is true that the child measured a new principle.,270,2815
45,with_context,negation,The child measured a new principle during the experiment.,The child did not measure a new principle during the experiment.,271,2816
45,with_context,question,The child measured a new principle during the experiment.,Did the child measure a new principle during the experiment?,271,2817
45,with_context,future,The child measured a new principle during the experiment.,The child will measure a new principle during the experiment.,271,2818
45,with_context,uncertainty,The child measured a new principle during the experiment.,The child may have measured a new principle during the experiment.,271,2819
45,with_context,passive,The child measured a new principle during the experiment.,A new principle was measured by the child during the experiment.,271,2820
45,with_context,formalization,The child measured a new principle during the experiment.,It is true that the child measured a new principle during the experiment.,271,2821
45,relative_clause,negation,The person who measured a new principle was the child.,The person who did not measure a new principle was the child.,272,2822
45,relative_clause,question,The person who measured a new principle was the child.,Was the person who measured a new principle the child?,272,2823
45,relative_clause,future,The person who measured a new principle was the child.,The person who will measure a new principle is the child.,272,2824
45,relative_clause,uncertainty,The person who measured a new principle was the child.,The person who may have measured a new principle was the child.,272,2825
45,relative_clause,passive,The person who measured a new principle was the child.,The person by whom a new principle was measured was the child.,272,2826
45,relative_clause,formalization,The person who measured a new principle was the child.,It is true that the person who measured a new principle was the child.,272,2827
45,temporal_clause,negation,"After the child measured a new principle, the situation changed.","After the child did not measure a new principle, the situation changed.",273,2828
45,temporal_clause,question,"After the child measured a new principle, the situation changed.",Did the situation change after the child measured a new principle?,273,2829
45,temporal_clause,future,"After the child measured a new principle, the situation changed.","After the child will measure a new principle, the situation will change.",273,2830
45,temporal_clause,uncertainty,"After the child measured a new principle, the situation changed.","After the child may have measured a new principle, the situation changed.",273,2831
45,temporal_clause,passive,"After the child measured a new principle, the situation changed.","After a new principle was measured by the child, the situation changed.",273,2832
45,temporal_clause,formalization,"After the child measured a new principle, the situation changed.","It is true that after the child measured a new principle, the situation changed.",273,2833
45,reported_statement,negation,The report said that the child measured a new principle.,The report said that the child did not measure a new principle.,274,2834
45,reported_statement,question,The report said that the child measured a new principle.,Did the report say that the child measured a new principle?,274,2835
45,reported_statement,future,The report said that the child measured a new principle.,The report said that the child will measure a new principle.,274,2836
45,reported_statement,uncertainty,The report said that the child measured a new principle.,The report said that the child may have measured a new principle.,274,2837
45,reported_statement,passive,The report said that the child measured a new principle.,The report said that a new principle was measured by the child.,274,2838
45,reported_statement,formalization,The report said that the child measured a new principle.,It is true that the report said that the child measured a new principle.,274,2839
45,conditional,negation,"If the child measured a new principle, the result mattered.","If the child did not measure a new principle, the result mattered.",275,2840
45,conditional,question,"If the child measured a new principle, the result mattered.",Did the result matter if the child measured a new principle?,275,2841
45,conditional,future,"If the child measured a new principle, the result mattered.","If the child will measure a new principle, the result will matter.",275,2842
45,conditional,uncertainty,"If the child measured a new principle, the result mattered.","If the child may have measured a new principle, the result mattered.",275,2843
45,conditional,passive,"If the child measured a new principle, the result mattered.","If a new principle was measured by the child, the result mattered.",275,2844
45,conditional,formalization,"If the child measured a new principle, the result mattered.","It is true that if the child measured a new principle, the result mattered.",275,2845
46,simple_svo,negation,The student improved the family.,The student did not improve the family.,276,2846
46,simple_svo,question,The student improved the family.,Did the student improve the family?,276,2847
46,simple_svo,future,The student improved the family.,The student will improve the family.,276,2848
46,simple_svo,uncertainty,The student improved the family.,The student may have improved the family.,276,2849
46,simple_svo,passive,The student improved the family.,The family was improved by the student.,276,2850
46,simple_svo,formalization,The student improved the family.,It is true that the student improved the family.,276,2851
46,with_context,negation,The student improved the family before the deadline.,The student did not improve the family before the deadline.,277,2852
46,with_context,question,The student improved the family before the deadline.,Did the student improve the family before the deadline?,277,2853
46,with_context,future,The student improved the family before the deadline.,The student will improve the family before the deadline.,277,2854
46,with_context,uncertainty,The student improved the family before the deadline.,The student may have improved the family before the deadline.,277,2855
46,with_context,passive,The student improved the family before the deadline.,The family was improved by the student before the deadline.,277,2856
46,with_context,formalization,The student improved the family before the deadline.,It is true that the student improved the family before the deadline.,277,2857
46,relative_clause,negation,The person who improved the family was the student.,The person who did not improve the family was the student.,278,2858
46,relative_clause,question,The person who improved the family was the student.,Was the person who improved the family the student?,278,2859
46,relative_clause,future,The person who improved the family was the student.,The person who will improve the family is the student.,278,2860
46,relative_clause,uncertainty,The person who improved the family was the student.,The person who may have improved the family was the student.,278,2861
46,relative_clause,passive,The person who improved the family was the student.,The person by whom the family was improved was the student.,278,2862
46,relative_clause,formalization,The person who improved the family was the student.,It is true that the person who improved the family was the student.,278,2863
46,temporal_clause,negation,"After the student improved the family, the situation changed.","After the student did not improve the family, the situation changed.",279,2864
46,temporal_clause,question,"After the student improved the family, the situation changed.",Did the situation change after the student improved the family?,279,2865
46,temporal_clause,future,"After the student improved the family, the situation changed.","After the student will improve the family, the situation will change.",279,2866
46,temporal_clause,uncertainty,"After the student improved the family, the situation changed.","After the student may have improved the family, the situation changed.",279,2867
46,temporal_clause,passive,"After the student improved the family, the situation changed.","After the family was improved by the student, the situation changed.",279,2868
46,temporal_clause,formalization,"After the student improved the family, the situation changed.","It is true that after the student improved the family, the situation changed.",279,2869
46,reported_statement,negation,The report said that the student improved the family.,The report said that the student did not improve the family.,280,2870
46,reported_statement,question,The report said that the student improved the family.,Did the report say that the student improved the family?,280,2871
46,reported_statement,future,The report said that the student improved the family.,The report said that the student will improve the family.,280,2872
46,reported_statement,uncertainty,The report said that the student improved the family.,The report said that the student may have improved the family.,280,2873
46,reported_statement,passive,The report said that the student improved the family.,The report said that the family was improved by the student.,280,2874
46,reported_statement,formalization,The report said that the student improved the family.,It is true that the report said that the student improved the family.,280,2875
46,conditional,negation,"If the student improved the family, the result mattered.","If the student did not improve the family, the result mattered.",281,2876
46,conditional,question,"If the student improved the family, the result mattered.",Did the result matter if the student improved the family?,281,2877
46,conditional,future,"If the student improved the family, the result mattered.","If the student will improve the family, the result will matter.",281,2878
46,conditional,uncertainty,"If the student improved the family, the result mattered.","If the student may have improved the family, the result mattered.",281,2879
46,conditional,passive,"If the student improved the family, the result mattered.","If the family was improved by the student, the result mattered.",281,2880
46,conditional,formalization,"If the student improved the family, the result mattered.","It is true that if the student improved the family, the result mattered.",281,2881
47,simple_svo,negation,The nurse solved the event.,The nurse did not solve the event.,282,2882
47,simple_svo,question,The nurse solved the event.,Did the nurse solve the event?,282,2883
47,simple_svo,future,The nurse solved the event.,The nurse will solve the event.,282,2884
47,simple_svo,uncertainty,The nurse solved the event.,The nurse may have solved the event.,282,2885
47,simple_svo,passive,The nurse solved the event.,The event was solved by the nurse.,282,2886
47,simple_svo,formalization,The nurse solved the event.,It is true that the nurse solved the event.,282,2887
47,with_context,negation,The nurse solved the event after the discussion.,The nurse did not solve the event after the discussion.,283,2888
47,with_context,question,The nurse solved the event after the discussion.,Did the nurse solve the event after the discussion?,283,2889
47,with_context,future,The nurse solved the event after the discussion.,The nurse will solve the event after the discussion.,283,2890
47,with_context,uncertainty,The nurse solved the event after the discussion.,The nurse may have solved the event after the discussion.,283,2891
47,with_context,passive,The nurse solved the event after the discussion.,The event was solved by the nurse after the discussion.,283,2892
47,with_context,formalization,The nurse solved the event after the discussion.,It is true that the nurse solved the event after the discussion.,283,2893
47,relative_clause,negation,The person who solved the event was the nurse.,The person who did not solve the event was the nurse.,284,2894
47,relative_clause,question,The person who solved the event was the nurse.,Was the person who solved the event the nurse?,284,2895
47,relative_clause,future,The person who solved the event was the nurse.,The person who will solve the event is the nurse.,284,2896
47,relative_clause,uncertainty,The person who solved the event was the nurse.,The person who may have solved the event was the nurse.,284,2897
47,relative_clause,passive,The person who solved the event was the nurse.,The person by whom the event was solved was the nurse.,284,2898
47,relative_clause,formalization,The person who solved the event was the nurse.,It is true that the person who solved the event was the nurse.,284,2899
47,temporal_clause,negation,"After the nurse solved the event, the situation changed.","After the nurse did not solve the event, the situation changed.",285,2900
47,temporal_clause,question,"After the nurse solved the event, the situation changed.",Did the situation change after the nurse solved the event?,285,2901
47,temporal_clause,future,"After the nurse solved the event, the situation changed.","After the nurse will solve the event, the situation will change.",285,2902
47,temporal_clause,uncertainty,"After the nurse solved the event, the situation changed.","After the nurse may have solved the event, the situation changed.",285,2903
47,temporal_clause,passive,"After the nurse solved the event, the situation changed.","After the event was solved by the nurse, the situation changed.",285,2904
47,temporal_clause,formalization,"After the nurse solved the event, the situation changed.","It is true that after the nurse solved the event, the situation changed.",285,2905
47,reported_statement,negation,The report said that the nurse solved the event.,The report said that the nurse did not solve the event.,286,2906
47,reported_statement,question,The report said that the nurse solved the event.,Did the report say that the nurse solved the event?,286,2907
47,reported_statement,future,The report said that the nurse solved the event.,The report said that the nurse will solve the event.,286,2908
47,reported_statement,uncertainty,The report said that the nurse solved the event.,The report said that the nurse may have solved the event.,286,2909
47,reported_statement,passive,The report said that the nurse solved the event.,The report said that the event was solved by the nurse.,286,2910
47,reported_statement,formalization,The report said that the nurse solved the event.,It is true that the report said that the nurse solved the event.,286,2911
47,conditional,negation,"If the nurse solved the event, the result mattered.","If the nurse did not solve the event, the result mattered.",287,2912
47,conditional,question,"If the nurse solved the event, the result mattered.",Did the result matter if the nurse solved the event?,287,2913
47,conditional,future,"If the nurse solved the event, the result mattered.","If the nurse will solve the event, the result will matter.",287,2914
47,conditional,uncertainty,"If the nurse solved the event, the result mattered.","If the nurse may have solved the event, the result mattered.",287,2915
47,conditional,passive,"If the nurse solved the event, the result mattered.","If the event was solved by the nurse, the result mattered.",287,2916
47,conditional,formalization,"If the nurse solved the event, the result mattered.","It is true that if the nurse solved the event, the result mattered.",287,2917
48,simple_svo,negation,The artist tested the data.,The artist did not test the data.,288,2918
48,simple_svo,question,The artist tested the data.,Did the artist test the data?,288,2919
48,simple_svo,future,The artist tested the data.,The artist will test the data.,288,2920
48,simple_svo,uncertainty,The artist tested the data.,The artist may have tested the data.,288,2921
48,simple_svo,passive,The artist tested the data.,The data was tested by the artist.,288,2922
48,simple_svo,formalization,The artist tested the data.,It is true that the artist tested the data.,288,2923
48,with_context,negation,The artist tested the data during the meeting.,The artist did not test the data during the meeting.,289,2924
48,with_context,question,The artist tested the data during the meeting.,Did the artist test the data during the meeting?,289,2925
48,with_context,future,The artist tested the data during the meeting.,The artist will test the data during the meeting.,289,2926
48,with_context,uncertainty,The artist tested the data during the meeting.,The artist may have tested the data during the meeting.,289,2927
48,with_context,passive,The artist tested the data during the meeting.,The data was tested by the artist during the meeting.,289,2928
48,with_context,formalization,The artist tested the data during the meeting.,It is true that the artist tested the data during the meeting.,289,2929
48,relative_clause,negation,The person who tested the data was the artist.,The person who did not test the data was the artist.,290,2930
48,relative_clause,question,The person who tested the data was the artist.,Was the person who tested the data the artist?,290,2931
48,relative_clause,future,The person who tested the data was the artist.,The person who will test the data is the artist.,290,2932
48,relative_clause,uncertainty,The person who tested the data was the artist.,The person who may have tested the data was the artist.,290,2933
48,relative_clause,passive,The person who tested the data was the artist.,The person by whom the data was tested was the artist.,290,2934
48,relative_clause,formalization,The person who tested the data was the artist.,It is true that the person who tested the data was the artist.,290,2935
48,temporal_clause,negation,"After the artist tested the data, the situation changed.","After the artist did not test the data, the situation changed.",291,2936
48,temporal_clause,question,"After the artist tested the data, the situation changed.",Did the situation change after the artist tested the data?,291,2937
48,temporal_clause,future,"After the artist tested the data, the situation changed.","After the artist will test the data, the situation will change.",291,2938
48,temporal_clause,uncertainty,"After the artist tested the data, the situation changed.","After the artist may have tested the data, the situation changed.",291,2939
48,temporal_clause,passive,"After the artist tested the data, the situation changed.","After the data was tested by the artist, the situation changed.",291,2940
48,temporal_clause,formalization,"After the artist tested the data, the situation changed.","It is true that after the artist tested the data, the situation changed.",291,2941
48,reported_statement,negation,The report said that the artist tested the data.,The report said that the artist did not test the data.,292,2942
48,reported_statement,question,The report said that the artist tested the data.,Did the report say that the artist tested the data?,292,2943
48,reported_statement,future,The report said that the artist tested the data.,The report said that the artist will test the data.,292,2944
48,reported_statement,uncertainty,The report said that the artist tested the data.,The report said that the artist may have tested the data.,292,2945
48,reported_statement,passive,The report said that the artist tested the data.,The report said that the data was tested by the artist.,292,2946
48,reported_statement,formalization,The report said that the artist tested the data.,It is true that the report said that the artist tested the data.,292,2947
48,conditional,negation,"If the artist tested the data, the result mattered.","If the artist did not test the data, the result mattered.",293,2948
48,conditional,question,"If the artist tested the data, the result mattered.",Did the result matter if the artist tested the data?,293,2949
48,conditional,future,"If the artist tested the data, the result mattered.","If the artist will test the data, the result will matter.",293,2950
48,conditional,uncertainty,"If the artist tested the data, the result mattered.","If the artist may have tested the data, the result mattered.",293,2951
48,conditional,passive,"If the artist tested the data, the result mattered.","If the data was tested by the artist, the result mattered.",293,2952
48,conditional,formalization,"If the artist tested the data, the result mattered.","It is true that if the artist tested the data, the result mattered.",293,2953
49,simple_svo,negation,The nurse observed the rule.,The nurse did not observe the rule.,294,2954
49,simple_svo,question,The nurse observed the rule.,Did the nurse observe the rule?,294,2955
49,simple_svo,future,The nurse observed the rule.,The nurse will observe the rule.,294,2956
49,simple_svo,uncertainty,The nurse observed the rule.,The nurse may have observed the rule.,294,2957
49,simple_svo,passive,The nurse observed the rule.,The rule was observed by the nurse.,294,2958
49,simple_svo,formalization,The nurse observed the rule.,It is true that the nurse observed the rule.,294,2959
49,with_context,negation,The nurse observed the rule during the meeting.,The nurse did not observe the rule during the meeting.,295,2960
49,with_context,question,The nurse observed the rule during the meeting.,Did the nurse observe the rule during the meeting?,295,2961
49,with_context,future,The nurse observed the rule during the meeting.,The nurse will observe the rule during the meeting.,295,2962
49,with_context,uncertainty,The nurse observed the rule during the meeting.,The nurse may have observed the rule during the meeting.,295,2963
49,with_context,passive,The nurse observed the rule during the meeting.,The rule was observed by the nurse during the meeting.,295,2964
49,with_context,formalization,The nurse observed the rule during the meeting.,It is true that the nurse observed the rule during the meeting.,295,2965
49,relative_clause,negation,The person who observed the rule was the nurse.,The person who did not observe the rule was the nurse.,296,2966
49,relative_clause,question,The person who observed the rule was the nurse.,Was the person who observed the rule the nurse?,296,2967
49,relative_clause,future,The person who observed the rule was the nurse.,The person who will observe the rule is the nurse.,296,2968
49,relative_clause,uncertainty,The person who observed the rule was the nurse.,The person who may have observed the rule was the nurse.,296,2969
49,relative_clause,passive,The person who observed the rule was the nurse.,The person by whom the rule was observed was the nurse.,296,2970
49,relative_clause,formalization,The person who observed the rule was the nurse.,It is true that the person who observed the rule was the nurse.,296,2971
49,temporal_clause,negation,"After the nurse observed the rule, the situation changed.","After the nurse did not observe the rule, the situation changed.",297,2972
49,temporal_clause,question,"After the nurse observed the rule, the situation changed.",Did the situation change after the nurse observed the rule?,297,2973
49,temporal_clause,future,"After the nurse observed the rule, the situation changed.","After the nurse will observe the rule, the situation will change.",297,2974
49,temporal_clause,uncertainty,"After the nurse observed the rule, the situation changed.","After the nurse may have observed the rule, the situation changed.",297,2975
49,temporal_clause,passive,"After the nurse observed the rule, the situation changed.","After the rule was observed by the nurse, the situation changed.",297,2976
49,temporal_clause,formalization,"After the nurse observed the rule, the situation changed.","It is true that after the nurse observed the rule, the situation changed.",297,2977
49,reported_statement,negation,The report said that the nurse observed the rule.,The report said that the nurse did not observe the rule.,298,2978
49,reported_statement,question,The report said that the nurse observed the rule.,Did the report say that the nurse observed the rule?,298,2979
49,reported_statement,future,The report said that the nurse observed the rule.,The report said that the nurse will observe the rule.,298,2980
49,reported_statement,uncertainty,The report said that the nurse observed the rule.,The report said that the nurse may have observed the rule.,298,2981
49,reported_statement,passive,The report said that the nurse observed the rule.,The report said that the rule was observed by the nurse.,298,2982
49,reported_statement,formalization,The report said that the nurse observed the rule.,It is true that the report said that the nurse observed the rule.,298,2983
49,conditional,negation,"If the nurse observed the rule, the result mattered.","If the nurse did not observe the rule, the result mattered.",299,2984
49,conditional,question,"If the nurse observed the rule, the result mattered.",Did the result matter if the nurse observed the rule?,299,2985
49,conditional,future,"If the nurse observed the rule, the result mattered.","If the nurse will observe the rule, the result will matter.",299,2986
49,conditional,uncertainty,"If the nurse observed the rule, the result mattered.","If the nurse may have observed the rule, the result mattered.",299,2987
49,conditional,passive,"If the nurse observed the rule, the result mattered.","If the rule was observed by the nurse, the result mattered.",299,2988
49,conditional,formalization,"If the nurse observed the rule, the result mattered.","It is true that if the nurse observed the rule, the result mattered.",299,2989
50,simple_svo,negation,The manager discovered a complex machine.,The manager did not discover a complex machine.,300,2990
50,simple_svo,question,The manager discovered a complex machine.,Did the manager discover a complex machine?,300,2991
50,simple_svo,future,The manager discovered a complex machine.,The manager will discover a complex machine.,300,2992
50,simple_svo,uncertainty,The manager discovered a complex machine.,The manager may have discovered a complex machine.,300,2993
50,simple_svo,passive,The manager discovered a complex machine.,A complex machine was discovered by the manager.,300,2994
50,simple_svo,formalization,The manager discovered a complex machine.,It is true that the manager discovered a complex machine.,300,2995
50,with_context,negation,The manager discovered a complex machine in the laboratory.,The manager did not discover a complex machine in the laboratory.,301,2996
50,with_context,question,The manager discovered a complex machine in the laboratory.,Did the manager discover a complex machine in the laboratory?,301,2997
50,with_context,future,The manager discovered a complex machine in the laboratory.,The manager will discover a complex machine in the laboratory.,301,2998
50,with_context,uncertainty,The manager discovered a complex machine in the laboratory.,The manager may have discovered a complex machine in the laboratory.,301,2999
50,with_context,passive,The manager discovered a complex machine in the laboratory.,A complex machine was discovered by the manager in the laboratory.,301,3000
50,with_context,formalization,The manager discovered a complex machine in the laboratory.,It is true that the manager discovered a complex machine in the laboratory.,301,3001
50,relative_clause,negation,The person who discovered a complex machine was the manager.,The person who did not discover a complex machine was the manager.,302,3002
50,relative_clause,question,The person who discovered a complex machine was the manager.,Was the person who discovered a complex machine the manager?,302,3003
50,relative_clause,future,The person who discovered a complex machine was the manager.,The person who will discover a complex machine is the manager.,302,3004
50,relative_clause,uncertainty,The person who discovered a complex machine was the manager.,The person who may have discovered a complex machine was the manager.,302,3005
50,relative_clause,passive,The person who discovered a complex machine was the manager.,The person by whom a complex machine was discovered was the manager.,302,3006
50,relative_clause,formalization,The person who discovered a complex machine was the manager.,It is true that the person who discovered a complex machine was the manager.,302,3007
50,temporal_clause,negation,"After the manager discovered a complex machine, the situation changed.","After the manager did not discover a complex machine, the situation changed.",303,3008
50,temporal_clause,question,"After the manager discovered a complex machine, the situation changed.",Did the situation change after the manager discovered a complex machine?,303,3009
50,temporal_clause,future,"After the manager discovered a complex machine, the situation changed.","After the manager will discover a complex machine, the situation will change.",303,3010
50,temporal_clause,uncertainty,"After the manager discovered a complex machine, the situation changed.","After the manager may have discovered a complex machine, the situation changed.",303,3011
50,temporal_clause,passive,"After the manager discovered a complex machine, the situation changed.","After a complex machine was discovered by the manager, the situation changed.",303,3012
50,temporal_clause,formalization,"After the manager discovered a complex machine, the situation changed.","It is true that after the manager discovered a complex machine, the situation changed.",303,3013
50,reported_statement,negation,The report said that the manager discovered a complex machine.,The report said that the manager did not discover a complex machine.,304,3014
50,reported_statement,question,The report said that the manager discovered a complex machine.,Did the report say that the manager discovered a complex machine?,304,3015
50,reported_statement,future,The report said that the manager discovered a complex machine.,The report said that the manager will discover a complex machine.,304,3016
50,reported_statement,uncertainty,The report said that the manager discovered a complex machine.,The report said that the manager may have discovered a complex machine.,304,3017
50,reported_statement,passive,The report said that the manager discovered a complex machine.,The report said that a complex machine was discovered by the manager.,304,3018
50,reported_statement,formalization,The report said that the manager discovered a complex machine.,It is true that the report said that the manager discovered a complex machine.,304,3019
50,conditional,negation,"If the manager discovered a complex machine, the result mattered.","If the manager did not discover a complex machine, the result mattered.",305,3020
50,conditional,question,"If the manager discovered a complex machine, the result mattered.",Did the result matter if the manager discovered a complex machine?,305,3021
50,conditional,future,"If the manager discovered a complex machine, the result mattered.","If the manager will discover a complex machine, the result will matter.",305,3022
50,conditional,uncertainty,"If the manager discovered a complex machine, the result mattered.","If the manager may have discovered a complex machine, the result mattered.",305,3023
50,conditional,passive,"If the manager discovered a complex machine, the result mattered.","If a complex machine was discovered by the manager, the result mattered.",305,3024
50,conditional,formalization,"If the manager discovered a complex machine, the result mattered.","It is true that if the manager discovered a complex machine, the result mattered.",305,3025
51,simple_svo,negation,The artist observed the decision.,The artist did not observe the decision.,306,3026
51,simple_svo,question,The artist observed the decision.,Did the artist observe the decision?,306,3027
51,simple_svo,future,The artist observed the decision.,The artist will observe the decision.,306,3028
51,simple_svo,uncertainty,The artist observed the decision.,The artist may have observed the decision.,306,3029
51,simple_svo,passive,The artist observed the decision.,The decision was observed by the artist.,306,3030
51,simple_svo,formalization,The artist observed the decision.,It is true that the artist observed the decision.,306,3031
51,with_context,negation,The artist observed the decision during the meeting.,The artist did not observe the decision during the meeting.,307,3032
51,with_context,question,The artist observed the decision during the meeting.,Did the artist observe the decision during the meeting?,307,3033
51,with_context,future,The artist observed the decision during the meeting.,The artist will observe the decision during the meeting.,307,3034
51,with_context,uncertainty,The artist observed the decision during the meeting.,The artist may have observed the decision during the meeting.,307,3035
51,with_context,passive,The artist observed the decision during the meeting.,The decision was observed by the artist during the meeting.,307,3036
51,with_context,formalization,The artist observed the decision during the meeting.,It is true that the artist observed the decision during the meeting.,307,3037
51,relative_clause,negation,The person who observed the decision was the artist.,The person who did not observe the decision was the artist.,308,3038
51,relative_clause,question,The person who observed the decision was the artist.,Was the person who observed the decision the artist?,308,3039
51,relative_clause,future,The person who observed the decision was the artist.,The person who will observe the decision is the artist.,308,3040
51,relative_clause,uncertainty,The person who observed the decision was the artist.,The person who may have observed the decision was the artist.,308,3041
51,relative_clause,passive,The person who observed the decision was the artist.,The person by whom the decision was observed was the artist.,308,3042
51,relative_clause,formalization,The person who observed the decision was the artist.,It is true that the person who observed the decision was the artist.,308,3043
51,temporal_clause,negation,"After the artist observed the decision, the situation changed.","After the artist did not observe the decision, the situation changed.",309,3044
51,temporal_clause,question,"After the artist observed the decision, the situation changed.",Did the situation change after the artist observed the decision?,309,3045
51,temporal_clause,future,"After the artist observed the decision, the situation changed.","After the artist will observe the decision, the situation will change.",309,3046
51,temporal_clause,uncertainty,"After the artist observed the decision, the situation changed.","After the artist may have observed the decision, the situation changed.",309,3047
51,temporal_clause,passive,"After the artist observed the decision, the situation changed.","After the decision was observed by the artist, the situation changed.",309,3048
51,temporal_clause,formalization,"After the artist observed the decision, the situation changed.","It is true that after the artist observed the decision, the situation changed.",309,3049
51,reported_statement,negation,The report said that the artist observed the decision.,The report said that the artist did not observe the decision.,310,3050
51,reported_statement,question,The report said that the artist observed the decision.,Did the report say that the artist observed the decision?,310,3051
51,reported_statement,future,The report said that the artist observed the decision.,The report said that the artist will observe the decision.,310,3052
51,reported_statement,uncertainty,The report said that the artist observed the decision.,The report said that the artist may have observed the decision.,310,3053
51,reported_statement,passive,The report said that the artist observed the decision.,The report said that the decision was observed by the artist.,310,3054
51,reported_statement,formalization,The report said that the artist observed the decision.,It is true that the report said that the artist observed the decision.,310,3055
51,conditional,negation,"If the artist observed the decision, the result mattered.","If the artist did not observe the decision, the result mattered.",311,3056
51,conditional,question,"If the artist observed the decision, the result mattered.",Did the result matter if the artist observed the decision?,311,3057
51,conditional,future,"If the artist observed the decision, the result mattered.","If the artist will observe the decision, the result will matter.",311,3058
51,conditional,uncertainty,"If the artist observed the decision, the result mattered.","If the artist may have observed the decision, the result mattered.",311,3059
51,conditional,passive,"If the artist observed the decision, the result mattered.","If the decision was observed by the artist, the result mattered.",311,3060
51,conditional,formalization,"If the artist observed the decision, the result mattered.","It is true that if the artist observed the decision, the result mattered.",311,3061
52,simple_svo,negation,The designer solved the problem.,The designer did not solve the problem.,312,3062
52,simple_svo,question,The designer solved the problem.,Did the designer solve the problem?,312,3063
52,simple_svo,future,The designer solved the problem.,The designer will solve the problem.,312,3064
52,simple_svo,uncertainty,The designer solved the problem.,The designer may have solved the problem.,312,3065
52,simple_svo,passive,The designer solved the problem.,The problem was solved by the designer.,312,3066
52,simple_svo,formalization,The designer solved the problem.,It is true that the designer solved the problem.,312,3067
52,with_context,negation,The designer solved the problem during the meeting.,The designer did not solve the problem during the meeting.,313,3068
52,with_context,question,The designer solved the problem during the meeting.,Did the designer solve the problem during the meeting?,313,3069
52,with_context,future,The designer solved the problem during the meeting.,The designer will solve the problem during the meeting.,313,3070
52,with_context,uncertainty,The designer solved the problem during the meeting.,The designer may have solved the problem during the meeting.,313,3071
52,with_context,passive,The designer solved the problem during the meeting.,The problem was solved by the designer during the meeting.,313,3072
52,with_context,formalization,The designer solved the problem during the meeting.,It is true that the designer solved the problem during the meeting.,313,3073
52,relative_clause,negation,The person who solved the problem was the designer.,The person who did not solve the problem was the designer.,314,3074
52,relative_clause,question,The person who solved the problem was the designer.,Was the person who solved the problem the designer?,314,3075
52,relative_clause,future,The person who solved the problem was the designer.,The person who will solve the problem is the designer.,314,3076
52,relative_clause,uncertainty,The person who solved the problem was the designer.,The person who may have solved the problem was the designer.,314,3077
52,relative_clause,passive,The person who solved the problem was the designer.,The person by whom the problem was solved was the designer.,314,3078
52,relative_clause,formalization,The person who solved the problem was the designer.,It is true that the person who solved the problem was the designer.,314,3079
52,temporal_clause,negation,"After the designer solved the problem, the situation changed.","After the designer did not solve the problem, the situation changed.",315,3080
52,temporal_clause,question,"After the designer solved the problem, the situation changed.",Did the situation change after the designer solved the problem?,315,3081
52,temporal_clause,future,"After the designer solved the problem, the situation changed.","After the designer will solve the problem, the situation will change.",315,3082
52,temporal_clause,uncertainty,"After the designer solved the problem, the situation changed.","After the designer may have solved the problem, the situation changed.",315,3083
52,temporal_clause,passive,"After the designer solved the problem, the situation changed.","After the problem was solved by the designer, the situation changed.",315,3084
52,temporal_clause,formalization,"After the designer solved the problem, the situation changed.","It is true that after the designer solved the problem, the situation changed.",315,3085
52,reported_statement,negation,The report said that the designer solved the problem.,The report said that the designer did not solve the problem.,316,3086
