model,template_id,pair,op_a,op_b,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
gpt2,19,NT_vs_TN,N,T,The wizard guarded the treasure.,The wizard will fail to guard the treasure tomorrow.,The wizard failed to have guarded the treasure earlier.,49.06205749511719,25.00642204284668,26.251659393310547,0.7088483402674555,0.9549763798713684,0.04502362012863159
gpt2,19,QM_vs_MQ,Q,M,The wizard guarded the treasure.,Could the wizard allegedly guard the treasure?,Is it alleged that the wizard guarded the treasure?,25.877904891967773,22.043672561645508,14.217835426330566,0.593379274298407,0.8357020616531372,0.1642979383468628
gpt2,19,QT_vs_TQ,Q,T,The wizard guarded the treasure.,Could the wizard guard the treasure tomorrow?,Will the wizard guard the treasure tomorrow?,20.670127868652344,18.946491241455078,3.623312473297119,0.18291881309844119,0.9870315790176392,0.01296842098236084
gpt2,19,MT_vs_TM,M,T,The wizard guarded the treasure.,The wizard will allegedly guard the treasure tomorrow.,The wizard was allegedly going to guard the treasure.,46.4388313293457,31.956483840942383,17.240772247314453,0.4398419015183266,0.9705173969268799,0.029482603073120117
gpt2,20,NQ_vs_QN,N,Q,The queen supported the theory.,Could the queen fail to support the theory?,Is it false that the queen supported the theory?,30.97667694091797,31.187252044677734,9.946449279785156,0.32000709871763655,0.9488201141357422,0.05117988586425781
gpt2,20,NM_vs_MN,N,M,The queen supported the theory.,The queen allegedly failed to support the theory.,The queen failed to allegedly support the theory.,28.2584171295166,29.371383666992188,4.050509929656982,0.14056997850675276,0.9908626079559326,0.009137392044067383
gpt2,20,NT_vs_TN,N,T,The queen supported the theory.,The queen will fail to support the theory tomorrow.,The queen failed to have supported the theory earlier.,46.473960876464844,25.80412483215332,21.638839721679688,0.5987662653079633,0.9829064607620239,0.017093539237976074
gpt2,20,QM_vs_MQ,Q,M,The queen supported the theory.,Could the queen allegedly support the theory?,Is it alleged that the queen supported the theory?,29.62802505493164,25.71575355529785,11.582755088806152,0.4185747840016414,0.9220020771026611,0.07799792289733887
gpt2,20,QT_vs_TQ,Q,T,The queen supported the theory.,Could the queen support the theory tomorrow?,Will the queen support the theory tomorrow?,21.976516723632812,22.424285888671875,2.6930720806121826,0.12130736032531704,0.9928449392318726,0.007155060768127441
gpt2,20,MT_vs_TM,M,T,The queen supported the theory.,The queen will allegedly support the theory tomorrow.,The queen was allegedly going to support the theory.,35.392250061035156,35.25710678100586,8.52415657043457,0.24130882293784434,0.9708921313285828,0.029107868671417236
gpt2,21,NQ_vs_QN,N,Q,The scientist approved the treatment.,Could the scientist fail to approve the treatment?,Is it false that the scientist approved the treatment?,30.531335830688477,27.29313087463379,10.566446304321289,0.36546627773216867,0.9392989873886108,0.06070101261138916
gpt2,21,NM_vs_MN,N,M,The scientist approved the treatment.,The scientist allegedly failed to approve the treatment.,The scientist failed to allegedly approve the treatment.,22.443920135498047,25.06637954711914,4.701389789581299,0.1979103403256882,0.9864682555198669,0.013531744480133057
gpt2,21,NT_vs_TN,N,T,The scientist approved the treatment.,The scientist will fail to approve the treatment tomorrow.,The scientist failed to have approved the treatment earlier.,42.450225830078125,20.33684539794922,22.937854766845703,0.7306553504794092,0.9784875512123108,0.02151244878768921
gpt2,21,QM_vs_MQ,Q,M,The scientist approved the treatment.,Could the scientist allegedly approve the treatment?,Is it alleged that the scientist approved the treatment?,27.375673294067383,22.413738250732422,13.073084831237793,0.525135141212677,0.8807962536811829,0.11920374631881714
gpt2,21,QT_vs_TQ,Q,T,The scientist approved the treatment.,Could the scientist approve the treatment tomorrow?,Will the scientist approve the treatment tomorrow?,17.398712158203125,16.761131286621094,3.7921805381774902,0.22202563921596935,0.9760408997535706,0.023959100246429443
gpt2,21,MT_vs_TM,M,T,The scientist approved the treatment.,The scientist will allegedly approve the treatment tomorrow.,The scientist was allegedly going to approve the treatment.,39.71658706665039,33.40452575683594,11.06470012664795,0.30264036471539285,0.9688758254051208,0.03112417459487915
gpt2,22,NQ_vs_QN,N,Q,The researcher accepted the explanation.,Could the researcher fail to accept the explanation?,Is it false that the researcher accepted the explanation?,39.78074645996094,35.271663665771484,9.929499626159668,0.26460175254931567,0.9721113443374634,0.02788865566253662
gpt2,22,NM_vs_MN,N,M,The researcher accepted the explanation.,The researcher allegedly failed to accept the explanation.,The researcher failed to allegedly accept the explanation.,30.309329986572266,33.0823974609375,5.194943904876709,0.1638997425706095,0.9903773069381714,0.009622693061828613
gpt2,22,NT_vs_TN,N,T,The researcher accepted the explanation.,The researcher will fail to accept the explanation tomorrow.,The researcher failed to have accepted the explanation earlier.,49.10083770751953,28.05827522277832,22.129854202270508,0.573616086599157,0.9829638004302979,0.01703619956970215
gpt2,22,QM_vs_MQ,Q,M,The researcher accepted the explanation.,Could the researcher allegedly accept the explanation?,Is it alleged that the researcher accepted the explanation?,39.41260528564453,29.62844467163086,15.065399169921875,0.43641859963729823,0.9438073039054871,0.05619269609451294
gpt2,22,QT_vs_TQ,Q,T,The researcher accepted the explanation.,Could the researcher accept the explanation tomorrow?,Will the researcher accept the explanation tomorrow?,27.40671157836914,26.77366828918457,4.068758010864258,0.15019304112707824,0.9889923930168152,0.011007606983184814
gpt2,22,MT_vs_TM,M,T,The researcher accepted the explanation.,The researcher will allegedly accept the explanation tomorrow.,The researcher was allegedly going to accept the explanation.,44.424346923828125,37.730628967285156,11.48517894744873,0.27959788978991845,0.9740168452262878,0.025983154773712158
gpt2,23,NQ_vs_QN,N,Q,The researcher verified the report.,Could the researcher fail to verify the report?,Is it false that the researcher verified the report?,36.34490203857422,28.875988006591797,11.459153175354004,0.35139517928743663,0.9640171527862549,0.03598284721374512
gpt2,23,NM_vs_MN,N,M,The researcher verified the report.,The researcher allegedly failed to verify the report.,The researcher failed to allegedly verify the report.,27.447185516357422,28.486629486083984,4.725329399108887,0.1689614555668147,0.9864120483398438,0.01358795166015625
gpt2,23,NT_vs_TN,N,T,The researcher verified the report.,The researcher will fail to verify the report tomorrow.,The researcher failed to have verified the report earlier.,45.730167388916016,19.455768585205078,27.488937377929688,0.8434008645313305,0.9633040428161621,0.03669595718383789
gpt2,23,QM_vs_MQ,Q,M,The researcher verified the report.,Could the researcher allegedly verify the report?,Is it alleged that the researcher verified the report?,35.30828094482422,22.748016357421875,16.875341415405273,0.5813440470566081,0.9209301471710205,0.07906985282897949
gpt2,23,QT_vs_TQ,Q,T,The researcher verified the report.,Could the researcher verify the report tomorrow?,Will the researcher verify the report tomorrow?,26.023622512817383,23.85466194152832,5.897115230560303,0.23646022693333726,0.9757793545722961,0.024220645427703857
gpt2,23,MT_vs_TM,M,T,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,The researcher was allegedly going to verify the report.,42.420631408691406,32.319541931152344,13.692951202392578,0.3664147563621596,0.9688315391540527,0.031168460845947266
gpt2,24,NQ_vs_QN,N,Q,The scientist opened the portal.,Could the scientist fail to open the portal?,Is it false that the scientist opened the portal?,31.75702667236328,29.840246200561523,9.50576400756836,0.3086423656183106,0.954262375831604,0.045737624168395996
gpt2,24,NM_vs_MN,N,M,The scientist opened the portal.,The scientist allegedly failed to open the portal.,The scientist failed to allegedly open the portal.,26.02696418762207,30.073854446411133,5.480140209197998,0.19536756655715934,0.9912776947021484,0.008722305297851562
gpt2,24,NT_vs_TN,N,T,The scientist opened the portal.,The scientist will fail to open the portal tomorrow.,The scientist failed to have opened the portal earlier.,44.33217239379883,24.345245361328125,20.80933952331543,0.6060023863305882,0.9844565391540527,0.015543460845947266
gpt2,24,QM_vs_MQ,Q,M,The scientist opened the portal.,Could the scientist allegedly open the portal?,Is it alleged that the scientist opened the portal?,30.269241333007812,25.12438201904297,11.60246753692627,0.4189098612736372,0.9288965463638306,0.07110345363616943
gpt2,24,QT_vs_TQ,Q,T,The scientist opened the portal.,Could the scientist open the portal tomorrow?,Will the scientist open the portal tomorrow?,22.466796875,22.083311080932617,3.4658877849578857,0.15559503417527354,0.988042414188385,0.01195758581161499
gpt2,24,MT_vs_TM,M,T,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,The scientist was allegedly going to open the portal.,40.301429748535156,35.821434020996094,10.046034812927246,0.26394263997587497,0.9719973206520081,0.028002679347991943
gpt2,25,NQ_vs_QN,N,Q,The robot confirmed the answer.,Could the robot fail to confirm the answer?,Is it false that the robot confirmed the answer?,44.19023513793945,37.448768615722656,13.263467788696289,0.3249296825991951,0.9605793356895447,0.03942066431045532
gpt2,25,NM_vs_MN,N,M,The robot confirmed the answer.,The robot allegedly failed to confirm the answer.,The robot failed to allegedly confirm the answer.,41.57857131958008,47.9063606262207,7.737339496612549,0.17293055553305278,0.9950234889984131,0.004976511001586914
gpt2,25,NT_vs_TN,N,T,The robot confirmed the answer.,The robot will fail to confirm the answer tomorrow.,The robot failed to have confirmed the answer earlier.,62.416019439697266,34.12425231933594,28.81332015991211,0.5969181489737306,0.9930080771446228,0.006991922855377197
gpt2,25,QM_vs_MQ,Q,M,The robot confirmed the answer.,Could the robot allegedly confirm the answer?,Is it alleged that the robot confirmed the answer?,33.979515075683594,30.52886962890625,11.782773971557617,0.3653098438448078,0.9388219118118286,0.06117808818817139
gpt2,25,QT_vs_TQ,Q,T,The robot confirmed the answer.,Could the robot confirm the answer tomorrow?,Will the robot confirm the answer tomorrow?,24.9697322845459,27.0601863861084,4.23325777053833,0.16272398184338477,0.9899728298187256,0.010027170181274414
gpt2,25,MT_vs_TM,M,T,The robot confirmed the answer.,The robot will allegedly confirm the answer tomorrow.,The robot was allegedly going to confirm the answer.,53.259185791015625,50.52426528930664,9.819948196411133,0.18923919168598244,0.983471691608429,0.016528308391571045
gpt2,26,NQ_vs_QN,N,Q,The queen accepted the explanation.,Could the queen fail to accept the explanation?,Is it false that the queen accepted the explanation?,31.31593894958496,33.83147048950195,9.4961576461792,0.29152832715651883,0.9604285955429077,0.039571404457092285
gpt2,26,NM_vs_MN,N,M,The queen accepted the explanation.,The queen allegedly failed to accept the explanation.,The queen failed to allegedly accept the explanation.,30.004823684692383,32.071632385253906,4.278537750244141,0.13784735859995123,0.9927080273628235,0.007291972637176514
gpt2,26,NT_vs_TN,N,T,The queen accepted the explanation.,The queen will fail to accept the explanation tomorrow.,The queen failed to have accepted the explanation earlier.,48.39482116699219,25.985076904296875,23.314434051513672,0.6269014789229056,0.9835527539253235,0.016447246074676514
gpt2,26,QM_vs_MQ,Q,M,The queen accepted the explanation.,Could the queen allegedly accept the explanation?,Is it alleged that the queen accepted the explanation?,32.4853401184082,29.14203643798828,11.478063583374023,0.3724988543969526,0.9363210797309875,0.06367892026901245
gpt2,26,QT_vs_TQ,Q,T,The queen accepted the explanation.,Could the queen accept the explanation tomorrow?,Will the queen accept the explanation tomorrow?,22.569717407226562,22.057363510131836,2.7913267612457275,0.12509564613534346,0.9924380779266357,0.007561922073364258
gpt2,26,MT_vs_TM,M,T,The queen accepted the explanation.,The queen will allegedly accept the explanation tomorrow.,The queen was allegedly going to accept the explanation.,42.11557388305664,39.868125915527344,9.632599830627441,0.23498817092403482,0.9738736152648926,0.026126384735107422
gpt2,27,NQ_vs_QN,N,Q,The teacher accepted the explanation.,Could the teacher fail to accept the explanation?,Is it false that the teacher accepted the explanation?,32.55942916870117,30.120126724243164,10.955982208251953,0.3495871038704947,0.9418352842330933,0.05816471576690674
gpt2,27,NM_vs_MN,N,M,The teacher accepted the explanation.,The teacher allegedly failed to accept the explanation.,The teacher failed to allegedly accept the explanation.,27.29785919189453,32.55210876464844,6.52321195602417,0.21798547864755594,0.991590678691864,0.008409321308135986
gpt2,27,NT_vs_TN,N,T,The teacher accepted the explanation.,The teacher will fail to accept the explanation tomorrow.,The teacher failed to have accepted the explanation earlier.,54.790279388427734,25.14925193786621,30.198522567749023,0.7555341410368084,0.9878948330879211,0.012105166912078857
gpt2,27,QM_vs_MQ,Q,M,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,Is it alleged that the teacher accepted the explanation?,30.311843872070312,24.049999237060547,14.388307571411133,0.5293531914481346,0.88490229845047,0.11509770154953003
gpt2,27,QT_vs_TQ,Q,T,The teacher accepted the explanation.,Could the teacher accept the explanation tomorrow?,Will the teacher accept the explanation tomorrow?,20.100196838378906,20.427480697631836,3.777120351791382,0.1863970788079355,0.9827574491500854,0.01724255084991455
gpt2,27,MT_vs_TM,M,T,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,The teacher was allegedly going to accept the explanation.,47.883235931396484,41.572898864746094,11.577503204345703,0.25884201750341385,0.9763348698616028,0.023665130138397217
gpt2,28,NQ_vs_QN,N,Q,The doctor approved the treatment.,Could the doctor fail to approve the treatment?,Is it false that the doctor approved the treatment?,30.403949737548828,24.372066497802734,13.40888786315918,0.4895897432754451,0.9032298922538757,0.09677010774612427
gpt2,28,NM_vs_MN,N,M,The doctor approved the treatment.,The doctor allegedly failed to approve the treatment.,The doctor failed to allegedly approve the treatment.,23.551082611083984,25.019681930541992,4.1704325675964355,0.17172604166121916,0.9870717525482178,0.012928247451782227
gpt2,28,NT_vs_TN,N,T,The doctor approved the treatment.,The doctor will fail to approve the treatment tomorrow.,The doctor failed to have approved the treatment earlier.,42.761627197265625,16.580711364746094,27.22946548461914,0.9177078674162429,0.9605064392089844,0.039493560791015625
gpt2,28,QM_vs_MQ,Q,M,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,Is it alleged that the doctor approved the treatment?,27.634082794189453,20.6032657623291,15.513011932373047,0.6431950509964774,0.8320714235305786,0.1679285764694214
gpt2,28,QT_vs_TQ,Q,T,The doctor approved the treatment.,Could the doctor approve the treatment tomorrow?,Will the doctor approve the treatment tomorrow?,15.69753646850586,15.0771484375,3.4761850833892822,0.2259119853870971,0.9752846956253052,0.024715304374694824
gpt2,28,MT_vs_TM,M,T,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,The doctor was allegedly going to approve the treatment.,40.939918518066406,32.33283615112305,13.066762924194336,0.35666088939026713,0.9634893536567688,0.0365106463432312
gpt2,29,NQ_vs_QN,N,Q,The dragon fixed the bug.,Could the dragon fail to fix the bug?,Is it false that the dragon fixed the bug?,25.810632705688477,30.05651092529297,11.326541900634766,0.4054813317627058,0.9289337992668152,0.07106620073318481
gpt2,29,NM_vs_MN,N,M,The dragon fixed the bug.,The dragon allegedly failed to fix the bug.,The dragon failed to allegedly fix the bug.,29.503910064697266,31.29075813293457,4.607077121734619,0.15156188061616657,0.9902337789535522,0.009766221046447754
gpt2,29,NT_vs_TN,N,T,The dragon fixed the bug.,The dragon will fail to fix the bug tomorrow.,The dragon failed to have fixed the bug earlier.,44.57876968383789,24.090152740478516,22.372873306274414,0.6516156804683245,0.9623980522155762,0.03760194778442383
gpt2,29,QM_vs_MQ,Q,M,The dragon fixed the bug.,Could the dragon allegedly fix the bug?,Is it alleged that the dragon fixed the bug?,24.759117126464844,26.203495025634766,10.098978042602539,0.3963289013703382,0.9230064749717712,0.07699352502822876
gpt2,29,QT_vs_TQ,Q,T,The dragon fixed the bug.,Could the dragon fix the bug tomorrow?,Will the dragon fix the bug tomorrow?,10.932510375976562,9.940319061279297,3.5597405433654785,0.3410884522451341,0.946226954460144,0.05377304553985596
gpt2,29,MT_vs_TM,M,T,The dragon fixed the bug.,The dragon will allegedly fix the bug tomorrow.,The dragon was allegedly going to fix the bug.,43.76752853393555,37.45306396484375,10.664817810058594,0.26261364222918265,0.977469265460968,0.022530734539031982
gpt2,30,NQ_vs_QN,N,Q,The manager signed the treaty.,Could the manager fail to sign the treaty?,Is it false that the manager signed the treaty?,24.19231414794922,23.33229637145996,11.294645309448242,0.4753177432073853,0.8876546621322632,0.11234533786773682
gpt2,30,NM_vs_MN,N,M,The manager signed the treaty.,The manager allegedly failed to sign the treaty.,The manager failed to allegedly sign the treaty.,18.317903518676758,20.752002716064453,4.1305975914001465,0.2114465065046397,0.9853512048721313,0.014648795127868652
gpt2,30,NT_vs_TN,N,T,The manager signed the treaty.,The manager will fail to sign the treaty tomorrow.,The manager failed to have signed the treaty earlier.,30.633132934570312,11.4784574508667,22.281949996948242,1.0582336023411125,0.8157336711883545,0.1842663288116455
gpt2,30,QM_vs_MQ,Q,M,The manager signed the treaty.,Could the manager allegedly sign the treaty?,Is it alleged that the manager signed the treaty?,27.026723861694336,20.624818801879883,16.968542098999023,0.7121927707062211,0.7784916162490845,0.22150838375091553
gpt2,30,QT_vs_TQ,Q,T,The manager signed the treaty.,Could the manager sign the treaty tomorrow?,Will the manager sign the treaty tomorrow?,17.68111228942871,17.001266479492188,3.8609085083007812,0.22264381194985067,0.9759740829467773,0.024025917053222656
gpt2,30,MT_vs_TM,M,T,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,The manager was allegedly going to sign the treaty.,32.87419509887695,28.73203468322754,9.915693283081055,0.3219055383895953,0.9570355415344238,0.04296445846557617
gpt2,31,NQ_vs_QN,N,Q,The researcher confirmed the answer.,Could the researcher fail to confirm the answer?,Is it false that the researcher confirmed the answer?,43.8730583190918,35.813777923583984,12.063284873962402,0.30276731873819035,0.9743611216545105,0.025638878345489502
gpt2,31,NM_vs_MN,N,M,The researcher confirmed the answer.,The researcher allegedly failed to confirm the answer.,The researcher failed to allegedly confirm the answer.,34.00691604614258,34.90220642089844,5.231398582458496,0.15183471781868949,0.9888088703155518,0.011191129684448242
gpt2,31,NT_vs_TN,N,T,The researcher confirmed the answer.,The researcher will fail to confirm the answer tomorrow.,The researcher failed to have confirmed the answer earlier.,53.28179168701172,26.879356384277344,27.252214431762695,0.6799357316471072,0.984082043170929,0.015917956829071045
gpt2,31,QM_vs_MQ,Q,M,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,Is it alleged that the researcher confirmed the answer?,38.45563888549805,28.106605529785156,14.924025535583496,0.4484231463852615,0.9465128183364868,0.053487181663513184
gpt2,31,QT_vs_TQ,Q,T,The researcher confirmed the answer.,Could the researcher confirm the answer tomorrow?,Will the researcher confirm the answer tomorrow?,26.464797973632812,27.071359634399414,4.683300495147705,0.17495840958316655,0.9849496483802795,0.015050351619720459
gpt2,31,MT_vs_TM,M,T,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,The researcher was allegedly going to confirm the answer.,48.31953048706055,40.61716842651367,12.01362133026123,0.2701611702933882,0.9783449172973633,0.02165508270263672
gpt2,32,NQ_vs_QN,N,Q,The oracle completed the repair.,Could the oracle fail to complete the repair?,Is it false that the oracle completed the repair?,25.456167221069336,21.960731506347656,10.179974555969238,0.4293817111274986,0.9182397723197937,0.0817602276802063
gpt2,32,NM_vs_MN,N,M,The oracle completed the repair.,The oracle allegedly failed to complete the repair.,The oracle failed to allegedly complete the repair.,21.25117301940918,25.028926849365234,4.899973392486572,0.21175293080093008,0.9908456206321716,0.00915437936782837
gpt2,32,NT_vs_TN,N,T,The oracle completed the repair.,The oracle will fail to complete the repair tomorrow.,The oracle failed to have completed the repair earlier.,39.83525466918945,20.626535415649414,20.83936309814453,0.6893399308522766,0.9602610468864441,0.03973895311355591
gpt2,32,QM_vs_MQ,Q,M,The oracle completed the repair.,Could the oracle allegedly complete the repair?,Is it alleged that the oracle completed the repair?,18.740528106689453,20.2074031829834,8.404396057128906,0.43157085774960907,0.9095818996429443,0.09041810035705566
gpt2,32,QT_vs_TQ,Q,T,The oracle completed the repair.,Could the oracle complete the repair tomorrow?,Will the oracle complete the repair tomorrow?,11.331365585327148,10.765419006347656,3.0309412479400635,0.27433323933308634,0.9636588096618652,0.036341190338134766
gpt2,32,MT_vs_TM,M,T,The oracle completed the repair.,The oracle will allegedly complete the repair tomorrow.,The oracle was allegedly going to complete the repair.,32.56562042236328,23.02728271484375,11.882426261901855,0.4274799692534423,0.9665207266807556,0.033479273319244385
gpt2,33,NQ_vs_QN,N,Q,The analyst opened the portal.,Could the analyst fail to open the portal?,Is it false that the analyst opened the portal?,32.716880798339844,30.985170364379883,9.587333679199219,0.30100549367583634,0.9561434984207153,0.04385650157928467
gpt2,33,NM_vs_MN,N,M,The analyst opened the portal.,The analyst allegedly failed to open the portal.,The analyst failed to allegedly open the portal.,28.194875717163086,28.25285530090332,4.1154093742370605,0.14581310178507462,0.9893713593482971,0.01062864065170288
gpt2,33,NT_vs_TN,N,T,The analyst opened the portal.,The analyst will fail to open the portal tomorrow.,The analyst failed to have opened the portal earlier.,46.404598236083984,23.078907012939453,24.429189682006836,0.7031651496122376,0.9753970503807068,0.024602949619293213
gpt2,33,QM_vs_MQ,Q,M,The analyst opened the portal.,Could the analyst allegedly open the portal?,Is it alleged that the analyst opened the portal?,30.465045928955078,26.43583106994629,11.631534576416016,0.40883498427063564,0.9260847568511963,0.07391524314880371
gpt2,33,QT_vs_TQ,Q,T,The analyst opened the portal.,Could the analyst open the portal tomorrow?,Will the analyst open the portal tomorrow?,26.186893463134766,25.917726516723633,3.3380484580993652,0.12812869413075448,0.9918447136878967,0.008155286312103271
gpt2,33,MT_vs_TM,M,T,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,The analyst was allegedly going to open the portal.,42.085899353027344,34.54412841796875,11.340919494628906,0.29599152772122744,0.9753279089927673,0.024672091007232666
gpt2,34,NQ_vs_QN,N,Q,The doctor opened the portal.,Could the doctor fail to open the portal?,Is it false that the doctor opened the portal?,36.05010223388672,29.33224105834961,13.374039649963379,0.40910248781343506,0.9367640018463135,0.06323599815368652
gpt2,34,NM_vs_MN,N,M,The doctor opened the portal.,The doctor allegedly failed to open the portal.,The doctor failed to allegedly open the portal.,30.22918701171875,32.68715286254883,4.160063743591309,0.13224112374955935,0.9942998886108398,0.005700111389160156
gpt2,34,NT_vs_TN,N,T,The doctor opened the portal.,The doctor will fail to open the portal tomorrow.,The doctor failed to have opened the portal earlier.,49.803951263427734,25.077680587768555,25.39653778076172,0.6783115472490951,0.9865506887435913,0.013449311256408691
gpt2,34,QM_vs_MQ,Q,M,The doctor opened the portal.,Could the doctor allegedly open the portal?,Is it alleged that the doctor opened the portal?,34.604000091552734,24.563108444213867,16.527612686157227,0.558675693140073,0.8986200094223022,0.10137999057769775
gpt2,34,QT_vs_TQ,Q,T,The doctor opened the portal.,Could the doctor open the portal tomorrow?,Will the doctor open the portal tomorrow?,25.106481552124023,23.47588348388672,3.55967116355896,0.14654169927381164,0.9915060997009277,0.008493900299072266
gpt2,34,MT_vs_TM,M,T,The doctor opened the portal.,The doctor will allegedly open the portal tomorrow.,The doctor was allegedly going to open the portal.,46.228065490722656,38.973846435546875,11.853716850280762,0.2782500200356592,0.9756097793579102,0.024390220642089844
gpt2,35,NQ_vs_QN,N,Q,The queen fixed the bug.,Could the queen fail to fix the bug?,Is it false that the queen fixed the bug?,25.44757652282715,29.94054412841797,11.619810104370117,0.4195776988908717,0.9246416091918945,0.07535839080810547
gpt2,35,NM_vs_MN,N,M,The queen fixed the bug.,The queen allegedly failed to fix the bug.,The queen failed to allegedly fix the bug.,26.9583683013916,29.042627334594727,4.103362083435059,0.14654604036354257,0.992021381855011,0.007978618144989014
gpt2,35,NT_vs_TN,N,T,The queen fixed the bug.,The queen will fail to fix the bug tomorrow.,The queen failed to have fixed the bug earlier.,40.775535583496094,22.76958656311035,20.019485473632812,0.6300872450113404,0.9587665796279907,0.04123342037200928
gpt2,35,QM_vs_MQ,Q,M,The queen fixed the bug.,Could the queen allegedly fix the bug?,Is it alleged that the queen fixed the bug?,25.701940536499023,26.576454162597656,10.233620643615723,0.3915047775478905,0.923900306224823,0.076099693775177
gpt2,35,QT_vs_TQ,Q,T,The queen fixed the bug.,Could the queen fix the bug tomorrow?,Will the queen fix the bug tomorrow?,11.4271240234375,11.826062202453613,2.8720686435699463,0.24702581535874105,0.9700689315795898,0.029931068420410156
gpt2,35,MT_vs_TM,M,T,The queen fixed the bug.,The queen will allegedly fix the bug tomorrow.,The queen was allegedly going to fix the bug.,39.19633865356445,34.53615951538086,9.982039451599121,0.2707636306782045,0.9712178707122803,0.028782129287719727
gpt2,36,NQ_vs_QN,N,Q,The scientist fixed the bug.,Could the scientist fail to fix the bug?,Is it false that the scientist fixed the bug?,31.499696731567383,30.098142623901367,10.683341979980469,0.3468739193376152,0.9408440589904785,0.059155941009521484
gpt2,36,NM_vs_MN,N,M,The scientist fixed the bug.,The scientist allegedly failed to fix the bug.,The scientist failed to allegedly fix the bug.,25.452482223510742,29.634674072265625,5.334841728210449,0.19368731613467904,0.9927282333374023,0.007271766662597656
gpt2,36,NT_vs_TN,N,T,The scientist fixed the bug.,The scientist will fail to fix the bug tomorrow.,The scientist failed to have fixed the bug earlier.,42.39008331298828,22.26715850830078,21.522705078125,0.6657477019391743,0.9691203832626343,0.030879616737365723
gpt2,36,QM_vs_MQ,Q,M,The scientist fixed the bug.,Could the scientist allegedly fix the bug?,Is it alleged that the scientist fixed the bug?,29.737199783325195,24.478300094604492,12.394447326660156,0.4572289236313135,0.9134747385978699,0.08652526140213013
gpt2,36,QT_vs_TQ,Q,T,The scientist fixed the bug.,Could the scientist fix the bug tomorrow?,Will the scientist fix the bug tomorrow?,16.057016372680664,14.742574691772461,3.786310911178589,0.245867609297466,0.973368763923645,0.02663123607635498
gpt2,36,MT_vs_TM,M,T,The scientist fixed the bug.,The scientist will allegedly fix the bug tomorrow.,The scientist was allegedly going to fix the bug.,39.85737228393555,34.54045867919922,10.532292366027832,0.28313439329290274,0.9699790477752686,0.030020952224731445
gpt2,37,NQ_vs_QN,N,Q,The queen confirmed the answer.,Could the queen fail to confirm the answer?,Is it false that the queen confirmed the answer?,36.5706901550293,36.905853271484375,9.750953674316406,0.26541677709889533,0.9648175835609436,0.035182416439056396
gpt2,37,NM_vs_MN,N,M,The queen confirmed the answer.,The queen allegedly failed to confirm the answer.,The queen failed to allegedly confirm the answer.,34.17470932006836,36.342918395996094,4.407017230987549,0.1249905129744877,0.9940738677978516,0.0059261322021484375
gpt2,37,NT_vs_TN,N,T,The queen confirmed the answer.,The queen will fail to confirm the answer tomorrow.,The queen failed to have confirmed the answer earlier.,55.43092727661133,28.736618041992188,27.573348999023438,0.6552014531170663,0.9850262999534607,0.014973700046539307
gpt2,37,QM_vs_MQ,Q,M,The queen confirmed the answer.,Could the queen allegedly confirm the answer?,Is it alleged that the queen confirmed the answer?,34.222599029541016,31.672191619873047,10.721092224121094,0.3254002970025704,0.9499784708023071,0.05002152919769287
gpt2,37,QT_vs_TQ,Q,T,The queen confirmed the answer.,Could the queen confirm the answer tomorrow?,Will the queen confirm the answer tomorrow?,25.8505916595459,26.91995620727539,3.4409031867980957,0.13040998533810497,0.9923146963119507,0.007685303688049316
gpt2,37,MT_vs_TM,M,T,The queen confirmed the answer.,The queen will allegedly confirm the answer tomorrow.,The queen was allegedly going to confirm the answer.,47.73271560668945,45.60636520385742,9.053324699401855,0.19398786919227254,0.982213020324707,0.01778697967529297
gpt2,38,NQ_vs_QN,N,Q,The scientist confirmed the answer.,Could the scientist fail to confirm the answer?,Is it false that the scientist confirmed the answer?,41.06272888183594,36.416019439697266,10.475464820861816,0.2704087262068007,0.970527172088623,0.029472827911376953
gpt2,38,NM_vs_MN,N,M,The scientist confirmed the answer.,The scientist allegedly failed to confirm the answer.,The scientist failed to allegedly confirm the answer.,30.685693740844727,35.19503402709961,5.957430362701416,0.18085502587905378,0.9929829239845276,0.007017076015472412
gpt2,38,NT_vs_TN,N,T,The scientist confirmed the answer.,The scientist will fail to confirm the answer tomorrow.,The scientist failed to have confirmed the answer earlier.,52.85936737060547,28.032297134399414,25.428756713867188,0.6287114221093385,0.9897963404655457,0.010203659534454346
gpt2,38,QM_vs_MQ,Q,M,The scientist confirmed the answer.,Could the scientist allegedly confirm the answer?,Is it alleged that the scientist confirmed the answer?,35.6995964050293,28.69137954711914,12.924022674560547,0.4014234132486053,0.9424394369125366,0.05756056308746338
