base_id,syntax_family,class,source,target,source_idx,target_idx
85,with_context,formalization,The musician wrote a black cat during the meeting.,It is true that the musician wrote a black cat during the meeting.,511,4846
85,relative_clause,negation,The person who wrote a black cat was the musician.,The person who did not write a black cat was the musician.,512,4847
85,relative_clause,question,The person who wrote a black cat was the musician.,Was the person who wrote a black cat the musician?,512,4848
85,relative_clause,future,The person who wrote a black cat was the musician.,The person who will write a black cat is the musician.,512,4849
85,relative_clause,uncertainty,The person who wrote a black cat was the musician.,The person who may have wrote a black cat was the musician.,512,4850
85,relative_clause,passive,The person who wrote a black cat was the musician.,The person by whom a black cat was wrote was the musician.,512,4851
85,relative_clause,formalization,The person who wrote a black cat was the musician.,It is true that the person who wrote a black cat was the musician.,512,4852
85,temporal_clause,negation,"After the musician wrote a black cat, the situation changed.","After the musician did not write a black cat, the situation changed.",513,4853
85,temporal_clause,question,"After the musician wrote a black cat, the situation changed.",Did the situation change after the musician wrote a black cat?,513,4854
85,temporal_clause,future,"After the musician wrote a black cat, the situation changed.","After the musician will write a black cat, the situation will change.",513,4855
85,temporal_clause,uncertainty,"After the musician wrote a black cat, the situation changed.","After the musician may have wrote a black cat, the situation changed.",513,4856
85,temporal_clause,passive,"After the musician wrote a black cat, the situation changed.","After a black cat was wrote by the musician, the situation changed.",513,4857
85,temporal_clause,formalization,"After the musician wrote a black cat, the situation changed.","It is true that after the musician wrote a black cat, the situation changed.",513,4858
85,reported_statement,negation,The report said that the musician wrote a black cat.,The report said that the musician did not write a black cat.,514,4859
85,reported_statement,question,The report said that the musician wrote a black cat.,Did the report say that the musician wrote a black cat?,514,4860
85,reported_statement,future,The report said that the musician wrote a black cat.,The report said that the musician will write a black cat.,514,4861
85,reported_statement,uncertainty,The report said that the musician wrote a black cat.,The report said that the musician may have wrote a black cat.,514,4862
85,reported_statement,passive,The report said that the musician wrote a black cat.,The report said that a black cat was wrote by the musician.,514,4863
85,reported_statement,formalization,The report said that the musician wrote a black cat.,It is true that the report said that the musician wrote a black cat.,514,4864
85,conditional,negation,"If the musician wrote a black cat, the result mattered.","If the musician did not write a black cat, the result mattered.",515,4865
85,conditional,question,"If the musician wrote a black cat, the result mattered.",Did the result matter if the musician wrote a black cat?,515,4866
85,conditional,future,"If the musician wrote a black cat, the result mattered.","If the musician will write a black cat, the result will matter.",515,4867
85,conditional,uncertainty,"If the musician wrote a black cat, the result mattered.","If the musician may have wrote a black cat, the result mattered.",515,4868
85,conditional,passive,"If the musician wrote a black cat, the result mattered.","If a black cat was wrote by the musician, the result mattered.",515,4869
85,conditional,formalization,"If the musician wrote a black cat, the result mattered.","It is true that if the musician wrote a black cat, the result mattered.",515,4870
86,simple_svo,negation,The musician solved a black cat.,The musician did not solve a black cat.,516,4871
86,simple_svo,question,The musician solved a black cat.,Did the musician solve a black cat?,516,4872
86,simple_svo,future,The musician solved a black cat.,The musician will solve a black cat.,516,4873
86,simple_svo,uncertainty,The musician solved a black cat.,The musician may have solved a black cat.,516,4874
86,simple_svo,passive,The musician solved a black cat.,A black cat was solved by the musician.,516,4875
86,simple_svo,formalization,The musician solved a black cat.,It is true that the musician solved a black cat.,516,4876
86,with_context,negation,The musician solved a black cat after the interview.,The musician did not solve a black cat after the interview.,517,4877
86,with_context,question,The musician solved a black cat after the interview.,Did the musician solve a black cat after the interview?,517,4878
86,with_context,future,The musician solved a black cat after the interview.,The musician will solve a black cat after the interview.,517,4879
86,with_context,uncertainty,The musician solved a black cat after the interview.,The musician may have solved a black cat after the interview.,517,4880
86,with_context,passive,The musician solved a black cat after the interview.,A black cat was solved by the musician after the interview.,517,4881
86,with_context,formalization,The musician solved a black cat after the interview.,It is true that the musician solved a black cat after the interview.,517,4882
86,relative_clause,negation,The person who solved a black cat was the musician.,The person who did not solve a black cat was the musician.,518,4883
86,relative_clause,question,The person who solved a black cat was the musician.,Was the person who solved a black cat the musician?,518,4884
86,relative_clause,future,The person who solved a black cat was the musician.,The person who will solve a black cat is the musician.,518,4885
86,relative_clause,uncertainty,The person who solved a black cat was the musician.,The person who may have solved a black cat was the musician.,518,4886
86,relative_clause,passive,The person who solved a black cat was the musician.,The person by whom a black cat was solved was the musician.,518,4887
86,relative_clause,formalization,The person who solved a black cat was the musician.,It is true that the person who solved a black cat was the musician.,518,4888
86,temporal_clause,negation,"After the musician solved a black cat, the situation changed.","After the musician did not solve a black cat, the situation changed.",519,4889
86,temporal_clause,question,"After the musician solved a black cat, the situation changed.",Did the situation change after the musician solved a black cat?,519,4890
86,temporal_clause,future,"After the musician solved a black cat, the situation changed.","After the musician will solve a black cat, the situation will change.",519,4891
86,temporal_clause,uncertainty,"After the musician solved a black cat, the situation changed.","After the musician may have solved a black cat, the situation changed.",519,4892
86,temporal_clause,passive,"After the musician solved a black cat, the situation changed.","After a black cat was solved by the musician, the situation changed.",519,4893
86,temporal_clause,formalization,"After the musician solved a black cat, the situation changed.","It is true that after the musician solved a black cat, the situation changed.",519,4894
86,reported_statement,negation,The report said that the musician solved a black cat.,The report said that the musician did not solve a black cat.,520,4895
86,reported_statement,question,The report said that the musician solved a black cat.,Did the report say that the musician solved a black cat?,520,4896
86,reported_statement,future,The report said that the musician solved a black cat.,The report said that the musician will solve a black cat.,520,4897
86,reported_statement,uncertainty,The report said that the musician solved a black cat.,The report said that the musician may have solved a black cat.,520,4898
86,reported_statement,passive,The report said that the musician solved a black cat.,The report said that a black cat was solved by the musician.,520,4899
86,reported_statement,formalization,The report said that the musician solved a black cat.,It is true that the report said that the musician solved a black cat.,520,4900
86,conditional,negation,"If the musician solved a black cat, the result mattered.","If the musician did not solve a black cat, the result mattered.",521,4901
86,conditional,question,"If the musician solved a black cat, the result mattered.",Did the result matter if the musician solved a black cat?,521,4902
86,conditional,future,"If the musician solved a black cat, the result mattered.","If the musician will solve a black cat, the result will matter.",521,4903
86,conditional,uncertainty,"If the musician solved a black cat, the result mattered.","If the musician may have solved a black cat, the result mattered.",521,4904
86,conditional,passive,"If the musician solved a black cat, the result mattered.","If a black cat was solved by the musician, the result mattered.",521,4905
86,conditional,formalization,"If the musician solved a black cat, the result mattered.","It is true that if the musician solved a black cat, the result mattered.",521,4906
87,simple_svo,negation,The journalist improved a beautiful painting.,The journalist did not improve a beautiful painting.,522,4907
87,simple_svo,question,The journalist improved a beautiful painting.,Did the journalist improve a beautiful painting?,522,4908
87,simple_svo,future,The journalist improved a beautiful painting.,The journalist will improve a beautiful painting.,522,4909
87,simple_svo,uncertainty,The journalist improved a beautiful painting.,The journalist may have improved a beautiful painting.,522,4910
87,simple_svo,passive,The journalist improved a beautiful painting.,A beautiful painting was improved by the journalist.,522,4911
87,simple_svo,formalization,The journalist improved a beautiful painting.,It is true that the journalist improved a beautiful painting.,522,4912
87,with_context,negation,The journalist improved a beautiful painting during the meeting.,The journalist did not improve a beautiful painting during the meeting.,523,4913
87,with_context,question,The journalist improved a beautiful painting during the meeting.,Did the journalist improve a beautiful painting during the meeting?,523,4914
87,with_context,future,The journalist improved a beautiful painting during the meeting.,The journalist will improve a beautiful painting during the meeting.,523,4915
87,with_context,uncertainty,The journalist improved a beautiful painting during the meeting.,The journalist may have improved a beautiful painting during the meeting.,523,4916
87,with_context,passive,The journalist improved a beautiful painting during the meeting.,A beautiful painting was improved by the journalist during the meeting.,523,4917
87,with_context,formalization,The journalist improved a beautiful painting during the meeting.,It is true that the journalist improved a beautiful painting during the meeting.,523,4918
87,relative_clause,negation,The person who improved a beautiful painting was the journalist.,The person who did not improve a beautiful painting was the journalist.,524,4919
87,relative_clause,question,The person who improved a beautiful painting was the journalist.,Was the person who improved a beautiful painting the journalist?,524,4920
87,relative_clause,future,The person who improved a beautiful painting was the journalist.,The person who will improve a beautiful painting is the journalist.,524,4921
87,relative_clause,uncertainty,The person who improved a beautiful painting was the journalist.,The person who may have improved a beautiful painting was the journalist.,524,4922
87,relative_clause,passive,The person who improved a beautiful painting was the journalist.,The person by whom a beautiful painting was improved was the journalist.,524,4923
87,relative_clause,formalization,The person who improved a beautiful painting was the journalist.,It is true that the person who improved a beautiful painting was the journalist.,524,4924
87,temporal_clause,negation,"After the journalist improved a beautiful painting, the situation changed.","After the journalist did not improve a beautiful painting, the situation changed.",525,4925
87,temporal_clause,question,"After the journalist improved a beautiful painting, the situation changed.",Did the situation change after the journalist improved a beautiful painting?,525,4926
87,temporal_clause,future,"After the journalist improved a beautiful painting, the situation changed.","After the journalist will improve a beautiful painting, the situation will change.",525,4927
87,temporal_clause,uncertainty,"After the journalist improved a beautiful painting, the situation changed.","After the journalist may have improved a beautiful painting, the situation changed.",525,4928
87,temporal_clause,passive,"After the journalist improved a beautiful painting, the situation changed.","After a beautiful painting was improved by the journalist, the situation changed.",525,4929
87,temporal_clause,formalization,"After the journalist improved a beautiful painting, the situation changed.","It is true that after the journalist improved a beautiful painting, the situation changed.",525,4930
87,reported_statement,negation,The report said that the journalist improved a beautiful painting.,The report said that the journalist did not improve a beautiful painting.,526,4931
87,reported_statement,question,The report said that the journalist improved a beautiful painting.,Did the report say that the journalist improved a beautiful painting?,526,4932
87,reported_statement,future,The report said that the journalist improved a beautiful painting.,The report said that the journalist will improve a beautiful painting.,526,4933
87,reported_statement,uncertainty,The report said that the journalist improved a beautiful painting.,The report said that the journalist may have improved a beautiful painting.,526,4934
87,reported_statement,passive,The report said that the journalist improved a beautiful painting.,The report said that a beautiful painting was improved by the journalist.,526,4935
87,reported_statement,formalization,The report said that the journalist improved a beautiful painting.,It is true that the report said that the journalist improved a beautiful painting.,526,4936
87,conditional,negation,"If the journalist improved a beautiful painting, the result mattered.","If the journalist did not improve a beautiful painting, the result mattered.",527,4937
87,conditional,question,"If the journalist improved a beautiful painting, the result mattered.",Did the result matter if the journalist improved a beautiful painting?,527,4938
87,conditional,future,"If the journalist improved a beautiful painting, the result mattered.","If the journalist will improve a beautiful painting, the result will matter.",527,4939
87,conditional,uncertainty,"If the journalist improved a beautiful painting, the result mattered.","If the journalist may have improved a beautiful painting, the result mattered.",527,4940
87,conditional,passive,"If the journalist improved a beautiful painting, the result mattered.","If a beautiful painting was improved by the journalist, the result mattered.",527,4941
87,conditional,formalization,"If the journalist improved a beautiful painting, the result mattered.","It is true that if the journalist improved a beautiful painting, the result mattered.",527,4942
88,simple_svo,negation,The programmer improved the family.,The programmer did not improve the family.,528,4943
88,simple_svo,question,The programmer improved the family.,Did the programmer improve the family?,528,4944
88,simple_svo,future,The programmer improved the family.,The programmer will improve the family.,528,4945
88,simple_svo,uncertainty,The programmer improved the family.,The programmer may have improved the family.,528,4946
88,simple_svo,passive,The programmer improved the family.,The family was improved by the programmer.,528,4947
88,simple_svo,formalization,The programmer improved the family.,It is true that the programmer improved the family.,528,4948
88,with_context,negation,The programmer improved the family during the experiment.,The programmer did not improve the family during the experiment.,529,4949
88,with_context,question,The programmer improved the family during the experiment.,Did the programmer improve the family during the experiment?,529,4950
88,with_context,future,The programmer improved the family during the experiment.,The programmer will improve the family during the experiment.,529,4951
88,with_context,uncertainty,The programmer improved the family during the experiment.,The programmer may have improved the family during the experiment.,529,4952
88,with_context,passive,The programmer improved the family during the experiment.,The family was improved by the programmer during the experiment.,529,4953
88,with_context,formalization,The programmer improved the family during the experiment.,It is true that the programmer improved the family during the experiment.,529,4954
88,relative_clause,negation,The person who improved the family was the programmer.,The person who did not improve the family was the programmer.,530,4955
88,relative_clause,question,The person who improved the family was the programmer.,Was the person who improved the family the programmer?,530,4956
88,relative_clause,future,The person who improved the family was the programmer.,The person who will improve the family is the programmer.,530,4957
88,relative_clause,uncertainty,The person who improved the family was the programmer.,The person who may have improved the family was the programmer.,530,4958
88,relative_clause,passive,The person who improved the family was the programmer.,The person by whom the family was improved was the programmer.,530,4959
88,relative_clause,formalization,The person who improved the family was the programmer.,It is true that the person who improved the family was the programmer.,530,4960
88,temporal_clause,negation,"After the programmer improved the family, the situation changed.","After the programmer did not improve the family, the situation changed.",531,4961
88,temporal_clause,question,"After the programmer improved the family, the situation changed.",Did the situation change after the programmer improved the family?,531,4962
88,temporal_clause,future,"After the programmer improved the family, the situation changed.","After the programmer will improve the family, the situation will change.",531,4963
88,temporal_clause,uncertainty,"After the programmer improved the family, the situation changed.","After the programmer may have improved the family, the situation changed.",531,4964
88,temporal_clause,passive,"After the programmer improved the family, the situation changed.","After the family was improved by the programmer, the situation changed.",531,4965
88,temporal_clause,formalization,"After the programmer improved the family, the situation changed.","It is true that after the programmer improved the family, the situation changed.",531,4966
88,reported_statement,negation,The report said that the programmer improved the family.,The report said that the programmer did not improve the family.,532,4967
88,reported_statement,question,The report said that the programmer improved the family.,Did the report say that the programmer improved the family?,532,4968
88,reported_statement,future,The report said that the programmer improved the family.,The report said that the programmer will improve the family.,532,4969
88,reported_statement,uncertainty,The report said that the programmer improved the family.,The report said that the programmer may have improved the family.,532,4970
88,reported_statement,passive,The report said that the programmer improved the family.,The report said that the family was improved by the programmer.,532,4971
88,reported_statement,formalization,The report said that the programmer improved the family.,It is true that the report said that the programmer improved the family.,532,4972
88,conditional,negation,"If the programmer improved the family, the result mattered.","If the programmer did not improve the family, the result mattered.",533,4973
88,conditional,question,"If the programmer improved the family, the result mattered.",Did the result matter if the programmer improved the family?,533,4974
88,conditional,future,"If the programmer improved the family, the result mattered.","If the programmer will improve the family, the result will matter.",533,4975
88,conditional,uncertainty,"If the programmer improved the family, the result mattered.","If the programmer may have improved the family, the result mattered.",533,4976
88,conditional,passive,"If the programmer improved the family, the result mattered.","If the family was improved by the programmer, the result mattered.",533,4977
88,conditional,formalization,"If the programmer improved the family, the result mattered.","It is true that if the programmer improved the family, the result mattered.",533,4978
89,simple_svo,negation,The nurse observed a new principle.,The nurse did not observe a new principle.,534,4979
89,simple_svo,question,The nurse observed a new principle.,Did the nurse observe a new principle?,534,4980
89,simple_svo,future,The nurse observed a new principle.,The nurse will observe a new principle.,534,4981
89,simple_svo,uncertainty,The nurse observed a new principle.,The nurse may have observed a new principle.,534,4982
89,simple_svo,passive,The nurse observed a new principle.,A new principle was observed by the nurse.,534,4983
89,simple_svo,formalization,The nurse observed a new principle.,It is true that the nurse observed a new principle.,534,4984
89,with_context,negation,The nurse observed a new principle before the deadline.,The nurse did not observe a new principle before the deadline.,535,4985
89,with_context,question,The nurse observed a new principle before the deadline.,Did the nurse observe a new principle before the deadline?,535,4986
89,with_context,future,The nurse observed a new principle before the deadline.,The nurse will observe a new principle before the deadline.,535,4987
89,with_context,uncertainty,The nurse observed a new principle before the deadline.,The nurse may have observed a new principle before the deadline.,535,4988
89,with_context,passive,The nurse observed a new principle before the deadline.,A new principle was observed by the nurse before the deadline.,535,4989
89,with_context,formalization,The nurse observed a new principle before the deadline.,It is true that the nurse observed a new principle before the deadline.,535,4990
89,relative_clause,negation,The person who observed a new principle was the nurse.,The person who did not observe a new principle was the nurse.,536,4991
89,relative_clause,question,The person who observed a new principle was the nurse.,Was the person who observed a new principle the nurse?,536,4992
89,relative_clause,future,The person who observed a new principle was the nurse.,The person who will observe a new principle is the nurse.,536,4993
89,relative_clause,uncertainty,The person who observed a new principle was the nurse.,The person who may have observed a new principle was the nurse.,536,4994
89,relative_clause,passive,The person who observed a new principle was the nurse.,The person by whom a new principle was observed was the nurse.,536,4995
89,relative_clause,formalization,The person who observed a new principle was the nurse.,It is true that the person who observed a new principle was the nurse.,536,4996
89,temporal_clause,negation,"After the nurse observed a new principle, the situation changed.","After the nurse did not observe a new principle, the situation changed.",537,4997
89,temporal_clause,question,"After the nurse observed a new principle, the situation changed.",Did the situation change after the nurse observed a new principle?,537,4998
89,temporal_clause,future,"After the nurse observed a new principle, the situation changed.","After the nurse will observe a new principle, the situation will change.",537,4999
89,temporal_clause,uncertainty,"After the nurse observed a new principle, the situation changed.","After the nurse may have observed a new principle, the situation changed.",537,5000
89,temporal_clause,passive,"After the nurse observed a new principle, the situation changed.","After a new principle was observed by the nurse, the situation changed.",537,5001
89,temporal_clause,formalization,"After the nurse observed a new principle, the situation changed.","It is true that after the nurse observed a new principle, the situation changed.",537,5002
89,reported_statement,negation,The report said that the nurse observed a new principle.,The report said that the nurse did not observe a new principle.,538,5003
89,reported_statement,question,The report said that the nurse observed a new principle.,Did the report say that the nurse observed a new principle?,538,5004
89,reported_statement,future,The report said that the nurse observed a new principle.,The report said that the nurse will observe a new principle.,538,5005
89,reported_statement,uncertainty,The report said that the nurse observed a new principle.,The report said that the nurse may have observed a new principle.,538,5006
89,reported_statement,passive,The report said that the nurse observed a new principle.,The report said that a new principle was observed by the nurse.,538,5007
89,reported_statement,formalization,The report said that the nurse observed a new principle.,It is true that the report said that the nurse observed a new principle.,538,5008
89,conditional,negation,"If the nurse observed a new principle, the result mattered.","If the nurse did not observe a new principle, the result mattered.",539,5009
89,conditional,question,"If the nurse observed a new principle, the result mattered.",Did the result matter if the nurse observed a new principle?,539,5010
89,conditional,future,"If the nurse observed a new principle, the result mattered.","If the nurse will observe a new principle, the result will matter.",539,5011
89,conditional,uncertainty,"If the nurse observed a new principle, the result mattered.","If the nurse may have observed a new principle, the result mattered.",539,5012
89,conditional,passive,"If the nurse observed a new principle, the result mattered.","If a new principle was observed by the nurse, the result mattered.",539,5013
89,conditional,formalization,"If the nurse observed a new principle, the result mattered.","It is true that if the nurse observed a new principle, the result mattered.",539,5014
90,simple_svo,negation,The scientist explained the question.,The scientist did not explain the question.,540,5015
90,simple_svo,question,The scientist explained the question.,Did the scientist explain the question?,540,5016
90,simple_svo,future,The scientist explained the question.,The scientist will explain the question.,540,5017
90,simple_svo,uncertainty,The scientist explained the question.,The scientist may have explained the question.,540,5018
90,simple_svo,passive,The scientist explained the question.,The question was explained by the scientist.,540,5019
90,simple_svo,formalization,The scientist explained the question.,It is true that the scientist explained the question.,540,5020
90,with_context,negation,The scientist explained the question in the laboratory.,The scientist did not explain the question in the laboratory.,541,5021
90,with_context,question,The scientist explained the question in the laboratory.,Did the scientist explain the question in the laboratory?,541,5022
90,with_context,future,The scientist explained the question in the laboratory.,The scientist will explain the question in the laboratory.,541,5023
90,with_context,uncertainty,The scientist explained the question in the laboratory.,The scientist may have explained the question in the laboratory.,541,5024
90,with_context,passive,The scientist explained the question in the laboratory.,The question was explained by the scientist in the laboratory.,541,5025
90,with_context,formalization,The scientist explained the question in the laboratory.,It is true that the scientist explained the question in the laboratory.,541,5026
90,relative_clause,negation,The person who explained the question was the scientist.,The person who did not explain the question was the scientist.,542,5027
90,relative_clause,question,The person who explained the question was the scientist.,Was the person who explained the question the scientist?,542,5028
90,relative_clause,future,The person who explained the question was the scientist.,The person who will explain the question is the scientist.,542,5029
90,relative_clause,uncertainty,The person who explained the question was the scientist.,The person who may have explained the question was the scientist.,542,5030
90,relative_clause,passive,The person who explained the question was the scientist.,The person by whom the question was explained was the scientist.,542,5031
90,relative_clause,formalization,The person who explained the question was the scientist.,It is true that the person who explained the question was the scientist.,542,5032
90,temporal_clause,negation,"After the scientist explained the question, the situation changed.","After the scientist did not explain the question, the situation changed.",543,5033
90,temporal_clause,question,"After the scientist explained the question, the situation changed.",Did the situation change after the scientist explained the question?,543,5034
90,temporal_clause,future,"After the scientist explained the question, the situation changed.","After the scientist will explain the question, the situation will change.",543,5035
90,temporal_clause,uncertainty,"After the scientist explained the question, the situation changed.","After the scientist may have explained the question, the situation changed.",543,5036
90,temporal_clause,passive,"After the scientist explained the question, the situation changed.","After the question was explained by the scientist, the situation changed.",543,5037
90,temporal_clause,formalization,"After the scientist explained the question, the situation changed.","It is true that after the scientist explained the question, the situation changed.",543,5038
90,reported_statement,negation,The report said that the scientist explained the question.,The report said that the scientist did not explain the question.,544,5039
90,reported_statement,question,The report said that the scientist explained the question.,Did the report say that the scientist explained the question?,544,5040
90,reported_statement,future,The report said that the scientist explained the question.,The report said that the scientist will explain the question.,544,5041
90,reported_statement,uncertainty,The report said that the scientist explained the question.,The report said that the scientist may have explained the question.,544,5042
90,reported_statement,passive,The report said that the scientist explained the question.,The report said that the question was explained by the scientist.,544,5043
90,reported_statement,formalization,The report said that the scientist explained the question.,It is true that the report said that the scientist explained the question.,544,5044
90,conditional,negation,"If the scientist explained the question, the result mattered.","If the scientist did not explain the question, the result mattered.",545,5045
90,conditional,question,"If the scientist explained the question, the result mattered.",Did the result matter if the scientist explained the question?,545,5046
90,conditional,future,"If the scientist explained the question, the result mattered.","If the scientist will explain the question, the result will matter.",545,5047
90,conditional,uncertainty,"If the scientist explained the question, the result mattered.","If the scientist may have explained the question, the result mattered.",545,5048
90,conditional,passive,"If the scientist explained the question, the result mattered.","If the question was explained by the scientist, the result mattered.",545,5049
90,conditional,formalization,"If the scientist explained the question, the result mattered.","It is true that if the scientist explained the question, the result mattered.",545,5050
91,simple_svo,negation,The scientist defended the event.,The scientist did not defend the event.,546,5051
91,simple_svo,question,The scientist defended the event.,Did the scientist defend the event?,546,5052
91,simple_svo,future,The scientist defended the event.,The scientist will defend the event.,546,5053
91,simple_svo,uncertainty,The scientist defended the event.,The scientist may have defended the event.,546,5054
91,simple_svo,passive,The scientist defended the event.,The event was defended by the scientist.,546,5055
91,simple_svo,formalization,The scientist defended the event.,It is true that the scientist defended the event.,546,5056
91,with_context,negation,The scientist defended the event before the presentation.,The scientist did not defend the event before the presentation.,547,5057
91,with_context,question,The scientist defended the event before the presentation.,Did the scientist defend the event before the presentation?,547,5058
91,with_context,future,The scientist defended the event before the presentation.,The scientist will defend the event before the presentation.,547,5059
91,with_context,uncertainty,The scientist defended the event before the presentation.,The scientist may have defended the event before the presentation.,547,5060
91,with_context,passive,The scientist defended the event before the presentation.,The event was defended by the scientist before the presentation.,547,5061
91,with_context,formalization,The scientist defended the event before the presentation.,It is true that the scientist defended the event before the presentation.,547,5062
91,relative_clause,negation,The person who defended the event was the scientist.,The person who did not defend the event was the scientist.,548,5063
91,relative_clause,question,The person who defended the event was the scientist.,Was the person who defended the event the scientist?,548,5064
91,relative_clause,future,The person who defended the event was the scientist.,The person who will defend the event is the scientist.,548,5065
91,relative_clause,uncertainty,The person who defended the event was the scientist.,The person who may have defended the event was the scientist.,548,5066
91,relative_clause,passive,The person who defended the event was the scientist.,The person by whom the event was defended was the scientist.,548,5067
91,relative_clause,formalization,The person who defended the event was the scientist.,It is true that the person who defended the event was the scientist.,548,5068
91,temporal_clause,negation,"After the scientist defended the event, the situation changed.","After the scientist did not defend the event, the situation changed.",549,5069
91,temporal_clause,question,"After the scientist defended the event, the situation changed.",Did the situation change after the scientist defended the event?,549,5070
91,temporal_clause,future,"After the scientist defended the event, the situation changed.","After the scientist will defend the event, the situation will change.",549,5071
91,temporal_clause,uncertainty,"After the scientist defended the event, the situation changed.","After the scientist may have defended the event, the situation changed.",549,5072
91,temporal_clause,passive,"After the scientist defended the event, the situation changed.","After the event was defended by the scientist, the situation changed.",549,5073
91,temporal_clause,formalization,"After the scientist defended the event, the situation changed.","It is true that after the scientist defended the event, the situation changed.",549,5074
91,reported_statement,negation,The report said that the scientist defended the event.,The report said that the scientist did not defend the event.,550,5075
91,reported_statement,question,The report said that the scientist defended the event.,Did the report say that the scientist defended the event?,550,5076
91,reported_statement,future,The report said that the scientist defended the event.,The report said that the scientist will defend the event.,550,5077
91,reported_statement,uncertainty,The report said that the scientist defended the event.,The report said that the scientist may have defended the event.,550,5078
91,reported_statement,passive,The report said that the scientist defended the event.,The report said that the event was defended by the scientist.,550,5079
91,reported_statement,formalization,The report said that the scientist defended the event.,It is true that the report said that the scientist defended the event.,550,5080
91,conditional,negation,"If the scientist defended the event, the result mattered.","If the scientist did not defend the event, the result mattered.",551,5081
91,conditional,question,"If the scientist defended the event, the result mattered.",Did the result matter if the scientist defended the event?,551,5082
91,conditional,future,"If the scientist defended the event, the result mattered.","If the scientist will defend the event, the result will matter.",551,5083
91,conditional,uncertainty,"If the scientist defended the event, the result mattered.","If the scientist may have defended the event, the result mattered.",551,5084
91,conditional,passive,"If the scientist defended the event, the result mattered.","If the event was defended by the scientist, the result mattered.",551,5085
91,conditional,formalization,"If the scientist defended the event, the result mattered.","It is true that if the scientist defended the event, the result mattered.",551,5086
92,simple_svo,negation,The student analyzed the client.,The student did not analyze the client.,552,5087
92,simple_svo,question,The student analyzed the client.,Did the student analyze the client?,552,5088
92,simple_svo,future,The student analyzed the client.,The student will analyze the client.,552,5089
92,simple_svo,uncertainty,The student analyzed the client.,The student may have analyzed the client.,552,5090
92,simple_svo,passive,The student analyzed the client.,The client was analyzed by the student.,552,5091
92,simple_svo,formalization,The student analyzed the client.,It is true that the student analyzed the client.,552,5092
92,with_context,negation,The student analyzed the client during the experiment.,The student did not analyze the client during the experiment.,553,5093
92,with_context,question,The student analyzed the client during the experiment.,Did the student analyze the client during the experiment?,553,5094
92,with_context,future,The student analyzed the client during the experiment.,The student will analyze the client during the experiment.,553,5095
92,with_context,uncertainty,The student analyzed the client during the experiment.,The student may have analyzed the client during the experiment.,553,5096
92,with_context,passive,The student analyzed the client during the experiment.,The client was analyzed by the student during the experiment.,553,5097
92,with_context,formalization,The student analyzed the client during the experiment.,It is true that the student analyzed the client during the experiment.,553,5098
92,relative_clause,negation,The person who analyzed the client was the student.,The person who did not analyze the client was the student.,554,5099
92,relative_clause,question,The person who analyzed the client was the student.,Was the person who analyzed the client the student?,554,5100
92,relative_clause,future,The person who analyzed the client was the student.,The person who will analyze the client is the student.,554,5101
92,relative_clause,uncertainty,The person who analyzed the client was the student.,The person who may have analyzed the client was the student.,554,5102
92,relative_clause,passive,The person who analyzed the client was the student.,The person by whom the client was analyzed was the student.,554,5103
92,relative_clause,formalization,The person who analyzed the client was the student.,It is true that the person who analyzed the client was the student.,554,5104
92,temporal_clause,negation,"After the student analyzed the client, the situation changed.","After the student did not analyze the client, the situation changed.",555,5105
92,temporal_clause,question,"After the student analyzed the client, the situation changed.",Did the situation change after the student analyzed the client?,555,5106
92,temporal_clause,future,"After the student analyzed the client, the situation changed.","After the student will analyze the client, the situation will change.",555,5107
92,temporal_clause,uncertainty,"After the student analyzed the client, the situation changed.","After the student may have analyzed the client, the situation changed.",555,5108
92,temporal_clause,passive,"After the student analyzed the client, the situation changed.","After the client was analyzed by the student, the situation changed.",555,5109
92,temporal_clause,formalization,"After the student analyzed the client, the situation changed.","It is true that after the student analyzed the client, the situation changed.",555,5110
92,reported_statement,negation,The report said that the student analyzed the client.,The report said that the student did not analyze the client.,556,5111
92,reported_statement,question,The report said that the student analyzed the client.,Did the report say that the student analyzed the client?,556,5112
92,reported_statement,future,The report said that the student analyzed the client.,The report said that the student will analyze the client.,556,5113
92,reported_statement,uncertainty,The report said that the student analyzed the client.,The report said that the student may have analyzed the client.,556,5114
92,reported_statement,passive,The report said that the student analyzed the client.,The report said that the client was analyzed by the student.,556,5115
92,reported_statement,formalization,The report said that the student analyzed the client.,It is true that the report said that the student analyzed the client.,556,5116
92,conditional,negation,"If the student analyzed the client, the result mattered.","If the student did not analyze the client, the result mattered.",557,5117
92,conditional,question,"If the student analyzed the client, the result mattered.",Did the result matter if the student analyzed the client?,557,5118
92,conditional,future,"If the student analyzed the client, the result mattered.","If the student will analyze the client, the result will matter.",557,5119
92,conditional,uncertainty,"If the student analyzed the client, the result mattered.","If the student may have analyzed the client, the result mattered.",557,5120
92,conditional,passive,"If the student analyzed the client, the result mattered.","If the client was analyzed by the student, the result mattered.",557,5121
92,conditional,formalization,"If the student analyzed the client, the result mattered.","It is true that if the student analyzed the client, the result mattered.",557,5122
93,simple_svo,negation,The doctor tested a beautiful painting.,The doctor did not test a beautiful painting.,558,5123
93,simple_svo,question,The doctor tested a beautiful painting.,Did the doctor test a beautiful painting?,558,5124
93,simple_svo,future,The doctor tested a beautiful painting.,The doctor will test a beautiful painting.,558,5125
93,simple_svo,uncertainty,The doctor tested a beautiful painting.,The doctor may have tested a beautiful painting.,558,5126
