model,scale,language,template_id,representation,from_level,to_level,step_size,delta_norm
xlm-roberta-base,attention,ru,82,mean_pool,1,2,1,0.7536962628364563
xlm-roberta-base,attention,ru,82,mean_pool,-2,0,2,0.5119127035140991
xlm-roberta-base,attention,ru,82,mean_pool,-1,1,2,0.7626625895500183
xlm-roberta-base,attention,ru,82,mean_pool,0,2,2,0.4777034819126129
xlm-roberta-base,attention,ru,82,mean_pool,-2,2,4,0.3209106922149658
xlm-roberta-base,attention,ru,83,mean_pool,-2,-1,1,0.4045746922492981
xlm-roberta-base,attention,ru,83,mean_pool,-1,0,1,0.41046926379203796
xlm-roberta-base,attention,ru,83,mean_pool,0,1,1,0.4898085296154022
xlm-roberta-base,attention,ru,83,mean_pool,1,2,1,0.46312597393989563
xlm-roberta-base,attention,ru,83,mean_pool,-2,0,2,0.4013496935367584
xlm-roberta-base,attention,ru,83,mean_pool,-1,1,2,0.5670087337493896
xlm-roberta-base,attention,ru,83,mean_pool,0,2,2,0.3775257170200348
xlm-roberta-base,attention,ru,83,mean_pool,-2,2,4,0.35354119539260864
xlm-roberta-base,attention,ru,84,mean_pool,-2,-1,1,0.4594568908214569
xlm-roberta-base,attention,ru,84,mean_pool,-1,0,1,0.4646865725517273
xlm-roberta-base,attention,ru,84,mean_pool,0,1,1,0.6224930286407471
xlm-roberta-base,attention,ru,84,mean_pool,1,2,1,0.5903534293174744
xlm-roberta-base,attention,ru,84,mean_pool,-2,0,2,0.419910728931427
xlm-roberta-base,attention,ru,84,mean_pool,-1,1,2,0.6480795741081238
xlm-roberta-base,attention,ru,84,mean_pool,0,2,2,0.44380074739456177
xlm-roberta-base,attention,ru,84,mean_pool,-2,2,4,0.26978811621665955
xlm-roberta-base,attention,ru,85,mean_pool,-2,-1,1,0.8361495733261108
xlm-roberta-base,attention,ru,85,mean_pool,-1,0,1,0.792113721370697
xlm-roberta-base,attention,ru,85,mean_pool,0,1,1,0.7821335792541504
xlm-roberta-base,attention,ru,85,mean_pool,1,2,1,0.9318172931671143
xlm-roberta-base,attention,ru,85,mean_pool,-2,0,2,0.4685671627521515
xlm-roberta-base,attention,ru,85,mean_pool,-1,1,2,0.9269566535949707
xlm-roberta-base,attention,ru,85,mean_pool,0,2,2,0.647323489189148
xlm-roberta-base,attention,ru,85,mean_pool,-2,2,4,0.4538232982158661
xlm-roberta-base,attention,ru,86,mean_pool,-2,-1,1,0.39654242992401123
xlm-roberta-base,attention,ru,86,mean_pool,-1,0,1,0.356194406747818
xlm-roberta-base,attention,ru,86,mean_pool,0,1,1,0.39588749408721924
xlm-roberta-base,attention,ru,86,mean_pool,1,2,1,0.48533201217651367
xlm-roberta-base,attention,ru,86,mean_pool,-2,0,2,0.3333548307418823
xlm-roberta-base,attention,ru,86,mean_pool,-1,1,2,0.4105304479598999
xlm-roberta-base,attention,ru,86,mean_pool,0,2,2,0.3257010579109192
xlm-roberta-base,attention,ru,86,mean_pool,-2,2,4,0.2527608275413513
xlm-roberta-base,attention,ru,87,mean_pool,-2,-1,1,0.3942031264305115
xlm-roberta-base,attention,ru,87,mean_pool,-1,0,1,0.37517431378364563
xlm-roberta-base,attention,ru,87,mean_pool,0,1,1,0.36913007497787476
xlm-roberta-base,attention,ru,87,mean_pool,1,2,1,0.4418734014034271
xlm-roberta-base,attention,ru,87,mean_pool,-2,0,2,0.3551238477230072
xlm-roberta-base,attention,ru,87,mean_pool,-1,1,2,0.40508443117141724
xlm-roberta-base,attention,ru,87,mean_pool,0,2,2,0.4009779691696167
xlm-roberta-base,attention,ru,87,mean_pool,-2,2,4,0.20292916893959045
xlm-roberta-base,attention,ru,88,mean_pool,-2,-1,1,0.5086376070976257
xlm-roberta-base,attention,ru,88,mean_pool,-1,0,1,0.4946853816509247
xlm-roberta-base,attention,ru,88,mean_pool,0,1,1,0.5610086917877197
xlm-roberta-base,attention,ru,88,mean_pool,1,2,1,0.6526125073432922
xlm-roberta-base,attention,ru,88,mean_pool,-2,0,2,0.3992598056793213
xlm-roberta-base,attention,ru,88,mean_pool,-1,1,2,0.6509819030761719
xlm-roberta-base,attention,ru,88,mean_pool,0,2,2,0.45563870668411255
xlm-roberta-base,attention,ru,88,mean_pool,-2,2,4,0.3139614164829254
xlm-roberta-base,attention,ru,89,mean_pool,-2,-1,1,0.40208664536476135
xlm-roberta-base,attention,ru,89,mean_pool,-1,0,1,0.46609261631965637
xlm-roberta-base,attention,ru,89,mean_pool,0,1,1,0.5226752161979675
xlm-roberta-base,attention,ru,89,mean_pool,1,2,1,0.5429520010948181
xlm-roberta-base,attention,ru,89,mean_pool,-2,0,2,0.33500924706459045
xlm-roberta-base,attention,ru,89,mean_pool,-1,1,2,0.5629932880401611
xlm-roberta-base,attention,ru,89,mean_pool,0,2,2,0.3670273423194885
xlm-roberta-base,attention,ru,89,mean_pool,-2,2,4,0.26522088050842285
xlm-roberta-base,attention,ru,90,mean_pool,-2,-1,1,0.4036644399166107
xlm-roberta-base,attention,ru,90,mean_pool,-1,0,1,0.49800172448158264
xlm-roberta-base,attention,ru,90,mean_pool,0,1,1,0.4516344666481018
xlm-roberta-base,attention,ru,90,mean_pool,1,2,1,0.5234068632125854
xlm-roberta-base,attention,ru,90,mean_pool,-2,0,2,0.4575273096561432
xlm-roberta-base,attention,ru,90,mean_pool,-1,1,2,0.6080403327941895
xlm-roberta-base,attention,ru,90,mean_pool,0,2,2,0.3618304431438446
xlm-roberta-base,attention,ru,90,mean_pool,-2,2,4,0.27999818325042725
xlm-roberta-base,attention,ru,91,mean_pool,-2,-1,1,0.4358033537864685
xlm-roberta-base,attention,ru,91,mean_pool,-1,0,1,0.5436445474624634
xlm-roberta-base,attention,ru,91,mean_pool,0,1,1,0.5801766514778137
xlm-roberta-base,attention,ru,91,mean_pool,1,2,1,0.5532650351524353
xlm-roberta-base,attention,ru,91,mean_pool,-2,0,2,0.4008699953556061
xlm-roberta-base,attention,ru,91,mean_pool,-1,1,2,0.5914939045906067
xlm-roberta-base,attention,ru,91,mean_pool,0,2,2,0.4302055239677429
xlm-roberta-base,attention,ru,91,mean_pool,-2,2,4,0.32909339666366577
xlm-roberta-base,attention,ru,92,mean_pool,-2,-1,1,0.4174383580684662
xlm-roberta-base,attention,ru,92,mean_pool,-1,0,1,0.44225651025772095
xlm-roberta-base,attention,ru,92,mean_pool,0,1,1,0.5668262839317322
xlm-roberta-base,attention,ru,92,mean_pool,1,2,1,0.6370421051979065
xlm-roberta-base,attention,ru,92,mean_pool,-2,0,2,0.37468400597572327
xlm-roberta-base,attention,ru,92,mean_pool,-1,1,2,0.5890364646911621
xlm-roberta-base,attention,ru,92,mean_pool,0,2,2,0.4054681062698364
xlm-roberta-base,attention,ru,92,mean_pool,-2,2,4,0.2563115656375885
xlm-roberta-base,attention,ru,93,mean_pool,-2,-1,1,0.6127559542655945
xlm-roberta-base,attention,ru,93,mean_pool,-1,0,1,0.5519908666610718
xlm-roberta-base,attention,ru,93,mean_pool,0,1,1,0.6566948294639587
xlm-roberta-base,attention,ru,93,mean_pool,1,2,1,0.6515868306159973
xlm-roberta-base,attention,ru,93,mean_pool,-2,0,2,0.5745189189910889
xlm-roberta-base,attention,ru,93,mean_pool,-1,1,2,0.5853457450866699
xlm-roberta-base,attention,ru,93,mean_pool,0,2,2,0.6545964479446411
xlm-roberta-base,attention,ru,93,mean_pool,-2,2,4,0.3275817334651947
xlm-roberta-base,attention,ru,94,mean_pool,-2,-1,1,0.5128915309906006
xlm-roberta-base,attention,ru,94,mean_pool,-1,0,1,0.5081942677497864
xlm-roberta-base,attention,ru,94,mean_pool,0,1,1,0.5819306373596191
xlm-roberta-base,attention,ru,94,mean_pool,1,2,1,0.6082618832588196
xlm-roberta-base,attention,ru,94,mean_pool,-2,0,2,0.47379449009895325
xlm-roberta-base,attention,ru,94,mean_pool,-1,1,2,0.5619863867759705
xlm-roberta-base,attention,ru,94,mean_pool,0,2,2,0.47497111558914185
xlm-roberta-base,attention,ru,94,mean_pool,-2,2,4,0.23271065950393677
xlm-roberta-base,attention,ru,95,mean_pool,-2,-1,1,0.5389558672904968
xlm-roberta-base,attention,ru,95,mean_pool,-1,0,1,0.7133952975273132
xlm-roberta-base,attention,ru,95,mean_pool,0,1,1,0.6511905193328857
xlm-roberta-base,attention,ru,95,mean_pool,1,2,1,0.5572996139526367
xlm-roberta-base,attention,ru,95,mean_pool,-2,0,2,0.5883179903030396
xlm-roberta-base,attention,ru,95,mean_pool,-1,1,2,0.6419715285301208
xlm-roberta-base,attention,ru,95,mean_pool,0,2,2,0.48396533727645874
xlm-roberta-base,attention,ru,95,mean_pool,-2,2,4,0.33267492055892944
xlm-roberta-base,attention,ru,96,mean_pool,-2,-1,1,0.7220015525817871
xlm-roberta-base,attention,ru,96,mean_pool,-1,0,1,0.5716428756713867
xlm-roberta-base,attention,ru,96,mean_pool,0,1,1,0.7697351574897766
xlm-roberta-base,attention,ru,96,mean_pool,1,2,1,0.8249449729919434
xlm-roberta-base,attention,ru,96,mean_pool,-2,0,2,0.6619566082954407
xlm-roberta-base,attention,ru,96,mean_pool,-1,1,2,0.7166824340820312
xlm-roberta-base,attention,ru,96,mean_pool,0,2,2,0.7255420684814453
xlm-roberta-base,attention,ru,96,mean_pool,-2,2,4,0.48128223419189453
xlm-roberta-base,attention,ru,97,mean_pool,-2,-1,1,0.4171520471572876
xlm-roberta-base,attention,ru,97,mean_pool,-1,0,1,0.5098506212234497
xlm-roberta-base,attention,ru,97,mean_pool,0,1,1,0.7046784162521362
xlm-roberta-base,attention,ru,97,mean_pool,1,2,1,0.7041482329368591
xlm-roberta-base,attention,ru,97,mean_pool,-2,0,2,0.4058445692062378
xlm-roberta-base,attention,ru,97,mean_pool,-1,1,2,0.5810451507568359
xlm-roberta-base,attention,ru,97,mean_pool,0,2,2,0.3635665774345398
xlm-roberta-base,attention,ru,97,mean_pool,-2,2,4,0.3215338885784149
xlm-roberta-base,attention,ru,98,mean_pool,-2,-1,1,0.5747542381286621
xlm-roberta-base,attention,ru,98,mean_pool,-1,0,1,0.5346958041191101
xlm-roberta-base,attention,ru,98,mean_pool,0,1,1,0.6423642635345459
xlm-roberta-base,attention,ru,98,mean_pool,1,2,1,0.5937308073043823
xlm-roberta-base,attention,ru,98,mean_pool,-2,0,2,0.5135594010353088
xlm-roberta-base,attention,ru,98,mean_pool,-1,1,2,0.5955518484115601
xlm-roberta-base,attention,ru,98,mean_pool,0,2,2,0.4504954218864441
xlm-roberta-base,attention,ru,98,mean_pool,-2,2,4,0.25528785586357117
xlm-roberta-base,attention,ru,99,mean_pool,-2,-1,1,0.3851269483566284
xlm-roberta-base,attention,ru,99,mean_pool,-1,0,1,0.41857248544692993
xlm-roberta-base,attention,ru,99,mean_pool,0,1,1,0.47369909286499023
xlm-roberta-base,attention,ru,99,mean_pool,1,2,1,0.6096964478492737
xlm-roberta-base,attention,ru,99,mean_pool,-2,0,2,0.3281059265136719
xlm-roberta-base,attention,ru,99,mean_pool,-1,1,2,0.48451077938079834
xlm-roberta-base,attention,ru,99,mean_pool,0,2,2,0.43355467915534973
xlm-roberta-base,attention,ru,99,mean_pool,-2,2,4,0.42079252004623413
xlm-roberta-base,attention,ru,100,mean_pool,-2,-1,1,0.6545228958129883
xlm-roberta-base,attention,ru,100,mean_pool,-1,0,1,0.6086118817329407
xlm-roberta-base,attention,ru,100,mean_pool,0,1,1,0.7524276971817017
xlm-roberta-base,attention,ru,100,mean_pool,1,2,1,0.7286341786384583
xlm-roberta-base,attention,ru,100,mean_pool,-2,0,2,0.5377313494682312
xlm-roberta-base,attention,ru,100,mean_pool,-1,1,2,0.8179674744606018
xlm-roberta-base,attention,ru,100,mean_pool,0,2,2,0.5096974968910217
xlm-roberta-base,attention,ru,100,mean_pool,-2,2,4,0.2893024682998657
xlm-roberta-base,attention,ru,101,mean_pool,-2,-1,1,0.3966631293296814
xlm-roberta-base,attention,ru,101,mean_pool,-1,0,1,0.48290160298347473
xlm-roberta-base,attention,ru,101,mean_pool,0,1,1,0.4705781042575836
xlm-roberta-base,attention,ru,101,mean_pool,1,2,1,0.5195360779762268
xlm-roberta-base,attention,ru,101,mean_pool,-2,0,2,0.434535950422287
xlm-roberta-base,attention,ru,101,mean_pool,-1,1,2,0.47311848402023315
xlm-roberta-base,attention,ru,101,mean_pool,0,2,2,0.4590299427509308
xlm-roberta-base,attention,ru,101,mean_pool,-2,2,4,0.284508615732193
xlm-roberta-base,attention,ru,102,mean_pool,-2,-1,1,0.6528924703598022
xlm-roberta-base,attention,ru,102,mean_pool,-1,0,1,0.6025659441947937
xlm-roberta-base,attention,ru,102,mean_pool,0,1,1,0.6122140884399414
xlm-roberta-base,attention,ru,102,mean_pool,1,2,1,0.6543816328048706
xlm-roberta-base,attention,ru,102,mean_pool,-2,0,2,0.561187744140625
xlm-roberta-base,attention,ru,102,mean_pool,-1,1,2,0.6391535401344299
xlm-roberta-base,attention,ru,102,mean_pool,0,2,2,0.5141559839248657
xlm-roberta-base,attention,ru,102,mean_pool,-2,2,4,0.3078528642654419
xlm-roberta-base,attention,ru,103,mean_pool,-2,-1,1,0.290927529335022
xlm-roberta-base,attention,ru,103,mean_pool,-1,0,1,0.34916388988494873
xlm-roberta-base,attention,ru,103,mean_pool,0,1,1,0.41909340023994446
xlm-roberta-base,attention,ru,103,mean_pool,1,2,1,0.5002762675285339
xlm-roberta-base,attention,ru,103,mean_pool,-2,0,2,0.273733526468277
xlm-roberta-base,attention,ru,103,mean_pool,-1,1,2,0.44386622309684753
xlm-roberta-base,attention,ru,103,mean_pool,0,2,2,0.343229204416275
xlm-roberta-base,attention,ru,103,mean_pool,-2,2,4,0.25133588910102844
xlm-roberta-base,attention,ru,104,mean_pool,-2,-1,1,0.4264557659626007
xlm-roberta-base,attention,ru,104,mean_pool,-1,0,1,0.4738526940345764
xlm-roberta-base,attention,ru,104,mean_pool,0,1,1,0.6646933555603027
xlm-roberta-base,attention,ru,104,mean_pool,1,2,1,0.7673731446266174
xlm-roberta-base,attention,ru,104,mean_pool,-2,0,2,0.36553147435188293
xlm-roberta-base,attention,ru,104,mean_pool,-1,1,2,0.6764970421791077
xlm-roberta-base,attention,ru,104,mean_pool,0,2,2,0.4380517601966858
xlm-roberta-base,attention,ru,104,mean_pool,-2,2,4,0.292399138212204
xlm-roberta-base,attention,ru,105,mean_pool,-2,-1,1,0.5664263963699341
xlm-roberta-base,attention,ru,105,mean_pool,-1,0,1,0.5524842739105225
xlm-roberta-base,attention,ru,105,mean_pool,0,1,1,0.675865888595581
xlm-roberta-base,attention,ru,105,mean_pool,1,2,1,0.642146110534668
xlm-roberta-base,attention,ru,105,mean_pool,-2,0,2,0.5014318823814392
xlm-roberta-base,attention,ru,105,mean_pool,-1,1,2,0.639190673828125
xlm-roberta-base,attention,ru,105,mean_pool,0,2,2,0.5073572993278503
xlm-roberta-base,attention,ru,105,mean_pool,-2,2,4,0.2913599908351898
xlm-roberta-base,attention,ru,106,mean_pool,-2,-1,1,0.5851395726203918
xlm-roberta-base,attention,ru,106,mean_pool,-1,0,1,0.5278666615486145
xlm-roberta-base,attention,ru,106,mean_pool,0,1,1,0.6980026960372925
xlm-roberta-base,attention,ru,106,mean_pool,1,2,1,0.7525419592857361
xlm-roberta-base,attention,ru,106,mean_pool,-2,0,2,0.44698429107666016
xlm-roberta-base,attention,ru,106,mean_pool,-1,1,2,0.7520297765731812
xlm-roberta-base,attention,ru,106,mean_pool,0,2,2,0.5784521698951721
xlm-roberta-base,attention,ru,106,mean_pool,-2,2,4,0.41634172201156616
xlm-roberta-base,attention,ru,107,mean_pool,-2,-1,1,1.0271797180175781
xlm-roberta-base,attention,ru,107,mean_pool,-1,0,1,0.7879998087882996
xlm-roberta-base,attention,ru,107,mean_pool,0,1,1,0.8962475657463074
xlm-roberta-base,attention,ru,107,mean_pool,1,2,1,0.9421780705451965
xlm-roberta-base,attention,ru,107,mean_pool,-2,0,2,0.7099905014038086
xlm-roberta-base,attention,ru,107,mean_pool,-1,1,2,0.8444718718528748
xlm-roberta-base,attention,ru,107,mean_pool,0,2,2,0.7319326400756836
xlm-roberta-base,attention,ru,107,mean_pool,-2,2,4,0.3180466294288635
xlm-roberta-base,attention,ru,108,mean_pool,-2,-1,1,0.4101267158985138
xlm-roberta-base,attention,ru,108,mean_pool,-1,0,1,0.4308878481388092
xlm-roberta-base,attention,ru,108,mean_pool,0,1,1,0.47950950264930725
xlm-roberta-base,attention,ru,108,mean_pool,1,2,1,0.5072708129882812
xlm-roberta-base,attention,ru,108,mean_pool,-2,0,2,0.39259618520736694
xlm-roberta-base,attention,ru,108,mean_pool,-1,1,2,0.4871726334095001
xlm-roberta-base,attention,ru,108,mean_pool,0,2,2,0.36867570877075195
xlm-roberta-base,attention,ru,108,mean_pool,-2,2,4,0.336392879486084
xlm-roberta-base,attention,ru,109,mean_pool,-2,-1,1,0.40559515357017517
xlm-roberta-base,attention,ru,109,mean_pool,-1,0,1,0.4589620530605316
xlm-roberta-base,attention,ru,109,mean_pool,0,1,1,0.43241873383522034
xlm-roberta-base,attention,ru,109,mean_pool,1,2,1,0.45368263125419617
xlm-roberta-base,attention,ru,109,mean_pool,-2,0,2,0.40038666129112244
xlm-roberta-base,attention,ru,109,mean_pool,-1,1,2,0.4531692862510681
xlm-roberta-base,attention,ru,109,mean_pool,0,2,2,0.3575921356678009
xlm-roberta-base,attention,ru,109,mean_pool,-2,2,4,0.23403705656528473
xlm-roberta-base,attention,ru,110,mean_pool,-2,-1,1,0.4836164712905884
xlm-roberta-base,attention,ru,110,mean_pool,-1,0,1,0.5345997214317322
xlm-roberta-base,attention,ru,110,mean_pool,0,1,1,0.6350098252296448
xlm-roberta-base,attention,ru,110,mean_pool,1,2,1,0.6223602890968323
xlm-roberta-base,attention,ru,110,mean_pool,-2,0,2,0.44354599714279175
xlm-roberta-base,attention,ru,110,mean_pool,-1,1,2,0.597855806350708
xlm-roberta-base,attention,ru,110,mean_pool,0,2,2,0.5636041164398193
xlm-roberta-base,attention,ru,110,mean_pool,-2,2,4,0.402553915977478
xlm-roberta-base,attention,ru,111,mean_pool,-2,-1,1,0.41127875447273254
xlm-roberta-base,attention,ru,111,mean_pool,-1,0,1,0.3703635334968567
xlm-roberta-base,attention,ru,111,mean_pool,0,1,1,0.5849456787109375
xlm-roberta-base,attention,ru,111,mean_pool,1,2,1,0.5284678936004639
xlm-roberta-base,attention,ru,111,mean_pool,-2,0,2,0.41556882858276367
xlm-roberta-base,attention,ru,111,mean_pool,-1,1,2,0.6008766293525696
xlm-roberta-base,attention,ru,111,mean_pool,0,2,2,0.40338557958602905
xlm-roberta-base,attention,ru,111,mean_pool,-2,2,4,0.28450480103492737
xlm-roberta-base,attention,ru,112,mean_pool,-2,-1,1,0.5598228573799133
xlm-roberta-base,attention,ru,112,mean_pool,-1,0,1,0.4508463144302368
xlm-roberta-base,attention,ru,112,mean_pool,0,1,1,0.717616617679596
xlm-roberta-base,attention,ru,112,mean_pool,1,2,1,0.6693603992462158
xlm-roberta-base,attention,ru,112,mean_pool,-2,0,2,0.4774586856365204
xlm-roberta-base,attention,ru,112,mean_pool,-1,1,2,0.7502653002738953
xlm-roberta-base,attention,ru,112,mean_pool,0,2,2,0.44692882895469666
xlm-roberta-base,attention,ru,112,mean_pool,-2,2,4,0.27457207441329956
xlm-roberta-base,attention,ru,113,mean_pool,-2,-1,1,0.3737872242927551
xlm-roberta-base,attention,ru,113,mean_pool,-1,0,1,0.4160463511943817
xlm-roberta-base,attention,ru,113,mean_pool,0,1,1,0.5055161118507385
xlm-roberta-base,attention,ru,113,mean_pool,1,2,1,0.4983974099159241
xlm-roberta-base,attention,ru,113,mean_pool,-2,0,2,0.3765896260738373
xlm-roberta-base,attention,ru,113,mean_pool,-1,1,2,0.4774908125400543
xlm-roberta-base,attention,ru,113,mean_pool,0,2,2,0.3931656777858734
xlm-roberta-base,attention,ru,113,mean_pool,-2,2,4,0.2894231975078583
xlm-roberta-base,attention,ru,114,mean_pool,-2,-1,1,0.43522876501083374
xlm-roberta-base,attention,ru,114,mean_pool,-1,0,1,0.4278208613395691
xlm-roberta-base,attention,ru,114,mean_pool,0,1,1,0.5017863512039185
xlm-roberta-base,attention,ru,114,mean_pool,1,2,1,0.5636654496192932
xlm-roberta-base,attention,ru,114,mean_pool,-2,0,2,0.4137934148311615
xlm-roberta-base,attention,ru,114,mean_pool,-1,1,2,0.4377466142177582
xlm-roberta-base,attention,ru,114,mean_pool,0,2,2,0.4472310543060303
xlm-roberta-base,attention,ru,114,mean_pool,-2,2,4,0.332449734210968
xlm-roberta-base,attention,ru,115,mean_pool,-2,-1,1,0.4440533220767975
xlm-roberta-base,attention,ru,115,mean_pool,-1,0,1,0.45217424631118774
xlm-roberta-base,attention,ru,115,mean_pool,0,1,1,0.48002418875694275
xlm-roberta-base,attention,ru,115,mean_pool,1,2,1,0.6137760281562805
xlm-roberta-base,attention,ru,115,mean_pool,-2,0,2,0.43636563420295715
xlm-roberta-base,attention,ru,115,mean_pool,-1,1,2,0.5446720719337463
xlm-roberta-base,attention,ru,115,mean_pool,0,2,2,0.4097164273262024
xlm-roberta-base,attention,ru,115,mean_pool,-2,2,4,0.3765728771686554
xlm-roberta-base,attention,ru,116,mean_pool,-2,-1,1,0.5112139582633972
xlm-roberta-base,attention,ru,116,mean_pool,-1,0,1,0.5554816722869873
xlm-roberta-base,attention,ru,116,mean_pool,0,1,1,0.4970020353794098
xlm-roberta-base,attention,ru,116,mean_pool,1,2,1,0.5184537172317505
xlm-roberta-base,attention,ru,116,mean_pool,-2,0,2,0.41094231605529785
xlm-roberta-base,attention,ru,116,mean_pool,-1,1,2,0.5321195721626282
xlm-roberta-base,attention,ru,116,mean_pool,0,2,2,0.4364130198955536
xlm-roberta-base,attention,ru,116,mean_pool,-2,2,4,0.24152037501335144
xlm-roberta-base,attention,ru,117,mean_pool,-2,-1,1,0.6388905048370361
xlm-roberta-base,attention,ru,117,mean_pool,-1,0,1,0.505723237991333
xlm-roberta-base,attention,ru,117,mean_pool,0,1,1,0.6813658475875854
xlm-roberta-base,attention,ru,117,mean_pool,1,2,1,0.6852843165397644
xlm-roberta-base,attention,ru,117,mean_pool,-2,0,2,0.5952556133270264
xlm-roberta-base,attention,ru,117,mean_pool,-1,1,2,0.6709303259849548
xlm-roberta-base,attention,ru,117,mean_pool,0,2,2,0.6214242577552795
xlm-roberta-base,attention,ru,117,mean_pool,-2,2,4,0.37012189626693726
xlm-roberta-base,attention,ru,118,mean_pool,-2,-1,1,0.6408107280731201
xlm-roberta-base,attention,ru,118,mean_pool,-1,0,1,0.6384179592132568
xlm-roberta-base,attention,ru,118,mean_pool,0,1,1,0.5650615692138672
xlm-roberta-base,attention,ru,118,mean_pool,1,2,1,0.5642848610877991
xlm-roberta-base,attention,ru,118,mean_pool,-2,0,2,0.39654603600502014
xlm-roberta-base,attention,ru,118,mean_pool,-1,1,2,0.5954289436340332
xlm-roberta-base,attention,ru,118,mean_pool,0,2,2,0.4237421154975891
xlm-roberta-base,attention,ru,118,mean_pool,-2,2,4,0.2694270610809326
xlm-roberta-base,attention,ru,119,mean_pool,-2,-1,1,0.3744150996208191
xlm-roberta-base,attention,ru,119,mean_pool,-1,0,1,0.45099616050720215
xlm-roberta-base,attention,ru,119,mean_pool,0,1,1,0.43163731694221497
xlm-roberta-base,attention,ru,119,mean_pool,1,2,1,0.41126564145088196
xlm-roberta-base,attention,ru,119,mean_pool,-2,0,2,0.4103335738182068
xlm-roberta-base,attention,ru,119,mean_pool,-1,1,2,0.4085844159126282
xlm-roberta-base,attention,ru,119,mean_pool,0,2,2,0.4183708429336548
xlm-roberta-base,attention,ru,119,mean_pool,-2,2,4,0.24788710474967957
xlm-roberta-base,attention,zh,0,mean_pool,-2,-1,1,0.6366357803344727
xlm-roberta-base,attention,zh,0,mean_pool,-1,0,1,0.5731019973754883
xlm-roberta-base,attention,zh,0,mean_pool,0,1,1,0.554671049118042
xlm-roberta-base,attention,zh,0,mean_pool,1,2,1,0.4788297116756439
xlm-roberta-base,attention,zh,0,mean_pool,-2,0,2,0.6490693092346191
xlm-roberta-base,attention,zh,0,mean_pool,-1,1,2,0.5507065653800964
xlm-roberta-base,attention,zh,0,mean_pool,0,2,2,0.48043447732925415
xlm-roberta-base,attention,zh,0,mean_pool,-2,2,4,0.6511110067367554
xlm-roberta-base,attention,zh,1,mean_pool,-2,-1,1,0.6602221131324768
xlm-roberta-base,attention,zh,1,mean_pool,-1,0,1,0.7329300045967102
xlm-roberta-base,attention,zh,1,mean_pool,0,1,1,0.7384329438209534
xlm-roberta-base,attention,zh,1,mean_pool,1,2,1,0.6882385015487671
xlm-roberta-base,attention,zh,1,mean_pool,-2,0,2,0.6593049764633179
xlm-roberta-base,attention,zh,1,mean_pool,-1,1,2,0.7302622199058533
xlm-roberta-base,attention,zh,1,mean_pool,0,2,2,0.7266753911972046
xlm-roberta-base,attention,zh,1,mean_pool,-2,2,4,0.7424523830413818
xlm-roberta-base,attention,zh,2,mean_pool,-2,-1,1,0.761300802230835
xlm-roberta-base,attention,zh,2,mean_pool,-1,0,1,0.6790096163749695
xlm-roberta-base,attention,zh,2,mean_pool,0,1,1,0.6235446929931641
xlm-roberta-base,attention,zh,2,mean_pool,1,2,1,0.48748287558555603
xlm-roberta-base,attention,zh,2,mean_pool,-2,0,2,0.7197257280349731
xlm-roberta-base,attention,zh,2,mean_pool,-1,1,2,0.6816385388374329
xlm-roberta-base,attention,zh,2,mean_pool,0,2,2,0.5343567132949829
xlm-roberta-base,attention,zh,2,mean_pool,-2,2,4,0.7439799308776855
xlm-roberta-base,attention,zh,3,mean_pool,-2,-1,1,0.6936767101287842
xlm-roberta-base,attention,zh,3,mean_pool,-1,0,1,0.564345121383667
xlm-roberta-base,attention,zh,3,mean_pool,0,1,1,0.5792884826660156
xlm-roberta-base,attention,zh,3,mean_pool,1,2,1,0.5073045492172241
xlm-roberta-base,attention,zh,3,mean_pool,-2,0,2,0.7035796642303467
xlm-roberta-base,attention,zh,3,mean_pool,-1,1,2,0.5791970491409302
xlm-roberta-base,attention,zh,3,mean_pool,0,2,2,0.5561667084693909
xlm-roberta-base,attention,zh,3,mean_pool,-2,2,4,0.7641767859458923
xlm-roberta-base,attention,zh,4,mean_pool,-2,-1,1,0.5786153674125671
xlm-roberta-base,attention,zh,4,mean_pool,-1,0,1,0.6880738139152527
xlm-roberta-base,attention,zh,4,mean_pool,0,1,1,0.626509964466095
xlm-roberta-base,attention,zh,4,mean_pool,1,2,1,0.5155211687088013
xlm-roberta-base,attention,zh,4,mean_pool,-2,0,2,0.6877989172935486
xlm-roberta-base,attention,zh,4,mean_pool,-1,1,2,0.5921806693077087
xlm-roberta-base,attention,zh,4,mean_pool,0,2,2,0.5561608076095581
xlm-roberta-base,attention,zh,4,mean_pool,-2,2,4,0.632541298866272
xlm-roberta-base,attention,zh,5,mean_pool,-2,-1,1,0.6353570818901062
xlm-roberta-base,attention,zh,5,mean_pool,-1,0,1,0.6455581188201904
xlm-roberta-base,attention,zh,5,mean_pool,0,1,1,0.6512796878814697
xlm-roberta-base,attention,zh,5,mean_pool,1,2,1,0.5199663043022156
xlm-roberta-base,attention,zh,5,mean_pool,-2,0,2,0.6031395196914673
xlm-roberta-base,attention,zh,5,mean_pool,-1,1,2,0.6374192833900452
xlm-roberta-base,attention,zh,5,mean_pool,0,2,2,0.6251534223556519
xlm-roberta-base,attention,zh,5,mean_pool,-2,2,4,0.6264443397521973
xlm-roberta-base,attention,zh,6,mean_pool,-2,-1,1,0.7038006782531738
xlm-roberta-base,attention,zh,6,mean_pool,-1,0,1,0.8127760291099548
xlm-roberta-base,attention,zh,6,mean_pool,0,1,1,0.7039658427238464
