model,scale,language,template_id,representation,from_level,to_level,step_size,delta_norm
sentence-transformers/LaBSE,attention,en,6,mean_pool,-2,0,2,6.4526190757751465
sentence-transformers/LaBSE,attention,en,6,mean_pool,-1,1,2,6.394802570343018
sentence-transformers/LaBSE,attention,en,6,mean_pool,0,2,2,7.514339923858643
sentence-transformers/LaBSE,attention,en,6,mean_pool,-2,2,4,8.061293601989746
sentence-transformers/LaBSE,attention,en,7,mean_pool,-2,-1,1,8.389181137084961
sentence-transformers/LaBSE,attention,en,7,mean_pool,-1,0,1,6.502969741821289
sentence-transformers/LaBSE,attention,en,7,mean_pool,0,1,1,7.224065780639648
sentence-transformers/LaBSE,attention,en,7,mean_pool,1,2,1,6.97115421295166
sentence-transformers/LaBSE,attention,en,7,mean_pool,-2,0,2,8.930008888244629
sentence-transformers/LaBSE,attention,en,7,mean_pool,-1,1,2,8.719388961791992
sentence-transformers/LaBSE,attention,en,7,mean_pool,0,2,2,9.682412147521973
sentence-transformers/LaBSE,attention,en,7,mean_pool,-2,2,4,10.54839038848877
sentence-transformers/LaBSE,attention,en,8,mean_pool,-2,-1,1,6.184278964996338
sentence-transformers/LaBSE,attention,en,8,mean_pool,-1,0,1,5.265038013458252
sentence-transformers/LaBSE,attention,en,8,mean_pool,0,1,1,6.658633232116699
sentence-transformers/LaBSE,attention,en,8,mean_pool,1,2,1,6.917256832122803
sentence-transformers/LaBSE,attention,en,8,mean_pool,-2,0,2,6.412841320037842
sentence-transformers/LaBSE,attention,en,8,mean_pool,-1,1,2,7.399135589599609
sentence-transformers/LaBSE,attention,en,8,mean_pool,0,2,2,7.822118759155273
sentence-transformers/LaBSE,attention,en,8,mean_pool,-2,2,4,7.961520671844482
sentence-transformers/LaBSE,attention,en,9,mean_pool,-2,-1,1,7.1203227043151855
sentence-transformers/LaBSE,attention,en,9,mean_pool,-1,0,1,5.812849998474121
sentence-transformers/LaBSE,attention,en,9,mean_pool,0,1,1,6.837681770324707
sentence-transformers/LaBSE,attention,en,9,mean_pool,1,2,1,7.860624313354492
sentence-transformers/LaBSE,attention,en,9,mean_pool,-2,0,2,7.578176498413086
sentence-transformers/LaBSE,attention,en,9,mean_pool,-1,1,2,8.910781860351562
sentence-transformers/LaBSE,attention,en,9,mean_pool,0,2,2,9.060297012329102
sentence-transformers/LaBSE,attention,en,9,mean_pool,-2,2,4,9.406911849975586
sentence-transformers/LaBSE,attention,en,10,mean_pool,-2,-1,1,6.982915878295898
sentence-transformers/LaBSE,attention,en,10,mean_pool,-1,0,1,5.708996295928955
sentence-transformers/LaBSE,attention,en,10,mean_pool,0,1,1,6.33304500579834
sentence-transformers/LaBSE,attention,en,10,mean_pool,1,2,1,6.837491035461426
sentence-transformers/LaBSE,attention,en,10,mean_pool,-2,0,2,7.647387981414795
sentence-transformers/LaBSE,attention,en,10,mean_pool,-1,1,2,8.368037223815918
sentence-transformers/LaBSE,attention,en,10,mean_pool,0,2,2,8.465898513793945
sentence-transformers/LaBSE,attention,en,10,mean_pool,-2,2,4,9.528464317321777
sentence-transformers/LaBSE,attention,en,11,mean_pool,-2,-1,1,8.387855529785156
sentence-transformers/LaBSE,attention,en,11,mean_pool,-1,0,1,7.3395490646362305
sentence-transformers/LaBSE,attention,en,11,mean_pool,0,1,1,8.164006233215332
sentence-transformers/LaBSE,attention,en,11,mean_pool,1,2,1,9.573074340820312
sentence-transformers/LaBSE,attention,en,11,mean_pool,-2,0,2,8.502455711364746
sentence-transformers/LaBSE,attention,en,11,mean_pool,-1,1,2,9.892335891723633
sentence-transformers/LaBSE,attention,en,11,mean_pool,0,2,2,11.291869163513184
sentence-transformers/LaBSE,attention,en,11,mean_pool,-2,2,4,11.4555025100708
sentence-transformers/LaBSE,attention,en,12,mean_pool,-2,-1,1,6.8780317306518555
sentence-transformers/LaBSE,attention,en,12,mean_pool,-1,0,1,5.558919906616211
sentence-transformers/LaBSE,attention,en,12,mean_pool,0,1,1,6.504072189331055
sentence-transformers/LaBSE,attention,en,12,mean_pool,1,2,1,7.066648960113525
sentence-transformers/LaBSE,attention,en,12,mean_pool,-2,0,2,7.170090675354004
sentence-transformers/LaBSE,attention,en,12,mean_pool,-1,1,2,7.738733768463135
sentence-transformers/LaBSE,attention,en,12,mean_pool,0,2,2,8.378067970275879
sentence-transformers/LaBSE,attention,en,12,mean_pool,-2,2,4,8.767544746398926
sentence-transformers/LaBSE,attention,en,13,mean_pool,-2,-1,1,6.7649335861206055
sentence-transformers/LaBSE,attention,en,13,mean_pool,-1,0,1,5.681653022766113
sentence-transformers/LaBSE,attention,en,13,mean_pool,0,1,1,6.519159317016602
sentence-transformers/LaBSE,attention,en,13,mean_pool,1,2,1,7.724085330963135
sentence-transformers/LaBSE,attention,en,13,mean_pool,-2,0,2,7.279849052429199
sentence-transformers/LaBSE,attention,en,13,mean_pool,-1,1,2,8.405525207519531
sentence-transformers/LaBSE,attention,en,13,mean_pool,0,2,2,8.771295547485352
sentence-transformers/LaBSE,attention,en,13,mean_pool,-2,2,4,9.339579582214355
sentence-transformers/LaBSE,attention,en,14,mean_pool,-2,-1,1,4.7609405517578125
sentence-transformers/LaBSE,attention,en,14,mean_pool,-1,0,1,4.017116069793701
sentence-transformers/LaBSE,attention,en,14,mean_pool,0,1,1,4.299704551696777
sentence-transformers/LaBSE,attention,en,14,mean_pool,1,2,1,4.924161434173584
sentence-transformers/LaBSE,attention,en,14,mean_pool,-2,0,2,5.397341728210449
sentence-transformers/LaBSE,attention,en,14,mean_pool,-1,1,2,5.4564008712768555
sentence-transformers/LaBSE,attention,en,14,mean_pool,0,2,2,6.220344543457031
sentence-transformers/LaBSE,attention,en,14,mean_pool,-2,2,4,6.936861515045166
sentence-transformers/LaBSE,attention,en,15,mean_pool,-2,-1,1,5.544073104858398
sentence-transformers/LaBSE,attention,en,15,mean_pool,-1,0,1,4.731374740600586
sentence-transformers/LaBSE,attention,en,15,mean_pool,0,1,1,5.090644359588623
sentence-transformers/LaBSE,attention,en,15,mean_pool,1,2,1,5.672815799713135
sentence-transformers/LaBSE,attention,en,15,mean_pool,-2,0,2,6.507730960845947
sentence-transformers/LaBSE,attention,en,15,mean_pool,-1,1,2,6.05625581741333
sentence-transformers/LaBSE,attention,en,15,mean_pool,0,2,2,6.793491363525391
sentence-transformers/LaBSE,attention,en,15,mean_pool,-2,2,4,7.873539924621582
sentence-transformers/LaBSE,attention,en,16,mean_pool,-2,-1,1,8.513467788696289
sentence-transformers/LaBSE,attention,en,16,mean_pool,-1,0,1,7.667912006378174
sentence-transformers/LaBSE,attention,en,16,mean_pool,0,1,1,8.203253746032715
sentence-transformers/LaBSE,attention,en,16,mean_pool,1,2,1,9.31452465057373
sentence-transformers/LaBSE,attention,en,16,mean_pool,-2,0,2,9.243388175964355
sentence-transformers/LaBSE,attention,en,16,mean_pool,-1,1,2,10.761479377746582
sentence-transformers/LaBSE,attention,en,16,mean_pool,0,2,2,11.010990142822266
sentence-transformers/LaBSE,attention,en,16,mean_pool,-2,2,4,11.279459953308105
sentence-transformers/LaBSE,attention,en,17,mean_pool,-2,-1,1,5.622168064117432
sentence-transformers/LaBSE,attention,en,17,mean_pool,-1,0,1,4.688081741333008
sentence-transformers/LaBSE,attention,en,17,mean_pool,0,1,1,5.121593952178955
sentence-transformers/LaBSE,attention,en,17,mean_pool,1,2,1,6.144901752471924
sentence-transformers/LaBSE,attention,en,17,mean_pool,-2,0,2,5.860743522644043
sentence-transformers/LaBSE,attention,en,17,mean_pool,-1,1,2,6.291476249694824
sentence-transformers/LaBSE,attention,en,17,mean_pool,0,2,2,7.342245101928711
sentence-transformers/LaBSE,attention,en,17,mean_pool,-2,2,4,7.317419052124023
sentence-transformers/LaBSE,attention,en,18,mean_pool,-2,-1,1,6.517992973327637
sentence-transformers/LaBSE,attention,en,18,mean_pool,-1,0,1,5.387777328491211
sentence-transformers/LaBSE,attention,en,18,mean_pool,0,1,1,6.62501335144043
sentence-transformers/LaBSE,attention,en,18,mean_pool,1,2,1,7.214835166931152
sentence-transformers/LaBSE,attention,en,18,mean_pool,-2,0,2,6.854794979095459
sentence-transformers/LaBSE,attention,en,18,mean_pool,-1,1,2,7.64117956161499
sentence-transformers/LaBSE,attention,en,18,mean_pool,0,2,2,8.254840850830078
sentence-transformers/LaBSE,attention,en,18,mean_pool,-2,2,4,8.603180885314941
sentence-transformers/LaBSE,attention,en,19,mean_pool,-2,-1,1,8.59897518157959
sentence-transformers/LaBSE,attention,en,19,mean_pool,-1,0,1,7.045225143432617
sentence-transformers/LaBSE,attention,en,19,mean_pool,0,1,1,7.934072017669678
sentence-transformers/LaBSE,attention,en,19,mean_pool,1,2,1,8.596024513244629
sentence-transformers/LaBSE,attention,en,19,mean_pool,-2,0,2,9.482264518737793
sentence-transformers/LaBSE,attention,en,19,mean_pool,-1,1,2,10.39736557006836
sentence-transformers/LaBSE,attention,en,19,mean_pool,0,2,2,10.468067169189453
sentence-transformers/LaBSE,attention,en,19,mean_pool,-2,2,4,11.157732963562012
sentence-transformers/LaBSE,attention,en,20,mean_pool,-2,-1,1,7.048267364501953
sentence-transformers/LaBSE,attention,en,20,mean_pool,-1,0,1,5.997217655181885
sentence-transformers/LaBSE,attention,en,20,mean_pool,0,1,1,6.687371253967285
sentence-transformers/LaBSE,attention,en,20,mean_pool,1,2,1,8.262297630310059
sentence-transformers/LaBSE,attention,en,20,mean_pool,-2,0,2,7.530086040496826
sentence-transformers/LaBSE,attention,en,20,mean_pool,-1,1,2,8.671850204467773
sentence-transformers/LaBSE,attention,en,20,mean_pool,0,2,2,9.363789558410645
sentence-transformers/LaBSE,attention,en,20,mean_pool,-2,2,4,9.972057342529297
sentence-transformers/LaBSE,attention,en,21,mean_pool,-2,-1,1,9.1486177444458
sentence-transformers/LaBSE,attention,en,21,mean_pool,-1,0,1,8.577674865722656
sentence-transformers/LaBSE,attention,en,21,mean_pool,0,1,1,8.333206176757812
sentence-transformers/LaBSE,attention,en,21,mean_pool,1,2,1,9.359782218933105
sentence-transformers/LaBSE,attention,en,21,mean_pool,-2,0,2,9.920944213867188
sentence-transformers/LaBSE,attention,en,21,mean_pool,-1,1,2,11.250876426696777
sentence-transformers/LaBSE,attention,en,21,mean_pool,0,2,2,11.533812522888184
sentence-transformers/LaBSE,attention,en,21,mean_pool,-2,2,4,12.040026664733887
sentence-transformers/LaBSE,attention,en,22,mean_pool,-2,-1,1,8.396303176879883
sentence-transformers/LaBSE,attention,en,22,mean_pool,-1,0,1,6.2074809074401855
sentence-transformers/LaBSE,attention,en,22,mean_pool,0,1,1,7.32073450088501
sentence-transformers/LaBSE,attention,en,22,mean_pool,1,2,1,8.146906852722168
sentence-transformers/LaBSE,attention,en,22,mean_pool,-2,0,2,8.54454231262207
sentence-transformers/LaBSE,attention,en,22,mean_pool,-1,1,2,8.808908462524414
sentence-transformers/LaBSE,attention,en,22,mean_pool,0,2,2,9.717141151428223
sentence-transformers/LaBSE,attention,en,22,mean_pool,-2,2,4,10.642723083496094
sentence-transformers/LaBSE,attention,en,23,mean_pool,-2,-1,1,7.186363697052002
sentence-transformers/LaBSE,attention,en,23,mean_pool,-1,0,1,5.665006637573242
sentence-transformers/LaBSE,attention,en,23,mean_pool,0,1,1,5.899190902709961
sentence-transformers/LaBSE,attention,en,23,mean_pool,1,2,1,6.16891622543335
sentence-transformers/LaBSE,attention,en,23,mean_pool,-2,0,2,7.670050144195557
sentence-transformers/LaBSE,attention,en,23,mean_pool,-1,1,2,7.805478096008301
sentence-transformers/LaBSE,attention,en,23,mean_pool,0,2,2,7.844149112701416
sentence-transformers/LaBSE,attention,en,23,mean_pool,-2,2,4,8.958658218383789
sentence-transformers/LaBSE,attention,en,24,mean_pool,-2,-1,1,8.584946632385254
sentence-transformers/LaBSE,attention,en,24,mean_pool,-1,0,1,6.890947341918945
sentence-transformers/LaBSE,attention,en,24,mean_pool,0,1,1,9.001733779907227
sentence-transformers/LaBSE,attention,en,24,mean_pool,1,2,1,9.914477348327637
sentence-transformers/LaBSE,attention,en,24,mean_pool,-2,0,2,7.736937999725342
sentence-transformers/LaBSE,attention,en,24,mean_pool,-1,1,2,10.146403312683105
sentence-transformers/LaBSE,attention,en,24,mean_pool,0,2,2,10.811264038085938
sentence-transformers/LaBSE,attention,en,24,mean_pool,-2,2,4,10.466638565063477
sentence-transformers/LaBSE,attention,en,25,mean_pool,-2,-1,1,8.472588539123535
sentence-transformers/LaBSE,attention,en,25,mean_pool,-1,0,1,5.3011794090271
sentence-transformers/LaBSE,attention,en,25,mean_pool,0,1,1,6.726597309112549
sentence-transformers/LaBSE,attention,en,25,mean_pool,1,2,1,7.610489845275879
sentence-transformers/LaBSE,attention,en,25,mean_pool,-2,0,2,8.398242950439453
sentence-transformers/LaBSE,attention,en,25,mean_pool,-1,1,2,7.9970383644104
sentence-transformers/LaBSE,attention,en,25,mean_pool,0,2,2,8.979070663452148
sentence-transformers/LaBSE,attention,en,25,mean_pool,-2,2,4,9.566108703613281
sentence-transformers/LaBSE,attention,en,26,mean_pool,-2,-1,1,7.956100940704346
sentence-transformers/LaBSE,attention,en,26,mean_pool,-1,0,1,6.5432515144348145
sentence-transformers/LaBSE,attention,en,26,mean_pool,0,1,1,7.953187942504883
sentence-transformers/LaBSE,attention,en,26,mean_pool,1,2,1,9.467975616455078
sentence-transformers/LaBSE,attention,en,26,mean_pool,-2,0,2,8.509393692016602
sentence-transformers/LaBSE,attention,en,26,mean_pool,-1,1,2,10.023848533630371
sentence-transformers/LaBSE,attention,en,26,mean_pool,0,2,2,10.630866050720215
sentence-transformers/LaBSE,attention,en,26,mean_pool,-2,2,4,10.861869812011719
sentence-transformers/LaBSE,attention,en,27,mean_pool,-2,-1,1,8.125187873840332
sentence-transformers/LaBSE,attention,en,27,mean_pool,-1,0,1,6.370262622833252
sentence-transformers/LaBSE,attention,en,27,mean_pool,0,1,1,7.038097858428955
sentence-transformers/LaBSE,attention,en,27,mean_pool,1,2,1,8.50766658782959
sentence-transformers/LaBSE,attention,en,27,mean_pool,-2,0,2,7.155007839202881
sentence-transformers/LaBSE,attention,en,27,mean_pool,-1,1,2,8.43436336517334
sentence-transformers/LaBSE,attention,en,27,mean_pool,0,2,2,9.511482238769531
sentence-transformers/LaBSE,attention,en,27,mean_pool,-2,2,4,9.79758358001709
sentence-transformers/LaBSE,attention,en,28,mean_pool,-2,-1,1,6.001239776611328
sentence-transformers/LaBSE,attention,en,28,mean_pool,-1,0,1,4.589954376220703
sentence-transformers/LaBSE,attention,en,28,mean_pool,0,1,1,5.318265438079834
sentence-transformers/LaBSE,attention,en,28,mean_pool,1,2,1,5.5647783279418945
sentence-transformers/LaBSE,attention,en,28,mean_pool,-2,0,2,6.517662048339844
sentence-transformers/LaBSE,attention,en,28,mean_pool,-1,1,2,6.9812331199646
sentence-transformers/LaBSE,attention,en,28,mean_pool,0,2,2,7.295042991638184
sentence-transformers/LaBSE,attention,en,28,mean_pool,-2,2,4,8.484740257263184
sentence-transformers/LaBSE,attention,en,29,mean_pool,-2,-1,1,7.935817718505859
sentence-transformers/LaBSE,attention,en,29,mean_pool,-1,0,1,5.54512882232666
sentence-transformers/LaBSE,attention,en,29,mean_pool,0,1,1,6.51276159286499
sentence-transformers/LaBSE,attention,en,29,mean_pool,1,2,1,6.846916675567627
sentence-transformers/LaBSE,attention,en,29,mean_pool,-2,0,2,8.081528663635254
sentence-transformers/LaBSE,attention,en,29,mean_pool,-1,1,2,7.992016792297363
sentence-transformers/LaBSE,attention,en,29,mean_pool,0,2,2,8.550457954406738
sentence-transformers/LaBSE,attention,en,29,mean_pool,-2,2,4,9.28313159942627
sentence-transformers/LaBSE,attention,en,30,mean_pool,-2,-1,1,9.256866455078125
sentence-transformers/LaBSE,attention,en,30,mean_pool,-1,0,1,8.268218040466309
sentence-transformers/LaBSE,attention,en,30,mean_pool,0,1,1,9.953726768493652
sentence-transformers/LaBSE,attention,en,30,mean_pool,1,2,1,10.78939151763916
sentence-transformers/LaBSE,attention,en,30,mean_pool,-2,0,2,9.781234741210938
sentence-transformers/LaBSE,attention,en,30,mean_pool,-1,1,2,12.518872261047363
sentence-transformers/LaBSE,attention,en,30,mean_pool,0,2,2,12.415542602539062
sentence-transformers/LaBSE,attention,en,30,mean_pool,-2,2,4,12.12121295928955
sentence-transformers/LaBSE,attention,en,31,mean_pool,-2,-1,1,7.7729172706604
sentence-transformers/LaBSE,attention,en,31,mean_pool,-1,0,1,7.769406795501709
sentence-transformers/LaBSE,attention,en,31,mean_pool,0,1,1,7.973126411437988
sentence-transformers/LaBSE,attention,en,31,mean_pool,1,2,1,9.194979667663574
sentence-transformers/LaBSE,attention,en,31,mean_pool,-2,0,2,9.215713500976562
sentence-transformers/LaBSE,attention,en,31,mean_pool,-1,1,2,10.575164794921875
sentence-transformers/LaBSE,attention,en,31,mean_pool,0,2,2,11.121418952941895
sentence-transformers/LaBSE,attention,en,31,mean_pool,-2,2,4,11.55060863494873
sentence-transformers/LaBSE,attention,en,32,mean_pool,-2,-1,1,8.57591438293457
sentence-transformers/LaBSE,attention,en,32,mean_pool,-1,0,1,7.822709560394287
sentence-transformers/LaBSE,attention,en,32,mean_pool,0,1,1,9.619232177734375
sentence-transformers/LaBSE,attention,en,32,mean_pool,1,2,1,10.404858589172363
sentence-transformers/LaBSE,attention,en,32,mean_pool,-2,0,2,9.010059356689453
sentence-transformers/LaBSE,attention,en,32,mean_pool,-1,1,2,11.997578620910645
sentence-transformers/LaBSE,attention,en,32,mean_pool,0,2,2,12.014508247375488
sentence-transformers/LaBSE,attention,en,32,mean_pool,-2,2,4,11.81165885925293
sentence-transformers/LaBSE,attention,en,33,mean_pool,-2,-1,1,7.501352787017822
sentence-transformers/LaBSE,attention,en,33,mean_pool,-1,0,1,5.88691520690918
sentence-transformers/LaBSE,attention,en,33,mean_pool,0,1,1,6.687381267547607
sentence-transformers/LaBSE,attention,en,33,mean_pool,1,2,1,7.270929336547852
sentence-transformers/LaBSE,attention,en,33,mean_pool,-2,0,2,7.962009906768799
sentence-transformers/LaBSE,attention,en,33,mean_pool,-1,1,2,8.604513168334961
sentence-transformers/LaBSE,attention,en,33,mean_pool,0,2,2,8.822671890258789
sentence-transformers/LaBSE,attention,en,33,mean_pool,-2,2,4,9.598578453063965
sentence-transformers/LaBSE,attention,en,34,mean_pool,-2,-1,1,7.82156229019165
sentence-transformers/LaBSE,attention,en,34,mean_pool,-1,0,1,6.317904472351074
sentence-transformers/LaBSE,attention,en,34,mean_pool,0,1,1,7.012065410614014
sentence-transformers/LaBSE,attention,en,34,mean_pool,1,2,1,8.337413787841797
sentence-transformers/LaBSE,attention,en,34,mean_pool,-2,0,2,8.275532722473145
sentence-transformers/LaBSE,attention,en,34,mean_pool,-1,1,2,8.966694831848145
sentence-transformers/LaBSE,attention,en,34,mean_pool,0,2,2,9.720614433288574
sentence-transformers/LaBSE,attention,en,34,mean_pool,-2,2,4,10.49374771118164
sentence-transformers/LaBSE,attention,en,35,mean_pool,-2,-1,1,6.802304267883301
sentence-transformers/LaBSE,attention,en,35,mean_pool,-1,0,1,5.730217456817627
sentence-transformers/LaBSE,attention,en,35,mean_pool,0,1,1,7.029562473297119
sentence-transformers/LaBSE,attention,en,35,mean_pool,1,2,1,7.1262125968933105
sentence-transformers/LaBSE,attention,en,35,mean_pool,-2,0,2,7.31382417678833
sentence-transformers/LaBSE,attention,en,35,mean_pool,-1,1,2,8.447444915771484
sentence-transformers/LaBSE,attention,en,35,mean_pool,0,2,2,8.814428329467773
sentence-transformers/LaBSE,attention,en,35,mean_pool,-2,2,4,9.238794326782227
sentence-transformers/LaBSE,attention,en,36,mean_pool,-2,-1,1,5.537439346313477
sentence-transformers/LaBSE,attention,en,36,mean_pool,-1,0,1,4.895226955413818
sentence-transformers/LaBSE,attention,en,36,mean_pool,0,1,1,5.679044723510742
sentence-transformers/LaBSE,attention,en,36,mean_pool,1,2,1,6.786761283874512
sentence-transformers/LaBSE,attention,en,36,mean_pool,-2,0,2,6.545281410217285
sentence-transformers/LaBSE,attention,en,36,mean_pool,-1,1,2,6.960506916046143
sentence-transformers/LaBSE,attention,en,36,mean_pool,0,2,2,7.958665370941162
sentence-transformers/LaBSE,attention,en,36,mean_pool,-2,2,4,8.236370086669922
sentence-transformers/LaBSE,attention,en,37,mean_pool,-2,-1,1,7.5017266273498535
sentence-transformers/LaBSE,attention,en,37,mean_pool,-1,0,1,6.816282749176025
sentence-transformers/LaBSE,attention,en,37,mean_pool,0,1,1,8.195700645446777
sentence-transformers/LaBSE,attention,en,37,mean_pool,1,2,1,9.0252685546875
sentence-transformers/LaBSE,attention,en,37,mean_pool,-2,0,2,8.218182563781738
sentence-transformers/LaBSE,attention,en,37,mean_pool,-1,1,2,10.086307525634766
sentence-transformers/LaBSE,attention,en,37,mean_pool,0,2,2,10.431222915649414
sentence-transformers/LaBSE,attention,en,37,mean_pool,-2,2,4,10.407679557800293
sentence-transformers/LaBSE,attention,en,38,mean_pool,-2,-1,1,8.261181831359863
sentence-transformers/LaBSE,attention,en,38,mean_pool,-1,0,1,6.510754108428955
sentence-transformers/LaBSE,attention,en,38,mean_pool,0,1,1,7.200396537780762
sentence-transformers/LaBSE,attention,en,38,mean_pool,1,2,1,8.360416412353516
sentence-transformers/LaBSE,attention,en,38,mean_pool,-2,0,2,8.454195022583008
sentence-transformers/LaBSE,attention,en,38,mean_pool,-1,1,2,9.468016624450684
sentence-transformers/LaBSE,attention,en,38,mean_pool,0,2,2,9.698751449584961
sentence-transformers/LaBSE,attention,en,38,mean_pool,-2,2,4,10.408621788024902
sentence-transformers/LaBSE,attention,en,39,mean_pool,-2,-1,1,7.533466339111328
sentence-transformers/LaBSE,attention,en,39,mean_pool,-1,0,1,6.677467346191406
sentence-transformers/LaBSE,attention,en,39,mean_pool,0,1,1,7.173192501068115
sentence-transformers/LaBSE,attention,en,39,mean_pool,1,2,1,8.188841819763184
sentence-transformers/LaBSE,attention,en,39,mean_pool,-2,0,2,8.414396286010742
sentence-transformers/LaBSE,attention,en,39,mean_pool,-1,1,2,9.185201644897461
sentence-transformers/LaBSE,attention,en,39,mean_pool,0,2,2,9.654430389404297
sentence-transformers/LaBSE,attention,en,39,mean_pool,-2,2,4,10.033050537109375
sentence-transformers/LaBSE,attention,en,40,mean_pool,-2,-1,1,7.607753753662109
sentence-transformers/LaBSE,attention,en,40,mean_pool,-1,0,1,6.514427185058594
sentence-transformers/LaBSE,attention,en,40,mean_pool,0,1,1,7.239588260650635
sentence-transformers/LaBSE,attention,en,40,mean_pool,1,2,1,8.021096229553223
sentence-transformers/LaBSE,attention,en,40,mean_pool,-2,0,2,8.505154609680176
sentence-transformers/LaBSE,attention,en,40,mean_pool,-1,1,2,9.284368515014648
sentence-transformers/LaBSE,attention,en,40,mean_pool,0,2,2,9.63782024383545
sentence-transformers/LaBSE,attention,en,40,mean_pool,-2,2,4,10.254697799682617
sentence-transformers/LaBSE,attention,en,41,mean_pool,-2,-1,1,7.653392314910889
sentence-transformers/LaBSE,attention,en,41,mean_pool,-1,0,1,5.764973163604736
sentence-transformers/LaBSE,attention,en,41,mean_pool,0,1,1,6.4985671043396
sentence-transformers/LaBSE,attention,en,41,mean_pool,1,2,1,7.226505279541016
sentence-transformers/LaBSE,attention,en,41,mean_pool,-2,0,2,8.259521484375
sentence-transformers/LaBSE,attention,en,41,mean_pool,-1,1,2,8.484480857849121
sentence-transformers/LaBSE,attention,en,41,mean_pool,0,2,2,8.673396110534668
sentence-transformers/LaBSE,attention,en,41,mean_pool,-2,2,4,9.777177810668945
sentence-transformers/LaBSE,attention,en,42,mean_pool,-2,-1,1,7.31725549697876
sentence-transformers/LaBSE,attention,en,42,mean_pool,-1,0,1,6.29967737197876
sentence-transformers/LaBSE,attention,en,42,mean_pool,0,1,1,6.369348526000977
sentence-transformers/LaBSE,attention,en,42,mean_pool,1,2,1,7.359835624694824
sentence-transformers/LaBSE,attention,en,42,mean_pool,-2,0,2,7.843630790710449
sentence-transformers/LaBSE,attention,en,42,mean_pool,-1,1,2,8.480351448059082
sentence-transformers/LaBSE,attention,en,42,mean_pool,0,2,2,9.02016544342041
sentence-transformers/LaBSE,attention,en,42,mean_pool,-2,2,4,9.761415481567383
sentence-transformers/LaBSE,attention,en,43,mean_pool,-2,-1,1,7.729884147644043
sentence-transformers/LaBSE,attention,en,43,mean_pool,-1,0,1,6.201661109924316
sentence-transformers/LaBSE,attention,en,43,mean_pool,0,1,1,7.359819412231445
sentence-transformers/LaBSE,attention,en,43,mean_pool,1,2,1,8.486520767211914
sentence-transformers/LaBSE,attention,en,43,mean_pool,-2,0,2,8.049356460571289
sentence-transformers/LaBSE,attention,en,43,mean_pool,-1,1,2,9.285212516784668
sentence-transformers/LaBSE,attention,en,43,mean_pool,0,2,2,9.724366188049316
sentence-transformers/LaBSE,attention,en,43,mean_pool,-2,2,4,10.367496490478516
sentence-transformers/LaBSE,attention,en,44,mean_pool,-2,-1,1,7.185405731201172
sentence-transformers/LaBSE,attention,en,44,mean_pool,-1,0,1,7.1995158195495605
sentence-transformers/LaBSE,attention,en,44,mean_pool,0,1,1,7.339531421661377
sentence-transformers/LaBSE,attention,en,44,mean_pool,1,2,1,8.614816665649414
sentence-transformers/LaBSE,attention,en,44,mean_pool,-2,0,2,8.523469924926758
sentence-transformers/LaBSE,attention,en,44,mean_pool,-1,1,2,9.35127067565918
sentence-transformers/LaBSE,attention,en,44,mean_pool,0,2,2,10.240514755249023
sentence-transformers/LaBSE,attention,en,44,mean_pool,-2,2,4,10.166414260864258
sentence-transformers/LaBSE,attention,en,45,mean_pool,-2,-1,1,11.512892723083496
sentence-transformers/LaBSE,attention,en,45,mean_pool,-1,0,1,10.118365287780762
sentence-transformers/LaBSE,attention,en,45,mean_pool,0,1,1,11.794897079467773
sentence-transformers/LaBSE,attention,en,45,mean_pool,1,2,1,12.187548637390137
sentence-transformers/LaBSE,attention,en,45,mean_pool,-2,0,2,12.175566673278809
sentence-transformers/LaBSE,attention,en,45,mean_pool,-1,1,2,15.082097053527832
sentence-transformers/LaBSE,attention,en,45,mean_pool,0,2,2,15.014351844787598
sentence-transformers/LaBSE,attention,en,45,mean_pool,-2,2,4,15.098548889160156
sentence-transformers/LaBSE,attention,en,46,mean_pool,-2,-1,1,6.215630054473877
sentence-transformers/LaBSE,attention,en,46,mean_pool,-1,0,1,5.1926798820495605
sentence-transformers/LaBSE,attention,en,46,mean_pool,0,1,1,5.683341979980469
sentence-transformers/LaBSE,attention,en,46,mean_pool,1,2,1,6.409135818481445
sentence-transformers/LaBSE,attention,en,46,mean_pool,-2,0,2,6.740778923034668
sentence-transformers/LaBSE,attention,en,46,mean_pool,-1,1,2,7.493945121765137
sentence-transformers/LaBSE,attention,en,46,mean_pool,0,2,2,7.7531657218933105
sentence-transformers/LaBSE,attention,en,46,mean_pool,-2,2,4,8.658011436462402
sentence-transformers/LaBSE,attention,en,47,mean_pool,-2,-1,1,5.935734272003174
sentence-transformers/LaBSE,attention,en,47,mean_pool,-1,0,1,5.386468410491943
sentence-transformers/LaBSE,attention,en,47,mean_pool,0,1,1,6.0066351890563965
sentence-transformers/LaBSE,attention,en,47,mean_pool,1,2,1,7.21292781829834
sentence-transformers/LaBSE,attention,en,47,mean_pool,-2,0,2,6.805575847625732
sentence-transformers/LaBSE,attention,en,47,mean_pool,-1,1,2,7.371880531311035
sentence-transformers/LaBSE,attention,en,47,mean_pool,0,2,2,8.376138687133789
sentence-transformers/LaBSE,attention,en,47,mean_pool,-2,2,4,8.329269409179688
sentence-transformers/LaBSE,attention,en,48,mean_pool,-2,-1,1,6.836025714874268
sentence-transformers/LaBSE,attention,en,48,mean_pool,-1,0,1,5.856783390045166
