model,template_id,pair,op_a,op_b,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
distilroberta-base,18,QM_vs_MQ,Q,M,The queen signed the treaty.,Could the queen allegedly sign the treaty?,Is it alleged that the queen signed the treaty?,1.9214801788330078,2.161742925643921,1.3566042184829712,0.6644771464948356,0.7854167222976685,0.21458327770233154
distilroberta-base,18,QT_vs_TQ,Q,T,The queen signed the treaty.,Could the queen sign the treaty tomorrow?,Will the queen sign the treaty tomorrow?,1.939421534538269,1.9358028173446655,0.6135176420211792,0.316635934496417,0.949872612953186,0.050127387046813965
distilroberta-base,18,MT_vs_TM,M,T,The queen signed the treaty.,The queen will allegedly sign the treaty tomorrow.,The queen was allegedly going to sign the treaty.,1.6844761371612549,1.8811262845993042,1.3836735486984253,0.7761232942030837,0.7039995193481445,0.29600048065185547
distilroberta-base,19,NQ_vs_QN,N,Q,The wizard guarded the treasure.,Could the wizard fail to guard the treasure?,Is it false that the wizard guarded the treasure?,2.07912278175354,2.277554988861084,1.52186918258667,0.6986374768640609,0.7596031427383423,0.24039685726165771
distilroberta-base,19,NM_vs_MN,N,M,The wizard guarded the treasure.,The wizard allegedly failed to guard the treasure.,The wizard failed to allegedly guard the treasure.,1.658669352531433,1.666812777519226,0.33696356415748596,0.20265546527062536,0.9794772863388062,0.020522713661193848
distilroberta-base,19,NT_vs_TN,N,T,The wizard guarded the treasure.,The wizard will fail to guard the treasure tomorrow.,The wizard failed to have guarded the treasure earlier.,2.0589137077331543,2.056894302368164,1.4373753070831299,0.6984656735954249,0.7560732364654541,0.2439267635345459
distilroberta-base,19,QM_vs_MQ,Q,M,The wizard guarded the treasure.,Could the wizard allegedly guard the treasure?,Is it alleged that the wizard guarded the treasure?,1.8411356210708618,2.2752695083618164,1.434053659439087,0.6967504967792278,0.7770348787307739,0.22296512126922607
distilroberta-base,19,QT_vs_TQ,Q,T,The wizard guarded the treasure.,Could the wizard guard the treasure tomorrow?,Will the wizard guard the treasure tomorrow?,1.9391076564788818,2.01633358001709,0.6489468216896057,0.3281286627148397,0.9469078779220581,0.053092122077941895
distilroberta-base,19,MT_vs_TM,M,T,The wizard guarded the treasure.,The wizard will allegedly guard the treasure tomorrow.,The wizard was allegedly going to guard the treasure.,1.608707070350647,1.8661051988601685,1.3426241874694824,0.7727750931267666,0.7107967138290405,0.2892032861709595
distilroberta-base,20,NQ_vs_QN,N,Q,The queen supported the theory.,Could the queen fail to support the theory?,Is it false that the queen supported the theory?,2.1637003421783447,2.2289652824401855,1.4383678436279297,0.6548952124040563,0.7859504222869873,0.2140495777130127
distilroberta-base,20,NM_vs_MN,N,M,The queen supported the theory.,The queen allegedly failed to support the theory.,The queen failed to allegedly support the theory.,1.7262345552444458,1.7307319641113281,0.3351231515407562,0.1938827869255815,0.9812081456184387,0.01879185438156128
distilroberta-base,20,NT_vs_TN,N,T,The queen supported the theory.,The queen will fail to support the theory tomorrow.,The queen failed to have supported the theory earlier.,2.1248624324798584,2.114474296569824,1.4558212757110596,0.6868155887379671,0.7641528248786926,0.23584717512130737
distilroberta-base,20,QM_vs_MQ,Q,M,The queen supported the theory.,Could the queen allegedly support the theory?,Is it alleged that the queen supported the theory?,1.963228702545166,2.223830461502075,1.2725121974945068,0.6078310086566245,0.8223299980163574,0.17767000198364258
distilroberta-base,20,QT_vs_TQ,Q,T,The queen supported the theory.,Could the queen support the theory tomorrow?,Will the queen support the theory tomorrow?,2.0499517917633057,2.0477232933044434,0.663912296295166,0.3240434063277446,0.9474984407424927,0.052501559257507324
distilroberta-base,20,MT_vs_TM,M,T,The queen supported the theory.,The queen will allegedly support the theory tomorrow.,The queen was allegedly going to support the theory.,1.783814787864685,1.9141258001327515,1.2779133319854736,0.6911486550825399,0.7633464932441711,0.23665350675582886
distilroberta-base,21,NQ_vs_QN,N,Q,The scientist approved the treatment.,Could the scientist fail to approve the treatment?,Is it false that the scientist approved the treatment?,2.144758462905884,2.2314364910125732,1.4923349618911743,0.6820239854964648,0.7681152820587158,0.23188471794128418
distilroberta-base,21,NM_vs_MN,N,M,The scientist approved the treatment.,The scientist allegedly failed to approve the treatment.,The scientist failed to allegedly approve the treatment.,1.9221376180648804,1.8840004205703735,0.289352148771286,0.15204501036693108,0.9886407852172852,0.011359214782714844
distilroberta-base,21,NT_vs_TN,N,T,The scientist approved the treatment.,The scientist will fail to approve the treatment tomorrow.,The scientist failed to have approved the treatment earlier.,2.0769217014312744,2.168238878250122,1.4650840759277344,0.6902372941741582,0.7626018524169922,0.2373981475830078
distilroberta-base,21,QM_vs_MQ,Q,M,The scientist approved the treatment.,Could the scientist allegedly approve the treatment?,Is it alleged that the scientist approved the treatment?,1.995675802230835,2.3356785774230957,1.404946208000183,0.6487329758096532,0.8006683588027954,0.1993316411972046
distilroberta-base,21,QT_vs_TQ,Q,T,The scientist approved the treatment.,Could the scientist approve the treatment tomorrow?,Will the scientist approve the treatment tomorrow?,2.000398635864258,1.9645870923995972,0.637790858745575,0.32171155330968726,0.9484096765518188,0.05159032344818115
distilroberta-base,21,MT_vs_TM,M,T,The scientist approved the treatment.,The scientist will allegedly approve the treatment tomorrow.,The scientist was allegedly going to approve the treatment.,1.6271997690200806,1.9571890830993652,1.3782846927642822,0.7690486437868116,0.7188502550125122,0.2811497449874878
distilroberta-base,22,NQ_vs_QN,N,Q,The researcher accepted the explanation.,Could the researcher fail to accept the explanation?,Is it false that the researcher accepted the explanation?,2.2337961196899414,2.1699905395507812,1.3575783967971802,0.6165504834108517,0.8103127479553223,0.18968725204467773
distilroberta-base,22,NM_vs_MN,N,M,The researcher accepted the explanation.,The researcher allegedly failed to accept the explanation.,The researcher failed to allegedly accept the explanation.,1.8502675294876099,1.7876588106155396,0.32127803564071655,0.17662701528554337,0.9849894046783447,0.015010595321655273
distilroberta-base,22,NT_vs_TN,N,T,The researcher accepted the explanation.,The researcher will fail to accept the explanation tomorrow.,The researcher failed to have accepted the explanation earlier.,2.0635101795196533,2.190065860748291,1.4180915355682373,0.6667761535906344,0.7792798280715942,0.22072017192840576
distilroberta-base,22,QM_vs_MQ,Q,M,The researcher accepted the explanation.,Could the researcher allegedly accept the explanation?,Is it alleged that the researcher accepted the explanation?,1.9292080402374268,2.192467451095581,1.2647438049316406,0.6137037268414312,0.8191050887107849,0.1808949112892151
distilroberta-base,22,QT_vs_TQ,Q,T,The researcher accepted the explanation.,Could the researcher accept the explanation tomorrow?,Will the researcher accept the explanation tomorrow?,1.9300062656402588,1.9278886318206787,0.698696494102478,0.36221644843770157,0.9344000816345215,0.06559991836547852
distilroberta-base,22,MT_vs_TM,M,T,The researcher accepted the explanation.,The researcher will allegedly accept the explanation tomorrow.,The researcher was allegedly going to accept the explanation.,1.5850458145141602,1.9104137420654297,1.3337630033493042,0.7631402862825095,0.7237436175346375,0.27625638246536255
distilroberta-base,23,NQ_vs_QN,N,Q,The researcher verified the report.,Could the researcher fail to verify the report?,Is it false that the researcher verified the report?,2.164107322692871,2.1287243366241455,1.36807382106781,0.6373759465260891,0.7969979643821716,0.20300203561782837
distilroberta-base,23,NM_vs_MN,N,M,The researcher verified the report.,The researcher allegedly failed to verify the report.,The researcher failed to allegedly verify the report.,1.890397548675537,1.8622653484344482,0.2982546389102936,0.1589562649711103,0.9874781966209412,0.012521803379058838
distilroberta-base,23,NT_vs_TN,N,T,The researcher verified the report.,The researcher will fail to verify the report tomorrow.,The researcher failed to have verified the report earlier.,1.9330766201019287,2.170252561569214,1.336686134338379,0.6515129911138846,0.7937581539154053,0.20624184608459473
distilroberta-base,23,QM_vs_MQ,Q,M,The researcher verified the report.,Could the researcher allegedly verify the report?,Is it alleged that the researcher verified the report?,1.8868292570114136,2.1940879821777344,1.336297869682312,0.6549007447880374,0.7957320809364319,0.20426791906356812
distilroberta-base,23,QT_vs_TQ,Q,T,The researcher verified the report.,Could the researcher verify the report tomorrow?,Will the researcher verify the report tomorrow?,1.8630340099334717,1.867013692855835,0.6936320662498474,0.3719159225394258,0.9308414459228516,0.06915855407714844
distilroberta-base,23,MT_vs_TM,M,T,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,The researcher was allegedly going to verify the report.,1.5204023122787476,1.9037050008773804,1.4037917852401733,0.8199461388641035,0.6849584579467773,0.31504154205322266
distilroberta-base,24,NQ_vs_QN,N,Q,The scientist opened the portal.,Could the scientist fail to open the portal?,Is it false that the scientist opened the portal?,2.0708343982696533,2.220689058303833,1.527555227279663,0.7118941526180582,0.748735785484314,0.25126421451568604
distilroberta-base,24,NM_vs_MN,N,M,The scientist opened the portal.,The scientist allegedly failed to open the portal.,The scientist failed to allegedly open the portal.,1.7584309577941895,1.8018863201141357,0.3006404638290405,0.16888408552481418,0.9860348701477051,0.013965129852294922
distilroberta-base,24,NT_vs_TN,N,T,The scientist opened the portal.,The scientist will fail to open the portal tomorrow.,The scientist failed to have opened the portal earlier.,1.965125560760498,2.1238324642181396,1.4333466291427612,0.701081605820372,0.7568889856338501,0.2431110143661499
distilroberta-base,24,QM_vs_MQ,Q,M,The scientist opened the portal.,Could the scientist allegedly open the portal?,Is it alleged that the scientist opened the portal?,1.8821409940719604,2.3358678817749023,1.5049617290496826,0.7135886971061971,0.7658280730247498,0.23417192697525024
distilroberta-base,24,QT_vs_TQ,Q,T,The scientist opened the portal.,Could the scientist open the portal tomorrow?,Will the scientist open the portal tomorrow?,1.9173645973205566,1.9324822425842285,0.6657008528709412,0.34583238271736516,0.9402300119400024,0.05976998805999756
distilroberta-base,24,MT_vs_TM,M,T,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,The scientist was allegedly going to open the portal.,1.6594136953353882,1.8198806047439575,1.3707116842269897,0.7879251169956749,0.6931886076927185,0.3068113923072815
distilroberta-base,25,NQ_vs_QN,N,Q,The robot confirmed the answer.,Could the robot fail to confirm the answer?,Is it false that the robot confirmed the answer?,2.1261937618255615,2.156212568283081,1.4195599555969238,0.6629730325287686,0.7803210020065308,0.21967899799346924
distilroberta-base,25,NM_vs_MN,N,M,The robot confirmed the answer.,The robot allegedly failed to confirm the answer.,The robot failed to allegedly confirm the answer.,1.8098095655441284,1.767902135848999,0.30203646421432495,0.16884337779175773,0.9860184192657471,0.01398158073425293
distilroberta-base,25,NT_vs_TN,N,T,The robot confirmed the answer.,The robot will fail to confirm the answer tomorrow.,The robot failed to have confirmed the answer earlier.,2.029006242752075,2.1355152130126953,1.3306766748428345,0.6390538211780352,0.7969802618026733,0.20301973819732666
distilroberta-base,25,QM_vs_MQ,Q,M,The robot confirmed the answer.,Could the robot allegedly confirm the answer?,Is it alleged that the robot confirmed the answer?,1.8121713399887085,2.139249086380005,1.2764078378677368,0.6460501288849627,0.8036677837371826,0.19633221626281738
distilroberta-base,25,QT_vs_TQ,Q,T,The robot confirmed the answer.,Could the robot confirm the answer tomorrow?,Will the robot confirm the answer tomorrow?,1.8773860931396484,1.9609553813934326,0.6505312323570251,0.3389647516631233,0.9434726238250732,0.05652737617492676
distilroberta-base,25,MT_vs_TM,M,T,The robot confirmed the answer.,The robot will allegedly confirm the answer tomorrow.,The robot was allegedly going to confirm the answer.,1.6566663980484009,1.6951607465744019,1.3092020750045776,0.781187106921128,0.6950969099998474,0.3049030900001526
distilroberta-base,26,NQ_vs_QN,N,Q,The queen accepted the explanation.,Could the queen fail to accept the explanation?,Is it false that the queen accepted the explanation?,2.214970588684082,2.187864065170288,1.378472089767456,0.6261748160631356,0.8040210008621216,0.19597899913787842
distilroberta-base,26,NM_vs_MN,N,M,The queen accepted the explanation.,The queen allegedly failed to accept the explanation.,The queen failed to allegedly accept the explanation.,1.7762805223464966,1.7486966848373413,0.31149861216545105,0.1767379440244016,0.9845033288002014,0.015496671199798584
distilroberta-base,26,NT_vs_TN,N,T,The queen accepted the explanation.,The queen will fail to accept the explanation tomorrow.,The queen failed to have accepted the explanation earlier.,2.0723302364349365,2.170898914337158,1.378578782081604,0.6497781444728759,0.78985995054245,0.21014004945755005
distilroberta-base,26,QM_vs_MQ,Q,M,The queen accepted the explanation.,Could the queen allegedly accept the explanation?,Is it alleged that the queen accepted the explanation?,1.875120997428894,2.1562821865081787,1.2520724534988403,0.6211596292263895,0.8159130811691284,0.18408691883087158
distilroberta-base,26,QT_vs_TQ,Q,T,The queen accepted the explanation.,Could the queen accept the explanation tomorrow?,Will the queen accept the explanation tomorrow?,1.937416434288025,1.9436239004135132,0.6821144223213196,0.35151112253174993,0.9382247924804688,0.06177520751953125
distilroberta-base,26,MT_vs_TM,M,T,The queen accepted the explanation.,The queen will allegedly accept the explanation tomorrow.,The queen was allegedly going to accept the explanation.,1.6494784355163574,1.9054527282714844,1.3024722337722778,0.7327693132509142,0.7405489683151245,0.2594510316848755
distilroberta-base,27,NQ_vs_QN,N,Q,The teacher accepted the explanation.,Could the teacher fail to accept the explanation?,Is it false that the teacher accepted the explanation?,2.2196738719940186,2.1493191719055176,1.3757742643356323,0.6297900914518545,0.8021495938301086,0.19785040616989136
distilroberta-base,27,NM_vs_MN,N,M,The teacher accepted the explanation.,The teacher allegedly failed to accept the explanation.,The teacher failed to allegedly accept the explanation.,1.812877893447876,1.794950008392334,0.28875648975372314,0.16007220832583496,0.9872374534606934,0.01276254653930664
distilroberta-base,27,NT_vs_TN,N,T,The teacher accepted the explanation.,The teacher will fail to accept the explanation tomorrow.,The teacher failed to have accepted the explanation earlier.,2.061596155166626,2.1957855224609375,1.4090913534164429,0.6619520917377558,0.7826806902885437,0.2173193097114563
distilroberta-base,27,QM_vs_MQ,Q,M,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,Is it alleged that the teacher accepted the explanation?,1.827173113822937,2.1285653114318848,1.2706106901168823,0.642413907858121,0.8041252493858337,0.19587475061416626
distilroberta-base,27,QT_vs_TQ,Q,T,The teacher accepted the explanation.,Could the teacher accept the explanation tomorrow?,Will the teacher accept the explanation tomorrow?,1.912419080734253,1.9255198240280151,0.6708611845970154,0.3495945095760823,0.9389144778251648,0.061085522174835205
distilroberta-base,27,MT_vs_TM,M,T,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,The teacher was allegedly going to accept the explanation.,1.5789533853530884,1.8334505558013916,1.3296531438827515,0.7793058306175357,0.7058295011520386,0.2941704988479614
distilroberta-base,28,NQ_vs_QN,N,Q,The doctor approved the treatment.,Could the doctor fail to approve the treatment?,Is it false that the doctor approved the treatment?,2.2022321224212646,2.1899964809417725,1.4934115409851074,0.6800245050273356,0.7687971591949463,0.2312028408050537
distilroberta-base,28,NM_vs_MN,N,M,The doctor approved the treatment.,The doctor allegedly failed to approve the treatment.,The doctor failed to allegedly approve the treatment.,1.8339612483978271,1.8330038785934448,0.293339341878891,0.15999025445841344,0.9872016906738281,0.012798309326171875
distilroberta-base,28,NT_vs_TN,N,T,The doctor approved the treatment.,The doctor will fail to approve the treatment tomorrow.,The doctor failed to have approved the treatment earlier.,2.1338016986846924,2.209134817123413,1.41787850856781,0.6529584318841131,0.7873605489730835,0.2126394510269165
distilroberta-base,28,QM_vs_MQ,Q,M,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,Is it alleged that the doctor approved the treatment?,1.9433963298797607,2.238361358642578,1.428133249282837,0.6830301302258368,0.7755690217018127,0.22443097829818726
distilroberta-base,28,QT_vs_TQ,Q,T,The doctor approved the treatment.,Could the doctor approve the treatment tomorrow?,Will the doctor approve the treatment tomorrow?,1.9619799852371216,1.94559645652771,0.6312910318374634,0.3231112896934253,0.947833776473999,0.05216622352600098
distilroberta-base,28,MT_vs_TM,M,T,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,The doctor was allegedly going to approve the treatment.,1.6451271772384644,1.891770839691162,1.4052443504333496,0.7946196603386628,0.6925203800201416,0.3074796199798584
distilroberta-base,29,NQ_vs_QN,N,Q,The dragon fixed the bug.,Could the dragon fail to fix the bug?,Is it false that the dragon fixed the bug?,2.1686785221099854,2.2788686752319336,1.4225846529006958,0.639716495307915,0.7964841723442078,0.20351582765579224
distilroberta-base,29,NM_vs_MN,N,M,The dragon fixed the bug.,The dragon allegedly failed to fix the bug.,The dragon failed to allegedly fix the bug.,1.9916521310806274,1.9861807823181152,0.284286767244339,0.14293549952116794,0.9897885322570801,0.010211467742919922
distilroberta-base,29,NT_vs_TN,N,T,The dragon fixed the bug.,The dragon will fail to fix the bug tomorrow.,The dragon failed to have fixed the bug earlier.,2.1594736576080322,2.284268617630005,1.3687236309051514,0.6160229581861685,0.8116865158081055,0.18831348419189453
distilroberta-base,29,QM_vs_MQ,Q,M,The dragon fixed the bug.,Could the dragon allegedly fix the bug?,Is it alleged that the dragon fixed the bug?,1.9788172245025635,2.370246648788452,1.363110899925232,0.6268525547743286,0.8182567954063416,0.18174320459365845
distilroberta-base,29,QT_vs_TQ,Q,T,The dragon fixed the bug.,Could the dragon fix the bug tomorrow?,Will the dragon fix the bug tomorrow?,1.9501131772994995,1.9724682569503784,0.651582658290863,0.33222135433633593,0.9448776841163635,0.055122315883636475
distilroberta-base,29,MT_vs_TM,M,T,The dragon fixed the bug.,The dragon will allegedly fix the bug tomorrow.,The dragon was allegedly going to fix the bug.,1.7817533016204834,1.9486936330795288,1.3386287689208984,0.7176774216882557,0.7459660172462463,0.25403398275375366
distilroberta-base,30,NQ_vs_QN,N,Q,The manager signed the treaty.,Could the manager fail to sign the treaty?,Is it false that the manager signed the treaty?,2.1367125511169434,2.1485302448272705,1.5125041007995605,0.7059129075395076,0.750856876373291,0.24914312362670898
distilroberta-base,30,NM_vs_MN,N,M,The manager signed the treaty.,The manager allegedly failed to sign the treaty.,The manager failed to allegedly sign the treaty.,2.0194051265716553,1.978437066078186,0.3057202696800232,0.15294264002813646,0.9885131120681763,0.01148688793182373
distilroberta-base,30,NT_vs_TN,N,T,The manager signed the treaty.,The manager will fail to sign the treaty tomorrow.,The manager failed to have signed the treaty earlier.,2.074140787124634,2.224215269088745,1.4557441473007202,0.6773492601645827,0.7727599143981934,0.22724008560180664
distilroberta-base,30,QM_vs_MQ,Q,M,The manager signed the treaty.,Could the manager allegedly sign the treaty?,Is it alleged that the manager signed the treaty?,1.9471395015716553,2.2352774143218994,1.3484153747558594,0.6448019897926085,0.8006614446640015,0.19933855533599854
distilroberta-base,30,QT_vs_TQ,Q,T,The manager signed the treaty.,Could the manager sign the treaty tomorrow?,Will the manager sign the treaty tomorrow?,1.8234813213348389,1.845231533050537,0.6314674019813538,0.34424465857347675,0.9408160448074341,0.05918395519256592
distilroberta-base,30,MT_vs_TM,M,T,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,The manager was allegedly going to sign the treaty.,1.6339855194091797,2.020383358001709,1.4245659112930298,0.7796508557732418,0.7152488827705383,0.28475111722946167
distilroberta-base,31,NQ_vs_QN,N,Q,The researcher confirmed the answer.,Could the researcher fail to confirm the answer?,Is it false that the researcher confirmed the answer?,2.110675811767578,2.1814029216766357,1.4198800325393677,0.6616281390529439,0.7816078662872314,0.21839213371276855
distilroberta-base,31,NM_vs_MN,N,M,The researcher confirmed the answer.,The researcher allegedly failed to confirm the answer.,The researcher failed to allegedly confirm the answer.,1.7509218454360962,1.699289321899414,0.314308762550354,0.18219682640057222,0.9838464260101318,0.016153573989868164
distilroberta-base,31,NT_vs_TN,N,T,The researcher confirmed the answer.,The researcher will fail to confirm the answer tomorrow.,The researcher failed to have confirmed the answer earlier.,1.9812211990356445,2.084467649459839,1.3464455604553223,0.6623456002802156,0.781798243522644,0.21820175647735596
distilroberta-base,31,QM_vs_MQ,Q,M,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,Is it alleged that the researcher confirmed the answer?,1.7613714933395386,2.169673204421997,1.3432594537734985,0.6834109286713075,0.7857396006584167,0.21426039934158325
distilroberta-base,31,QT_vs_TQ,Q,T,The researcher confirmed the answer.,Could the researcher confirm the answer tomorrow?,Will the researcher confirm the answer tomorrow?,1.8331834077835083,1.9132739305496216,0.6771302223205566,0.36147761000340833,0.9355515241622925,0.06444847583770752
distilroberta-base,31,MT_vs_TM,M,T,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,The researcher was allegedly going to confirm the answer.,1.5682836771011353,1.6949713230133057,1.3378921747207642,0.819974028798255,0.6663327217102051,0.3336672782897949
distilroberta-base,32,NQ_vs_QN,N,Q,The oracle completed the repair.,Could the oracle fail to complete the repair?,Is it false that the oracle completed the repair?,2.0055534839630127,2.0037012100219727,1.441033124923706,0.7188533704705485,0.741625189781189,0.25837481021881104
distilroberta-base,32,NM_vs_MN,N,M,The oracle completed the repair.,The oracle allegedly failed to complete the repair.,The oracle failed to allegedly complete the repair.,1.7280254364013672,1.668206810951233,0.346513032913208,0.20405732451490302,0.979794442653656,0.020205557346343994
distilroberta-base,32,NT_vs_TN,N,T,The oracle completed the repair.,The oracle will fail to complete the repair tomorrow.,The oracle failed to have completed the repair earlier.,1.9615871906280518,2.0253989696502686,1.265434980392456,0.634782730373704,0.7989860773086548,0.20101392269134521
distilroberta-base,32,QM_vs_MQ,Q,M,The oracle completed the repair.,Could the oracle allegedly complete the repair?,Is it alleged that the oracle completed the repair?,1.6955082416534424,2.0604050159454346,1.3789962530136108,0.7343067629279899,0.7468850016593933,0.2531149983406067
distilroberta-base,32,QT_vs_TQ,Q,T,The oracle completed the repair.,Could the oracle complete the repair tomorrow?,Will the oracle complete the repair tomorrow?,1.757038950920105,1.7252110242843628,0.6060726642608643,0.34809256576988234,0.9395778179168701,0.06042218208312988
distilroberta-base,32,MT_vs_TM,M,T,The oracle completed the repair.,The oracle will allegedly complete the repair tomorrow.,The oracle was allegedly going to complete the repair.,1.5253303050994873,1.658569097518921,1.170812726020813,0.7354583659629524,0.7325845956802368,0.2674154043197632
distilroberta-base,33,NQ_vs_QN,N,Q,The analyst opened the portal.,Could the analyst fail to open the portal?,Is it false that the analyst opened the portal?,2.061105728149414,2.210756540298462,1.571207880973816,0.7356079303296253,0.7315654158592224,0.2684345841407776
distilroberta-base,33,NM_vs_MN,N,M,The analyst opened the portal.,The analyst allegedly failed to open the portal.,The analyst failed to allegedly open the portal.,1.8257241249084473,1.7990785837173462,0.3620813190937042,0.19977987669887493,0.9801510572433472,0.019848942756652832
distilroberta-base,33,NT_vs_TN,N,T,The analyst opened the portal.,The analyst will fail to open the portal tomorrow.,The analyst failed to have opened the portal earlier.,1.8831032514572144,2.1128928661346436,1.4859446287155151,0.7437167529633433,0.7291608452796936,0.2708391547203064
distilroberta-base,33,QM_vs_MQ,Q,M,The analyst opened the portal.,Could the analyst allegedly open the portal?,Is it alleged that the analyst opened the portal?,1.9489965438842773,2.3349311351776123,1.544295072555542,0.7209715888074919,0.7543382048606873,0.24566179513931274
distilroberta-base,33,QT_vs_TQ,Q,T,The analyst opened the portal.,Could the analyst open the portal tomorrow?,Will the analyst open the portal tomorrow?,1.8468884229660034,1.8468286991119385,0.6572954058647156,0.3558991574831755,0.9366678595542908,0.06333214044570923
distilroberta-base,33,MT_vs_TM,M,T,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,The analyst was allegedly going to open the portal.,1.6249264478683472,1.829928994178772,1.496561884880066,0.8663528242978732,0.6304570436477661,0.3695429563522339
distilroberta-base,34,NQ_vs_QN,N,Q,The doctor opened the portal.,Could the doctor fail to open the portal?,Is it false that the doctor opened the portal?,2.050607681274414,2.158461093902588,1.5452666282653809,0.7342558227500876,0.7315711975097656,0.2684288024902344
distilroberta-base,34,NM_vs_MN,N,M,The doctor opened the portal.,The doctor allegedly failed to open the portal.,The doctor failed to allegedly open the portal.,1.7060407400131226,1.7523016929626465,0.3196095824241638,0.18483397096623966,0.9832731485366821,0.01672685146331787
distilroberta-base,34,NT_vs_TN,N,T,The doctor opened the portal.,The doctor will fail to open the portal tomorrow.,The doctor failed to have opened the portal earlier.,1.9562568664550781,2.0719316005706787,1.431382179260254,0.7106828247867036,0.7489071488380432,0.2510928511619568
distilroberta-base,34,QM_vs_MQ,Q,M,The doctor opened the portal.,Could the doctor allegedly open the portal?,Is it alleged that the doctor opened the portal?,1.885565996170044,2.252702474594116,1.5763214826583862,0.7618265918675622,0.7233743667602539,0.2766256332397461
distilroberta-base,34,QT_vs_TQ,Q,T,The doctor opened the portal.,Could the doctor open the portal tomorrow?,Will the doctor open the portal tomorrow?,1.9181160926818848,1.9307408332824707,0.6716587543487549,0.3490172626669501,0.9391142129898071,0.06088578701019287
distilroberta-base,34,MT_vs_TM,M,T,The doctor opened the portal.,The doctor will allegedly open the portal tomorrow.,The doctor was allegedly going to open the portal.,1.6615575551986694,1.7631078958511353,1.4287831783294678,0.8344074472387666,0.6533358097076416,0.3466641902923584
distilroberta-base,35,NQ_vs_QN,N,Q,The queen fixed the bug.,Could the queen fail to fix the bug?,Is it false that the queen fixed the bug?,2.1243932247161865,2.228679895401001,1.4060099124908447,0.6459849736924924,0.7923803329467773,0.20761966705322266
distilroberta-base,35,NM_vs_MN,N,M,The queen fixed the bug.,The queen allegedly failed to fix the bug.,The queen failed to allegedly fix the bug.,1.9143186807632446,1.9262900352478027,0.2775198817253113,0.1445186959911948,0.989576518535614,0.010423481464385986
distilroberta-base,35,NT_vs_TN,N,T,The queen fixed the bug.,The queen will fail to fix the bug tomorrow.,The queen failed to have fixed the bug earlier.,2.1332244873046875,2.210101366043091,1.3758200407028198,0.6335329593756924,0.7998818159103394,0.20011818408966064
distilroberta-base,35,QM_vs_MQ,Q,M,The queen fixed the bug.,Could the queen allegedly fix the bug?,Is it alleged that the queen fixed the bug?,1.958561897277832,2.2843215465545654,1.3553019762039185,0.6388589241938255,0.8065791726112366,0.19342082738876343
distilroberta-base,35,QT_vs_TQ,Q,T,The queen fixed the bug.,Could the queen fix the bug tomorrow?,Will the queen fix the bug tomorrow?,1.9828739166259766,1.9810054302215576,0.6460673213005066,0.3259772887961369,0.9468698501586914,0.053130149841308594
distilroberta-base,35,MT_vs_TM,M,T,The queen fixed the bug.,The queen will allegedly fix the bug tomorrow.,The queen was allegedly going to fix the bug.,1.7918652296066284,1.9968749284744263,1.3227943181991577,0.6982766106971224,0.7613619565963745,0.2386380434036255
distilroberta-base,36,NQ_vs_QN,N,Q,The scientist fixed the bug.,Could the scientist fail to fix the bug?,Is it false that the scientist fixed the bug?,2.113215923309326,2.2372729778289795,1.42922043800354,0.6570389997450298,0.7856018543243408,0.21439814567565918
distilroberta-base,36,NM_vs_MN,N,M,The scientist fixed the bug.,The scientist allegedly failed to fix the bug.,The scientist failed to allegedly fix the bug.,1.8769996166229248,1.8860909938812256,0.2814004719257355,0.14955816962796226,0.9888279438018799,0.011172056198120117
distilroberta-base,36,NT_vs_TN,N,T,The scientist fixed the bug.,The scientist will fail to fix the bug tomorrow.,The scientist failed to have fixed the bug earlier.,2.066666841506958,2.173952341079712,1.4443339109420776,0.6811901039698591,0.7691223621368408,0.23087763786315918
distilroberta-base,36,QM_vs_MQ,Q,M,The scientist fixed the bug.,Could the scientist allegedly fix the bug?,Is it alleged that the scientist fixed the bug?,1.9004555940628052,2.2936360836029053,1.4104348421096802,0.6725817891009993,0.7895439863204956,0.2104560136795044
distilroberta-base,36,QT_vs_TQ,Q,T,The scientist fixed the bug.,Could the scientist fix the bug tomorrow?,Will the scientist fix the bug tomorrow?,2.0110697746276855,2.0183944702148438,0.6560443639755249,0.3256236184822319,0.9469910264015198,0.053008973598480225
distilroberta-base,36,MT_vs_TM,M,T,The scientist fixed the bug.,The scientist will allegedly fix the bug tomorrow.,The scientist was allegedly going to fix the bug.,1.6897095441818237,1.889639139175415,1.338841438293457,0.7480922127077861,0.7255626916885376,0.2744373083114624
