model,template_id,pair,label,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
bert-base-uncased,22,Q_M_nonequivalent,non_equivalent,The researcher accepted the explanation.,Could the researcher allegedly accept the explanation?,Is it alleged that the researcher accepted the explanation?,5.464740753173828,6.286187171936035,4.566586494445801,0.7772299385288467,0.7062948942184448,0.2937051057815552
bert-base-uncased,23,N_M_equivalent,equivalent,The researcher verified the report.,The researcher allegedly failed to verify the report.,"Allegedly, the researcher failed to verify the report.",5.1304779052734375,4.400213241577148,1.938554286956787,0.4068024568390247,0.9285786151885986,0.07142138481140137
bert-base-uncased,23,M_T_equivalent,equivalent,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,"Allegedly, the researcher will verify the report tomorrow.",5.343410015106201,4.77186918258667,2.376246690750122,0.46983313941381566,0.8956804275512695,0.10431957244873047
bert-base-uncased,23,Q_M_equivalent,equivalent,The researcher verified the report.,Could the researcher allegedly verify the report?,"Allegedly, could the researcher verify the report?",5.818302154541016,5.524052619934082,3.448629856109619,0.608097687769356,0.816331148147583,0.183668851852417
bert-base-uncased,23,Q_T_equivalent,equivalent,The researcher verified the report.,Will the researcher verify the report tomorrow?,Could the researcher verify the report tomorrow?,5.282008171081543,5.327621936798096,2.7478134632110596,0.517984780858623,0.8658804297447205,0.13411957025527954
bert-base-uncased,23,N_Q_nonequivalent,non_equivalent,The researcher verified the report.,Could the researcher fail to verify the report?,Is it false that the researcher verified the report?,5.390924453735352,5.717744827270508,3.5652880668640137,0.6418929174459219,0.7955408692359924,0.20445913076400757
bert-base-uncased,23,N_T_nonequivalent,non_equivalent,The researcher verified the report.,The researcher will fail to verify the report tomorrow.,The researcher failed to have verified the report earlier.,4.477743625640869,5.07160758972168,5.330333709716797,1.116376094983393,0.38219785690307617,0.6178021430969238
bert-base-uncased,23,M_T_nonequivalent,non_equivalent,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,The researcher was allegedly going to verify the report.,5.343410015106201,5.397319316864014,3.920058012008667,0.729942612060752,0.7336356043815613,0.2663643956184387
bert-base-uncased,23,Q_M_nonequivalent,non_equivalent,The researcher verified the report.,Could the researcher allegedly verify the report?,Is it alleged that the researcher verified the report?,5.818302154541016,6.084057331085205,4.4250335693359375,0.7435556915717504,0.72442227602005,0.27557772397994995
bert-base-uncased,24,N_M_equivalent,equivalent,The scientist opened the portal.,The scientist allegedly failed to open the portal.,"Allegedly, the scientist failed to open the portal.",6.2973833084106445,5.540406703948975,1.9138813018798828,0.32335111534861,0.9557191133499146,0.04428088665008545
bert-base-uncased,24,M_T_equivalent,equivalent,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,"Allegedly, the scientist will open the portal tomorrow.",6.003615379333496,5.5224504470825195,1.911095142364502,0.33161274126757573,0.9484119415283203,0.05158805847167969
bert-base-uncased,24,Q_M_equivalent,equivalent,The scientist opened the portal.,Could the scientist allegedly open the portal?,"Allegedly, could the scientist open the portal?",6.599518775939941,6.374880313873291,2.8352832794189453,0.4370581265138688,0.9050611853599548,0.09493881464004517
bert-base-uncased,24,Q_T_equivalent,equivalent,The scientist opened the portal.,Will the scientist open the portal tomorrow?,Could the scientist open the portal tomorrow?,6.249236583709717,6.224159240722656,3.084357261657715,0.49454972889030085,0.8777177929878235,0.12228220701217651
bert-base-uncased,24,N_Q_nonequivalent,non_equivalent,The scientist opened the portal.,Could the scientist fail to open the portal?,Is it false that the scientist opened the portal?,6.235788822174072,6.65185022354126,4.2180256843566895,0.6545847023483132,0.7876226305961609,0.2123773694038391
bert-base-uncased,24,N_T_nonequivalent,non_equivalent,The scientist opened the portal.,The scientist will fail to open the portal tomorrow.,The scientist failed to have opened the portal earlier.,5.798794746398926,6.210896968841553,5.31005859375,0.8842955705533343,0.6109074354171753,0.3890925645828247
bert-base-uncased,24,M_T_nonequivalent,non_equivalent,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,The scientist was allegedly going to open the portal.,6.003615379333496,6.226207256317139,4.718250751495361,0.7715975761971589,0.7028826475143433,0.29711735248565674
bert-base-uncased,24,Q_M_nonequivalent,non_equivalent,The scientist opened the portal.,Could the scientist allegedly open the portal?,Is it alleged that the scientist opened the portal?,6.599518775939941,6.928368091583252,4.459336280822754,0.659280540189578,0.7837285995483398,0.21627140045166016
bert-base-uncased,25,N_M_equivalent,equivalent,The oracle confirmed the answer.,The oracle allegedly failed to confirm the answer.,"Allegedly, the oracle failed to confirm the answer.",7.046923637390137,6.013216972351074,2.4486424922943115,0.37497949914376255,0.9418603777885437,0.0581396222114563
bert-base-uncased,25,M_T_equivalent,equivalent,The oracle confirmed the answer.,The oracle will allegedly confirm the answer tomorrow.,"Allegedly, the oracle will confirm the answer tomorrow.",6.570657730102539,5.43945837020874,2.7616660594940186,0.4598899854801539,0.9112053513526917,0.08879464864730835
bert-base-uncased,25,Q_M_equivalent,equivalent,The oracle confirmed the answer.,Could the oracle allegedly confirm the answer?,"Allegedly, could the oracle confirm the answer?",5.416693210601807,5.362208366394043,2.9777169227600098,0.5525084168343184,0.847414493560791,0.15258550643920898
bert-base-uncased,25,Q_T_equivalent,equivalent,The oracle confirmed the answer.,Will the oracle confirm the answer tomorrow?,Could the oracle confirm the answer tomorrow?,5.685502052307129,5.137086868286133,3.169407606124878,0.5857022990300467,0.8331836462020874,0.1668163537979126
bert-base-uncased,25,N_Q_nonequivalent,non_equivalent,The oracle confirmed the answer.,Could the oracle fail to confirm the answer?,Is it false that the oracle confirmed the answer?,5.045009613037109,5.710315704345703,3.9644410610198975,0.737205234436156,0.7349027991294861,0.2650972008705139
bert-base-uncased,25,N_T_nonequivalent,non_equivalent,The oracle confirmed the answer.,The oracle will fail to confirm the answer tomorrow.,The oracle failed to have confirmed the answer earlier.,5.104318141937256,5.282948017120361,4.944097518920898,0.9519535637601297,0.5473498106002808,0.45265018939971924
bert-base-uncased,25,M_T_nonequivalent,non_equivalent,The oracle confirmed the answer.,The oracle will allegedly confirm the answer tomorrow.,The oracle was allegedly going to confirm the answer.,6.570657730102539,6.426121234893799,3.93485951423645,0.6055130313185184,0.8169018030166626,0.1830981969833374
bert-base-uncased,25,Q_M_nonequivalent,non_equivalent,The oracle confirmed the answer.,Could the oracle allegedly confirm the answer?,Is it alleged that the oracle confirmed the answer?,5.416693210601807,6.260730266571045,4.344549179077148,0.7440937956166742,0.7322119474411011,0.2677880525588989
bert-base-uncased,26,N_M_equivalent,equivalent,The pirate accepted the explanation.,The pirate allegedly failed to accept the explanation.,"Allegedly, the pirate failed to accept the explanation.",6.123368740081787,5.071010112762451,2.2317864894866943,0.39873342126870204,0.9376295804977417,0.0623704195022583
bert-base-uncased,26,M_T_equivalent,equivalent,The pirate accepted the explanation.,The pirate will allegedly accept the explanation tomorrow.,"Allegedly, the pirate will accept the explanation tomorrow.",5.95327615737915,5.115392684936523,2.344449996948242,0.42361914162341796,0.9212828874588013,0.07871711254119873
bert-base-uncased,26,Q_M_equivalent,equivalent,The pirate accepted the explanation.,Could the pirate allegedly accept the explanation?,"Allegedly, could the pirate accept the explanation?",5.6623077392578125,4.907289981842041,2.857876777648926,0.5407730460627217,0.8632899522781372,0.1367100477218628
bert-base-uncased,26,Q_T_equivalent,equivalent,The pirate accepted the explanation.,Will the pirate accept the explanation tomorrow?,Could the pirate accept the explanation tomorrow?,6.073946952819824,5.535816192626953,3.0936074256896973,0.5329320481275182,0.8619922399520874,0.1380077600479126
bert-base-uncased,26,N_Q_nonequivalent,non_equivalent,The pirate accepted the explanation.,Could the pirate fail to accept the explanation?,Is it false that the pirate accepted the explanation?,5.314977169036865,6.3631110191345215,4.296160697937012,0.7357643868947337,0.743368923664093,0.256631076335907
bert-base-uncased,26,N_T_nonequivalent,non_equivalent,The pirate accepted the explanation.,The pirate will fail to accept the explanation tomorrow.,The pirate failed to have accepted the explanation earlier.,5.436306953430176,4.952641487121582,4.977031707763672,0.9581396493095663,0.5443313717842102,0.4556686282157898
bert-base-uncased,26,M_T_nonequivalent,non_equivalent,The pirate accepted the explanation.,The pirate will allegedly accept the explanation tomorrow.,The pirate was allegedly going to accept the explanation.,5.95327615737915,5.296638488769531,4.318387031555176,0.7677190747456512,0.7111333608627319,0.28886663913726807
bert-base-uncased,26,Q_M_nonequivalent,non_equivalent,The pirate accepted the explanation.,Could the pirate allegedly accept the explanation?,Is it alleged that the pirate accepted the explanation?,5.6623077392578125,6.799239158630371,4.851958751678467,0.7787089021026649,0.7110487222671509,0.2889512777328491
bert-base-uncased,27,N_M_equivalent,equivalent,The teacher accepted the explanation.,The teacher allegedly failed to accept the explanation.,"Allegedly, the teacher failed to accept the explanation.",5.933499336242676,4.840427875518799,2.446876049041748,0.45422175237459095,0.9165688753128052,0.08343112468719482
bert-base-uncased,27,M_T_equivalent,equivalent,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,"Allegedly, the teacher will accept the explanation tomorrow.",6.051427841186523,4.956078052520752,2.478088617324829,0.4502543339524428,0.9176241159439087,0.08237588405609131
bert-base-uncased,27,Q_M_equivalent,equivalent,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,"Allegedly, could the teacher accept the explanation?",5.315808296203613,5.281909942626953,3.032344102859497,0.5722635825036875,0.8362759351730347,0.16372406482696533
bert-base-uncased,27,Q_T_equivalent,equivalent,The teacher accepted the explanation.,Will the teacher accept the explanation tomorrow?,Could the teacher accept the explanation tomorrow?,5.566681385040283,5.160822868347168,2.9114439487457275,0.5427998684457908,0.8553398251533508,0.14466017484664917
bert-base-uncased,27,N_Q_nonequivalent,non_equivalent,The teacher accepted the explanation.,Could the teacher fail to accept the explanation?,Is it false that the teacher accepted the explanation?,5.309930324554443,6.013266086578369,3.6914801597595215,0.652020865085314,0.7943574786186218,0.20564252138137817
bert-base-uncased,27,N_T_nonequivalent,non_equivalent,The teacher accepted the explanation.,The teacher will fail to accept the explanation tomorrow.,The teacher failed to have accepted the explanation earlier.,4.946389198303223,5.058591365814209,4.692844867706299,0.9381017459516334,0.5601786971092224,0.4398213028907776
bert-base-uncased,27,M_T_nonequivalent,non_equivalent,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,The teacher was allegedly going to accept the explanation.,6.051427841186523,5.506953239440918,3.8299007415771484,0.6627053935772433,0.7843704223632812,0.21562957763671875
bert-base-uncased,27,Q_M_nonequivalent,non_equivalent,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,Is it alleged that the teacher accepted the explanation?,5.315808296203613,6.4073567390441895,4.558197498321533,0.7776393976568129,0.7124850153923035,0.28751498460769653
bert-base-uncased,28,N_M_equivalent,equivalent,The doctor approved the treatment.,The doctor allegedly failed to approve the treatment.,"Allegedly, the doctor failed to approve the treatment.",5.181152820587158,4.295648097991943,2.1459860801696777,0.4528925105859419,0.914156436920166,0.08584356307983398
bert-base-uncased,28,M_T_equivalent,equivalent,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,"Allegedly, the doctor will approve the treatment tomorrow.",5.417688846588135,4.4229302406311035,2.335256814956665,0.4746158334670562,0.9068554043769836,0.09314459562301636
bert-base-uncased,28,Q_M_equivalent,equivalent,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,"Allegedly, could the doctor approve the treatment?",6.367243766784668,6.028756141662598,2.732243061065674,0.4408265700620639,0.9042558670043945,0.09574413299560547
bert-base-uncased,28,Q_T_equivalent,equivalent,The doctor approved the treatment.,Will the doctor approve the treatment tomorrow?,Could the doctor approve the treatment tomorrow?,5.780751705169678,5.820551872253418,2.825568914413452,0.48711231381130465,0.8813828229904175,0.11861717700958252
bert-base-uncased,28,N_Q_nonequivalent,non_equivalent,The doctor approved the treatment.,Could the doctor fail to approve the treatment?,Is it false that the doctor approved the treatment?,6.160405158996582,6.541930198669434,3.9066147804260254,0.6151018171737562,0.8124600648880005,0.1875399351119995
bert-base-uncased,28,N_T_nonequivalent,non_equivalent,The doctor approved the treatment.,The doctor will fail to approve the treatment tomorrow.,The doctor failed to have approved the treatment earlier.,5.0118794441223145,4.837851047515869,4.6990766525268555,0.9541533459245669,0.5452780723571777,0.45472192764282227
bert-base-uncased,28,M_T_nonequivalent,non_equivalent,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,The doctor was allegedly going to approve the treatment.,5.417688846588135,5.486000061035156,3.8319616317749023,0.7028743509171638,0.7530526518821716,0.24694734811782837
bert-base-uncased,28,Q_M_nonequivalent,non_equivalent,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,Is it alleged that the doctor approved the treatment?,6.367243766784668,6.790242671966553,4.4670281410217285,0.6790093475399418,0.7713038325309753,0.22869616746902466
bert-base-uncased,29,N_M_equivalent,equivalent,The robot fixed the bug.,The robot allegedly failed to fix the bug.,"Allegedly, the robot failed to fix the bug.",6.177572727203369,5.620024681091309,2.0519356727600098,0.34785653413075157,0.943839430809021,0.056160569190979004
bert-base-uncased,29,M_T_equivalent,equivalent,The robot fixed the bug.,The robot will allegedly fix the bug tomorrow.,"Allegedly, the robot will fix the bug tomorrow.",6.012340068817139,5.75142240524292,2.4262118339538574,0.41248908915041704,0.9158688187599182,0.08413118124008179
bert-base-uncased,29,Q_M_equivalent,equivalent,The robot fixed the bug.,Could the robot allegedly fix the bug?,"Allegedly, could the robot fix the bug?",5.852890968322754,5.710041046142578,3.221472978591919,0.5572069393059251,0.845041811466217,0.15495818853378296
bert-base-uncased,29,Q_T_equivalent,equivalent,The robot fixed the bug.,Will the robot fix the bug tomorrow?,Could the robot fix the bug tomorrow?,5.71467924118042,5.601153373718262,3.043600082397461,0.5379365683422447,0.8554989099502563,0.14450109004974365
bert-base-uncased,29,N_Q_nonequivalent,non_equivalent,The robot fixed the bug.,Could the robot fail to fix the bug?,Is it false that the robot fixed the bug?,5.55802583694458,5.703735828399658,4.142001628875732,0.7355868028394096,0.7297457456588745,0.2702542543411255
bert-base-uncased,29,N_T_nonequivalent,non_equivalent,The robot fixed the bug.,The robot will fail to fix the bug tomorrow.,The robot failed to have fixed the bug earlier.,5.296158313751221,5.608380317687988,5.054630756378174,0.92706916399087,0.5715596675872803,0.4284403324127197
bert-base-uncased,29,M_T_nonequivalent,non_equivalent,The robot fixed the bug.,The robot will allegedly fix the bug tomorrow.,The robot was allegedly going to fix the bug.,6.012340068817139,5.692237854003906,4.003204345703125,0.6840407867928631,0.7673659324645996,0.2326340675354004
bert-base-uncased,29,Q_M_nonequivalent,non_equivalent,The robot fixed the bug.,Could the robot allegedly fix the bug?,Is it alleged that the robot fixed the bug?,5.852890968322754,6.107290267944336,4.4329609870910645,0.7412865908165621,0.7260280251502991,0.2739719748497009
bert-base-uncased,30,N_M_equivalent,equivalent,The manager signed the treaty.,The manager allegedly failed to sign the treaty.,"Allegedly, the manager failed to sign the treaty.",4.178637504577637,3.9512200355529785,1.8617597818374634,0.45800551181788457,0.896599531173706,0.10340046882629395
bert-base-uncased,30,M_T_equivalent,equivalent,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,"Allegedly, the manager will sign the treaty tomorrow.",5.117423057556152,4.675851345062256,2.3968286514282227,0.48948463055153396,0.8840327262878418,0.1159672737121582
bert-base-uncased,30,Q_M_equivalent,equivalent,The manager signed the treaty.,Could the manager allegedly sign the treaty?,"Allegedly, could the manager sign the treaty?",5.681720733642578,5.229232311248779,3.0934298038482666,0.5670320074003218,0.842406153678894,0.15759384632110596
bert-base-uncased,30,Q_T_equivalent,equivalent,The manager signed the treaty.,Will the manager sign the treaty tomorrow?,Could the manager sign the treaty tomorrow?,5.618697643280029,5.518774032592773,2.9589035511016846,0.5313420562965023,0.8589874505996704,0.1410125494003296
bert-base-uncased,30,N_Q_nonequivalent,non_equivalent,The manager signed the treaty.,Could the manager fail to sign the treaty?,Is it false that the manager signed the treaty?,5.265090465545654,6.045362949371338,4.093022346496582,0.7237591980349264,0.746397852897644,0.25360214710235596
bert-base-uncased,30,N_T_nonequivalent,non_equivalent,The manager signed the treaty.,The manager will fail to sign the treaty tomorrow.,The manager failed to have signed the treaty earlier.,5.1467413902282715,4.729076862335205,5.44235372543335,1.1021575298876263,0.3951195478439331,0.6048804521560669
bert-base-uncased,30,M_T_nonequivalent,non_equivalent,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,The manager was allegedly going to sign the treaty.,5.117423057556152,4.233348846435547,4.096321105957031,0.8761460867647727,0.6307611465454102,0.36923885345458984
bert-base-uncased,30,Q_M_nonequivalent,non_equivalent,The manager signed the treaty.,Could the manager allegedly sign the treaty?,Is it alleged that the manager signed the treaty?,5.681720733642578,6.350139141082764,4.485745906829834,0.7456446390723092,0.7273380160331726,0.2726619839668274
bert-base-uncased,31,N_M_equivalent,equivalent,The researcher confirmed the answer.,The researcher allegedly failed to confirm the answer.,"Allegedly, the researcher failed to confirm the answer.",5.473604679107666,4.550965309143066,1.9143375158309937,0.3819291038068077,0.9435284733772278,0.05647152662277222
bert-base-uncased,31,M_T_equivalent,equivalent,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,"Allegedly, the researcher will confirm the answer tomorrow.",5.494020938873291,4.505935192108154,2.255420207977295,0.4510860204654689,0.9169764518737793,0.0830235481262207
bert-base-uncased,31,Q_M_equivalent,equivalent,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,"Allegedly, could the researcher confirm the answer?",5.127236366271973,5.214411735534668,3.0029232501983643,0.5807436533589238,0.8314986228942871,0.1685013771057129
bert-base-uncased,31,Q_T_equivalent,equivalent,The researcher confirmed the answer.,Will the researcher confirm the answer tomorrow?,Could the researcher confirm the answer tomorrow?,5.226058483123779,5.026500225067139,2.685575008392334,0.5238838586208271,0.8634788990020752,0.1365211009979248
bert-base-uncased,31,N_Q_nonequivalent,non_equivalent,The researcher confirmed the answer.,Could the researcher fail to confirm the answer?,Is it false that the researcher confirmed the answer?,5.063323974609375,5.472246170043945,3.409226179122925,0.6471839933318503,0.7932779788970947,0.20672202110290527
bert-base-uncased,31,N_T_nonequivalent,non_equivalent,The researcher confirmed the answer.,The researcher will fail to confirm the answer tomorrow.,The researcher failed to have confirmed the answer earlier.,4.54439115524292,4.885787487030029,4.808742523193359,1.0198624449458555,0.4818824231624603,0.5181175768375397
bert-base-uncased,31,M_T_nonequivalent,non_equivalent,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,The researcher was allegedly going to confirm the answer.,5.494020938873291,5.284889221191406,3.703284978866577,0.687135327017822,0.7645867466926575,0.23541325330734253
bert-base-uncased,31,Q_M_nonequivalent,non_equivalent,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,Is it alleged that the researcher confirmed the answer?,5.127236366271973,5.890008926391602,4.232237815856934,0.7682932899160244,0.7130740880966187,0.28692591190338135
bert-base-uncased,32,N_M_equivalent,equivalent,The alien completed the repair.,The alien allegedly failed to complete the repair.,"Allegedly, the alien failed to complete the repair.",5.549859523773193,4.502431869506836,2.250631332397461,0.4477847376970316,0.9205967783927917,0.07940322160720825
bert-base-uncased,32,M_T_equivalent,equivalent,The alien completed the repair.,The alien will allegedly complete the repair tomorrow.,"Allegedly, the alien will complete the repair tomorrow.",5.4431538581848145,4.637802600860596,2.2830934524536133,0.45295175348259603,0.9096046686172485,0.09039533138275146
bert-base-uncased,32,Q_M_equivalent,equivalent,The alien completed the repair.,Could the alien allegedly complete the repair?,"Allegedly, could the alien complete the repair?",6.247246265411377,5.69956636428833,2.726595640182495,0.45645574676608514,0.899816632270813,0.10018336772918701
bert-base-uncased,32,Q_T_equivalent,equivalent,The alien completed the repair.,Will the alien complete the repair tomorrow?,Could the alien complete the repair tomorrow?,5.565909385681152,5.8514580726623535,3.3754000663757324,0.5912746661943492,0.826339602470398,0.17366039752960205
bert-base-uncased,32,N_Q_nonequivalent,non_equivalent,The alien completed the repair.,Could the alien fail to complete the repair?,Is it false that the alien completed the repair?,5.764214992523193,6.151439189910889,4.195502281188965,0.7042000744488239,0.7539033889770508,0.24609661102294922
bert-base-uncased,32,N_T_nonequivalent,non_equivalent,The alien completed the repair.,The alien will fail to complete the repair tomorrow.,The alien failed to have completed the repair earlier.,5.252645492553711,4.780117034912109,4.743644714355469,0.9456308173084452,0.5563435554504395,0.44365644454956055
bert-base-uncased,32,M_T_nonequivalent,non_equivalent,The alien completed the repair.,The alien will allegedly complete the repair tomorrow.,The alien was allegedly going to complete the repair.,5.4431538581848145,5.492362976074219,4.703446388244629,0.8602147405614531,0.6300482749938965,0.3699517250061035
bert-base-uncased,32,Q_M_nonequivalent,non_equivalent,The alien completed the repair.,Could the alien allegedly complete the repair?,Is it alleged that the alien completed the repair?,6.247246265411377,6.90939998626709,4.806962966918945,0.7307277059767361,0.7374193072319031,0.2625806927680969
bert-base-uncased,33,N_M_equivalent,equivalent,The analyst opened the portal.,The analyst allegedly failed to open the portal.,"Allegedly, the analyst failed to open the portal.",6.876192092895508,5.860873699188232,2.024507761001587,0.31789232999950867,0.9619389176368713,0.03806108236312866
bert-base-uncased,33,M_T_equivalent,equivalent,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,"Allegedly, the analyst will open the portal tomorrow.",5.9213643074035645,5.605155944824219,1.8551942110061646,0.32190013471711565,0.9496572613716125,0.05034273862838745
bert-base-uncased,33,Q_M_equivalent,equivalent,The analyst opened the portal.,Could the analyst allegedly open the portal?,"Allegedly, could the analyst open the portal?",6.459768772125244,6.372593879699707,3.065857172012329,0.47783206494337055,0.8859251141548157,0.11407488584518433
bert-base-uncased,33,Q_T_equivalent,equivalent,The analyst opened the portal.,Will the analyst open the portal tomorrow?,Could the analyst open the portal tomorrow?,6.175734519958496,5.9914870262146,2.94882869720459,0.48471685766773726,0.8829565048217773,0.11704349517822266
bert-base-uncased,33,N_Q_nonequivalent,non_equivalent,The analyst opened the portal.,Could the analyst fail to open the portal?,Is it false that the analyst opened the portal?,6.1181159019470215,6.779129505157471,4.168805122375488,0.6464644179102681,0.7957590222358704,0.20424097776412964
bert-base-uncased,33,N_T_nonequivalent,non_equivalent,The analyst opened the portal.,The analyst will fail to open the portal tomorrow.,The analyst failed to have opened the portal earlier.,5.758513927459717,6.0997233390808105,4.546337127685547,0.7667812720382697,0.7074369192123413,0.2925630807876587
bert-base-uncased,33,M_T_nonequivalent,non_equivalent,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,The analyst was allegedly going to open the portal.,5.9213643074035645,6.5922956466674805,4.579771995544434,0.7319636321192783,0.7371081113815308,0.26289188861846924
bert-base-uncased,33,Q_M_nonequivalent,non_equivalent,The analyst opened the portal.,Could the analyst allegedly open the portal?,Is it alleged that the analyst opened the portal?,6.459768772125244,7.138655185699463,4.38050651550293,0.6442667957828577,0.7969387769699097,0.20306122303009033
bert-base-uncased,34,N_M_equivalent,equivalent,The doctor opened the portal.,The doctor allegedly failed to open the portal.,"Allegedly, the doctor failed to open the portal.",6.3343281745910645,6.337804794311523,2.6814286708831787,0.423200841951861,0.9104506373405457,0.08954936265945435
bert-base-uncased,34,M_T_equivalent,equivalent,The doctor opened the portal.,The doctor will allegedly open the portal tomorrow.,"Allegedly, the doctor will open the portal tomorrow.",6.1278767585754395,5.8114094734191895,2.016551971435547,0.33780109334028674,0.944311261177063,0.05568873882293701
bert-base-uncased,34,Q_M_equivalent,equivalent,The doctor opened the portal.,Could the doctor allegedly open the portal?,"Allegedly, could the doctor open the portal?",6.653650283813477,6.259186744689941,2.8336942195892334,0.4388956839358819,0.9054635167121887,0.09453648328781128
bert-base-uncased,34,Q_T_equivalent,equivalent,The doctor opened the portal.,Will the doctor open the portal tomorrow?,Could the doctor open the portal tomorrow?,6.433189868927002,6.246328353881836,3.132126808166504,0.4940450817021916,0.8783676624298096,0.12163233757019043
bert-base-uncased,34,N_Q_nonequivalent,non_equivalent,The doctor opened the portal.,Could the doctor fail to open the portal?,Is it false that the doctor opened the portal?,6.360527992248535,6.453965187072754,4.312856674194336,0.6731216933578469,0.7735478281974792,0.22645217180252075
bert-base-uncased,34,N_T_nonequivalent,non_equivalent,The doctor opened the portal.,The doctor will fail to open the portal tomorrow.,The doctor failed to have opened the portal earlier.,6.386123180389404,7.055887699127197,6.198025703430176,0.9221872767375926,0.5787046551704407,0.4212953448295593
bert-base-uncased,34,M_T_nonequivalent,non_equivalent,The doctor opened the portal.,The doctor will allegedly open the portal tomorrow.,The doctor was allegedly going to open the portal.,6.1278767585754395,5.712806224822998,4.486876010894775,0.7578745275394955,0.7149204015731812,0.28507959842681885
bert-base-uncased,34,Q_M_nonequivalent,non_equivalent,The doctor opened the portal.,Could the doctor allegedly open the portal?,Is it alleged that the doctor opened the portal?,6.653650283813477,6.6800079345703125,4.637190818786621,0.6955616744986602,0.7581038475036621,0.2418961524963379
bert-base-uncased,35,N_M_equivalent,equivalent,The pirate fixed the bug.,The pirate allegedly failed to fix the bug.,"Allegedly, the pirate failed to fix the bug.",6.212082862854004,5.283895015716553,2.1705539226531982,0.37761971109894193,0.9413573741912842,0.05864262580871582
bert-base-uncased,35,M_T_equivalent,equivalent,The pirate fixed the bug.,The pirate will allegedly fix the bug tomorrow.,"Allegedly, the pirate will fix the bug tomorrow.",6.063040256500244,5.440890789031982,2.295860528945923,0.39914365269725177,0.9259753823280334,0.07402461767196655
bert-base-uncased,35,Q_M_equivalent,equivalent,The pirate fixed the bug.,Could the pirate allegedly fix the bug?,"Allegedly, could the pirate fix the bug?",6.536669731140137,5.970466136932373,3.0617263317108154,0.48959671726700005,0.8840087652206421,0.11599123477935791
bert-base-uncased,35,Q_T_equivalent,equivalent,The pirate fixed the bug.,Will the pirate fix the bug tomorrow?,Could the pirate fix the bug tomorrow?,6.137030601501465,5.9993977546691895,3.1902756690979004,0.5257355089111219,0.8620405197143555,0.13795948028564453
bert-base-uncased,35,N_Q_nonequivalent,non_equivalent,The pirate fixed the bug.,Could the pirate fail to fix the bug?,Is it false that the pirate fixed the bug?,6.339890003204346,6.243615627288818,4.165124416351318,0.6619974653577391,0.7809838056564331,0.2190161943435669
bert-base-uncased,35,N_T_nonequivalent,non_equivalent,The pirate fixed the bug.,The pirate will fail to fix the bug tomorrow.,The pirate failed to have fixed the bug earlier.,5.7894697189331055,5.2467780113220215,4.80674409866333,0.8710830376677926,0.624535322189331,0.37546467781066895
bert-base-uncased,35,M_T_nonequivalent,non_equivalent,The pirate fixed the bug.,The pirate will allegedly fix the bug tomorrow.,The pirate was allegedly going to fix the bug.,6.063040256500244,5.706989765167236,4.268713474273682,0.725353030776416,0.7385224103927612,0.26147758960723877
bert-base-uncased,35,Q_M_nonequivalent,non_equivalent,The pirate fixed the bug.,Could the pirate allegedly fix the bug?,Is it alleged that the pirate fixed the bug?,6.536669731140137,6.599053382873535,4.451769828796387,0.6778111551462892,0.7703259587287903,0.22967404127120972
bert-base-uncased,36,N_M_equivalent,equivalent,The scientist fixed the bug.,The scientist allegedly failed to fix the bug.,"Allegedly, the scientist failed to fix the bug.",5.849355220794678,5.1355180740356445,2.2501044273376465,0.4096732601178342,0.9242096543312073,0.07579034566879272
bert-base-uncased,36,M_T_equivalent,equivalent,The scientist fixed the bug.,The scientist will allegedly fix the bug tomorrow.,"Allegedly, the scientist will fix the bug tomorrow.",5.611940383911133,5.460362434387207,2.263404369354248,0.4088407635696678,0.9167838096618652,0.08321619033813477
bert-base-uncased,36,Q_M_equivalent,equivalent,The scientist fixed the bug.,Could the scientist allegedly fix the bug?,"Allegedly, could the scientist fix the bug?",6.143203258514404,5.8129682540893555,2.658019781112671,0.44462724180733587,0.9026048183441162,0.09739518165588379
