model,template_id,pair,label,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
distilroberta-base,20,Q_T_equivalent,equivalent,The pirate supported the theory.,Will the pirate support the theory tomorrow?,Could the pirate support the theory tomorrow?,2.061593770980835,2.051281690597534,0.7292175889015198,0.35460231933272224,0.9371408224105835,0.0628591775894165
distilroberta-base,20,N_Q_nonequivalent,non_equivalent,The pirate supported the theory.,Could the pirate fail to support the theory?,Is it false that the pirate supported the theory?,2.2166342735290527,2.3101086616516113,1.4948173761367798,0.6604383759098795,0.7826706767082214,0.21732932329177856
distilroberta-base,20,N_T_nonequivalent,non_equivalent,The pirate supported the theory.,The pirate will fail to support the theory tomorrow.,The pirate failed to have supported the theory earlier.,2.2130463123321533,2.215567111968994,1.4760454893112183,0.6665948674639522,0.777826189994812,0.222173810005188
distilroberta-base,20,M_T_nonequivalent,non_equivalent,The pirate supported the theory.,The pirate will allegedly support the theory tomorrow.,The pirate was allegedly going to support the theory.,1.7657829523086548,1.9065005779266357,1.288329005241394,0.701650073929965,0.7564225196838379,0.2435774803161621
distilroberta-base,20,Q_M_nonequivalent,non_equivalent,The pirate supported the theory.,Could the pirate allegedly support the theory?,Is it alleged that the pirate supported the theory?,2.005535125732422,2.338141918182373,1.2942476272583008,0.5959225854835871,0.8331867456436157,0.16681325435638428
distilroberta-base,21,N_M_equivalent,equivalent,The scientist approved the treatment.,The scientist allegedly failed to approve the treatment.,"Allegedly, the scientist failed to approve the treatment.",1.9209442138671875,2.430046796798706,1.1675492525100708,0.5366819879183559,0.881749153137207,0.11825084686279297
distilroberta-base,21,M_T_equivalent,equivalent,The scientist approved the treatment.,The scientist will allegedly approve the treatment tomorrow.,"Allegedly, the scientist will approve the treatment tomorrow.",1.6276885271072388,2.2627124786376953,1.3080812692642212,0.6724660349058681,0.8224512338638306,0.17754876613616943
distilroberta-base,21,Q_M_equivalent,equivalent,The scientist approved the treatment.,Could the scientist allegedly approve the treatment?,"Allegedly, could the scientist approve the treatment?",1.999068260192871,2.4468417167663574,1.2112358808517456,0.544876476189751,0.8705288171768188,0.12947118282318115
distilroberta-base,21,Q_T_equivalent,equivalent,The scientist approved the treatment.,Will the scientist approve the treatment tomorrow?,Could the scientist approve the treatment tomorrow?,1.9653568267822266,2.0012893676757812,0.6368892192840576,0.321122272096546,0.9486000537872314,0.051399946212768555
distilroberta-base,21,N_Q_nonequivalent,non_equivalent,The scientist approved the treatment.,Could the scientist fail to approve the treatment?,Is it false that the scientist approved the treatment?,2.144791841506958,2.2342708110809326,1.4906821250915527,0.6808224697173149,0.7689790725708008,0.23102092742919922
distilroberta-base,21,N_T_nonequivalent,non_equivalent,The scientist approved the treatment.,The scientist will fail to approve the treatment tomorrow.,The scientist failed to have approved the treatment earlier.,2.075941801071167,2.1673882007598877,1.465165376663208,0.690573382711351,0.7623727321624756,0.23762726783752441
distilroberta-base,21,M_T_nonequivalent,non_equivalent,The scientist approved the treatment.,The scientist will allegedly approve the treatment tomorrow.,The scientist was allegedly going to approve the treatment.,1.6276885271072388,1.9603896141052246,1.3775426149368286,0.7678442668868796,0.7199956774711609,0.2800043225288391
distilroberta-base,21,Q_M_nonequivalent,non_equivalent,The scientist approved the treatment.,Could the scientist allegedly approve the treatment?,Is it alleged that the scientist approved the treatment?,1.999068260192871,2.338207960128784,1.4018042087554932,0.6463984019218808,0.8021025657653809,0.19789743423461914
distilroberta-base,22,N_M_equivalent,equivalent,The researcher accepted the explanation.,The researcher allegedly failed to accept the explanation.,"Allegedly, the researcher failed to accept the explanation.",1.8479552268981934,2.3448262214660645,1.1594592332839966,0.5530740142612426,0.8733636140823364,0.12663638591766357
distilroberta-base,22,M_T_equivalent,equivalent,The researcher accepted the explanation.,The researcher will allegedly accept the explanation tomorrow.,"Allegedly, the researcher will accept the explanation tomorrow.",1.5813052654266357,2.189876079559326,1.3081830739974976,0.6937789272510698,0.8063762187957764,0.19362378120422363
distilroberta-base,22,Q_M_equivalent,equivalent,The researcher accepted the explanation.,Could the researcher allegedly accept the explanation?,"Allegedly, could the researcher accept the explanation?",1.9287831783294678,2.3756496906280518,1.1743906736373901,0.5456656936648973,0.8712925910949707,0.1287074089050293
distilroberta-base,22,Q_T_equivalent,equivalent,The researcher accepted the explanation.,Will the researcher accept the explanation tomorrow?,Could the researcher accept the explanation tomorrow?,1.9238877296447754,1.9274266958236694,0.7000346779823303,0.3635302655907248,0.9339245557785034,0.06607544422149658
distilroberta-base,22,N_Q_nonequivalent,non_equivalent,The researcher accepted the explanation.,Could the researcher fail to accept the explanation?,Is it false that the researcher accepted the explanation?,2.230644464492798,2.169973850250244,1.354944109916687,0.6157971507670681,0.8107410669326782,0.18925893306732178
distilroberta-base,22,N_T_nonequivalent,non_equivalent,The researcher accepted the explanation.,The researcher will fail to accept the explanation tomorrow.,The researcher failed to have accepted the explanation earlier.,2.0585989952087402,2.188713788986206,1.4142197370529175,0.6659362325820837,0.7799348831176758,0.22006511688232422
distilroberta-base,22,M_T_nonequivalent,non_equivalent,The researcher accepted the explanation.,The researcher will allegedly accept the explanation tomorrow.,The researcher was allegedly going to accept the explanation.,1.5813052654266357,1.9086205959320068,1.3313418626785278,0.7629628339207573,0.7241097688674927,0.2758902311325073
distilroberta-base,22,Q_M_nonequivalent,non_equivalent,The researcher accepted the explanation.,Could the researcher allegedly accept the explanation?,Is it alleged that the researcher accepted the explanation?,1.9287831783294678,2.19160532951355,1.2629876136779785,0.6130429745997553,0.819491982460022,0.18050801753997803
distilroberta-base,23,N_M_equivalent,equivalent,The researcher verified the report.,The researcher allegedly failed to verify the report.,"Allegedly, the researcher failed to verify the report.",1.8817473649978638,2.345412492752075,1.1456667184829712,0.5420503397249103,0.8756572604179382,0.12434273958206177
distilroberta-base,23,M_T_equivalent,equivalent,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,"Allegedly, the researcher will verify the report tomorrow.",1.5196455717086792,2.1478302478790283,1.2745790481567383,0.6950715483104832,0.8115872740745544,0.18841272592544556
distilroberta-base,23,Q_M_equivalent,equivalent,The researcher verified the report.,Could the researcher allegedly verify the report?,"Allegedly, could the researcher verify the report?",1.8826918601989746,2.230543613433838,1.1393167972564697,0.5539759659077677,0.8598568439483643,0.14014315605163574
distilroberta-base,23,Q_T_equivalent,equivalent,The researcher verified the report.,Will the researcher verify the report tomorrow?,Could the researcher verify the report tomorrow?,1.8628296852111816,1.8561805486679077,0.6928769946098328,0.3726136531153125,0.9305856823921204,0.06941431760787964
distilroberta-base,23,N_Q_nonequivalent,non_equivalent,The researcher verified the report.,Could the researcher fail to verify the report?,Is it false that the researcher verified the report?,2.1578691005706787,2.125211715698242,1.3650189638137817,0.6374005172296703,0.7969647645950317,0.20303523540496826
distilroberta-base,23,N_T_nonequivalent,non_equivalent,The researcher verified the report.,The researcher will fail to verify the report tomorrow.,The researcher failed to have verified the report earlier.,1.9256938695907593,2.1675198078155518,1.3340063095092773,0.6518136675209815,0.7938307523727417,0.2061692476272583
distilroberta-base,23,M_T_nonequivalent,non_equivalent,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,The researcher was allegedly going to verify the report.,1.5196455717086792,1.8990826606750488,1.401857852935791,0.8201048797362388,0.6844637989997864,0.3155362010002136
distilroberta-base,23,Q_M_nonequivalent,non_equivalent,The researcher verified the report.,Could the researcher allegedly verify the report?,Is it alleged that the researcher verified the report?,1.8826918601989746,2.190359592437744,1.3349767923355103,0.6555167828634465,0.7953932285308838,0.2046067714691162
distilroberta-base,24,N_M_equivalent,equivalent,The scientist opened the portal.,The scientist allegedly failed to open the portal.,"Allegedly, the scientist failed to open the portal.",1.751923680305481,2.2947452068328857,1.2021114826202393,0.5941239652398285,0.8569210767745972,0.14307892322540283
distilroberta-base,24,M_T_equivalent,equivalent,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,"Allegedly, the scientist will open the portal tomorrow.",1.6556062698364258,2.1819748878479004,1.3156723976135254,0.6856779536653462,0.7987635135650635,0.20123648643493652
distilroberta-base,24,Q_M_equivalent,equivalent,The scientist opened the portal.,Could the scientist allegedly open the portal?,"Allegedly, could the scientist open the portal?",1.8765054941177368,2.2582428455352783,1.2076385021209717,0.5841412356534045,0.8451167941093445,0.15488320589065552
distilroberta-base,24,Q_T_equivalent,equivalent,The scientist opened the portal.,Will the scientist open the portal tomorrow?,Could the scientist open the portal tomorrow?,1.9302958250045776,1.9148669242858887,0.6655112504959106,0.3461550492854269,0.9401195645332336,0.05988043546676636
distilroberta-base,24,N_Q_nonequivalent,non_equivalent,The scientist opened the portal.,Could the scientist fail to open the portal?,Is it false that the scientist opened the portal?,2.067671775817871,2.2180962562561035,1.5235216617584229,0.7109678593689296,0.7494174242019653,0.25058257579803467
distilroberta-base,24,N_T_nonequivalent,non_equivalent,The scientist opened the portal.,The scientist will fail to open the portal tomorrow.,The scientist failed to have opened the portal earlier.,1.9612023830413818,2.1230952739715576,1.430899739265442,0.7006833778668488,0.7572824358940125,0.24271756410598755
distilroberta-base,24,M_T_nonequivalent,non_equivalent,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,The scientist was allegedly going to open the portal.,1.6556062698364258,1.8126769065856934,1.367095708847046,0.7883414584714236,0.6927306652069092,0.3072693347930908
distilroberta-base,24,Q_M_nonequivalent,non_equivalent,The scientist opened the portal.,Could the scientist allegedly open the portal?,Is it alleged that the scientist opened the portal?,1.8765054941177368,2.3316080570220947,1.5017908811569214,0.7137596754010712,0.7659281492233276,0.23407185077667236
distilroberta-base,25,N_M_equivalent,equivalent,The oracle confirmed the answer.,The oracle allegedly failed to confirm the answer.,"Allegedly, the oracle failed to confirm the answer.",1.706954002380371,2.2508342266082764,1.1374033689498901,0.574767169510715,0.8701377511024475,0.1298622488975525
distilroberta-base,25,M_T_equivalent,equivalent,The oracle confirmed the answer.,The oracle will allegedly confirm the answer tomorrow.,"Allegedly, the oracle will confirm the answer tomorrow.",1.6057710647583008,2.178072214126587,1.2181897163391113,0.6438901542970206,0.8346728086471558,0.16532719135284424
distilroberta-base,25,Q_M_equivalent,equivalent,The oracle confirmed the answer.,Could the oracle allegedly confirm the answer?,"Allegedly, could the oracle confirm the answer?",1.6882444620132446,2.2039830684661865,1.126155972480774,0.578669136714872,0.8653213381767273,0.1346786618232727
distilroberta-base,25,Q_T_equivalent,equivalent,The oracle confirmed the answer.,Will the oracle confirm the answer tomorrow?,Could the oracle confirm the answer tomorrow?,1.7842788696289062,1.693237543106079,0.6390842199325562,0.3675520941277535,0.9337780475616455,0.06622195243835449
distilroberta-base,25,N_Q_nonequivalent,non_equivalent,The oracle confirmed the answer.,Could the oracle fail to confirm the answer?,Is it false that the oracle confirmed the answer?,1.96171236038208,2.087460517883301,1.3645906448364258,0.6740095747259508,0.7745668292045593,0.22543317079544067
distilroberta-base,25,N_T_nonequivalent,non_equivalent,The oracle confirmed the answer.,The oracle will fail to confirm the answer tomorrow.,The oracle failed to have confirmed the answer earlier.,1.9164631366729736,1.9780452251434326,1.1951367855072021,0.6137548950847158,0.8121055364608765,0.18789446353912354
distilroberta-base,25,M_T_nonequivalent,non_equivalent,The oracle confirmed the answer.,The oracle will allegedly confirm the answer tomorrow.,The oracle was allegedly going to confirm the answer.,1.6057710647583008,1.668186902999878,1.2149577140808105,0.7421950593409742,0.7252002954483032,0.2747997045516968
distilroberta-base,25,Q_M_nonequivalent,non_equivalent,The oracle confirmed the answer.,Could the oracle allegedly confirm the answer?,Is it alleged that the oracle confirmed the answer?,1.6882444620132446,2.021733283996582,1.2355108261108398,0.6660475672335212,0.7926754355430603,0.2073245644569397
distilroberta-base,26,N_M_equivalent,equivalent,The pirate accepted the explanation.,The pirate allegedly failed to accept the explanation.,"Allegedly, the pirate failed to accept the explanation.",1.865898847579956,2.4536523818969727,1.2181625366210938,0.564022729170429,0.8756663799285889,0.12433362007141113
distilroberta-base,26,M_T_equivalent,equivalent,The pirate accepted the explanation.,The pirate will allegedly accept the explanation tomorrow.,"Allegedly, the pirate will accept the explanation tomorrow.",1.643047571182251,2.318105936050415,1.3524996042251587,0.6828816917874797,0.8196851015090942,0.18031489849090576
distilroberta-base,26,Q_M_equivalent,equivalent,The pirate accepted the explanation.,Could the pirate allegedly accept the explanation?,"Allegedly, could the pirate accept the explanation?",1.9239031076431274,2.436422109603882,1.1908280849456787,0.546210672651151,0.8767560720443726,0.12324392795562744
distilroberta-base,26,Q_T_equivalent,equivalent,The pirate accepted the explanation.,Will the pirate accept the explanation tomorrow?,Could the pirate accept the explanation tomorrow?,1.945918083190918,1.9546884298324585,0.7031305432319641,0.3605236984986748,0.9350211024284363,0.06497889757156372
distilroberta-base,26,N_Q_nonequivalent,non_equivalent,The pirate accepted the explanation.,Could the pirate fail to accept the explanation?,Is it false that the pirate accepted the explanation?,2.227510452270508,2.1933064460754395,1.3609089851379395,0.6156821313483981,0.8105760812759399,0.18942391872406006
distilroberta-base,26,N_T_nonequivalent,non_equivalent,The pirate accepted the explanation.,The pirate will fail to accept the explanation tomorrow.,The pirate failed to have accepted the explanation earlier.,2.1315009593963623,2.2733983993530273,1.4027631282806396,0.6369104099932336,0.7990394234657288,0.20096057653427124
distilroberta-base,26,M_T_nonequivalent,non_equivalent,The pirate accepted the explanation.,The pirate will allegedly accept the explanation tomorrow.,The pirate was allegedly going to accept the explanation.,1.643047571182251,1.9556262493133545,1.3139797449111938,0.7302577618604532,0.7465386986732483,0.2534613013267517
distilroberta-base,26,Q_M_nonequivalent,non_equivalent,The pirate accepted the explanation.,Could the pirate allegedly accept the explanation?,Is it alleged that the pirate accepted the explanation?,1.9239031076431274,2.1868367195129395,1.2380664348602295,0.6023569901849802,0.8260538578033447,0.17394614219665527
distilroberta-base,27,N_M_equivalent,equivalent,The teacher accepted the explanation.,The teacher allegedly failed to accept the explanation.,"Allegedly, the teacher failed to accept the explanation.",1.8094476461410522,2.325713872909546,1.1849009990692139,0.5730857155687041,0.8648538589477539,0.1351461410522461
distilroberta-base,27,M_T_equivalent,equivalent,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,"Allegedly, the teacher will accept the explanation tomorrow.",1.5781428813934326,2.1790597438812256,1.3052326440811157,0.6947895944180046,0.8048003911972046,0.1951996088027954
distilroberta-base,27,Q_M_equivalent,equivalent,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,"Allegedly, could the teacher accept the explanation?",1.8245750665664673,2.28379225730896,1.1817363500595093,0.5752827130093133,0.8577352166175842,0.14226478338241577
distilroberta-base,27,Q_T_equivalent,equivalent,The teacher accepted the explanation.,Will the teacher accept the explanation tomorrow?,Could the teacher accept the explanation tomorrow?,1.9201581478118896,1.907852053642273,0.672130286693573,0.35116431321833824,0.9383618831634521,0.06163811683654785
distilroberta-base,27,N_Q_nonequivalent,non_equivalent,The teacher accepted the explanation.,Could the teacher fail to accept the explanation?,Is it false that the teacher accepted the explanation?,2.2143003940582275,2.1483190059661865,1.3734633922576904,0.629650797522871,0.8021820783615112,0.19781792163848877
distilroberta-base,27,N_T_nonequivalent,non_equivalent,The teacher accepted the explanation.,The teacher will fail to accept the explanation tomorrow.,The teacher failed to have accepted the explanation earlier.,2.0586202144622803,2.1950395107269287,1.4087786674499512,0.662384280109112,0.7824567556381226,0.21754324436187744
distilroberta-base,27,M_T_nonequivalent,non_equivalent,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,The teacher was allegedly going to accept the explanation.,1.5781428813934326,1.8316198587417603,1.3304657936096191,0.7803861412105685,0.7049204707145691,0.2950795292854309
distilroberta-base,27,Q_M_nonequivalent,non_equivalent,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,Is it alleged that the teacher accepted the explanation?,1.8245750665664673,2.126668930053711,1.2695002555847168,0.6425825672471664,0.8040894269943237,0.19591057300567627
distilroberta-base,28,N_M_equivalent,equivalent,The doctor approved the treatment.,The doctor allegedly failed to approve the treatment.,"Allegedly, the doctor failed to approve the treatment.",1.828743815422058,2.415785789489746,1.202610969543457,0.5666639564258047,0.8753179311752319,0.12468206882476807
distilroberta-base,28,M_T_equivalent,equivalent,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,"Allegedly, the doctor will approve the treatment tomorrow.",1.6448092460632324,2.2433338165283203,1.3062922954559326,0.671936332807971,0.8173143863677979,0.18268561363220215
distilroberta-base,28,Q_M_equivalent,equivalent,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,"Allegedly, could the doctor approve the treatment?",1.9393577575683594,2.358675241470337,1.223250150680542,0.5692139408671671,0.8556599020957947,0.14434009790420532
distilroberta-base,28,Q_T_equivalent,equivalent,The doctor approved the treatment.,Will the doctor approve the treatment tomorrow?,Could the doctor approve the treatment tomorrow?,1.943544626235962,1.958863377571106,0.6305320262908936,0.32315023220301053,0.9478169083595276,0.05218309164047241
distilroberta-base,28,N_Q_nonequivalent,non_equivalent,The doctor approved the treatment.,Could the doctor fail to approve the treatment?,Is it false that the doctor approved the treatment?,2.1958258152008057,2.185579538345337,1.4919766187667847,0.6810493430189264,0.7680956125259399,0.23190438747406006
distilroberta-base,28,N_T_nonequivalent,non_equivalent,The doctor approved the treatment.,The doctor will fail to approve the treatment tomorrow.,The doctor failed to have approved the treatment earlier.,2.129183530807495,2.204822540283203,1.4183518886566162,0.6545223358669724,0.7863444089889526,0.21365559101104736
distilroberta-base,28,M_T_nonequivalent,non_equivalent,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,The doctor was allegedly going to approve the treatment.,1.6448092460632324,1.8915283679962158,1.405442237854004,0.7948575001807406,0.6923381090164185,0.30766189098358154
distilroberta-base,28,Q_M_nonequivalent,non_equivalent,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,Is it alleged that the doctor approved the treatment?,1.9393577575683594,2.2351815700531006,1.426026463508606,0.6832018345461051,0.7755338549613953,0.22446614503860474
distilroberta-base,29,N_M_equivalent,equivalent,The robot fixed the bug.,The robot allegedly failed to fix the bug.,"Allegedly, the robot failed to fix the bug.",1.886030912399292,2.518620729446411,1.2692146301269531,0.5763064747588218,0.8725593090057373,0.1274406909942627
distilroberta-base,29,M_T_equivalent,equivalent,The robot fixed the bug.,The robot will allegedly fix the bug tomorrow.,"Allegedly, the robot will fix the bug tomorrow.",1.7040984630584717,2.3974063396453857,1.3763470649719238,0.6711424860767764,0.8269875645637512,0.17301243543624878
distilroberta-base,29,Q_M_equivalent,equivalent,The robot fixed the bug.,Could the robot allegedly fix the bug?,"Allegedly, could the robot fix the bug?",1.8579835891723633,2.403773307800293,1.2948954105377197,0.607681499363299,0.8456320762634277,0.15436792373657227
distilroberta-base,29,Q_T_equivalent,equivalent,The robot fixed the bug.,Will the robot fix the bug tomorrow?,Could the robot fix the bug tomorrow?,1.9925577640533447,1.9591044187545776,0.6398928761482239,0.32386011078164223,0.9476969242095947,0.05230307579040527
distilroberta-base,29,N_Q_nonequivalent,non_equivalent,The robot fixed the bug.,Could the robot fail to fix the bug?,Is it false that the robot fixed the bug?,2.105865716934204,2.1549508571624756,1.417259693145752,0.6652526193036389,0.7789555788040161,0.2210444211959839
distilroberta-base,29,N_T_nonequivalent,non_equivalent,The robot fixed the bug.,The robot will fail to fix the bug tomorrow.,The robot failed to have fixed the bug earlier.,2.118421792984009,2.264599561691284,1.349427580833435,0.6157522273503907,0.8124406337738037,0.1875593662261963
distilroberta-base,29,M_T_nonequivalent,non_equivalent,The robot fixed the bug.,The robot will allegedly fix the bug tomorrow.,The robot was allegedly going to fix the bug.,1.7040984630584717,1.856642484664917,1.3115522861480713,0.7366738021118299,0.7318342924118042,0.2681657075881958
distilroberta-base,29,Q_M_nonequivalent,non_equivalent,The robot fixed the bug.,Could the robot allegedly fix the bug?,Is it alleged that the robot fixed the bug?,1.8579835891723633,2.197603702545166,1.3601552248001099,0.6707562318173738,0.7875786423683167,0.21242135763168335
distilroberta-base,30,N_M_equivalent,equivalent,The manager signed the treaty.,The manager allegedly failed to sign the treaty.,"Allegedly, the manager failed to sign the treaty.",2.0185766220092773,2.420863628387451,1.316190242767334,0.592953241188062,0.8393064737319946,0.16069352626800537
distilroberta-base,30,M_T_equivalent,equivalent,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,"Allegedly, the manager will sign the treaty tomorrow.",1.635664939880371,2.272000789642334,1.3338003158569336,0.6826583480666171,0.8151218891143799,0.18487811088562012
distilroberta-base,30,Q_M_equivalent,equivalent,The manager signed the treaty.,Could the manager allegedly sign the treaty?,"Allegedly, could the manager sign the treaty?",1.9493800401687622,2.339141368865967,1.2678606510162354,0.5912810174362717,0.8403951525688171,0.15960484743118286
distilroberta-base,30,Q_T_equivalent,equivalent,The manager signed the treaty.,Will the manager sign the treaty tomorrow?,Could the manager sign the treaty tomorrow?,1.8429969549179077,1.8239989280700684,0.6325554251670837,0.3449992557129974,0.9405398964881897,0.0594601035118103
distilroberta-base,30,N_Q_nonequivalent,non_equivalent,The manager signed the treaty.,Could the manager fail to sign the treaty?,Is it false that the manager signed the treaty?,2.141247510910034,2.147901773452759,1.514483094215393,0.7061927640225198,0.7506500482559204,0.2493499517440796
distilroberta-base,30,N_T_nonequivalent,non_equivalent,The manager signed the treaty.,The manager will fail to sign the treaty tomorrow.,The manager failed to have signed the treaty earlier.,2.0727319717407227,2.2235827445983887,1.4586125612258911,0.6790063845546657,0.771659255027771,0.228340744972229
distilroberta-base,30,M_T_nonequivalent,non_equivalent,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,The manager was allegedly going to sign the treaty.,1.635664939880371,2.021517753601074,1.4226691722869873,0.7780137288858835,0.7164537906646729,0.28354620933532715
distilroberta-base,30,Q_M_nonequivalent,non_equivalent,The manager signed the treaty.,Could the manager allegedly sign the treaty?,Is it alleged that the manager signed the treaty?,1.9493800401687622,2.2363831996917725,1.3481814861297607,0.6441747460967413,0.8009865880012512,0.19901341199874878
distilroberta-base,31,N_M_equivalent,equivalent,The researcher confirmed the answer.,The researcher allegedly failed to confirm the answer.,"Allegedly, the researcher failed to confirm the answer.",1.7496851682662964,2.2806341648101807,1.1622281074523926,0.5767424421749967,0.8660697937011719,0.13393020629882812
distilroberta-base,31,M_T_equivalent,equivalent,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,"Allegedly, the researcher will confirm the answer tomorrow.",1.5684113502502441,2.15114426612854,1.2736997604370117,0.6848666302112464,0.8099023103713989,0.19009768962860107
distilroberta-base,31,Q_M_equivalent,equivalent,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,"Allegedly, could the researcher confirm the answer?",1.7588924169540405,2.1945550441741943,1.1725664138793945,0.5931867947698358,0.846487820148468,0.15351217985153198
distilroberta-base,31,Q_T_equivalent,equivalent,The researcher confirmed the answer.,Will the researcher confirm the answer tomorrow?,Could the researcher confirm the answer tomorrow?,1.9121646881103516,1.8309063911437988,0.6773242950439453,0.36190832645291254,0.9354233741760254,0.06457662582397461
distilroberta-base,31,N_Q_nonequivalent,non_equivalent,The researcher confirmed the answer.,Could the researcher fail to confirm the answer?,Is it false that the researcher confirmed the answer?,2.108677387237549,2.180478096008301,1.418420433998108,0.6613984685507583,0.7817752361297607,0.21822476387023926
distilroberta-base,31,N_T_nonequivalent,non_equivalent,The researcher confirmed the answer.,The researcher will fail to confirm the answer tomorrow.,The researcher failed to have confirmed the answer earlier.,1.97752046585083,2.0826234817504883,1.3445334434509277,0.6623082633533713,0.7818678617477417,0.2181321382522583
distilroberta-base,31,M_T_nonequivalent,non_equivalent,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,The researcher was allegedly going to confirm the answer.,1.5684113502502441,1.6938985586166382,1.3368635177612305,0.8195809442425117,0.666609525680542,0.333390474319458
distilroberta-base,31,Q_M_nonequivalent,non_equivalent,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,Is it alleged that the researcher confirmed the answer?,1.7588924169540405,2.16819167137146,1.3420888185501099,0.683503988386299,0.785810112953186,0.21418988704681396
distilroberta-base,32,N_M_equivalent,equivalent,The alien completed the repair.,The alien allegedly failed to complete the repair.,"Allegedly, the alien failed to complete the repair.",1.916369915008545,2.4854090213775635,1.2432721853256226,0.5648953313161124,0.8717268705368042,0.1282731294631958
distilroberta-base,32,M_T_equivalent,equivalent,The alien completed the repair.,The alien will allegedly complete the repair tomorrow.,"Allegedly, the alien will complete the repair tomorrow.",1.737362265586853,2.412813186645508,1.3940366506576538,0.671796489908462,0.8226228952407837,0.1773771047592163
distilroberta-base,32,Q_M_equivalent,equivalent,The alien completed the repair.,Could the alien allegedly complete the repair?,"Allegedly, could the alien complete the repair?",1.8930362462997437,2.4299912452697754,1.2572005987167358,0.5816297033353885,0.8595417737960815,0.14045822620391846
distilroberta-base,32,Q_T_equivalent,equivalent,The alien completed the repair.,Will the alien complete the repair tomorrow?,Could the alien complete the repair tomorrow?,1.989119529724121,1.9984153509140015,0.622284471988678,0.31211487328170134,0.9513027667999268,0.04869723320007324
distilroberta-base,32,N_Q_nonequivalent,non_equivalent,The alien completed the repair.,Could the alien fail to complete the repair?,Is it false that the alien completed the repair?,2.2426278591156006,2.241955041885376,1.5090746879577637,0.6730055932828265,0.7735316753387451,0.22646832466125488
distilroberta-base,32,N_T_nonequivalent,non_equivalent,The alien completed the repair.,The alien will fail to complete the repair tomorrow.,The alien failed to have completed the repair earlier.,2.180983781814575,2.2902066707611084,1.3762712478637695,0.6156173674374958,0.8115886449813843,0.18841135501861572
distilroberta-base,32,M_T_nonequivalent,non_equivalent,The alien completed the repair.,The alien will allegedly complete the repair tomorrow.,The alien was allegedly going to complete the repair.,1.737362265586853,1.9195774793624878,1.2863104343414307,0.7034900895576808,0.7569127678871155,0.24308723211288452
distilroberta-base,32,Q_M_nonequivalent,non_equivalent,The alien completed the repair.,Could the alien allegedly complete the repair?,Is it alleged that the alien completed the repair?,1.8930362462997437,2.297844171524048,1.482509970664978,0.7074933297352812,0.7662054300308228,0.23379456996917725
distilroberta-base,33,N_M_equivalent,equivalent,The analyst opened the portal.,The analyst allegedly failed to open the portal.,"Allegedly, the analyst failed to open the portal.",1.816847324371338,2.313861846923828,1.1962355375289917,0.5791913629946202,0.8591846227645874,0.1408153772354126
distilroberta-base,33,M_T_equivalent,equivalent,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,"Allegedly, the analyst will open the portal tomorrow.",1.6008697748184204,2.140568733215332,1.3118144273757935,0.7012353267644605,0.7914097309112549,0.20859026908874512
distilroberta-base,33,Q_M_equivalent,equivalent,The analyst opened the portal.,Could the analyst allegedly open the portal?,"Allegedly, could the analyst open the portal?",1.9411460161209106,2.2773680686950684,1.2457549571990967,0.5906131553204704,0.8372589349746704,0.1627410650253296
distilroberta-base,33,Q_T_equivalent,equivalent,The analyst opened the portal.,Will the analyst open the portal tomorrow?,Could the analyst open the portal tomorrow?,1.8392136096954346,1.8411424160003662,0.6558484435081482,0.3564048906838019,0.9364882707595825,0.06351172924041748
distilroberta-base,33,N_Q_nonequivalent,non_equivalent,The analyst opened the portal.,Could the analyst fail to open the portal?,Is it false that the analyst opened the portal?,2.057856798171997,2.2059268951416016,1.5645512342453003,0.7338792709855672,0.7328004240989685,0.2671995759010315
distilroberta-base,33,N_T_nonequivalent,non_equivalent,The analyst opened the portal.,The analyst will fail to open the portal tomorrow.,The analyst failed to have opened the portal earlier.,1.8707712888717651,2.104428768157959,1.4846765995025635,0.7469695000010486,0.7269849181175232,0.2730150818824768
