model,language,template_id,representation,contrast,value
distilbert-base-multilingual-cased,zh,7,mean_pool,affect_minus_random_label,-0.19224774837493896
distilbert-base-multilingual-cased,zh,8,marker_pool,affect_minus_random_label,-0.25001078844070435
distilbert-base-multilingual-cased,zh,8,mean_pool,affect_minus_random_label,-0.08526575565338135
distilbert-base-multilingual-cased,zh,9,marker_pool,affect_minus_random_label,-0.276239961385727
distilbert-base-multilingual-cased,zh,9,mean_pool,affect_minus_random_label,-0.14149707555770874
distilbert-base-multilingual-cased,zh,10,marker_pool,affect_minus_random_label,-0.21441742777824407
distilbert-base-multilingual-cased,zh,10,mean_pool,affect_minus_random_label,0.019194185733795166
distilbert-base-multilingual-cased,zh,11,marker_pool,affect_minus_random_label,-0.24014505743980408
distilbert-base-multilingual-cased,zh,11,mean_pool,affect_minus_random_label,-0.14002269506454468
distilbert-base-multilingual-cased,zh,12,marker_pool,affect_minus_random_label,-0.22697833180427557
distilbert-base-multilingual-cased,zh,12,mean_pool,affect_minus_random_label,-0.1461048126220703
distilbert-base-multilingual-cased,zh,13,marker_pool,affect_minus_random_label,-0.2745577096939087
distilbert-base-multilingual-cased,zh,13,mean_pool,affect_minus_random_label,-0.2666574716567993
distilbert-base-multilingual-cased,zh,14,marker_pool,affect_minus_random_label,-0.23356238007545477
distilbert-base-multilingual-cased,zh,14,mean_pool,affect_minus_random_label,-0.1780042052268982
distilbert-base-multilingual-cased,zh,15,marker_pool,affect_minus_random_label,-0.2843123674392701
distilbert-base-multilingual-cased,zh,15,mean_pool,affect_minus_random_label,-0.05857884883880615
distilbert-base-multilingual-cased,zh,16,marker_pool,affect_minus_random_label,-0.28810107707977295
distilbert-base-multilingual-cased,zh,16,mean_pool,affect_minus_random_label,-0.10820990800857544
distilbert-base-multilingual-cased,zh,17,marker_pool,affect_minus_random_label,-0.23923906683921814
distilbert-base-multilingual-cased,zh,17,mean_pool,affect_minus_random_label,-0.04998832941055298
distilbert-base-multilingual-cased,zh,18,marker_pool,affect_minus_random_label,-0.14370474219322205
distilbert-base-multilingual-cased,zh,18,mean_pool,affect_minus_random_label,0.009318232536315918
distilbert-base-multilingual-cased,zh,19,marker_pool,affect_minus_random_label,-0.21722894906997686
distilbert-base-multilingual-cased,zh,19,mean_pool,affect_minus_random_label,-0.11818259954452515
distilbert-base-multilingual-cased,zh,20,marker_pool,affect_minus_random_label,-0.23101761937141418
distilbert-base-multilingual-cased,zh,20,mean_pool,affect_minus_random_label,-0.028035283088684082
distilbert-base-multilingual-cased,zh,21,marker_pool,affect_minus_random_label,-0.23094889521598816
distilbert-base-multilingual-cased,zh,21,mean_pool,affect_minus_random_label,-0.061085641384124756
distilbert-base-multilingual-cased,zh,22,marker_pool,affect_minus_random_label,-0.23369595408439642
distilbert-base-multilingual-cased,zh,22,mean_pool,affect_minus_random_label,-0.17438530921936035
distilbert-base-multilingual-cased,zh,23,marker_pool,affect_minus_random_label,-0.15827652812004095
distilbert-base-multilingual-cased,zh,23,mean_pool,affect_minus_random_label,0.0039095282554626465
distilbert-base-multilingual-cased,zh,24,marker_pool,affect_minus_random_label,-0.20633965730667114
distilbert-base-multilingual-cased,zh,24,mean_pool,affect_minus_random_label,-0.06383728981018066
distilbert-base-multilingual-cased,zh,25,marker_pool,affect_minus_random_label,-0.0999862551689148
distilbert-base-multilingual-cased,zh,25,mean_pool,affect_minus_random_label,0.16478711366653442
distilbert-base-multilingual-cased,zh,26,marker_pool,affect_minus_random_label,-0.18937450647354132
distilbert-base-multilingual-cased,zh,26,mean_pool,affect_minus_random_label,-0.03235107660293579
distilbert-base-multilingual-cased,zh,27,marker_pool,affect_minus_random_label,-0.23095270991325384
distilbert-base-multilingual-cased,zh,27,mean_pool,affect_minus_random_label,-0.08844280242919922
distilbert-base-multilingual-cased,zh,28,marker_pool,affect_minus_random_label,-0.18481212854385376
distilbert-base-multilingual-cased,zh,28,mean_pool,affect_minus_random_label,-0.011504113674163818
distilbert-base-multilingual-cased,zh,29,marker_pool,affect_minus_random_label,-0.21767476201057434
distilbert-base-multilingual-cased,zh,29,mean_pool,affect_minus_random_label,-0.009496629238128662
distilbert-base-multilingual-cased,zh,30,marker_pool,affect_minus_random_label,-0.27786293625831604
distilbert-base-multilingual-cased,zh,30,mean_pool,affect_minus_random_label,-0.14919179677963257
distilbert-base-multilingual-cased,zh,31,marker_pool,affect_minus_random_label,-0.2582843899726868
distilbert-base-multilingual-cased,zh,31,mean_pool,affect_minus_random_label,-0.0695199966430664
distilbert-base-multilingual-cased,zh,32,marker_pool,affect_minus_random_label,-0.20677289366722107
distilbert-base-multilingual-cased,zh,32,mean_pool,affect_minus_random_label,-0.13226938247680664
distilbert-base-multilingual-cased,zh,33,marker_pool,affect_minus_random_label,-0.2547785043716431
distilbert-base-multilingual-cased,zh,33,mean_pool,affect_minus_random_label,-0.08991450071334839
distilbert-base-multilingual-cased,zh,34,marker_pool,affect_minus_random_label,-0.1913832724094391
distilbert-base-multilingual-cased,zh,34,mean_pool,affect_minus_random_label,-0.06419122219085693
distilbert-base-multilingual-cased,zh,35,marker_pool,affect_minus_random_label,-0.22460308670997625
distilbert-base-multilingual-cased,zh,35,mean_pool,affect_minus_random_label,-0.12288820743560791
distilbert-base-multilingual-cased,zh,36,marker_pool,affect_minus_random_label,-0.2203510999679566
distilbert-base-multilingual-cased,zh,36,mean_pool,affect_minus_random_label,-0.11397367715835571
distilbert-base-multilingual-cased,zh,37,marker_pool,affect_minus_random_label,-0.19947597384452825
distilbert-base-multilingual-cased,zh,37,mean_pool,affect_minus_random_label,-0.05390197038650513
distilbert-base-multilingual-cased,zh,38,marker_pool,affect_minus_random_label,-0.28409489989280706
distilbert-base-multilingual-cased,zh,38,mean_pool,affect_minus_random_label,-0.0788034200668335
distilbert-base-multilingual-cased,zh,39,marker_pool,affect_minus_random_label,-0.20666190981864935
distilbert-base-multilingual-cased,zh,39,mean_pool,affect_minus_random_label,-0.019043803215026855
distilbert-base-multilingual-cased,zh,40,marker_pool,affect_minus_random_label,-0.1862967312335968
distilbert-base-multilingual-cased,zh,40,mean_pool,affect_minus_random_label,0.0987389087677002
distilbert-base-multilingual-cased,zh,41,marker_pool,affect_minus_random_label,-0.19315940141677856
distilbert-base-multilingual-cased,zh,41,mean_pool,affect_minus_random_label,-0.07386797666549683
distilbert-base-multilingual-cased,zh,42,marker_pool,affect_minus_random_label,-0.22051295638084417
distilbert-base-multilingual-cased,zh,42,mean_pool,affect_minus_random_label,-0.044115424156188965
distilbert-base-multilingual-cased,zh,43,marker_pool,affect_minus_random_label,-0.2561838626861572
distilbert-base-multilingual-cased,zh,43,mean_pool,affect_minus_random_label,-0.08182895183563232
distilbert-base-multilingual-cased,zh,44,marker_pool,affect_minus_random_label,-0.15574771165847778
distilbert-base-multilingual-cased,zh,44,mean_pool,affect_minus_random_label,-0.020537972450256348
distilbert-base-multilingual-cased,zh,45,marker_pool,affect_minus_random_label,-0.192918062210083
distilbert-base-multilingual-cased,zh,45,mean_pool,affect_minus_random_label,-0.005621731281280518
distilbert-base-multilingual-cased,zh,46,marker_pool,affect_minus_random_label,-0.24504989385604864
distilbert-base-multilingual-cased,zh,46,mean_pool,affect_minus_random_label,0.02393662929534912
distilbert-base-multilingual-cased,zh,47,marker_pool,affect_minus_random_label,-0.24993413686752325
distilbert-base-multilingual-cased,zh,47,mean_pool,affect_minus_random_label,-0.14601045846939087
distilbert-base-multilingual-cased,zh,48,marker_pool,affect_minus_random_label,-0.2220878005027771
distilbert-base-multilingual-cased,zh,48,mean_pool,affect_minus_random_label,-0.007315933704376221
distilbert-base-multilingual-cased,zh,49,marker_pool,affect_minus_random_label,-0.23271435499191284
distilbert-base-multilingual-cased,zh,49,mean_pool,affect_minus_random_label,-0.0838167667388916
distilbert-base-multilingual-cased,zh,50,marker_pool,affect_minus_random_label,-0.2753230035305024
distilbert-base-multilingual-cased,zh,50,mean_pool,affect_minus_random_label,-0.13682597875595093
distilbert-base-multilingual-cased,zh,51,marker_pool,affect_minus_random_label,-0.25326493382453924
distilbert-base-multilingual-cased,zh,51,mean_pool,affect_minus_random_label,-0.167883038520813
distilbert-base-multilingual-cased,zh,52,marker_pool,affect_minus_random_label,-0.21795856952667236
distilbert-base-multilingual-cased,zh,52,mean_pool,affect_minus_random_label,-0.011006355285644531
distilbert-base-multilingual-cased,zh,53,marker_pool,affect_minus_random_label,-0.19872209429740906
distilbert-base-multilingual-cased,zh,53,mean_pool,affect_minus_random_label,0.049867451190948486
distilbert-base-multilingual-cased,zh,54,marker_pool,affect_minus_random_label,-0.22334519028663635
distilbert-base-multilingual-cased,zh,54,mean_pool,affect_minus_random_label,-0.026247262954711914
distilbert-base-multilingual-cased,zh,55,marker_pool,affect_minus_random_label,-0.20260357856750494
distilbert-base-multilingual-cased,zh,55,mean_pool,affect_minus_random_label,0.056969404220581055
distilbert-base-multilingual-cased,zh,56,marker_pool,affect_minus_random_label,-0.19753405451774603
distilbert-base-multilingual-cased,zh,56,mean_pool,affect_minus_random_label,-0.08284974098205566
distilbert-base-multilingual-cased,zh,57,marker_pool,affect_minus_random_label,-0.18388760089874273
distilbert-base-multilingual-cased,zh,57,mean_pool,affect_minus_random_label,-0.001262366771697998
distilbert-base-multilingual-cased,zh,58,marker_pool,affect_minus_random_label,-0.21025988459587103
distilbert-base-multilingual-cased,zh,58,mean_pool,affect_minus_random_label,-0.036022067070007324
distilbert-base-multilingual-cased,zh,59,marker_pool,affect_minus_random_label,-0.2388303279876709
distilbert-base-multilingual-cased,zh,59,mean_pool,affect_minus_random_label,-0.1734333634376526
distilbert-base-multilingual-cased,zh,60,marker_pool,affect_minus_random_label,-0.22904938459396368
distilbert-base-multilingual-cased,zh,60,mean_pool,affect_minus_random_label,-0.024265706539154053
distilbert-base-multilingual-cased,zh,61,marker_pool,affect_minus_random_label,-0.2601905763149262
distilbert-base-multilingual-cased,zh,61,mean_pool,affect_minus_random_label,-0.16433799266815186
distilbert-base-multilingual-cased,zh,62,marker_pool,affect_minus_random_label,-0.1381040513515473
distilbert-base-multilingual-cased,zh,62,mean_pool,affect_minus_random_label,0.07290458679199219
distilbert-base-multilingual-cased,zh,63,marker_pool,affect_minus_random_label,-0.22010266780853271
distilbert-base-multilingual-cased,zh,63,mean_pool,affect_minus_random_label,-0.06548064947128296
distilbert-base-multilingual-cased,zh,64,marker_pool,affect_minus_random_label,-0.2197616696357727
distilbert-base-multilingual-cased,zh,64,mean_pool,affect_minus_random_label,-0.11681911349296575
distilbert-base-multilingual-cased,zh,65,marker_pool,affect_minus_random_label,-0.22204998135566717
distilbert-base-multilingual-cased,zh,65,mean_pool,affect_minus_random_label,-0.007815241813659668
distilbert-base-multilingual-cased,zh,66,marker_pool,affect_minus_random_label,-0.21252372860908508
distilbert-base-multilingual-cased,zh,66,mean_pool,affect_minus_random_label,-0.08916711807250977
distilbert-base-multilingual-cased,zh,67,marker_pool,affect_minus_random_label,-0.19741111993789673
distilbert-base-multilingual-cased,zh,67,mean_pool,affect_minus_random_label,-0.06179159879684448
distilbert-base-multilingual-cased,zh,68,marker_pool,affect_minus_random_label,-0.24716037511825562
distilbert-base-multilingual-cased,zh,68,mean_pool,affect_minus_random_label,-0.044906795024871826
distilbert-base-multilingual-cased,zh,69,marker_pool,affect_minus_random_label,-0.18639639019966125
distilbert-base-multilingual-cased,zh,69,mean_pool,affect_minus_random_label,-0.025401592254638672
distilbert-base-multilingual-cased,zh,70,marker_pool,affect_minus_random_label,-0.13388758897781372
distilbert-base-multilingual-cased,zh,70,mean_pool,affect_minus_random_label,-0.03787583112716675
distilbert-base-multilingual-cased,zh,71,marker_pool,affect_minus_random_label,-0.2707447409629822
distilbert-base-multilingual-cased,zh,71,mean_pool,affect_minus_random_label,-0.024516165256500244
distilbert-base-multilingual-cased,zh,72,marker_pool,affect_minus_random_label,-0.23566862940788275
distilbert-base-multilingual-cased,zh,72,mean_pool,affect_minus_random_label,-0.07413345575332642
distilbert-base-multilingual-cased,zh,73,marker_pool,affect_minus_random_label,-0.24175351858139038
distilbert-base-multilingual-cased,zh,73,mean_pool,affect_minus_random_label,-0.11835664510726929
distilbert-base-multilingual-cased,zh,74,marker_pool,affect_minus_random_label,-0.23937907814979553
distilbert-base-multilingual-cased,zh,74,mean_pool,affect_minus_random_label,-0.09334099292755127
distilbert-base-multilingual-cased,zh,75,marker_pool,affect_minus_random_label,-0.30381849408149725
distilbert-base-multilingual-cased,zh,75,mean_pool,affect_minus_random_label,-0.06659919023513794
distilbert-base-multilingual-cased,zh,76,marker_pool,affect_minus_random_label,-0.159630298614502
distilbert-base-multilingual-cased,zh,76,mean_pool,affect_minus_random_label,0.041513264179229736
distilbert-base-multilingual-cased,zh,77,marker_pool,affect_minus_random_label,-0.25071582198143005
distilbert-base-multilingual-cased,zh,77,mean_pool,affect_minus_random_label,-0.29133403301239014
distilbert-base-multilingual-cased,zh,78,marker_pool,affect_minus_random_label,-0.17622834444046026
distilbert-base-multilingual-cased,zh,78,mean_pool,affect_minus_random_label,-0.008630454540252686
distilbert-base-multilingual-cased,zh,79,marker_pool,affect_minus_random_label,-0.24806326627731323
distilbert-base-multilingual-cased,zh,79,mean_pool,affect_minus_random_label,-0.1757875680923462
distilbert-base-multilingual-cased,zh,80,marker_pool,affect_minus_random_label,-0.24396315217018133
distilbert-base-multilingual-cased,zh,80,mean_pool,affect_minus_random_label,-0.11045342683792114
distilbert-base-multilingual-cased,zh,81,marker_pool,affect_minus_random_label,-0.22493290901184082
distilbert-base-multilingual-cased,zh,81,mean_pool,affect_minus_random_label,-0.05694174766540527
distilbert-base-multilingual-cased,zh,82,marker_pool,affect_minus_random_label,-0.22856038808822632
distilbert-base-multilingual-cased,zh,82,mean_pool,affect_minus_random_label,-0.07236140966415405
distilbert-base-multilingual-cased,zh,83,marker_pool,affect_minus_random_label,-0.21715500950813293
distilbert-base-multilingual-cased,zh,83,mean_pool,affect_minus_random_label,-0.030504465103149414
distilbert-base-multilingual-cased,zh,84,marker_pool,affect_minus_random_label,-0.2015701830387116
distilbert-base-multilingual-cased,zh,84,mean_pool,affect_minus_random_label,-0.09398806095123291
distilbert-base-multilingual-cased,zh,85,marker_pool,affect_minus_random_label,-0.20507758855819708
distilbert-base-multilingual-cased,zh,85,mean_pool,affect_minus_random_label,-0.009458839893341064
distilbert-base-multilingual-cased,zh,86,marker_pool,affect_minus_random_label,-0.27627119421958923
distilbert-base-multilingual-cased,zh,86,mean_pool,affect_minus_random_label,-0.24095511436462402
distilbert-base-multilingual-cased,zh,87,marker_pool,affect_minus_random_label,-0.19264033436775208
distilbert-base-multilingual-cased,zh,87,mean_pool,affect_minus_random_label,0.07335245609283447
distilbert-base-multilingual-cased,zh,88,marker_pool,affect_minus_random_label,-0.21015033125877386
distilbert-base-multilingual-cased,zh,88,mean_pool,affect_minus_random_label,0.0059236884117126465
distilbert-base-multilingual-cased,zh,89,marker_pool,affect_minus_random_label,-0.18997824192047125
distilbert-base-multilingual-cased,zh,89,mean_pool,affect_minus_random_label,-0.04348933696746826
distilbert-base-multilingual-cased,zh,90,marker_pool,affect_minus_random_label,-0.23872199654579168
distilbert-base-multilingual-cased,zh,90,mean_pool,affect_minus_random_label,-0.07989567518234253
distilbert-base-multilingual-cased,zh,91,marker_pool,affect_minus_random_label,-0.2299099862575531
distilbert-base-multilingual-cased,zh,91,mean_pool,affect_minus_random_label,-0.09511613845825195
distilbert-base-multilingual-cased,zh,92,marker_pool,affect_minus_random_label,-0.19670146703720093
distilbert-base-multilingual-cased,zh,92,mean_pool,affect_minus_random_label,0.02526158094406128
distilbert-base-multilingual-cased,zh,93,marker_pool,affect_minus_random_label,-0.18678110837936407
distilbert-base-multilingual-cased,zh,93,mean_pool,affect_minus_random_label,-0.024807214736938477
distilbert-base-multilingual-cased,zh,94,marker_pool,affect_minus_random_label,-0.2158030271530152
distilbert-base-multilingual-cased,zh,94,mean_pool,affect_minus_random_label,-0.22906357049942022
distilbert-base-multilingual-cased,zh,95,marker_pool,affect_minus_random_label,-0.2652504742145539
distilbert-base-multilingual-cased,zh,95,mean_pool,affect_minus_random_label,-0.3447214961051941
distilbert-base-multilingual-cased,zh,96,marker_pool,affect_minus_random_label,-0.21282023191452026
distilbert-base-multilingual-cased,zh,96,mean_pool,affect_minus_random_label,-0.16740936040878296
distilbert-base-multilingual-cased,zh,97,marker_pool,affect_minus_random_label,-0.22211715579032898
distilbert-base-multilingual-cased,zh,97,mean_pool,affect_minus_random_label,-0.05982768535614014
distilbert-base-multilingual-cased,zh,98,marker_pool,affect_minus_random_label,-0.2700510025024414
distilbert-base-multilingual-cased,zh,98,mean_pool,affect_minus_random_label,-0.05529069900512695
distilbert-base-multilingual-cased,zh,99,marker_pool,affect_minus_random_label,-0.18743419647216797
distilbert-base-multilingual-cased,zh,99,mean_pool,affect_minus_random_label,0.03327995538711548
distilbert-base-multilingual-cased,zh,100,marker_pool,affect_minus_random_label,-0.16401958465576177
distilbert-base-multilingual-cased,zh,100,mean_pool,affect_minus_random_label,0.05900537967681885
distilbert-base-multilingual-cased,zh,101,marker_pool,affect_minus_random_label,-0.2561053335666657
distilbert-base-multilingual-cased,zh,101,mean_pool,affect_minus_random_label,-0.2220769226551056
distilbert-base-multilingual-cased,zh,102,marker_pool,affect_minus_random_label,-0.27061229944229126
distilbert-base-multilingual-cased,zh,102,mean_pool,affect_minus_random_label,-0.07063949108123779
distilbert-base-multilingual-cased,zh,103,marker_pool,affect_minus_random_label,-0.1926685869693756
distilbert-base-multilingual-cased,zh,103,mean_pool,affect_minus_random_label,-0.0010123848915100098
distilbert-base-multilingual-cased,zh,104,marker_pool,affect_minus_random_label,-0.24237900972366333
distilbert-base-multilingual-cased,zh,104,mean_pool,affect_minus_random_label,-0.1323646605014801
distilbert-base-multilingual-cased,zh,105,marker_pool,affect_minus_random_label,-0.2178843915462494
distilbert-base-multilingual-cased,zh,105,mean_pool,affect_minus_random_label,-0.23518210649490362
distilbert-base-multilingual-cased,zh,106,marker_pool,affect_minus_random_label,-0.29363986849784857
distilbert-base-multilingual-cased,zh,106,mean_pool,affect_minus_random_label,-0.08164733648300171
distilbert-base-multilingual-cased,zh,107,marker_pool,affect_minus_random_label,-0.22443279623985296
distilbert-base-multilingual-cased,zh,107,mean_pool,affect_minus_random_label,-0.16778987646102905
distilbert-base-multilingual-cased,zh,108,marker_pool,affect_minus_random_label,-0.2735342681407929
distilbert-base-multilingual-cased,zh,108,mean_pool,affect_minus_random_label,-0.15848493576049805
distilbert-base-multilingual-cased,zh,109,marker_pool,affect_minus_random_label,-0.15939480066299444
distilbert-base-multilingual-cased,zh,109,mean_pool,affect_minus_random_label,-0.02486860752105713
distilbert-base-multilingual-cased,zh,110,marker_pool,affect_minus_random_label,-0.24040168523788452
distilbert-base-multilingual-cased,zh,110,mean_pool,affect_minus_random_label,-0.09124785661697388
distilbert-base-multilingual-cased,zh,111,marker_pool,affect_minus_random_label,-0.22898340225219727
distilbert-base-multilingual-cased,zh,111,mean_pool,affect_minus_random_label,-0.2292166650295258
distilbert-base-multilingual-cased,zh,112,marker_pool,affect_minus_random_label,-0.2626707851886749
distilbert-base-multilingual-cased,zh,112,mean_pool,affect_minus_random_label,-0.0863226056098938
distilbert-base-multilingual-cased,zh,113,marker_pool,affect_minus_random_label,-0.2625876069068909
distilbert-base-multilingual-cased,zh,113,mean_pool,affect_minus_random_label,-0.07060396671295166
distilbert-base-multilingual-cased,zh,114,marker_pool,affect_minus_random_label,-0.24365532398223883
distilbert-base-multilingual-cased,zh,114,mean_pool,affect_minus_random_label,-0.12776577472686768
distilbert-base-multilingual-cased,zh,115,marker_pool,affect_minus_random_label,-0.22360888123512274
distilbert-base-multilingual-cased,zh,115,mean_pool,affect_minus_random_label,0.003345966339111328
distilbert-base-multilingual-cased,zh,116,marker_pool,affect_minus_random_label,-0.21207189559936523
distilbert-base-multilingual-cased,zh,116,mean_pool,affect_minus_random_label,-0.06721341609954834
distilbert-base-multilingual-cased,zh,117,marker_pool,affect_minus_random_label,-0.2239396572113037
distilbert-base-multilingual-cased,zh,117,mean_pool,affect_minus_random_label,0.02035444974899292
distilbert-base-multilingual-cased,zh,118,marker_pool,affect_minus_random_label,-0.1889344453811646
distilbert-base-multilingual-cased,zh,118,mean_pool,affect_minus_random_label,-0.010285556316375732
distilbert-base-multilingual-cased,zh,119,marker_pool,affect_minus_random_label,-0.2053161859512329
distilbert-base-multilingual-cased,zh,119,mean_pool,affect_minus_random_label,-0.035138487815856934
intfloat/multilingual-e5-large,en,0,marker_pool,affect_minus_random_label,-0.14189761877059942
intfloat/multilingual-e5-large,en,0,mean_pool,affect_minus_random_label,-0.18472474813461304
intfloat/multilingual-e5-large,en,1,marker_pool,affect_minus_random_label,-0.061995506286621094
intfloat/multilingual-e5-large,en,1,mean_pool,affect_minus_random_label,-0.1162161529064179
intfloat/multilingual-e5-large,en,2,marker_pool,affect_minus_random_label,-0.11173680424690252
intfloat/multilingual-e5-large,en,2,mean_pool,affect_minus_random_label,-0.13859343528747564
intfloat/multilingual-e5-large,en,3,marker_pool,affect_minus_random_label,-0.11726936697959905
intfloat/multilingual-e5-large,en,3,mean_pool,affect_minus_random_label,-0.18765082955360418
intfloat/multilingual-e5-large,en,4,marker_pool,affect_minus_random_label,-0.12916153669357305
intfloat/multilingual-e5-large,en,4,mean_pool,affect_minus_random_label,-0.17489182949066162
intfloat/multilingual-e5-large,en,5,marker_pool,affect_minus_random_label,-0.1597189903259278
intfloat/multilingual-e5-large,en,5,mean_pool,affect_minus_random_label,-0.18806466460227972
intfloat/multilingual-e5-large,en,6,marker_pool,affect_minus_random_label,-0.04533672332763672
intfloat/multilingual-e5-large,en,6,mean_pool,affect_minus_random_label,-0.051708519458770696
intfloat/multilingual-e5-large,en,7,marker_pool,affect_minus_random_label,-0.1015467643737793
intfloat/multilingual-e5-large,en,7,mean_pool,affect_minus_random_label,-0.10733878612518316
intfloat/multilingual-e5-large,en,8,marker_pool,affect_minus_random_label,-0.1329997181892395
intfloat/multilingual-e5-large,en,8,mean_pool,affect_minus_random_label,-0.2174902856349945
intfloat/multilingual-e5-large,en,9,marker_pool,affect_minus_random_label,-0.12124377489089966
intfloat/multilingual-e5-large,en,9,mean_pool,affect_minus_random_label,-0.20986816287040716
intfloat/multilingual-e5-large,en,10,marker_pool,affect_minus_random_label,0.01069730520248413
intfloat/multilingual-e5-large,en,10,mean_pool,affect_minus_random_label,-0.01876169443130493
intfloat/multilingual-e5-large,en,11,marker_pool,affect_minus_random_label,-0.16557776927947998
intfloat/multilingual-e5-large,en,11,mean_pool,affect_minus_random_label,-0.21024426817893982
intfloat/multilingual-e5-large,en,12,marker_pool,affect_minus_random_label,-0.08147001266479492
intfloat/multilingual-e5-large,en,12,mean_pool,affect_minus_random_label,-0.11721152067184448
intfloat/multilingual-e5-large,en,13,marker_pool,affect_minus_random_label,-0.07696533203125006
intfloat/multilingual-e5-large,en,13,mean_pool,affect_minus_random_label,-0.07463198900222784
intfloat/multilingual-e5-large,en,14,marker_pool,affect_minus_random_label,-0.09656858444213867
intfloat/multilingual-e5-large,en,14,mean_pool,affect_minus_random_label,-0.10693562030792236
intfloat/multilingual-e5-large,en,15,marker_pool,affect_minus_random_label,-0.10996216535568243
intfloat/multilingual-e5-large,en,15,mean_pool,affect_minus_random_label,-0.0968740582466126
intfloat/multilingual-e5-large,en,16,marker_pool,affect_minus_random_label,-0.191341370344162
intfloat/multilingual-e5-large,en,16,mean_pool,affect_minus_random_label,-0.25764027237892156
intfloat/multilingual-e5-large,en,17,marker_pool,affect_minus_random_label,-0.09572136402130133
intfloat/multilingual-e5-large,en,17,mean_pool,affect_minus_random_label,-0.11196026206016546
intfloat/multilingual-e5-large,en,18,marker_pool,affect_minus_random_label,-0.0849432647228241
intfloat/multilingual-e5-large,en,18,mean_pool,affect_minus_random_label,-0.11334663629531866
intfloat/multilingual-e5-large,en,19,marker_pool,affect_minus_random_label,-0.20372900366783142
intfloat/multilingual-e5-large,en,19,mean_pool,affect_minus_random_label,-0.24207466840744019
intfloat/multilingual-e5-large,en,20,marker_pool,affect_minus_random_label,-0.09509724378585821
intfloat/multilingual-e5-large,en,20,mean_pool,affect_minus_random_label,-0.13665306568145752
intfloat/multilingual-e5-large,en,21,marker_pool,affect_minus_random_label,-0.14484831690788275
intfloat/multilingual-e5-large,en,21,mean_pool,affect_minus_random_label,-0.1942489743232727
intfloat/multilingual-e5-large,en,22,marker_pool,affect_minus_random_label,-0.07260853052139282
intfloat/multilingual-e5-large,en,22,mean_pool,affect_minus_random_label,-0.0793306827545166
intfloat/multilingual-e5-large,en,23,marker_pool,affect_minus_random_label,-0.1679785549640656
intfloat/multilingual-e5-large,en,23,mean_pool,affect_minus_random_label,-0.2340288162231446
intfloat/multilingual-e5-large,en,24,marker_pool,affect_minus_random_label,-0.04572409391403198
intfloat/multilingual-e5-large,en,24,mean_pool,affect_minus_random_label,-0.021415233612060547
intfloat/multilingual-e5-large,en,25,marker_pool,affect_minus_random_label,-0.1265955269336701
intfloat/multilingual-e5-large,en,25,mean_pool,affect_minus_random_label,-0.20090147852897644
intfloat/multilingual-e5-large,en,26,marker_pool,affect_minus_random_label,-0.12565985321998596
intfloat/multilingual-e5-large,en,26,mean_pool,affect_minus_random_label,-0.1712926328182221
intfloat/multilingual-e5-large,en,27,marker_pool,affect_minus_random_label,-0.14707073569297796
intfloat/multilingual-e5-large,en,27,mean_pool,affect_minus_random_label,-0.21493631601333624
intfloat/multilingual-e5-large,en,28,marker_pool,affect_minus_random_label,-0.021357178688049316
intfloat/multilingual-e5-large,en,28,mean_pool,affect_minus_random_label,-0.03655385971069336
intfloat/multilingual-e5-large,en,29,marker_pool,affect_minus_random_label,-0.05092048645019531
intfloat/multilingual-e5-large,en,29,mean_pool,affect_minus_random_label,-0.026615440845489502
intfloat/multilingual-e5-large,en,30,marker_pool,affect_minus_random_label,-0.09003770351409918
intfloat/multilingual-e5-large,en,30,mean_pool,affect_minus_random_label,-0.1527929306030274
intfloat/multilingual-e5-large,en,31,marker_pool,affect_minus_random_label,-0.08169803023338318
intfloat/multilingual-e5-large,en,31,mean_pool,affect_minus_random_label,-0.05926609039306646
intfloat/multilingual-e5-large,en,32,marker_pool,affect_minus_random_label,-0.12091484665870672
intfloat/multilingual-e5-large,en,32,mean_pool,affect_minus_random_label,-0.15573126077651983
intfloat/multilingual-e5-large,en,33,marker_pool,affect_minus_random_label,-0.12244951725006109
intfloat/multilingual-e5-large,en,33,mean_pool,affect_minus_random_label,-0.12392443418502808
intfloat/multilingual-e5-large,en,34,marker_pool,affect_minus_random_label,-0.08110010623931885
intfloat/multilingual-e5-large,en,34,mean_pool,affect_minus_random_label,-0.0883857011795044
intfloat/multilingual-e5-large,en,35,marker_pool,affect_minus_random_label,-0.013643443584442139
intfloat/multilingual-e5-large,en,35,mean_pool,affect_minus_random_label,-0.043033868074417114
intfloat/multilingual-e5-large,en,36,marker_pool,affect_minus_random_label,-0.101541817188263
intfloat/multilingual-e5-large,en,36,mean_pool,affect_minus_random_label,-0.10660725831985474
intfloat/multilingual-e5-large,en,37,marker_pool,affect_minus_random_label,-0.132396548986435
intfloat/multilingual-e5-large,en,37,mean_pool,affect_minus_random_label,-0.11353632807731628
intfloat/multilingual-e5-large,en,38,marker_pool,affect_minus_random_label,-0.06965276598930364
intfloat/multilingual-e5-large,en,38,mean_pool,affect_minus_random_label,-0.11026474833488464
intfloat/multilingual-e5-large,en,39,marker_pool,affect_minus_random_label,-0.036580562591552734
intfloat/multilingual-e5-large,en,39,mean_pool,affect_minus_random_label,-0.08782479166984558
intfloat/multilingual-e5-large,en,40,marker_pool,affect_minus_random_label,-0.1545199453830719
