model,template_id,pair,label,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
roberta-base,23,M_T_equivalent,equivalent,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,"Allegedly, the researcher will verify the report tomorrow.",1.966712236404419,2.772836446762085,1.4221559762954712,0.6001229532026772,0.8741430044174194,0.12585699558258057
roberta-base,23,Q_M_equivalent,equivalent,The researcher verified the report.,Could the researcher allegedly verify the report?,"Allegedly, could the researcher verify the report?",2.0674355030059814,2.667268991470337,1.553792119026184,0.6563417509321814,0.8137178421020508,0.18628215789794922
roberta-base,23,Q_T_equivalent,equivalent,The researcher verified the report.,Will the researcher verify the report tomorrow?,Could the researcher verify the report tomorrow?,2.079277515411377,2.018162488937378,0.7301662564277649,0.3564011947227819,0.9369200468063354,0.06307995319366455
roberta-base,23,N_Q_nonequivalent,non_equivalent,The researcher verified the report.,Could the researcher fail to verify the report?,Is it false that the researcher verified the report?,2.2733914852142334,2.156141757965088,1.5803556442260742,0.7135540281400177,0.7466441988945007,0.25335580110549927
roberta-base,23,N_T_nonequivalent,non_equivalent,The researcher verified the report.,The researcher will fail to verify the report tomorrow.,The researcher failed to have verified the report earlier.,1.9177441596984863,1.980757236480713,1.3619638681411743,0.6987114943579573,0.7563600540161133,0.24363994598388672
roberta-base,23,M_T_nonequivalent,non_equivalent,The researcher verified the report.,The researcher will allegedly verify the report tomorrow.,The researcher was allegedly going to verify the report.,1.966712236404419,2.047187566757202,1.4015706777572632,0.6983585771884949,0.7568538188934326,0.24314618110656738
roberta-base,23,Q_M_nonequivalent,non_equivalent,The researcher verified the report.,Could the researcher allegedly verify the report?,Is it alleged that the researcher verified the report?,2.0674355030059814,2.2025086879730225,1.5174891948699951,0.7107770626488481,0.7491482496261597,0.25085175037384033
roberta-base,24,N_M_equivalent,equivalent,The scientist opened the portal.,The scientist allegedly failed to open the portal.,"Allegedly, the scientist failed to open the portal.",1.7660338878631592,2.3054680824279785,1.3633437156677246,0.6697006292100933,0.8074784278869629,0.1925215721130371
roberta-base,24,M_T_equivalent,equivalent,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,"Allegedly, the scientist will open the portal tomorrow.",1.974697232246399,2.4613678455352783,1.458957552909851,0.6577710323576982,0.8053979277610779,0.19460207223892212
roberta-base,24,Q_M_equivalent,equivalent,The scientist opened the portal.,Could the scientist allegedly open the portal?,"Allegedly, could the scientist open the portal?",1.9511619806289673,2.348984479904175,1.6505225896835327,0.7676587785236177,0.7200717329978943,0.2799282670021057
roberta-base,24,Q_T_equivalent,equivalent,The scientist opened the portal.,Will the scientist open the portal tomorrow?,Could the scientist open the portal tomorrow?,2.018193006515503,1.9341520071029663,0.7836902737617493,0.39656976861130094,0.9222351312637329,0.07776486873626709
roberta-base,24,N_Q_nonequivalent,non_equivalent,The scientist opened the portal.,Could the scientist fail to open the portal?,Is it false that the scientist opened the portal?,1.983879804611206,2.1645760536193848,1.725391149520874,0.8318233137743739,0.6571791172027588,0.3428208827972412
roberta-base,24,N_T_nonequivalent,non_equivalent,The scientist opened the portal.,The scientist will fail to open the portal tomorrow.,The scientist failed to have opened the portal earlier.,1.8989086151123047,1.873224139213562,1.4089962244033813,0.7470554809009853,0.7210339307785034,0.2789660692214966
roberta-base,24,M_T_nonequivalent,non_equivalent,The scientist opened the portal.,The scientist will allegedly open the portal tomorrow.,The scientist was allegedly going to open the portal.,1.974697232246399,1.87661874294281,1.473336100578308,0.7651078800436052,0.7084130048751831,0.2915869951248169
roberta-base,24,Q_M_nonequivalent,non_equivalent,The scientist opened the portal.,Could the scientist allegedly open the portal?,Is it alleged that the scientist opened the portal?,1.9511619806289673,2.0797431468963623,1.576570749282837,0.7822415558809986,0.6957746148109436,0.3042253851890564
roberta-base,25,N_M_equivalent,equivalent,The oracle confirmed the answer.,The oracle allegedly failed to confirm the answer.,"Allegedly, the oracle failed to confirm the answer.",1.6849949359893799,2.1839029788970947,1.1685218811035156,0.604059298957853,0.8482915163040161,0.1517084836959839
roberta-base,25,M_T_equivalent,equivalent,The oracle confirmed the answer.,The oracle will allegedly confirm the answer tomorrow.,"Allegedly, the oracle will confirm the answer tomorrow.",1.7977430820465088,2.3504884243011475,1.2755093574523926,0.6149653680128426,0.8436428308486938,0.15635716915130615
roberta-base,25,Q_M_equivalent,equivalent,The oracle confirmed the answer.,Could the oracle allegedly confirm the answer?,"Allegedly, could the oracle confirm the answer?",1.7489628791809082,2.2603747844696045,1.4441546201705933,0.7203956071162967,0.7693021893501282,0.23069781064987183
roberta-base,25,Q_T_equivalent,equivalent,The oracle confirmed the answer.,Will the oracle confirm the answer tomorrow?,Could the oracle confirm the answer tomorrow?,1.8484747409820557,1.8236454725265503,0.6529116630554199,0.3556047324666563,0.9368612766265869,0.06313872337341309
roberta-base,25,N_Q_nonequivalent,non_equivalent,The oracle confirmed the answer.,Could the oracle fail to confirm the answer?,Is it false that the oracle confirmed the answer?,1.8904632329940796,1.9076648950576782,1.5699408054351807,0.8266918610982468,0.6583243012428284,0.34167569875717163
roberta-base,25,N_T_nonequivalent,non_equivalent,The oracle confirmed the answer.,The oracle will fail to confirm the answer tomorrow.,The oracle failed to have confirmed the answer earlier.,1.894625186920166,1.842654824256897,1.2660914659500122,0.6775470193096808,0.7708073854446411,0.2291926145553589
roberta-base,25,M_T_nonequivalent,non_equivalent,The oracle confirmed the answer.,The oracle will allegedly confirm the answer tomorrow.,The oracle was allegedly going to confirm the answer.,1.7977430820465088,1.6217585802078247,1.2663623094558716,0.7406706792593114,0.7302863001823425,0.26971369981765747
roberta-base,25,Q_M_nonequivalent,non_equivalent,The oracle confirmed the answer.,Could the oracle allegedly confirm the answer?,Is it alleged that the oracle confirmed the answer?,1.7489628791809082,1.868520736694336,1.3936827182769775,0.7705260707526427,0.7050071954727173,0.2949928045272827
roberta-base,26,N_M_equivalent,equivalent,The pirate accepted the explanation.,The pirate allegedly failed to accept the explanation.,"Allegedly, the pirate failed to accept the explanation.",1.869497537612915,2.4135549068450928,1.3080378770828247,0.6107970397489436,0.8432044982910156,0.15679550170898438
roberta-base,26,M_T_equivalent,equivalent,The pirate accepted the explanation.,The pirate will allegedly accept the explanation tomorrow.,"Allegedly, the pirate will accept the explanation tomorrow.",1.7837729454040527,2.3806989192962646,1.405484676361084,0.6749881963539451,0.8093701601028442,0.19062983989715576
roberta-base,26,Q_M_equivalent,equivalent,The pirate accepted the explanation.,Could the pirate allegedly accept the explanation?,"Allegedly, could the pirate accept the explanation?",1.7312514781951904,2.3751792907714844,1.583450436592102,0.7712052269615074,0.7455428838729858,0.25445711612701416
roberta-base,26,Q_T_equivalent,equivalent,The pirate accepted the explanation.,Will the pirate accept the explanation tomorrow?,Could the pirate accept the explanation tomorrow?,1.9486652612686157,1.8524384498596191,0.7498930096626282,0.3945659296097722,0.923391580581665,0.07660841941833496
roberta-base,26,N_Q_nonequivalent,non_equivalent,The pirate accepted the explanation.,Could the pirate fail to accept the explanation?,Is it false that the pirate accepted the explanation?,2.064531087875366,2.050269842147827,1.5653630495071411,0.7608450936641336,0.7105780243873596,0.2894219756126404
roberta-base,26,N_T_nonequivalent,non_equivalent,The pirate accepted the explanation.,The pirate will fail to accept the explanation tomorrow.,The pirate failed to have accepted the explanation earlier.,1.8591786623001099,1.873244047164917,1.263771891593933,0.6771858334204562,0.7707347869873047,0.2292652130126953
roberta-base,26,M_T_nonequivalent,non_equivalent,The pirate accepted the explanation.,The pirate will allegedly accept the explanation tomorrow.,The pirate was allegedly going to accept the explanation.,1.7837729454040527,1.7961244583129883,1.3459272384643555,0.7519362074824348,0.7173163890838623,0.2826836109161377
roberta-base,26,Q_M_nonequivalent,non_equivalent,The pirate accepted the explanation.,Could the pirate allegedly accept the explanation?,Is it alleged that the pirate accepted the explanation?,1.7312514781951904,1.9474270343780518,1.488713026046753,0.8093738123392501,0.6782523393630981,0.32174766063690186
roberta-base,27,N_M_equivalent,equivalent,The teacher accepted the explanation.,The teacher allegedly failed to accept the explanation.,"Allegedly, the teacher failed to accept the explanation.",1.8625761270523071,2.3023829460144043,1.279564619064331,0.6144428296250014,0.8316542506217957,0.16834574937820435
roberta-base,27,M_T_equivalent,equivalent,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,"Allegedly, the teacher will accept the explanation tomorrow.",1.889236330986023,2.3822546005249023,1.379227876663208,0.6457828888213031,0.8156704306602478,0.1843295693397522
roberta-base,27,Q_M_equivalent,equivalent,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,"Allegedly, could the teacher accept the explanation?",1.7634354829788208,2.243345022201538,1.4592516422271729,0.7283911061959999,0.7599714994430542,0.2400285005569458
roberta-base,27,Q_T_equivalent,equivalent,The teacher accepted the explanation.,Will the teacher accept the explanation tomorrow?,Could the teacher accept the explanation tomorrow?,2.0000147819519043,1.8973095417022705,0.7868910431861877,0.403810911198679,0.9198017716407776,0.08019822835922241
roberta-base,27,N_Q_nonequivalent,non_equivalent,The teacher accepted the explanation.,Could the teacher fail to accept the explanation?,Is it false that the teacher accepted the explanation?,2.0533883571624756,2.0260510444641113,1.549714207649231,0.7597682206190177,0.7114530205726624,0.28854697942733765
roberta-base,27,N_T_nonequivalent,non_equivalent,The teacher accepted the explanation.,The teacher will fail to accept the explanation tomorrow.,The teacher failed to have accepted the explanation earlier.,1.9050828218460083,1.9147264957427979,1.259596347808838,0.659507448190256,0.7825363874435425,0.21746361255645752
roberta-base,27,M_T_nonequivalent,non_equivalent,The teacher accepted the explanation.,The teacher will allegedly accept the explanation tomorrow.,The teacher was allegedly going to accept the explanation.,1.889236330986023,1.8571195602416992,1.3811310529708862,0.7373197277942203,0.7283068895339966,0.2716931104660034
roberta-base,27,Q_M_nonequivalent,non_equivalent,The teacher accepted the explanation.,Could the teacher allegedly accept the explanation?,Is it alleged that the teacher accepted the explanation?,1.7634354829788208,1.9723780155181885,1.5154634714126587,0.8113164492935998,0.6761258840560913,0.3238741159439087
roberta-base,28,N_M_equivalent,equivalent,The doctor approved the treatment.,The doctor allegedly failed to approve the treatment.,"Allegedly, the doctor failed to approve the treatment.",1.7481685876846313,2.3051517009735107,1.2810158729553223,0.6320822346752037,0.834883451461792,0.165116548538208
roberta-base,28,M_T_equivalent,equivalent,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,"Allegedly, the doctor will approve the treatment tomorrow.",1.9085116386413574,2.4730894565582275,1.367598295211792,0.6242459162745269,0.8356351852416992,0.16436481475830078
roberta-base,28,Q_M_equivalent,equivalent,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,"Allegedly, could the doctor approve the treatment?",1.8200536966323853,2.232585906982422,1.5394915342330933,0.7597475644560957,0.7293108105659485,0.2706891894340515
roberta-base,28,Q_T_equivalent,equivalent,The doctor approved the treatment.,Will the doctor approve the treatment tomorrow?,Could the doctor approve the treatment tomorrow?,1.9262974262237549,1.7375904321670532,0.7708459496498108,0.4207803183080762,0.9165560007095337,0.08344399929046631
roberta-base,28,N_Q_nonequivalent,non_equivalent,The doctor approved the treatment.,Could the doctor fail to approve the treatment?,Is it false that the doctor approved the treatment?,1.913099765777588,2.0346481800079346,1.6489787101745605,0.8354022256836924,0.6526182293891907,0.3473817706108093
roberta-base,28,N_T_nonequivalent,non_equivalent,The doctor approved the treatment.,The doctor will fail to approve the treatment tomorrow.,The doctor failed to have approved the treatment earlier.,1.8873202800750732,2.055222511291504,1.5213994979858398,0.7717859150782815,0.7052661180496216,0.2947338819503784
roberta-base,28,M_T_nonequivalent,non_equivalent,The doctor approved the treatment.,The doctor will allegedly approve the treatment tomorrow.,The doctor was allegedly going to approve the treatment.,1.9085116386413574,1.6289043426513672,1.3863475322723389,0.7838193413514933,0.703456461429596,0.29654353857040405
roberta-base,28,Q_M_nonequivalent,non_equivalent,The doctor approved the treatment.,Could the doctor allegedly approve the treatment?,Is it alleged that the doctor approved the treatment?,1.8200536966323853,1.9826033115386963,1.5525367259979248,0.8165536479682732,0.6696710586547852,0.33032894134521484
roberta-base,29,N_M_equivalent,equivalent,The robot fixed the bug.,The robot allegedly failed to fix the bug.,"Allegedly, the robot failed to fix the bug.",1.9772683382034302,2.6322567462921143,1.4600355625152588,0.633486329177622,0.8364265561103821,0.16357344388961792
roberta-base,29,M_T_equivalent,equivalent,The robot fixed the bug.,The robot will allegedly fix the bug tomorrow.,"Allegedly, the robot will fix the bug tomorrow.",2.0358052253723145,2.791579484939575,1.447021245956421,0.5995052529643247,0.866034984588623,0.13396501541137695
roberta-base,29,Q_M_equivalent,equivalent,The robot fixed the bug.,Could the robot allegedly fix the bug?,"Allegedly, could the robot fix the bug?",1.9247621297836304,2.591761589050293,1.8254361152648926,0.8083367779746213,0.7106029391288757,0.28939706087112427
roberta-base,29,Q_T_equivalent,equivalent,The robot fixed the bug.,Will the robot fix the bug tomorrow?,Could the robot fix the bug tomorrow?,2.137427568435669,2.0244805812835693,0.7532384395599365,0.3619678342062344,0.9359154105186462,0.06408458948135376
roberta-base,29,N_Q_nonequivalent,non_equivalent,The robot fixed the bug.,Could the robot fail to fix the bug?,Is it false that the robot fixed the bug?,2.012399911880493,1.9679607152938843,1.626610517501831,0.8173181627795018,0.6662030220031738,0.33379697799682617
roberta-base,29,N_T_nonequivalent,non_equivalent,The robot fixed the bug.,The robot will fail to fix the bug tomorrow.,The robot failed to have fixed the bug earlier.,2.0152831077575684,1.9500653743743896,1.419522762298584,0.7159636882832884,0.7441698312759399,0.25583016872406006
roberta-base,29,M_T_nonequivalent,non_equivalent,The robot fixed the bug.,The robot will allegedly fix the bug tomorrow.,The robot was allegedly going to fix the bug.,2.0358052253723145,1.8541253805160522,1.4056607484817505,0.7227176476378342,0.7426409125328064,0.2573590874671936
roberta-base,29,Q_M_nonequivalent,non_equivalent,The robot fixed the bug.,Could the robot allegedly fix the bug?,Is it alleged that the robot fixed the bug?,1.9247621297836304,2.0362284183502197,1.669543981552124,0.8429931661098544,0.6459846496582031,0.3540153503417969
roberta-base,30,N_M_equivalent,equivalent,The manager signed the treaty.,The manager allegedly failed to sign the treaty.,"Allegedly, the manager failed to sign the treaty.",1.9254924058914185,2.5902187824249268,1.4336793422698975,0.6349738867174102,0.8382362127304077,0.16176378726959229
roberta-base,30,M_T_equivalent,equivalent,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,"Allegedly, the manager will sign the treaty tomorrow.",1.8704944849014282,2.662745237350464,1.4780020713806152,0.6520732023612305,0.8437122702598572,0.15628772974014282
roberta-base,30,Q_M_equivalent,equivalent,The manager signed the treaty.,Could the manager allegedly sign the treaty?,"Allegedly, could the manager sign the treaty?",1.8255423307418823,2.344855546951294,1.6322182416915894,0.7827637983518521,0.7203158140182495,0.2796841859817505
roberta-base,30,Q_T_equivalent,equivalent,The manager signed the treaty.,Will the manager sign the treaty tomorrow?,Could the manager sign the treaty tomorrow?,1.984964370727539,1.7974417209625244,0.7793433666229248,0.4120886799197622,0.9198102355003357,0.0801897644996643
roberta-base,30,N_Q_nonequivalent,non_equivalent,The manager signed the treaty.,Could the manager fail to sign the treaty?,Is it false that the manager signed the treaty?,2.0291433334350586,2.0460023880004883,1.6395988464355469,0.804682314946599,0.6762720942497253,0.32372790575027466
roberta-base,30,N_T_nonequivalent,non_equivalent,The manager signed the treaty.,The manager will fail to sign the treaty tomorrow.,The manager failed to have signed the treaty earlier.,1.9651954174041748,1.9941520690917969,1.4141080379486084,0.714313680610732,0.7449712157249451,0.25502878427505493
roberta-base,30,M_T_nonequivalent,non_equivalent,The manager signed the treaty.,The manager will allegedly sign the treaty tomorrow.,The manager was allegedly going to sign the treaty.,1.8704944849014282,1.8277342319488525,1.413297414779663,0.7643104431802586,0.7081431150436401,0.29185688495635986
roberta-base,30,Q_M_nonequivalent,non_equivalent,The manager signed the treaty.,Could the manager allegedly sign the treaty?,Is it alleged that the manager signed the treaty?,1.8255423307418823,1.9460653066635132,1.52656888961792,0.8095056731125319,0.6740597486495972,0.32594025135040283
roberta-base,31,N_M_equivalent,equivalent,The researcher confirmed the answer.,The researcher allegedly failed to confirm the answer.,"Allegedly, the researcher failed to confirm the answer.",1.819657802581787,2.4586687088012695,1.3478248119354248,0.6300710375183977,0.8426109552383423,0.15738904476165771
roberta-base,31,M_T_equivalent,equivalent,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,"Allegedly, the researcher will confirm the answer tomorrow.",1.9870704412460327,2.7521097660064697,1.493677020072937,0.6303524891442154,0.849524974822998,0.15047502517700195
roberta-base,31,Q_M_equivalent,equivalent,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,"Allegedly, could the researcher confirm the answer?",1.877158761024475,2.4762091636657715,1.601448655128479,0.7357286049934272,0.7627298831939697,0.23727011680603027
roberta-base,31,Q_T_equivalent,equivalent,The researcher confirmed the answer.,Will the researcher confirm the answer tomorrow?,Could the researcher confirm the answer tomorrow?,2.046928644180298,1.9709665775299072,0.751341700553894,0.37399765752662595,0.9307530522346497,0.06924694776535034
roberta-base,31,N_Q_nonequivalent,non_equivalent,The researcher confirmed the answer.,Could the researcher fail to confirm the answer?,Is it false that the researcher confirmed the answer?,2.010767936706543,2.126394271850586,1.6178406476974487,0.7821016272218645,0.6954828500747681,0.30451714992523193
roberta-base,31,N_T_nonequivalent,non_equivalent,The researcher confirmed the answer.,The researcher will fail to confirm the answer tomorrow.,The researcher failed to have confirmed the answer earlier.,1.9960438013076782,1.9754589796066284,1.343142032623291,0.6763898235586282,0.7712960243225098,0.22870397567749023
roberta-base,31,M_T_nonequivalent,non_equivalent,The researcher confirmed the answer.,The researcher will allegedly confirm the answer tomorrow.,The researcher was allegedly going to confirm the answer.,1.9870704412460327,1.6918336153030396,1.482600450515747,0.8060011501934448,0.6860396265983582,0.31396037340164185
roberta-base,31,Q_M_nonequivalent,non_equivalent,The researcher confirmed the answer.,Could the researcher allegedly confirm the answer?,Is it alleged that the researcher confirmed the answer?,1.877158761024475,2.104377508163452,1.5095380544662476,0.7582691465841521,0.7181094288825989,0.2818905711174011
roberta-base,32,N_M_equivalent,equivalent,The alien completed the repair.,The alien allegedly failed to complete the repair.,"Allegedly, the alien failed to complete the repair.",1.8546074628829956,2.4718704223632812,1.3592809438705444,0.6283545091055245,0.8400394916534424,0.15996050834655762
roberta-base,32,M_T_equivalent,equivalent,The alien completed the repair.,The alien will allegedly complete the repair tomorrow.,"Allegedly, the alien will complete the repair tomorrow.",2.03049898147583,2.684229850769043,1.418036699295044,0.6015347858804672,0.8547368049621582,0.1452631950378418
roberta-base,32,Q_M_equivalent,equivalent,The alien completed the repair.,Could the alien allegedly complete the repair?,"Allegedly, could the alien complete the repair?",1.9809622764587402,2.636368989944458,1.5936987400054932,0.6903116315699219,0.7979608774185181,0.20203912258148193
roberta-base,32,Q_T_equivalent,equivalent,The alien completed the repair.,Will the alien complete the repair tomorrow?,Could the alien complete the repair tomorrow?,2.1364972591400146,2.04302978515625,0.7220248579978943,0.3455055322505377,0.9412840008735657,0.058715999126434326
roberta-base,32,N_Q_nonequivalent,non_equivalent,The alien completed the repair.,Could the alien fail to complete the repair?,Is it false that the alien completed the repair?,2.1086697578430176,2.1330349445343018,1.675360083580017,0.7899465904075074,0.6880478262901306,0.3119521737098694
roberta-base,32,N_T_nonequivalent,non_equivalent,The alien completed the repair.,The alien will fail to complete the repair tomorrow.,The alien failed to have completed the repair earlier.,2.070589303970337,2.0023763179779053,1.4469549655914307,0.7105166602897035,0.7480733394622803,0.2519266605377197
roberta-base,32,M_T_nonequivalent,non_equivalent,The alien completed the repair.,The alien will allegedly complete the repair tomorrow.,The alien was allegedly going to complete the repair.,2.03049898147583,1.9748854637145996,1.2663034200668335,0.632300563101626,0.8004450798034668,0.1995549201965332
roberta-base,32,Q_M_nonequivalent,non_equivalent,The alien completed the repair.,Could the alien allegedly complete the repair?,Is it alleged that the alien completed the repair?,1.9809622764587402,2.0393502712249756,1.531777024269104,0.7620188759457859,0.7100242972373962,0.28997570276260376
roberta-base,33,N_M_equivalent,equivalent,The analyst opened the portal.,The analyst allegedly failed to open the portal.,"Allegedly, the analyst failed to open the portal.",2.010822057723999,2.614192008972168,1.304329514503479,0.5640326691739771,0.8728073835372925,0.12719261646270752
roberta-base,33,M_T_equivalent,equivalent,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,"Allegedly, the analyst will open the portal tomorrow.",2.09032940864563,2.7166035175323486,1.4350152015686035,0.5970606303878659,0.8532165288925171,0.1467834711074829
roberta-base,33,Q_M_equivalent,equivalent,The analyst opened the portal.,Could the analyst allegedly open the portal?,"Allegedly, could the analyst open the portal?",2.1311216354370117,2.5185883045196533,1.6063673496246338,0.6909537886739292,0.7736075520515442,0.2263924479484558
roberta-base,33,Q_T_equivalent,equivalent,The analyst opened the portal.,Will the analyst open the portal tomorrow?,Could the analyst open the portal tomorrow?,2.110208749771118,2.028611660003662,0.6897538900375366,0.33330940787292446,0.9452084302902222,0.05479156970977783
roberta-base,33,N_Q_nonequivalent,non_equivalent,The analyst opened the portal.,Could the analyst fail to open the portal?,Is it false that the analyst opened the portal?,2.114285945892334,2.3165433406829834,1.8652629852294922,0.841947574410095,0.6489981412887573,0.3510018587112427
roberta-base,33,N_T_nonequivalent,non_equivalent,The analyst opened the portal.,The analyst will fail to open the portal tomorrow.,The analyst failed to have opened the portal earlier.,2.067131519317627,2.2084567546844482,1.525060772895813,0.7133805573227463,0.7474532723426819,0.2525467276573181
roberta-base,33,M_T_nonequivalent,non_equivalent,The analyst opened the portal.,The analyst will allegedly open the portal tomorrow.,The analyst was allegedly going to open the portal.,2.09032940864563,2.0805721282958984,1.5775063037872314,0.75643420963768,0.713913083076477,0.28608691692352295
roberta-base,33,Q_M_nonequivalent,non_equivalent,The analyst opened the portal.,Could the analyst allegedly open the portal?,Is it alleged that the analyst opened the portal?,2.1311216354370117,2.3425393104553223,1.6926294565200806,0.7567088686385487,0.717531681060791,0.282468318939209
roberta-base,34,N_M_equivalent,equivalent,The doctor opened the portal.,The doctor allegedly failed to open the portal.,"Allegedly, the doctor failed to open the portal.",1.9906738996505737,2.447190284729004,1.3731834888458252,0.6188488118579862,0.8278552293777466,0.17214477062225342
roberta-base,34,M_T_equivalent,equivalent,The doctor opened the portal.,The doctor will allegedly open the portal tomorrow.,"Allegedly, the doctor will open the portal tomorrow.",2.163965940475464,2.583997964859009,1.4428049325942993,0.6077573298199083,0.8296346664428711,0.1703653335571289
roberta-base,34,Q_M_equivalent,equivalent,The doctor opened the portal.,Could the doctor allegedly open the portal?,"Allegedly, could the doctor open the portal?",2.0929300785064697,2.4679136276245117,1.6617611646652222,0.7287077881799134,0.7462970614433289,0.25370293855667114
roberta-base,34,Q_T_equivalent,equivalent,The doctor opened the portal.,Will the doctor open the portal tomorrow?,Could the doctor open the portal tomorrow?,2.134215831756592,1.9812910556793213,0.8128675818443298,0.3950267143644005,0.9246342778205872,0.07536572217941284
roberta-base,34,N_Q_nonequivalent,non_equivalent,The doctor opened the portal.,Could the doctor fail to open the portal?,Is it false that the doctor opened the portal?,2.0991368293762207,2.232938766479492,1.7288895845413208,0.7981807086628255,0.6830593347549438,0.31694066524505615
roberta-base,34,N_T_nonequivalent,non_equivalent,The doctor opened the portal.,The doctor will fail to open the portal tomorrow.,The doctor failed to have opened the portal earlier.,2.050913095474243,2.1109888553619385,1.4175280332565308,0.681192421157855,0.76835697889328,0.23164302110671997
roberta-base,34,M_T_nonequivalent,non_equivalent,The doctor opened the portal.,The doctor will allegedly open the portal tomorrow.,The doctor was allegedly going to open the portal.,2.163965940475464,2.006357431411743,1.5126115083694458,0.7254168914408258,0.7393694519996643,0.2606305480003357
roberta-base,34,Q_M_nonequivalent,non_equivalent,The doctor opened the portal.,Could the doctor allegedly open the portal?,Is it alleged that the doctor opened the portal?,2.0929300785064697,2.2865891456604004,1.6508959531784058,0.7539165231049794,0.7191665172576904,0.28083348274230957
roberta-base,35,N_M_equivalent,equivalent,The pirate fixed the bug.,The pirate allegedly failed to fix the bug.,"Allegedly, the pirate failed to fix the bug.",1.986924648284912,2.696746349334717,1.4600166082382202,0.6234496867861203,0.8481027483940125,0.15189725160598755
roberta-base,35,M_T_equivalent,equivalent,The pirate fixed the bug.,The pirate will allegedly fix the bug tomorrow.,"Allegedly, the pirate will fix the bug tomorrow.",2.0092780590057373,2.741732597351074,1.443837285041809,0.607802166517711,0.8594841957092285,0.14051580429077148
roberta-base,35,Q_M_equivalent,equivalent,The pirate fixed the bug.,Could the pirate allegedly fix the bug?,"Allegedly, could the pirate fix the bug?",1.9857348203659058,2.6634957790374756,1.791162133216858,0.770519807490702,0.7401300668716431,0.25986993312835693
roberta-base,35,Q_T_equivalent,equivalent,The pirate fixed the bug.,Will the pirate fix the bug tomorrow?,Could the pirate fix the bug tomorrow?,2.181746244430542,2.077392578125,0.7484584450721741,0.35145999050706556,0.9394022226333618,0.060597777366638184
roberta-base,35,N_Q_nonequivalent,non_equivalent,The pirate fixed the bug.,Could the pirate fail to fix the bug?,Is it false that the pirate fixed the bug?,2.1154398918151855,1.9887850284576416,1.662496566772461,0.8101391122887762,0.6734310388565063,0.32656896114349365
roberta-base,35,N_T_nonequivalent,non_equivalent,The pirate fixed the bug.,The pirate will fail to fix the bug tomorrow.,The pirate failed to have fixed the bug earlier.,2.0122134685516357,1.970171332359314,1.4938596487045288,0.7502337033639069,0.7187660932540894,0.28123390674591064
roberta-base,35,M_T_nonequivalent,non_equivalent,The pirate fixed the bug.,The pirate will allegedly fix the bug tomorrow.,The pirate was allegedly going to fix the bug.,2.0092780590057373,1.854347586631775,1.4049912691116333,0.7272916156860623,0.7383186221122742,0.26168137788772583
roberta-base,35,Q_M_nonequivalent,non_equivalent,The pirate fixed the bug.,Could the pirate allegedly fix the bug?,Is it alleged that the pirate fixed the bug?,1.9857348203659058,2.0963895320892334,1.6393365859985352,0.803178171194993,0.6786860227584839,0.3213139772415161
roberta-base,36,N_M_equivalent,equivalent,The scientist fixed the bug.,The scientist allegedly failed to fix the bug.,"Allegedly, the scientist failed to fix the bug.",2.047804355621338,2.650161027908325,1.362705945968628,0.5801260055025025,0.8623428344726562,0.13765716552734375
roberta-base,36,M_T_equivalent,equivalent,The scientist fixed the bug.,The scientist will allegedly fix the bug tomorrow.,"Allegedly, the scientist will fix the bug tomorrow.",2.1107637882232666,2.7968313694000244,1.4064291715621948,0.5731642999838413,0.8723326921463013,0.12766730785369873
roberta-base,36,Q_M_equivalent,equivalent,The scientist fixed the bug.,Could the scientist allegedly fix the bug?,"Allegedly, could the scientist fix the bug?",1.8822349309921265,2.4978880882263184,1.7313297986984253,0.7905393483704299,0.7215344905853271,0.27846550941467285
roberta-base,36,Q_T_equivalent,equivalent,The scientist fixed the bug.,Will the scientist fix the bug tomorrow?,Could the scientist fix the bug tomorrow?,2.0600950717926025,1.917985200881958,0.7791374921798706,0.3917153193370056,0.9257370233535767,0.07426297664642334
roberta-base,36,N_Q_nonequivalent,non_equivalent,The scientist fixed the bug.,Could the scientist fail to fix the bug?,Is it false that the scientist fixed the bug?,1.9910783767700195,1.966032862663269,1.65065598487854,0.8342732286262955,0.652060329914093,0.347939670085907
roberta-base,36,N_T_nonequivalent,non_equivalent,The scientist fixed the bug.,The scientist will fail to fix the bug tomorrow.,The scientist failed to have fixed the bug earlier.,2.016448497772217,2.0151147842407227,1.4921956062316895,0.7402565713843406,0.7260103225708008,0.2739896774291992
roberta-base,36,M_T_nonequivalent,non_equivalent,The scientist fixed the bug.,The scientist will allegedly fix the bug tomorrow.,The scientist was allegedly going to fix the bug.,2.1107637882232666,1.9016683101654053,1.4269977807998657,0.7112881892118318,0.751791775226593,0.24820822477340698
