model,language,template_id,representation,from_level,to_level,step_size,delta_norm
intfloat/multilingual-e5-large,en,96,mean_pool,-2,2,4,13.492643356323242
intfloat/multilingual-e5-large,en,97,mean_pool,-2,-1,1,3.3276875019073486
intfloat/multilingual-e5-large,en,97,mean_pool,-1,0,1,7.864582061767578
intfloat/multilingual-e5-large,en,97,mean_pool,0,1,1,10.666438102722168
intfloat/multilingual-e5-large,en,97,mean_pool,1,2,1,5.086304187774658
intfloat/multilingual-e5-large,en,97,mean_pool,-2,0,2,8.500277519226074
intfloat/multilingual-e5-large,en,97,mean_pool,-1,1,2,9.896238327026367
intfloat/multilingual-e5-large,en,97,mean_pool,0,2,2,11.163169860839844
intfloat/multilingual-e5-large,en,97,mean_pool,-2,2,4,9.864693641662598
intfloat/multilingual-e5-large,en,98,mean_pool,-2,-1,1,3.792548656463623
intfloat/multilingual-e5-large,en,98,mean_pool,-1,0,1,8.371116638183594
intfloat/multilingual-e5-large,en,98,mean_pool,0,1,1,12.918130874633789
intfloat/multilingual-e5-large,en,98,mean_pool,1,2,1,5.097613334655762
intfloat/multilingual-e5-large,en,98,mean_pool,-2,0,2,8.676827430725098
intfloat/multilingual-e5-large,en,98,mean_pool,-1,1,2,12.302401542663574
intfloat/multilingual-e5-large,en,98,mean_pool,0,2,2,14.155364036560059
intfloat/multilingual-e5-large,en,98,mean_pool,-2,2,4,13.73996639251709
intfloat/multilingual-e5-large,en,99,mean_pool,-2,-1,1,3.367689371109009
intfloat/multilingual-e5-large,en,99,mean_pool,-1,0,1,8.373361587524414
intfloat/multilingual-e5-large,en,99,mean_pool,0,1,1,10.183300018310547
intfloat/multilingual-e5-large,en,99,mean_pool,1,2,1,4.730546474456787
intfloat/multilingual-e5-large,en,99,mean_pool,-2,0,2,8.795705795288086
intfloat/multilingual-e5-large,en,99,mean_pool,-1,1,2,9.636899948120117
intfloat/multilingual-e5-large,en,99,mean_pool,0,2,2,11.682574272155762
intfloat/multilingual-e5-large,en,99,mean_pool,-2,2,4,11.624515533447266
intfloat/multilingual-e5-large,en,100,mean_pool,-2,-1,1,3.642305850982666
intfloat/multilingual-e5-large,en,100,mean_pool,-1,0,1,7.966222286224365
intfloat/multilingual-e5-large,en,100,mean_pool,0,1,1,12.035675048828125
intfloat/multilingual-e5-large,en,100,mean_pool,1,2,1,4.254445552825928
intfloat/multilingual-e5-large,en,100,mean_pool,-2,0,2,8.275465965270996
intfloat/multilingual-e5-large,en,100,mean_pool,-1,1,2,11.706404685974121
intfloat/multilingual-e5-large,en,100,mean_pool,0,2,2,12.812857627868652
intfloat/multilingual-e5-large,en,100,mean_pool,-2,2,4,12.581043243408203
intfloat/multilingual-e5-large,en,101,mean_pool,-2,-1,1,3.7379631996154785
intfloat/multilingual-e5-large,en,101,mean_pool,-1,0,1,8.36489486694336
intfloat/multilingual-e5-large,en,101,mean_pool,0,1,1,12.988669395446777
intfloat/multilingual-e5-large,en,101,mean_pool,1,2,1,5.13154411315918
intfloat/multilingual-e5-large,en,101,mean_pool,-2,0,2,8.787686347961426
intfloat/multilingual-e5-large,en,101,mean_pool,-1,1,2,12.565128326416016
intfloat/multilingual-e5-large,en,101,mean_pool,0,2,2,14.19929027557373
intfloat/multilingual-e5-large,en,101,mean_pool,-2,2,4,13.914664268493652
intfloat/multilingual-e5-large,en,102,mean_pool,-2,-1,1,4.24011754989624
intfloat/multilingual-e5-large,en,102,mean_pool,-1,0,1,9.728309631347656
intfloat/multilingual-e5-large,en,102,mean_pool,0,1,1,14.122933387756348
intfloat/multilingual-e5-large,en,102,mean_pool,1,2,1,5.477888107299805
intfloat/multilingual-e5-large,en,102,mean_pool,-2,0,2,9.853014945983887
intfloat/multilingual-e5-large,en,102,mean_pool,-1,1,2,12.854283332824707
intfloat/multilingual-e5-large,en,102,mean_pool,0,2,2,15.005478858947754
intfloat/multilingual-e5-large,en,102,mean_pool,-2,2,4,13.59380054473877
intfloat/multilingual-e5-large,en,103,mean_pool,-2,-1,1,3.4812326431274414
intfloat/multilingual-e5-large,en,103,mean_pool,-1,0,1,8.750247955322266
intfloat/multilingual-e5-large,en,103,mean_pool,0,1,1,9.869989395141602
intfloat/multilingual-e5-large,en,103,mean_pool,1,2,1,3.613004684448242
intfloat/multilingual-e5-large,en,103,mean_pool,-2,0,2,8.668892860412598
intfloat/multilingual-e5-large,en,103,mean_pool,-1,1,2,9.203423500061035
intfloat/multilingual-e5-large,en,103,mean_pool,0,2,2,10.940948486328125
intfloat/multilingual-e5-large,en,103,mean_pool,-2,2,4,10.527595520019531
intfloat/multilingual-e5-large,en,104,mean_pool,-2,-1,1,4.164702892303467
intfloat/multilingual-e5-large,en,104,mean_pool,-1,0,1,8.105241775512695
intfloat/multilingual-e5-large,en,104,mean_pool,0,1,1,12.39773941040039
intfloat/multilingual-e5-large,en,104,mean_pool,1,2,1,4.577563762664795
intfloat/multilingual-e5-large,en,104,mean_pool,-2,0,2,8.734134674072266
intfloat/multilingual-e5-large,en,104,mean_pool,-1,1,2,11.772887229919434
intfloat/multilingual-e5-large,en,104,mean_pool,0,2,2,13.275217056274414
intfloat/multilingual-e5-large,en,104,mean_pool,-2,2,4,12.790689468383789
intfloat/multilingual-e5-large,en,105,mean_pool,-2,-1,1,3.2433910369873047
intfloat/multilingual-e5-large,en,105,mean_pool,-1,0,1,8.118355751037598
intfloat/multilingual-e5-large,en,105,mean_pool,0,1,1,10.186784744262695
intfloat/multilingual-e5-large,en,105,mean_pool,1,2,1,3.9467873573303223
intfloat/multilingual-e5-large,en,105,mean_pool,-2,0,2,8.353827476501465
intfloat/multilingual-e5-large,en,105,mean_pool,-1,1,2,9.684988021850586
intfloat/multilingual-e5-large,en,105,mean_pool,0,2,2,11.607894897460938
intfloat/multilingual-e5-large,en,105,mean_pool,-2,2,4,11.30634593963623
intfloat/multilingual-e5-large,en,106,mean_pool,-2,-1,1,3.9882421493530273
intfloat/multilingual-e5-large,en,106,mean_pool,-1,0,1,7.831299304962158
intfloat/multilingual-e5-large,en,106,mean_pool,0,1,1,12.357986450195312
intfloat/multilingual-e5-large,en,106,mean_pool,1,2,1,5.5238356590271
intfloat/multilingual-e5-large,en,106,mean_pool,-2,0,2,9.011792182922363
intfloat/multilingual-e5-large,en,106,mean_pool,-1,1,2,11.521004676818848
intfloat/multilingual-e5-large,en,106,mean_pool,0,2,2,13.102550506591797
intfloat/multilingual-e5-large,en,106,mean_pool,-2,2,4,12.309125900268555
intfloat/multilingual-e5-large,en,107,mean_pool,-2,-1,1,3.8922595977783203
intfloat/multilingual-e5-large,en,107,mean_pool,-1,0,1,9.641860961914062
intfloat/multilingual-e5-large,en,107,mean_pool,0,1,1,13.480325698852539
intfloat/multilingual-e5-large,en,107,mean_pool,1,2,1,5.485703468322754
intfloat/multilingual-e5-large,en,107,mean_pool,-2,0,2,10.16282844543457
intfloat/multilingual-e5-large,en,107,mean_pool,-1,1,2,12.052553176879883
intfloat/multilingual-e5-large,en,107,mean_pool,0,2,2,14.780522346496582
intfloat/multilingual-e5-large,en,107,mean_pool,-2,2,4,13.593581199645996
intfloat/multilingual-e5-large,en,108,mean_pool,-2,-1,1,3.693779706954956
intfloat/multilingual-e5-large,en,108,mean_pool,-1,0,1,8.861116409301758
intfloat/multilingual-e5-large,en,108,mean_pool,0,1,1,12.581083297729492
intfloat/multilingual-e5-large,en,108,mean_pool,1,2,1,4.720860004425049
intfloat/multilingual-e5-large,en,108,mean_pool,-2,0,2,9.446791648864746
intfloat/multilingual-e5-large,en,108,mean_pool,-1,1,2,10.913017272949219
intfloat/multilingual-e5-large,en,108,mean_pool,0,2,2,13.464476585388184
intfloat/multilingual-e5-large,en,108,mean_pool,-2,2,4,11.953434944152832
intfloat/multilingual-e5-large,en,109,mean_pool,-2,-1,1,4.562586784362793
intfloat/multilingual-e5-large,en,109,mean_pool,-1,0,1,9.273582458496094
intfloat/multilingual-e5-large,en,109,mean_pool,0,1,1,12.957585334777832
intfloat/multilingual-e5-large,en,109,mean_pool,1,2,1,5.463575839996338
intfloat/multilingual-e5-large,en,109,mean_pool,-2,0,2,10.424802780151367
intfloat/multilingual-e5-large,en,109,mean_pool,-1,1,2,12.230006217956543
intfloat/multilingual-e5-large,en,109,mean_pool,0,2,2,14.086810111999512
intfloat/multilingual-e5-large,en,109,mean_pool,-2,2,4,13.1347017288208
intfloat/multilingual-e5-large,en,110,mean_pool,-2,-1,1,5.175958633422852
intfloat/multilingual-e5-large,en,110,mean_pool,-1,0,1,10.20442008972168
intfloat/multilingual-e5-large,en,110,mean_pool,0,1,1,14.412324905395508
intfloat/multilingual-e5-large,en,110,mean_pool,1,2,1,7.455965042114258
intfloat/multilingual-e5-large,en,110,mean_pool,-2,0,2,11.920516967773438
intfloat/multilingual-e5-large,en,110,mean_pool,-1,1,2,12.888490676879883
intfloat/multilingual-e5-large,en,110,mean_pool,0,2,2,15.32284164428711
intfloat/multilingual-e5-large,en,110,mean_pool,-2,2,4,12.127068519592285
intfloat/multilingual-e5-large,en,111,mean_pool,-2,-1,1,3.559281826019287
intfloat/multilingual-e5-large,en,111,mean_pool,-1,0,1,8.477801322937012
intfloat/multilingual-e5-large,en,111,mean_pool,0,1,1,10.431851387023926
intfloat/multilingual-e5-large,en,111,mean_pool,1,2,1,4.049480438232422
intfloat/multilingual-e5-large,en,111,mean_pool,-2,0,2,8.469989776611328
intfloat/multilingual-e5-large,en,111,mean_pool,-1,1,2,9.749678611755371
intfloat/multilingual-e5-large,en,111,mean_pool,0,2,2,11.637638092041016
intfloat/multilingual-e5-large,en,111,mean_pool,-2,2,4,11.26923942565918
intfloat/multilingual-e5-large,en,112,mean_pool,-2,-1,1,3.8201940059661865
intfloat/multilingual-e5-large,en,112,mean_pool,-1,0,1,8.132684707641602
intfloat/multilingual-e5-large,en,112,mean_pool,0,1,1,10.173505783081055
intfloat/multilingual-e5-large,en,112,mean_pool,1,2,1,3.9614601135253906
intfloat/multilingual-e5-large,en,112,mean_pool,-2,0,2,8.612194061279297
intfloat/multilingual-e5-large,en,112,mean_pool,-1,1,2,8.898998260498047
intfloat/multilingual-e5-large,en,112,mean_pool,0,2,2,11.214265823364258
intfloat/multilingual-e5-large,en,112,mean_pool,-2,2,4,10.503841400146484
intfloat/multilingual-e5-large,en,113,mean_pool,-2,-1,1,3.482964277267456
intfloat/multilingual-e5-large,en,113,mean_pool,-1,0,1,9.399091720581055
intfloat/multilingual-e5-large,en,113,mean_pool,0,1,1,13.021235466003418
intfloat/multilingual-e5-large,en,113,mean_pool,1,2,1,4.98646354675293
intfloat/multilingual-e5-large,en,113,mean_pool,-2,0,2,9.884068489074707
intfloat/multilingual-e5-large,en,113,mean_pool,-1,1,2,11.60340690612793
intfloat/multilingual-e5-large,en,113,mean_pool,0,2,2,13.917055130004883
intfloat/multilingual-e5-large,en,113,mean_pool,-2,2,4,12.831708908081055
intfloat/multilingual-e5-large,en,114,mean_pool,-2,-1,1,3.709203004837036
intfloat/multilingual-e5-large,en,114,mean_pool,-1,0,1,8.531991958618164
intfloat/multilingual-e5-large,en,114,mean_pool,0,1,1,13.260907173156738
intfloat/multilingual-e5-large,en,114,mean_pool,1,2,1,5.441967010498047
intfloat/multilingual-e5-large,en,114,mean_pool,-2,0,2,8.93792724609375
intfloat/multilingual-e5-large,en,114,mean_pool,-1,1,2,12.721938133239746
intfloat/multilingual-e5-large,en,114,mean_pool,0,2,2,14.402193069458008
intfloat/multilingual-e5-large,en,114,mean_pool,-2,2,4,13.860237121582031
intfloat/multilingual-e5-large,en,115,mean_pool,-2,-1,1,3.602149486541748
intfloat/multilingual-e5-large,en,115,mean_pool,-1,0,1,8.454587936401367
intfloat/multilingual-e5-large,en,115,mean_pool,0,1,1,12.7717866897583
intfloat/multilingual-e5-large,en,115,mean_pool,1,2,1,4.566993236541748
intfloat/multilingual-e5-large,en,115,mean_pool,-2,0,2,8.8528470993042
intfloat/multilingual-e5-large,en,115,mean_pool,-1,1,2,11.845723152160645
intfloat/multilingual-e5-large,en,115,mean_pool,0,2,2,13.689868927001953
intfloat/multilingual-e5-large,en,115,mean_pool,-2,2,4,12.796707153320312
intfloat/multilingual-e5-large,en,116,mean_pool,-2,-1,1,4.179520130157471
intfloat/multilingual-e5-large,en,116,mean_pool,-1,0,1,9.14138412475586
intfloat/multilingual-e5-large,en,116,mean_pool,0,1,1,12.852753639221191
intfloat/multilingual-e5-large,en,116,mean_pool,1,2,1,5.1441850662231445
intfloat/multilingual-e5-large,en,116,mean_pool,-2,0,2,9.673269271850586
intfloat/multilingual-e5-large,en,116,mean_pool,-1,1,2,12.021035194396973
intfloat/multilingual-e5-large,en,116,mean_pool,0,2,2,13.745619773864746
intfloat/multilingual-e5-large,en,116,mean_pool,-2,2,4,12.901966094970703
intfloat/multilingual-e5-large,en,117,mean_pool,-2,-1,1,4.5570387840271
intfloat/multilingual-e5-large,en,117,mean_pool,-1,0,1,9.712742805480957
intfloat/multilingual-e5-large,en,117,mean_pool,0,1,1,14.104369163513184
intfloat/multilingual-e5-large,en,117,mean_pool,1,2,1,5.057814598083496
intfloat/multilingual-e5-large,en,117,mean_pool,-2,0,2,10.596739768981934
intfloat/multilingual-e5-large,en,117,mean_pool,-1,1,2,13.058517456054688
intfloat/multilingual-e5-large,en,117,mean_pool,0,2,2,14.877002716064453
intfloat/multilingual-e5-large,en,117,mean_pool,-2,2,4,13.396757125854492
intfloat/multilingual-e5-large,en,118,mean_pool,-2,-1,1,3.9721038341522217
intfloat/multilingual-e5-large,en,118,mean_pool,-1,0,1,8.614970207214355
intfloat/multilingual-e5-large,en,118,mean_pool,0,1,1,14.081239700317383
intfloat/multilingual-e5-large,en,118,mean_pool,1,2,1,5.845885276794434
intfloat/multilingual-e5-large,en,118,mean_pool,-2,0,2,9.112829208374023
intfloat/multilingual-e5-large,en,118,mean_pool,-1,1,2,13.420829772949219
intfloat/multilingual-e5-large,en,118,mean_pool,0,2,2,15.027321815490723
intfloat/multilingual-e5-large,en,118,mean_pool,-2,2,4,14.792799949645996
intfloat/multilingual-e5-large,en,119,mean_pool,-2,-1,1,3.8974876403808594
intfloat/multilingual-e5-large,en,119,mean_pool,-1,0,1,9.00553035736084
intfloat/multilingual-e5-large,en,119,mean_pool,0,1,1,12.652673721313477
intfloat/multilingual-e5-large,en,119,mean_pool,1,2,1,5.409229278564453
intfloat/multilingual-e5-large,en,119,mean_pool,-2,0,2,9.677594184875488
intfloat/multilingual-e5-large,en,119,mean_pool,-1,1,2,11.444085121154785
intfloat/multilingual-e5-large,en,119,mean_pool,0,2,2,13.825043678283691
intfloat/multilingual-e5-large,en,119,mean_pool,-2,2,4,13.062957763671875
intfloat/multilingual-e5-large,en,120,mean_pool,-2,-1,1,3.062706708908081
intfloat/multilingual-e5-large,en,120,mean_pool,-1,0,1,7.432146072387695
intfloat/multilingual-e5-large,en,120,mean_pool,0,1,1,9.50798511505127
intfloat/multilingual-e5-large,en,120,mean_pool,1,2,1,3.1589272022247314
intfloat/multilingual-e5-large,en,120,mean_pool,-2,0,2,7.89967679977417
intfloat/multilingual-e5-large,en,120,mean_pool,-1,1,2,8.620423316955566
intfloat/multilingual-e5-large,en,120,mean_pool,0,2,2,10.443294525146484
intfloat/multilingual-e5-large,en,120,mean_pool,-2,2,4,10.094551086425781
intfloat/multilingual-e5-large,en,121,mean_pool,-2,-1,1,4.101245880126953
intfloat/multilingual-e5-large,en,121,mean_pool,-1,0,1,9.412908554077148
intfloat/multilingual-e5-large,en,121,mean_pool,0,1,1,12.997231483459473
intfloat/multilingual-e5-large,en,121,mean_pool,1,2,1,4.463534355163574
intfloat/multilingual-e5-large,en,121,mean_pool,-2,0,2,10.158324241638184
intfloat/multilingual-e5-large,en,121,mean_pool,-1,1,2,12.102473258972168
intfloat/multilingual-e5-large,en,121,mean_pool,0,2,2,14.151030540466309
intfloat/multilingual-e5-large,en,121,mean_pool,-2,2,4,13.363968849182129
intfloat/multilingual-e5-large,en,122,mean_pool,-2,-1,1,3.8598716259002686
intfloat/multilingual-e5-large,en,122,mean_pool,-1,0,1,9.18152141571045
intfloat/multilingual-e5-large,en,122,mean_pool,0,1,1,13.324193954467773
intfloat/multilingual-e5-large,en,122,mean_pool,1,2,1,5.935303211212158
intfloat/multilingual-e5-large,en,122,mean_pool,-2,0,2,9.692473411560059
intfloat/multilingual-e5-large,en,122,mean_pool,-1,1,2,11.842649459838867
intfloat/multilingual-e5-large,en,122,mean_pool,0,2,2,14.40434741973877
intfloat/multilingual-e5-large,en,122,mean_pool,-2,2,4,13.470253944396973
intfloat/multilingual-e5-large,en,123,mean_pool,-2,-1,1,4.673001766204834
intfloat/multilingual-e5-large,en,123,mean_pool,-1,0,1,9.419193267822266
intfloat/multilingual-e5-large,en,123,mean_pool,0,1,1,13.332350730895996
intfloat/multilingual-e5-large,en,123,mean_pool,1,2,1,5.2938761711120605
intfloat/multilingual-e5-large,en,123,mean_pool,-2,0,2,10.487966537475586
intfloat/multilingual-e5-large,en,123,mean_pool,-1,1,2,11.935664176940918
intfloat/multilingual-e5-large,en,123,mean_pool,0,2,2,14.263714790344238
intfloat/multilingual-e5-large,en,123,mean_pool,-2,2,4,12.728341102600098
intfloat/multilingual-e5-large,en,124,mean_pool,-2,-1,1,4.056487560272217
intfloat/multilingual-e5-large,en,124,mean_pool,-1,0,1,9.470159530639648
intfloat/multilingual-e5-large,en,124,mean_pool,0,1,1,13.714864730834961
intfloat/multilingual-e5-large,en,124,mean_pool,1,2,1,5.35058069229126
intfloat/multilingual-e5-large,en,124,mean_pool,-2,0,2,9.879563331604004
intfloat/multilingual-e5-large,en,124,mean_pool,-1,1,2,12.913620948791504
intfloat/multilingual-e5-large,en,124,mean_pool,0,2,2,14.665268898010254
intfloat/multilingual-e5-large,en,124,mean_pool,-2,2,4,14.200238227844238
intfloat/multilingual-e5-large,en,125,mean_pool,-2,-1,1,4.133252143859863
intfloat/multilingual-e5-large,en,125,mean_pool,-1,0,1,8.726902961730957
intfloat/multilingual-e5-large,en,125,mean_pool,0,1,1,13.32156753540039
intfloat/multilingual-e5-large,en,125,mean_pool,1,2,1,6.5024733543396
intfloat/multilingual-e5-large,en,125,mean_pool,-2,0,2,9.874600410461426
intfloat/multilingual-e5-large,en,125,mean_pool,-1,1,2,12.155014991760254
intfloat/multilingual-e5-large,en,125,mean_pool,0,2,2,13.673406600952148
intfloat/multilingual-e5-large,en,125,mean_pool,-2,2,4,12.301362037658691
intfloat/multilingual-e5-large,en,126,mean_pool,-2,-1,1,4.3152546882629395
intfloat/multilingual-e5-large,en,126,mean_pool,-1,0,1,8.562932968139648
intfloat/multilingual-e5-large,en,126,mean_pool,0,1,1,13.431109428405762
intfloat/multilingual-e5-large,en,126,mean_pool,1,2,1,5.750018119812012
intfloat/multilingual-e5-large,en,126,mean_pool,-2,0,2,9.061767578125
intfloat/multilingual-e5-large,en,126,mean_pool,-1,1,2,12.901217460632324
intfloat/multilingual-e5-large,en,126,mean_pool,0,2,2,14.111807823181152
intfloat/multilingual-e5-large,en,126,mean_pool,-2,2,4,13.71000862121582
intfloat/multilingual-e5-large,en,127,mean_pool,-2,-1,1,4.486527919769287
intfloat/multilingual-e5-large,en,127,mean_pool,-1,0,1,9.031383514404297
intfloat/multilingual-e5-large,en,127,mean_pool,0,1,1,13.384639739990234
intfloat/multilingual-e5-large,en,127,mean_pool,1,2,1,6.87054443359375
intfloat/multilingual-e5-large,en,127,mean_pool,-2,0,2,10.492766380310059
intfloat/multilingual-e5-large,en,127,mean_pool,-1,1,2,12.152031898498535
intfloat/multilingual-e5-large,en,127,mean_pool,0,2,2,13.817840576171875
intfloat/multilingual-e5-large,en,127,mean_pool,-2,2,4,11.809610366821289
intfloat/multilingual-e5-large,en,128,mean_pool,-2,-1,1,4.504894733428955
intfloat/multilingual-e5-large,en,128,mean_pool,-1,0,1,9.270819664001465
intfloat/multilingual-e5-large,en,128,mean_pool,0,1,1,13.657794952392578
intfloat/multilingual-e5-large,en,128,mean_pool,1,2,1,6.87738561630249
intfloat/multilingual-e5-large,en,128,mean_pool,-2,0,2,10.545324325561523
intfloat/multilingual-e5-large,en,128,mean_pool,-1,1,2,11.852100372314453
intfloat/multilingual-e5-large,en,128,mean_pool,0,2,2,14.206592559814453
intfloat/multilingual-e5-large,en,128,mean_pool,-2,2,4,11.775453567504883
intfloat/multilingual-e5-large,en,129,mean_pool,-2,-1,1,3.903505563735962
intfloat/multilingual-e5-large,en,129,mean_pool,-1,0,1,9.592394828796387
intfloat/multilingual-e5-large,en,129,mean_pool,0,1,1,13.644810676574707
intfloat/multilingual-e5-large,en,129,mean_pool,1,2,1,5.268991947174072
intfloat/multilingual-e5-large,en,129,mean_pool,-2,0,2,10.101558685302734
intfloat/multilingual-e5-large,en,129,mean_pool,-1,1,2,11.767578125
intfloat/multilingual-e5-large,en,129,mean_pool,0,2,2,14.773421287536621
intfloat/multilingual-e5-large,en,129,mean_pool,-2,2,4,13.048418998718262
intfloat/multilingual-e5-large,en,130,mean_pool,-2,-1,1,4.338934421539307
intfloat/multilingual-e5-large,en,130,mean_pool,-1,0,1,9.506268501281738
intfloat/multilingual-e5-large,en,130,mean_pool,0,1,1,12.853860855102539
intfloat/multilingual-e5-large,en,130,mean_pool,1,2,1,5.106618881225586
intfloat/multilingual-e5-large,en,130,mean_pool,-2,0,2,9.979117393493652
intfloat/multilingual-e5-large,en,130,mean_pool,-1,1,2,11.800085067749023
intfloat/multilingual-e5-large,en,130,mean_pool,0,2,2,13.840030670166016
intfloat/multilingual-e5-large,en,130,mean_pool,-2,2,4,12.73729133605957
intfloat/multilingual-e5-large,en,131,mean_pool,-2,-1,1,4.118942737579346
intfloat/multilingual-e5-large,en,131,mean_pool,-1,0,1,8.739258766174316
intfloat/multilingual-e5-large,en,131,mean_pool,0,1,1,13.024959564208984
intfloat/multilingual-e5-large,en,131,mean_pool,1,2,1,4.840102195739746
intfloat/multilingual-e5-large,en,131,mean_pool,-2,0,2,9.492823600769043
intfloat/multilingual-e5-large,en,131,mean_pool,-1,1,2,12.057692527770996
intfloat/multilingual-e5-large,en,131,mean_pool,0,2,2,14.02359390258789
intfloat/multilingual-e5-large,en,131,mean_pool,-2,2,4,13.061166763305664
intfloat/multilingual-e5-large,en,132,mean_pool,-2,-1,1,3.838196277618408
intfloat/multilingual-e5-large,en,132,mean_pool,-1,0,1,8.603071212768555
intfloat/multilingual-e5-large,en,132,mean_pool,0,1,1,10.10013198852539
intfloat/multilingual-e5-large,en,132,mean_pool,1,2,1,4.275057315826416
intfloat/multilingual-e5-large,en,132,mean_pool,-2,0,2,8.729743003845215
intfloat/multilingual-e5-large,en,132,mean_pool,-1,1,2,9.300395011901855
intfloat/multilingual-e5-large,en,132,mean_pool,0,2,2,11.344801902770996
intfloat/multilingual-e5-large,en,132,mean_pool,-2,2,4,10.643379211425781
intfloat/multilingual-e5-large,en,133,mean_pool,-2,-1,1,4.188131332397461
intfloat/multilingual-e5-large,en,133,mean_pool,-1,0,1,9.150636672973633
intfloat/multilingual-e5-large,en,133,mean_pool,0,1,1,13.501105308532715
intfloat/multilingual-e5-large,en,133,mean_pool,1,2,1,5.4232916831970215
intfloat/multilingual-e5-large,en,133,mean_pool,-2,0,2,9.985743522644043
intfloat/multilingual-e5-large,en,133,mean_pool,-1,1,2,12.827810287475586
intfloat/multilingual-e5-large,en,133,mean_pool,0,2,2,14.678816795349121
intfloat/multilingual-e5-large,en,133,mean_pool,-2,2,4,14.39209270477295
intfloat/multilingual-e5-large,en,134,mean_pool,-2,-1,1,4.098855495452881
intfloat/multilingual-e5-large,en,134,mean_pool,-1,0,1,8.551044464111328
intfloat/multilingual-e5-large,en,134,mean_pool,0,1,1,10.596381187438965
intfloat/multilingual-e5-large,en,134,mean_pool,1,2,1,4.869147300720215
intfloat/multilingual-e5-large,en,134,mean_pool,-2,0,2,8.79544734954834
intfloat/multilingual-e5-large,en,134,mean_pool,-1,1,2,10.280233383178711
intfloat/multilingual-e5-large,en,134,mean_pool,0,2,2,11.807368278503418
intfloat/multilingual-e5-large,en,134,mean_pool,-2,2,4,11.681156158447266
intfloat/multilingual-e5-large,en,135,mean_pool,-2,-1,1,3.40739107131958
intfloat/multilingual-e5-large,en,135,mean_pool,-1,0,1,8.285393714904785
intfloat/multilingual-e5-large,en,135,mean_pool,0,1,1,10.6346435546875
intfloat/multilingual-e5-large,en,135,mean_pool,1,2,1,4.19000768661499
intfloat/multilingual-e5-large,en,135,mean_pool,-2,0,2,8.231170654296875
intfloat/multilingual-e5-large,en,135,mean_pool,-1,1,2,10.070053100585938
intfloat/multilingual-e5-large,en,135,mean_pool,0,2,2,11.936102867126465
intfloat/multilingual-e5-large,en,135,mean_pool,-2,2,4,11.631714820861816
intfloat/multilingual-e5-large,en,136,mean_pool,-2,-1,1,3.735374927520752
intfloat/multilingual-e5-large,en,136,mean_pool,-1,0,1,8.182156562805176
intfloat/multilingual-e5-large,en,136,mean_pool,0,1,1,12.933513641357422
intfloat/multilingual-e5-large,en,136,mean_pool,1,2,1,4.602468013763428
intfloat/multilingual-e5-large,en,136,mean_pool,-2,0,2,8.78711223602295
intfloat/multilingual-e5-large,en,136,mean_pool,-1,1,2,12.51220703125
intfloat/multilingual-e5-large,en,136,mean_pool,0,2,2,13.786118507385254
intfloat/multilingual-e5-large,en,136,mean_pool,-2,2,4,13.863677978515625
intfloat/multilingual-e5-large,en,137,mean_pool,-2,-1,1,4.460522174835205
intfloat/multilingual-e5-large,en,137,mean_pool,-1,0,1,8.869527816772461
intfloat/multilingual-e5-large,en,137,mean_pool,0,1,1,13.384795188903809
intfloat/multilingual-e5-large,en,137,mean_pool,1,2,1,6.1241559982299805
intfloat/multilingual-e5-large,en,137,mean_pool,-2,0,2,9.892382621765137
intfloat/multilingual-e5-large,en,137,mean_pool,-1,1,2,11.692597389221191
intfloat/multilingual-e5-large,en,137,mean_pool,0,2,2,13.788856506347656
intfloat/multilingual-e5-large,en,137,mean_pool,-2,2,4,11.916891098022461
intfloat/multilingual-e5-large,en,138,mean_pool,-2,-1,1,4.262373924255371
intfloat/multilingual-e5-large,en,138,mean_pool,-1,0,1,8.648394584655762
intfloat/multilingual-e5-large,en,138,mean_pool,0,1,1,10.63237190246582
intfloat/multilingual-e5-large,en,138,mean_pool,1,2,1,4.678870677947998
intfloat/multilingual-e5-large,en,138,mean_pool,-2,0,2,9.166709899902344
intfloat/multilingual-e5-large,en,138,mean_pool,-1,1,2,10.141484260559082
intfloat/multilingual-e5-large,en,138,mean_pool,0,2,2,11.831197738647461
intfloat/multilingual-e5-large,en,138,mean_pool,-2,2,4,11.187315940856934
intfloat/multilingual-e5-large,en,139,mean_pool,-2,-1,1,4.008975505828857
intfloat/multilingual-e5-large,en,139,mean_pool,-1,0,1,8.967341423034668
intfloat/multilingual-e5-large,en,139,mean_pool,0,1,1,12.647162437438965
intfloat/multilingual-e5-large,en,139,mean_pool,1,2,1,4.783960342407227
intfloat/multilingual-e5-large,en,139,mean_pool,-2,0,2,9.464195251464844
intfloat/multilingual-e5-large,en,139,mean_pool,-1,1,2,10.991899490356445
intfloat/multilingual-e5-large,en,139,mean_pool,0,2,2,13.597477912902832
intfloat/multilingual-e5-large,en,139,mean_pool,-2,2,4,12.032039642333984
intfloat/multilingual-e5-large,en,140,mean_pool,-2,-1,1,3.968515396118164
intfloat/multilingual-e5-large,en,140,mean_pool,-1,0,1,8.341995239257812
intfloat/multilingual-e5-large,en,140,mean_pool,0,1,1,10.336153984069824
intfloat/multilingual-e5-large,en,140,mean_pool,1,2,1,4.742649078369141
intfloat/multilingual-e5-large,en,140,mean_pool,-2,0,2,8.949130058288574
intfloat/multilingual-e5-large,en,140,mean_pool,-1,1,2,8.977538108825684
