model,ridge_alpha,heldout_language,method,operator,operator_fro_norm,operator_spectral_norm,operator_trace
distilbert-base-multilingual-cased,10.0,ar,affine,Q,7.565770086659728,1.306340362946502,-66.48934334516525
distilbert-base-multilingual-cased,10.0,ar,affine,M,6.758733336598665,1.110283271921423,-60.9277124106884
distilbert-base-multilingual-cased,10.0,ar,affine,T,7.215265885529098,1.4188819431058548,-60.63789348304272
distilbert-base-multilingual-cased,100.0,en,linear,N,8.977519392238081,1.1306153669418,-94.43424851447344
distilbert-base-multilingual-cased,100.0,en,linear,Q,9.191262610395937,1.6881720791490369,-96.44086862914264
distilbert-base-multilingual-cased,100.0,en,linear,M,8.846807022757563,1.0334747580164876,-93.3414226025343
distilbert-base-multilingual-cased,100.0,en,linear,T,8.889482820911162,1.101213898516407,-93.00623703747988
distilbert-base-multilingual-cased,100.0,en,affine,N,9.008293383975,1.0887527346283274,-95.02917208150028
distilbert-base-multilingual-cased,100.0,en,affine,Q,9.113449952284505,1.1225838487853224,-96.1375229395926
distilbert-base-multilingual-cased,100.0,en,affine,M,8.889307471338052,1.0281424656527045,-94.06944740563632
distilbert-base-multilingual-cased,100.0,en,affine,T,8.92461757797557,1.0861730561235414,-93.69528011977673
distilbert-base-multilingual-cased,100.0,es,linear,N,8.936389435234874,1.1393146454710497,-93.74004255607724
distilbert-base-multilingual-cased,100.0,es,linear,Q,9.194563160639442,1.7096987190535653,-96.36365802027284
distilbert-base-multilingual-cased,100.0,es,linear,M,8.781828068834585,1.037223488440156,-92.28374468162656
distilbert-base-multilingual-cased,100.0,es,linear,T,8.875307063766638,1.120663152187737,-92.6774937659502
distilbert-base-multilingual-cased,100.0,es,affine,N,8.967714848753356,1.099651476128306,-94.35501047968864
distilbert-base-multilingual-cased,100.0,es,affine,Q,9.114569485192057,1.1333465198614174,-96.0709906797856
distilbert-base-multilingual-cased,100.0,es,affine,M,8.823941467962701,1.031417552376954,-93.01572274044156
distilbert-base-multilingual-cased,100.0,es,affine,T,8.909765005146784,1.0817035467597131,-93.36671278625728
distilbert-base-multilingual-cased,100.0,fr,linear,N,8.95586333622474,1.1541082798050228,-93.83482272177936
distilbert-base-multilingual-cased,100.0,fr,linear,Q,9.185689197302,1.6687840905739295,-96.18793502636254
distilbert-base-multilingual-cased,100.0,fr,linear,M,8.794642512630398,1.0343215613912535,-92.43587181717156
distilbert-base-multilingual-cased,100.0,fr,linear,T,8.920960559742946,1.1301818811770523,-93.12316955626012
distilbert-base-multilingual-cased,100.0,fr,affine,N,8.989659472115052,1.1196437462423006,-94.47752444446088
distilbert-base-multilingual-cased,100.0,fr,affine,Q,9.115954868471492,1.138505651348526,-95.94386112131178
distilbert-base-multilingual-cased,100.0,fr,affine,M,8.83677335860666,1.0321435753220682,-93.17759747803213
distilbert-base-multilingual-cased,100.0,fr,affine,T,8.95516251083171,1.101575534911574,-93.81637451797724
distilbert-base-multilingual-cased,100.0,de,linear,N,8.966754886731717,1.159232592047963,-94.02514816075563
distilbert-base-multilingual-cased,100.0,de,linear,Q,9.192678184833891,1.6640638115244597,-96.2952213846147
distilbert-base-multilingual-cased,100.0,de,linear,M,8.808554472644143,1.0310338678711155,-92.66643630713224
distilbert-base-multilingual-cased,100.0,de,linear,T,8.907626437307188,1.1152564923321249,-93.02906727790833
distilbert-base-multilingual-cased,100.0,de,affine,N,8.999630826735924,1.1250332645763903,-94.66059214994311
distilbert-base-multilingual-cased,100.0,de,affine,Q,9.11925730229601,1.1291508060828372,-96.01941032148898
distilbert-base-multilingual-cased,100.0,de,affine,M,8.85121817926975,1.0304240656104962,-93.39105850085616
distilbert-base-multilingual-cased,100.0,de,affine,T,8.94277765636255,1.0958157575681868,-93.71880435943604
distilbert-base-multilingual-cased,100.0,ru,linear,N,9.067171492073092,1.1610124679023393,-95.1938956528902
distilbert-base-multilingual-cased,100.0,ru,linear,Q,9.307523553122184,1.7510949266641307,-97.5506927985698
distilbert-base-multilingual-cased,100.0,ru,linear,M,8.825435364866754,1.032101534423585,-92.64156768098474
distilbert-base-multilingual-cased,100.0,ru,linear,T,9.002997689690845,1.127728554076643,-93.99767823144794
distilbert-base-multilingual-cased,100.0,ru,affine,N,9.09494680759974,1.1170696410726342,-95.76986763998866
distilbert-base-multilingual-cased,100.0,ru,affine,Q,9.217496314277696,1.13556204118992,-97.19085307791828
distilbert-base-multilingual-cased,100.0,ru,affine,M,8.866216550885945,1.0167582709789285,-93.35266739502548
distilbert-base-multilingual-cased,100.0,ru,affine,T,9.035953193515756,1.1022936031072317,-94.66621739789844
distilbert-base-multilingual-cased,100.0,zh,linear,N,9.107951612151991,1.172156526489925,-95.99369172379376
distilbert-base-multilingual-cased,100.0,zh,linear,Q,9.30309465743784,1.6381090909879497,-97.85595672018826
distilbert-base-multilingual-cased,100.0,zh,linear,M,8.901151346198539,1.0256088327747137,-94.03321753069758
distilbert-base-multilingual-cased,100.0,zh,linear,T,9.050668017480206,1.1322249875765629,-94.95011062920094
distilbert-base-multilingual-cased,100.0,zh,affine,N,9.137241787818567,1.1233598627680197,-96.58197980746628
distilbert-base-multilingual-cased,100.0,zh,affine,Q,9.236972329852687,1.1288934933967898,-97.61860953643918
distilbert-base-multilingual-cased,100.0,zh,affine,M,8.943715197354457,1.0245240991640665,-94.7736781872809
distilbert-base-multilingual-cased,100.0,zh,affine,T,9.084284686841706,1.1079753812743285,-95.62644630298018
distilbert-base-multilingual-cased,100.0,ar,linear,N,8.87880929221954,1.1465742048025838,-92.87984566390514
distilbert-base-multilingual-cased,100.0,ar,linear,Q,9.092811087179369,1.5375857887072517,-95.08247803151608
distilbert-base-multilingual-cased,100.0,ar,linear,M,8.718926097556261,1.03342315471838,-91.43100137636064
distilbert-base-multilingual-cased,100.0,ar,linear,T,8.804036155805672,1.120321085589849,-91.57637213543056
distilbert-base-multilingual-cased,100.0,ar,affine,N,8.912764044966586,1.114555851650034,-93.54691807553172
distilbert-base-multilingual-cased,100.0,ar,affine,Q,9.049393908626074,1.1294860727267488,-95.03577126190066
distilbert-base-multilingual-cased,100.0,ar,affine,M,8.764693967882716,1.0327558082829371,-92.21560378745198
distilbert-base-multilingual-cased,100.0,ar,affine,T,8.841714771477278,1.0984520943565963,-92.30830121785402
intfloat/multilingual-e5-large-instruct,10.0,en,linear,N,7.936297761740574,2.812905274829068,-51.96529570221901
intfloat/multilingual-e5-large-instruct,10.0,en,linear,Q,6.619321401292402,1.6406623386125518,-45.03459395468235
intfloat/multilingual-e5-large-instruct,10.0,en,linear,M,5.9313778872902425,1.5804880267107266,-41.72386488318443
intfloat/multilingual-e5-large-instruct,10.0,en,linear,T,6.434634086771485,1.899431845124613,-43.59339827299118
intfloat/multilingual-e5-large-instruct,10.0,en,affine,N,7.950422346900743,2.8169466124629103,-52.46137723326683
intfloat/multilingual-e5-large-instruct,10.0,en,affine,Q,6.548990855537451,1.3793647131392015,-44.937910206615925
intfloat/multilingual-e5-large-instruct,10.0,en,affine,M,5.974550273522529,1.576984873005847,-42.30398190021515
intfloat/multilingual-e5-large-instruct,10.0,en,affine,T,6.472090673063435,1.8946757452659229,-44.15371775627136
intfloat/multilingual-e5-large-instruct,10.0,es,linear,N,8.188591689265111,3.2376705717847702,-51.853124767541885
intfloat/multilingual-e5-large-instruct,10.0,es,linear,Q,6.710966156816729,1.665193565330403,-45.38730739057064
intfloat/multilingual-e5-large-instruct,10.0,es,linear,M,5.934125449057217,1.5730751974125137,-41.92395183444023
intfloat/multilingual-e5-large-instruct,10.0,es,linear,T,6.454661498734714,2.001418485872063,-43.8175396323204
intfloat/multilingual-e5-large-instruct,10.0,es,affine,N,8.200715073578346,3.237627076435316,-52.35409964621067
intfloat/multilingual-e5-large-instruct,10.0,es,affine,Q,6.638505435238428,1.4823566360003215,-45.25938305258751
intfloat/multilingual-e5-large-instruct,10.0,es,affine,M,5.983045867909368,1.574072101791763,-42.56852352619171
intfloat/multilingual-e5-large-instruct,10.0,es,affine,T,6.492241067466677,2.002320609573204,-44.42057168483734
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,N,8.0927291753839,3.0313922889107423,-51.43297675251961
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,Q,6.61185679033619,1.6299785426608218,-44.52614895999432
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,M,5.908456704934397,1.6255527687308104,-41.836793035268784
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,T,6.505933995594395,2.040359197321024,-43.72815516591072
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,N,8.109043454258316,3.029781054002917,-51.94378399848938
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,Q,6.541032317635263,1.4632848983572642,-44.39454175531864
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,M,5.955886628731398,1.62525900770939,-42.46043065190315
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,T,6.53902583013158,2.03149974430616,-44.32024675607681
intfloat/multilingual-e5-large-instruct,10.0,de,linear,N,8.111278722846674,2.977527539287818,-52.32010018825531
intfloat/multilingual-e5-large-instruct,10.0,de,linear,Q,6.63088906121265,1.6204951822742757,-44.53915522992611
intfloat/multilingual-e5-large-instruct,10.0,de,linear,M,5.960678506891887,1.561748781484067,-42.14156115055084
intfloat/multilingual-e5-large-instruct,10.0,de,linear,T,6.437676664832591,1.8024276459984243,-44.23375543951988
intfloat/multilingual-e5-large-instruct,10.0,de,affine,N,8.120223229308202,2.9776020044633875,-52.71583476662636
intfloat/multilingual-e5-large-instruct,10.0,de,affine,Q,6.565432460720713,1.4374769319714404,-44.40513686090708
intfloat/multilingual-e5-large-instruct,10.0,de,affine,M,6.007361591666641,1.5653478342343563,-42.73054710030556
intfloat/multilingual-e5-large-instruct,10.0,de,affine,T,6.462326822665211,1.7997845266108186,-44.83007398247719
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,N,8.19580571933999,3.320618235559229,-56.19856204092503
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,Q,6.841998538743714,1.6196927572621562,-47.8946338891983
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,M,6.063335902778562,1.4485635952738247,-44.53072273731232
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,T,6.644028180747622,2.044432856643056,-47.01261368393898
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,N,8.210805538872055,3.319003760849336,-56.75115801393986
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,Q,6.77937601432919,1.428868411272213,-47.76352637261152
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,M,6.109862947443236,1.4493304673613738,-45.14379379153252
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,T,6.678960739199268,2.036190383795102,-47.618665009737015
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,N,8.179443424988715,3.064166821737735,-53.394949197769165
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,Q,6.793480922359052,1.6824309080993611,-47.66914117336273
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,M,6.066099422234887,1.6459325402151583,-42.64655116200447
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,T,6.57654646278755,1.9091626791324072,-45.29734975099564
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,N,8.196237985773227,3.0693013730479586,-53.89005117118359
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,Q,6.711771706821013,1.4532553129229515,-47.49182489514351
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,M,6.115008889153011,1.6523653519780794,-43.25466841459274
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,T,6.606491104400489,1.911029741133472,-45.89682894945145
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,N,8.534537903495409,3.2667404023188555,-57.6769604831934
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,Q,6.907701379125419,1.6562497186016083,-48.9078483581543
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,M,6.261838908745132,1.6280940123195633,-46.13769617676735
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,T,6.778087338159796,2.104953230261129,-48.14602243900299
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,N,8.541676941454968,3.272530607707421,-58.13570460677147
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,Q,6.8401204006066205,1.4820778194435815,-48.78569308668375
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,M,6.304878107340503,1.6286164174699758,-46.7509123980999
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,T,6.800552540222109,2.103731145960684,-48.70765495300293
intfloat/multilingual-e5-large-instruct,100.0,en,linear,N,8.199172619916485,1.643323501119858,-76.64131457358599
intfloat/multilingual-e5-large-instruct,100.0,en,linear,Q,7.827171775959409,1.5398762572390283,-72.61465446650982
intfloat/multilingual-e5-large-instruct,100.0,en,linear,M,7.450560624032144,1.1169812317604704,-70.96346513926983
intfloat/multilingual-e5-large-instruct,100.0,en,linear,T,7.620501177691024,1.2635643951717426,-71.26994590461254
intfloat/multilingual-e5-large-instruct,100.0,en,affine,N,8.205761696673203,1.5188707301623257,-77.12137772887945
intfloat/multilingual-e5-large-instruct,100.0,en,affine,Q,7.783173866041912,1.2490265953044253,-72.58432147651911
intfloat/multilingual-e5-large-instruct,100.0,en,affine,M,7.496969089662264,1.102079282256482,-71.63385632634163
intfloat/multilingual-e5-large-instruct,100.0,en,affine,T,7.654338680245333,1.1898607919328943,-71.94385606050491
intfloat/multilingual-e5-large-instruct,100.0,es,linear,N,8.26639861439209,1.5895404920945295,-76.82898080348969
intfloat/multilingual-e5-large-instruct,100.0,es,linear,Q,7.899202193156127,1.5421691004419815,-73.20649252831936
intfloat/multilingual-e5-large-instruct,100.0,es,linear,M,7.505450434847107,1.101753654518186,-71.33115081489086
intfloat/multilingual-e5-large-instruct,100.0,es,linear,T,7.664392474851982,1.2634085614589592,-71.57097332179546
intfloat/multilingual-e5-large-instruct,100.0,es,affine,N,8.27727436953166,1.5232123499341468,-77.33147435635328
intfloat/multilingual-e5-large-instruct,100.0,es,affine,Q,7.85378637928041,1.3072987729015937,-73.13791764527559
intfloat/multilingual-e5-large-instruct,100.0,es,affine,M,7.553462745039459,1.0955510376054052,-72.03042149543762
intfloat/multilingual-e5-large-instruct,100.0,es,affine,T,7.698559973042221,1.2036280062367424,-72.25450207293034
intfloat/multilingual-e5-large-instruct,100.0,fr,linear,N,8.246839011388415,1.616997153749364,-76.71974217891693
intfloat/multilingual-e5-large-instruct,100.0,fr,linear,Q,7.861879362605653,1.516674944008857,-72.87956268340349
intfloat/multilingual-e5-large-instruct,100.0,fr,linear,M,7.488413336899345,1.1305557664727062,-71.18586565554142
intfloat/multilingual-e5-large-instruct,100.0,fr,linear,T,7.6692476595585,1.2546666830206292,-71.80910417437553
intfloat/multilingual-e5-large-instruct,100.0,fr,affine,N,8.255856792251528,1.51003200730913,-77.21374339610338
intfloat/multilingual-e5-large-instruct,100.0,fr,affine,Q,7.819589432412334,1.29468253427252,-72.82832457870245
intfloat/multilingual-e5-large-instruct,100.0,fr,affine,M,7.535208101510975,1.114542847246602,-71.86926694214344
intfloat/multilingual-e5-large-instruct,100.0,fr,affine,T,7.702218019585616,1.1857406906354648,-72.48582123219967
intfloat/multilingual-e5-large-instruct,100.0,de,linear,N,8.263471362357038,1.658399800585456,-77.13518065214157
intfloat/multilingual-e5-large-instruct,100.0,de,linear,Q,7.863811549926268,1.4683472670023814,-72.93187490105629
intfloat/multilingual-e5-large-instruct,100.0,de,linear,M,7.519965995200692,1.101292086630004,-71.65886574983597
intfloat/multilingual-e5-large-instruct,100.0,de,linear,T,7.689198814066385,1.2366423239583582,-72.24305637180805
intfloat/multilingual-e5-large-instruct,100.0,de,affine,N,8.264253254025357,1.5176483029540784,-77.53300253301859
intfloat/multilingual-e5-large-instruct,100.0,de,affine,Q,7.829148434547394,1.259790378470939,-72.92308732867241
intfloat/multilingual-e5-large-instruct,100.0,de,affine,M,7.566213001796014,1.0868582175858577,-72.349060729146
intfloat/multilingual-e5-large-instruct,100.0,de,affine,T,7.722991355442404,1.1481942332471036,-72.93809435516596
intfloat/multilingual-e5-large-instruct,100.0,ru,linear,N,8.510577094416451,1.6020943042572096,-80.73071962594986
intfloat/multilingual-e5-large-instruct,100.0,ru,linear,Q,8.110604466675023,1.500986937594608,-76.2695681527257
intfloat/multilingual-e5-large-instruct,100.0,ru,linear,M,7.764085237877907,1.1134562608432714,-74.76487231254578
intfloat/multilingual-e5-large-instruct,100.0,ru,linear,T,7.918745768352876,1.220947459573954,-75.2462919652462
intfloat/multilingual-e5-large-instruct,100.0,ru,affine,N,8.510397950527594,1.600619778565135,-81.1918535605073
intfloat/multilingual-e5-large-instruct,100.0,ru,affine,Q,8.071859573123687,1.271326552949788,-76.22060738876462
intfloat/multilingual-e5-large-instruct,100.0,ru,affine,M,7.80864348150647,1.091525752976033,-75.44043999165297
intfloat/multilingual-e5-large-instruct,100.0,ru,affine,T,7.95300887181672,1.1741600689006666,-75.93150693923235
intfloat/multilingual-e5-large-instruct,100.0,zh,linear,N,8.342928195936704,1.6201781455677675,-77.8995164334774
intfloat/multilingual-e5-large-instruct,100.0,zh,linear,Q,7.989192027020509,1.5393486508664036,-74.51954970508814
intfloat/multilingual-e5-large-instruct,100.0,zh,linear,M,7.561078660046057,1.119686795560633,-71.85164719074965
intfloat/multilingual-e5-large-instruct,100.0,zh,linear,T,7.758061179149541,1.242388122046292,-72.763234205544
intfloat/multilingual-e5-large-instruct,100.0,zh,affine,N,8.35034359082624,1.544584053836611,-78.38059867918491
intfloat/multilingual-e5-large-instruct,100.0,zh,affine,Q,7.942123499200435,1.312495199827201,-74.44093104451895
intfloat/multilingual-e5-large-instruct,100.0,zh,affine,M,7.606358389337843,1.101565128554797,-72.51265110075474
intfloat/multilingual-e5-large-instruct,100.0,zh,affine,T,7.790167057771048,1.1591929262884588,-73.44971168041229
intfloat/multilingual-e5-large-instruct,100.0,ar,linear,N,8.633476112110651,1.6219122949754374,-82.45518695563078
intfloat/multilingual-e5-large-instruct,100.0,ar,linear,Q,8.185280938551713,1.5286220682407283,-77.54365937411785
intfloat/multilingual-e5-large-instruct,100.0,ar,linear,M,7.8649968709475315,1.1111898333330803,-76.14760757982731
intfloat/multilingual-e5-large-instruct,100.0,ar,linear,T,8.009450480719257,1.244620798679674,-76.71309284865856
intfloat/multilingual-e5-large-instruct,100.0,ar,affine,N,8.63264172056663,1.5789337131303405,-82.9037630930543
intfloat/multilingual-e5-large-instruct,100.0,ar,affine,Q,8.14803761410001,1.2844166896001017,-77.54344276711345
intfloat/multilingual-e5-large-instruct,100.0,ar,affine,M,7.907842691507835,1.0983010190577338,-76.8403767645359
intfloat/multilingual-e5-large-instruct,100.0,ar,affine,T,8.038181243798565,1.18208246733792,-77.40919680893421
intfloat/multilingual-e5-large,10.0,en,linear,N,8.093255853904303,2.680887624633037,-51.60155752301216
intfloat/multilingual-e5-large,10.0,en,linear,Q,7.6553350544921,2.100004640468868,-35.71565568447113
intfloat/multilingual-e5-large,10.0,en,linear,M,6.327667412869361,1.835039648471985,-40.71728944778442
intfloat/multilingual-e5-large,10.0,en,linear,T,6.861980912286342,2.056833289124619,-41.54050290584564
intfloat/multilingual-e5-large,10.0,en,affine,N,8.095997417127302,2.6756891435591457,-52.05323016643524
intfloat/multilingual-e5-large,10.0,en,affine,Q,7.580057488560553,2.091782550866795,-35.59326258301735
intfloat/multilingual-e5-large,10.0,en,affine,M,6.371930834146948,1.86075978305218,-41.290881007909775
intfloat/multilingual-e5-large,10.0,en,affine,T,6.882573174939366,2.0515212548833333,-42.148638010025024
intfloat/multilingual-e5-large,10.0,es,linear,N,8.266674484347345,2.972136252039697,-51.21822988986969
intfloat/multilingual-e5-large,10.0,es,linear,Q,7.58211623311851,1.9573831868601623,-33.269764959812164
intfloat/multilingual-e5-large,10.0,es,linear,M,6.168904068527526,1.754545648100356,-40.73175993561745
intfloat/multilingual-e5-large,10.0,es,linear,T,6.735568147538285,2.028511248884012,-41.38019281625748
intfloat/multilingual-e5-large,10.0,es,affine,N,8.27405475954982,2.9725308627331004,-51.60167837142944
intfloat/multilingual-e5-large,10.0,es,affine,Q,7.51285592857815,1.7960570223687091,-33.238021314144135
intfloat/multilingual-e5-large,10.0,es,affine,M,6.211697078517725,1.7856005710236105,-41.3151892721653
intfloat/multilingual-e5-large,10.0,es,affine,T,6.749234459504769,2.022665555862532,-41.97326561808586
intfloat/multilingual-e5-large,10.0,fr,linear,N,8.172570503107083,2.9640856033652843,-50.15413311123848
intfloat/multilingual-e5-large,10.0,fr,linear,Q,7.461649304237186,1.98756076050617,-34.01274457573891
intfloat/multilingual-e5-large,10.0,fr,linear,M,6.230308340658604,1.8960621981254548,-40.96299475431442
intfloat/multilingual-e5-large,10.0,fr,linear,T,6.8362877490435086,2.103543723191104,-40.8988391160965
intfloat/multilingual-e5-large,10.0,fr,affine,N,8.173831262750435,2.959297267450153,-50.60475593805313
intfloat/multilingual-e5-large,10.0,fr,affine,Q,7.409254090799574,1.9826071610652256,-33.9764458835125
intfloat/multilingual-e5-large,10.0,fr,affine,M,6.272798290990663,1.9193819544810529,-41.54112979769707
intfloat/multilingual-e5-large,10.0,fr,affine,T,6.838941477961377,2.0729482098486374,-41.455527544021606
intfloat/multilingual-e5-large,10.0,de,linear,N,8.24069502692494,2.9935756599676595,-51.88346600532532
intfloat/multilingual-e5-large,10.0,de,linear,Q,7.603641783198389,2.113345201848272,-34.17590895295143
intfloat/multilingual-e5-large,10.0,de,linear,M,6.248343252879288,1.7531474260952398,-41.885016947984695
intfloat/multilingual-e5-large,10.0,de,linear,T,6.7242774838145385,1.8503887159815664,-42.495157122612
intfloat/multilingual-e5-large,10.0,de,affine,N,8.254440998230995,2.9902312419481416,-52.33040735125542
intfloat/multilingual-e5-large,10.0,de,affine,Q,7.550203421690423,2.0826133336370267,-34.101309567689896
intfloat/multilingual-e5-large,10.0,de,affine,M,6.287006894063768,1.7728938046323175,-42.46780377626419
intfloat/multilingual-e5-large,10.0,de,affine,T,6.7414454354049855,1.8344297433379728,-43.09440705180168
intfloat/multilingual-e5-large,10.0,ru,linear,N,8.149977260610118,3.063241777372854,-53.20830714702606
intfloat/multilingual-e5-large,10.0,ru,linear,Q,7.704678150309482,1.9994962531952436,-35.44246006011963
intfloat/multilingual-e5-large,10.0,ru,linear,M,6.257217812891536,1.7992441847864948,-42.19608622789383
intfloat/multilingual-e5-large,10.0,ru,linear,T,6.739036654253528,1.94046409872424,-43.078916907310486
intfloat/multilingual-e5-large,10.0,ru,affine,N,8.15153586532406,3.064006630869049,-53.68450546264648
intfloat/multilingual-e5-large,10.0,ru,affine,Q,7.652797268044333,1.9888857583458408,-35.35226136445999
intfloat/multilingual-e5-large,10.0,ru,affine,M,6.298644943027478,1.8249444843492504,-42.77208086848259
intfloat/multilingual-e5-large,10.0,ru,affine,T,6.75296519344732,1.9030293509638463,-43.62991797924042
intfloat/multilingual-e5-large,10.0,zh,linear,N,8.3444564218579,2.952171658173919,-52.46666184067726
intfloat/multilingual-e5-large,10.0,zh,linear,Q,7.771751838700237,2.103246313789596,-35.655680269002914
intfloat/multilingual-e5-large,10.0,zh,linear,M,6.442073736372303,1.9291249475118972,-42.27246907353401
intfloat/multilingual-e5-large,10.0,zh,linear,T,6.96377835118778,2.1115287468820405,-43.29265102744103
intfloat/multilingual-e5-large,10.0,zh,affine,N,8.347894779283575,2.9435072395008617,-52.90273204445839
intfloat/multilingual-e5-large,10.0,zh,affine,Q,7.714251797686834,2.08886051072081,-35.597766637802124
intfloat/multilingual-e5-large,10.0,zh,affine,M,6.477412566804209,1.929535784759317,-42.86533263325691
intfloat/multilingual-e5-large,10.0,zh,affine,T,6.964509545229732,2.0992026008143365,-43.90611618757248
intfloat/multilingual-e5-large,10.0,ar,linear,N,8.581494607820357,3.1132614486193764,-55.318648517131805
intfloat/multilingual-e5-large,10.0,ar,linear,Q,7.666164260762236,2.150704409397016,-39.001932352781296
intfloat/multilingual-e5-large,10.0,ar,linear,M,6.543194838601639,1.7807687855925756,-43.30494692921639
intfloat/multilingual-e5-large,10.0,ar,linear,T,6.907511537531219,1.9959759473610088,-43.86288592219353
intfloat/multilingual-e5-large,10.0,ar,affine,N,8.57309252441795,3.1105437285941377,-55.688352167606354
intfloat/multilingual-e5-large,10.0,ar,affine,Q,7.611168613525945,2.129560202589818,-38.999551981687546
intfloat/multilingual-e5-large,10.0,ar,affine,M,6.588277917149402,1.811577307816363,-43.94190752506256
intfloat/multilingual-e5-large,10.0,ar,affine,T,6.903646057322177,1.9778180799637464,-44.42426040768623
intfloat/multilingual-e5-large,100.0,en,linear,N,8.24921584465814,1.6800885328890458,-76.46913023293018
intfloat/multilingual-e5-large,100.0,en,linear,Q,7.929212343460572,1.7230825010697235,-66.40205408632755
intfloat/multilingual-e5-large,100.0,en,linear,M,7.468357056779377,1.2118582840847376,-69.84893390536308
intfloat/multilingual-e5-large,100.0,en,linear,T,7.658295749088359,1.358600035685456,-70.03192245960236
intfloat/multilingual-e5-large,100.0,en,affine,N,8.252088852185254,1.6172518989880258,-76.91531802713871
intfloat/multilingual-e5-large,100.0,en,affine,Q,7.880417168489282,1.558379489425883,-66.43623405694962
intfloat/multilingual-e5-large,100.0,en,affine,M,7.509624887247021,1.188440815377857,-70.51612330973148
intfloat/multilingual-e5-large,100.0,en,affine,T,7.68232634064538,1.2399705231560416,-70.67697161436081
intfloat/multilingual-e5-large,100.0,es,linear,N,8.238923092022983,1.6569464907228997,-75.9868448227644
intfloat/multilingual-e5-large,100.0,es,linear,Q,7.84455254664153,1.6774695569154543,-64.72370266914368
intfloat/multilingual-e5-large,100.0,es,linear,M,7.442217798585681,1.19390664163598,-69.59917315840721
intfloat/multilingual-e5-large,100.0,es,linear,T,7.611266539870632,1.362088678826047,-69.49182729423046
intfloat/multilingual-e5-large,100.0,es,affine,N,8.241896916339998,1.6558390453783352,-76.4243396371603
intfloat/multilingual-e5-large,100.0,es,affine,Q,7.7980574747250975,1.4751320967438082,-64.76024344563484
intfloat/multilingual-e5-large,100.0,es,affine,M,7.48470273871389,1.1895566761348055,-70.28178772330284
intfloat/multilingual-e5-large,100.0,es,affine,T,7.634089493477851,1.233941549996039,-70.13228826224804
intfloat/multilingual-e5-large,100.0,fr,linear,N,8.223072253440543,1.6876313937377247,-75.62173965573311
intfloat/multilingual-e5-large,100.0,fr,linear,Q,7.835012337552575,1.5954790207451357,-65.52626337110996
intfloat/multilingual-e5-large,100.0,fr,linear,M,7.452018309714576,1.2071573366570414,-69.70810489356518
intfloat/multilingual-e5-large,100.0,fr,linear,T,7.641666882193593,1.354870311410545,-69.4792262762785
intfloat/multilingual-e5-large,100.0,fr,affine,N,8.224012411064601,1.6431751153574168,-76.0470231026411
intfloat/multilingual-e5-large,100.0,fr,affine,Q,7.801003761351247,1.4983511013163575,-65.58581805229187
intfloat/multilingual-e5-large,100.0,fr,affine,M,7.491000369617585,1.1837265510078216,-70.37632738053799
intfloat/multilingual-e5-large,100.0,fr,affine,T,7.662095023756709,1.2221133948952074,-70.11248750984669
intfloat/multilingual-e5-large,100.0,de,linear,N,8.250884200216476,1.6654723649692489,-76.53534097969532
intfloat/multilingual-e5-large,100.0,de,linear,Q,7.910711136634656,1.7071712446112726,-65.73230537772179
intfloat/multilingual-e5-large,100.0,de,linear,M,7.492992366957346,1.177590279997952,-70.57269443571568
intfloat/multilingual-e5-large,100.0,de,linear,T,7.684404722601316,1.333629569820875,-70.49271537363529
intfloat/multilingual-e5-large,100.0,de,affine,N,8.253225978108945,1.5933953772886171,-76.94050803780556
intfloat/multilingual-e5-large,100.0,de,affine,Q,7.874545388143247,1.5931478965070025,-65.78957484662533
