model,template_id,pair,a,b,comm_norm,antisym_error,relative_antisym_error,cos_comm_ab_neg_comm_ba
distilgpt2,49,MT_vs_TM,M,T,10.497532844543457,0.0,0.0,1.0000001192092896
distilgpt2,50,NQ_vs_QN,N,Q,5.340879917144775,0.0,0.0,1.0000001192092896
distilgpt2,50,NM_vs_MN,N,M,5.11270809173584,0.0,0.0,0.9999999403953552
distilgpt2,50,NT_vs_TN,N,T,7.838037014007568,0.0,0.0,1.0
distilgpt2,50,QM_vs_MQ,Q,M,7.7754435539245605,0.0,0.0,1.0
distilgpt2,50,QT_vs_TQ,Q,T,2.959634780883789,0.0,0.0,0.9999997615814209
distilgpt2,50,MT_vs_TM,M,T,8.958918571472168,0.0,0.0,0.9999998211860657
distilgpt2,51,NQ_vs_QN,N,Q,5.520060062408447,0.0,0.0,1.0
distilgpt2,51,NM_vs_MN,N,M,4.653549671173096,0.0,0.0,1.000000238418579
distilgpt2,51,NT_vs_TN,N,T,7.897276401519775,0.0,0.0,1.0
distilgpt2,51,QM_vs_MQ,Q,M,7.865667819976807,0.0,0.0,1.0
distilgpt2,51,QT_vs_TQ,Q,T,3.3454644680023193,0.0,0.0,1.0
distilgpt2,51,MT_vs_TM,M,T,7.060339450836182,0.0,0.0,1.0000001192092896
distilgpt2,52,NQ_vs_QN,N,Q,5.667033672332764,0.0,0.0,1.0000001192092896
distilgpt2,52,NM_vs_MN,N,M,5.596652507781982,0.0,0.0,0.9999998807907104
distilgpt2,52,NT_vs_TN,N,T,10.023460388183594,0.0,0.0,1.0000001192092896
distilgpt2,52,QM_vs_MQ,Q,M,8.367281913757324,0.0,0.0,1.0000001192092896
distilgpt2,52,QT_vs_TQ,Q,T,2.8015716075897217,0.0,0.0,0.9999998807907104
distilgpt2,52,MT_vs_TM,M,T,10.044476509094238,0.0,0.0,1.0
distilgpt2,53,NQ_vs_QN,N,Q,6.369857311248779,0.0,0.0,1.0
distilgpt2,53,NM_vs_MN,N,M,4.650968551635742,0.0,0.0,1.0
distilgpt2,53,NT_vs_TN,N,T,11.212193489074707,0.0,0.0,1.0
distilgpt2,53,QM_vs_MQ,Q,M,7.6446919441223145,0.0,0.0,1.0
distilgpt2,53,QT_vs_TQ,Q,T,2.7988014221191406,0.0,0.0,1.0
distilgpt2,53,MT_vs_TM,M,T,10.434639930725098,0.0,0.0,0.9999999403953552
distilgpt2,54,NQ_vs_QN,N,Q,5.644007205963135,0.0,0.0,1.0000001192092896
distilgpt2,54,NM_vs_MN,N,M,4.9884114265441895,0.0,0.0,1.000000238418579
distilgpt2,54,NT_vs_TN,N,T,7.833901882171631,0.0,0.0,0.9999999403953552
distilgpt2,54,QM_vs_MQ,Q,M,9.549882888793945,0.0,0.0,1.0
distilgpt2,54,QT_vs_TQ,Q,T,2.3750715255737305,0.0,0.0,1.0
distilgpt2,54,MT_vs_TM,M,T,7.4617438316345215,0.0,0.0,0.9999998807907104
distilgpt2,55,NQ_vs_QN,N,Q,6.44228982925415,0.0,0.0,0.9999998807907104
distilgpt2,55,NM_vs_MN,N,M,6.79649019241333,0.0,0.0,1.0
distilgpt2,55,NT_vs_TN,N,T,7.316662311553955,0.0,0.0,1.0
distilgpt2,55,QM_vs_MQ,Q,M,9.294994354248047,0.0,0.0,1.0
distilgpt2,55,QT_vs_TQ,Q,T,3.6726059913635254,0.0,0.0,1.0
distilgpt2,55,MT_vs_TM,M,T,7.596472263336182,0.0,0.0,0.9999999403953552
distilgpt2,56,NQ_vs_QN,N,Q,5.72683572769165,0.0,0.0,1.0
distilgpt2,56,NM_vs_MN,N,M,4.8857831954956055,0.0,0.0,1.0
distilgpt2,56,NT_vs_TN,N,T,7.061528205871582,0.0,0.0,0.9999998807907104
distilgpt2,56,QM_vs_MQ,Q,M,7.433887958526611,0.0,0.0,1.0
distilgpt2,56,QT_vs_TQ,Q,T,2.813262939453125,0.0,0.0,1.0
distilgpt2,56,MT_vs_TM,M,T,8.673749923706055,0.0,0.0,1.0
distilgpt2,57,NQ_vs_QN,N,Q,5.6545491218566895,0.0,0.0,1.000000238418579
distilgpt2,57,NM_vs_MN,N,M,4.4340901374816895,0.0,0.0,1.0
distilgpt2,57,NT_vs_TN,N,T,10.464334487915039,0.0,0.0,1.0
distilgpt2,57,QM_vs_MQ,Q,M,7.259792804718018,0.0,0.0,1.0
distilgpt2,57,QT_vs_TQ,Q,T,2.1706185340881348,0.0,0.0,1.0
distilgpt2,57,MT_vs_TM,M,T,13.304121017456055,0.0,0.0,1.0
distilgpt2,58,NQ_vs_QN,N,Q,5.5952863693237305,0.0,0.0,1.0000001192092896
distilgpt2,58,NM_vs_MN,N,M,4.33460807800293,0.0,0.0,0.9999999403953552
distilgpt2,58,NT_vs_TN,N,T,10.5972900390625,0.0,0.0,1.0000001192092896
distilgpt2,58,QM_vs_MQ,Q,M,8.502033233642578,0.0,0.0,1.0000001192092896
distilgpt2,58,QT_vs_TQ,Q,T,2.0392043590545654,0.0,0.0,1.0
distilgpt2,58,MT_vs_TM,M,T,8.445252418518066,0.0,0.0,1.0
distilgpt2,59,NQ_vs_QN,N,Q,5.9160475730896,0.0,0.0,0.9999999403953552
distilgpt2,59,NM_vs_MN,N,M,5.01547384262085,0.0,0.0,0.9999998807907104
distilgpt2,59,NT_vs_TN,N,T,11.07377815246582,0.0,0.0,0.9999999403953552
distilgpt2,59,QM_vs_MQ,Q,M,6.011797904968262,0.0,0.0,1.0
distilgpt2,59,QT_vs_TQ,Q,T,3.7135016918182373,0.0,0.0,1.0
distilgpt2,59,MT_vs_TM,M,T,8.288101196289062,0.0,0.0,1.0
distilgpt2,60,NQ_vs_QN,N,Q,6.808309555053711,0.0,0.0,1.0
distilgpt2,60,NM_vs_MN,N,M,7.134436130523682,0.0,0.0,0.9999999403953552
distilgpt2,60,NT_vs_TN,N,T,7.209492206573486,0.0,0.0,1.0
distilgpt2,60,QM_vs_MQ,Q,M,10.737668991088867,0.0,0.0,0.9999997615814209
distilgpt2,60,QT_vs_TQ,Q,T,3.473064661026001,0.0,0.0,0.9999999403953552
distilgpt2,60,MT_vs_TM,M,T,6.773197650909424,0.0,0.0,1.0000001192092896
distilgpt2,61,NQ_vs_QN,N,Q,4.9396071434021,0.0,0.0,1.0
distilgpt2,61,NM_vs_MN,N,M,4.304948329925537,0.0,0.0,1.0
distilgpt2,61,NT_vs_TN,N,T,9.937902450561523,0.0,0.0,0.9999998807907104
distilgpt2,61,QM_vs_MQ,Q,M,9.26422119140625,0.0,0.0,1.000000238418579
distilgpt2,61,QT_vs_TQ,Q,T,2.6265804767608643,0.0,0.0,0.9999999403953552
distilgpt2,61,MT_vs_TM,M,T,8.444619178771973,0.0,0.0,1.000000238418579
distilgpt2,62,NQ_vs_QN,N,Q,5.859457492828369,0.0,0.0,1.0000001192092896
distilgpt2,62,NM_vs_MN,N,M,5.822103023529053,0.0,0.0,0.9999998807907104
distilgpt2,62,NT_vs_TN,N,T,12.708979606628418,0.0,0.0,1.0000001192092896
distilgpt2,62,QM_vs_MQ,Q,M,7.35664701461792,0.0,0.0,1.0
distilgpt2,62,QT_vs_TQ,Q,T,2.244241237640381,0.0,0.0,0.9999998807907104
distilgpt2,62,MT_vs_TM,M,T,11.571558952331543,0.0,0.0,0.9999999403953552
distilgpt2,63,NQ_vs_QN,N,Q,5.2669219970703125,0.0,0.0,1.0
distilgpt2,63,NM_vs_MN,N,M,4.3236799240112305,0.0,0.0,1.0000001192092896
distilgpt2,63,NT_vs_TN,N,T,8.641688346862793,0.0,0.0,1.0
distilgpt2,63,QM_vs_MQ,Q,M,6.803206920623779,0.0,0.0,1.0
distilgpt2,63,QT_vs_TQ,Q,T,3.083503246307373,0.0,0.0,0.9999999403953552
distilgpt2,63,MT_vs_TM,M,T,8.171642303466797,0.0,0.0,1.000000238418579
distilgpt2,64,NQ_vs_QN,N,Q,5.173431396484375,0.0,0.0,0.9999998807907104
distilgpt2,64,NM_vs_MN,N,M,6.52443790435791,0.0,0.0,0.9999999403953552
distilgpt2,64,NT_vs_TN,N,T,12.323325157165527,0.0,0.0,1.0
distilgpt2,64,QM_vs_MQ,Q,M,6.3300909996032715,0.0,0.0,1.0
distilgpt2,64,QT_vs_TQ,Q,T,2.5316944122314453,0.0,0.0,0.9999998807907104
distilgpt2,64,MT_vs_TM,M,T,10.183856010437012,0.0,0.0,1.0
distilgpt2,65,NQ_vs_QN,N,Q,4.8853960037231445,0.0,0.0,0.9999998807907104
distilgpt2,65,NM_vs_MN,N,M,4.372025012969971,0.0,0.0,0.9999999403953552
distilgpt2,65,NT_vs_TN,N,T,9.108559608459473,0.0,0.0,1.0000001192092896
distilgpt2,65,QM_vs_MQ,Q,M,7.118374347686768,0.0,0.0,1.0000001192092896
distilgpt2,65,QT_vs_TQ,Q,T,2.1807022094726562,0.0,0.0,0.9999997615814209
distilgpt2,65,MT_vs_TM,M,T,10.438301086425781,0.0,0.0,0.9999999403953552
distilgpt2,66,NQ_vs_QN,N,Q,7.496565341949463,0.0,0.0,1.0
distilgpt2,66,NM_vs_MN,N,M,5.256213665008545,0.0,0.0,1.0
distilgpt2,66,NT_vs_TN,N,T,11.718419075012207,0.0,0.0,1.0
distilgpt2,66,QM_vs_MQ,Q,M,8.013336181640625,0.0,0.0,1.0
distilgpt2,66,QT_vs_TQ,Q,T,2.7991855144500732,0.0,0.0,0.9999999403953552
distilgpt2,66,MT_vs_TM,M,T,12.95364761352539,0.0,0.0,0.9999998211860657
distilgpt2,67,NQ_vs_QN,N,Q,5.516399383544922,0.0,0.0,1.0
distilgpt2,67,NM_vs_MN,N,M,4.090790748596191,0.0,0.0,0.9999999403953552
distilgpt2,67,NT_vs_TN,N,T,7.376039028167725,0.0,0.0,1.000000238418579
distilgpt2,67,QM_vs_MQ,Q,M,7.448225021362305,0.0,0.0,1.0000001192092896
distilgpt2,67,QT_vs_TQ,Q,T,2.7666404247283936,0.0,0.0,1.0
distilgpt2,67,MT_vs_TM,M,T,8.528841018676758,0.0,0.0,1.0000001192092896
distilgpt2,68,NQ_vs_QN,N,Q,5.8455095291137695,0.0,0.0,0.9999998807907104
distilgpt2,68,NM_vs_MN,N,M,4.4666666984558105,0.0,0.0,1.0
distilgpt2,68,NT_vs_TN,N,T,9.72222900390625,0.0,0.0,1.0000001192092896
distilgpt2,68,QM_vs_MQ,Q,M,7.404479026794434,0.0,0.0,0.9999998807907104
distilgpt2,68,QT_vs_TQ,Q,T,2.696737051010132,0.0,0.0,1.0
distilgpt2,68,MT_vs_TM,M,T,10.433349609375,0.0,0.0,1.0000001192092896
distilgpt2,69,NQ_vs_QN,N,Q,5.305668354034424,0.0,0.0,1.000000238418579
distilgpt2,69,NM_vs_MN,N,M,5.448393821716309,0.0,0.0,0.9999999403953552
distilgpt2,69,NT_vs_TN,N,T,9.605242729187012,0.0,0.0,1.0
distilgpt2,69,QM_vs_MQ,Q,M,7.845553874969482,0.0,0.0,1.0
distilgpt2,69,QT_vs_TQ,Q,T,2.421001434326172,0.0,0.0,0.9999999403953552
distilgpt2,69,MT_vs_TM,M,T,8.871618270874023,0.0,0.0,1.0000001192092896
distilgpt2,70,NQ_vs_QN,N,Q,5.791972637176514,0.0,0.0,1.0000001192092896
distilgpt2,70,NM_vs_MN,N,M,4.80743408203125,0.0,0.0,1.0000001192092896
distilgpt2,70,NT_vs_TN,N,T,9.403160095214844,0.0,0.0,0.9999999403953552
distilgpt2,70,QM_vs_MQ,Q,M,7.375988960266113,0.0,0.0,1.0000001192092896
distilgpt2,70,QT_vs_TQ,Q,T,1.4971131086349487,0.0,0.0,1.0
distilgpt2,70,MT_vs_TM,M,T,6.665741920471191,0.0,0.0,0.9999999403953552
distilgpt2,71,NQ_vs_QN,N,Q,6.26946496963501,0.0,0.0,0.9999999403953552
distilgpt2,71,NM_vs_MN,N,M,4.102893352508545,0.0,0.0,1.0
distilgpt2,71,NT_vs_TN,N,T,10.363724708557129,0.0,0.0,1.0000001192092896
distilgpt2,71,QM_vs_MQ,Q,M,6.987930774688721,0.0,0.0,1.0000001192092896
distilgpt2,71,QT_vs_TQ,Q,T,2.5720741748809814,0.0,0.0,0.9999998211860657
distilgpt2,71,MT_vs_TM,M,T,9.264336585998535,0.0,0.0,0.9999998807907104
distilgpt2,72,NQ_vs_QN,N,Q,5.344983100891113,0.0,0.0,0.9999998807907104
distilgpt2,72,NM_vs_MN,N,M,5.211841106414795,0.0,0.0,1.0
distilgpt2,72,NT_vs_TN,N,T,9.367962837219238,0.0,0.0,1.0000001192092896
distilgpt2,72,QM_vs_MQ,Q,M,7.2510809898376465,0.0,0.0,0.9999998807907104
distilgpt2,72,QT_vs_TQ,Q,T,2.9134252071380615,0.0,0.0,0.9999999403953552
distilgpt2,72,MT_vs_TM,M,T,9.565105438232422,0.0,0.0,1.0000001192092896
distilgpt2,73,NQ_vs_QN,N,Q,7.1691694259643555,0.0,0.0,0.9999998807907104
distilgpt2,73,NM_vs_MN,N,M,3.8540873527526855,0.0,0.0,1.0
distilgpt2,73,NT_vs_TN,N,T,11.222273826599121,0.0,0.0,1.0000001192092896
distilgpt2,73,QM_vs_MQ,Q,M,7.284835338592529,0.0,0.0,0.9999998807907104
distilgpt2,73,QT_vs_TQ,Q,T,2.8387365341186523,0.0,0.0,0.9999998807907104
distilgpt2,73,MT_vs_TM,M,T,10.958647727966309,0.0,0.0,1.0000001192092896
distilgpt2,74,NQ_vs_QN,N,Q,6.279477119445801,0.0,0.0,0.9999998807907104
distilgpt2,74,NM_vs_MN,N,M,4.089913368225098,0.0,0.0,0.9999997615814209
distilgpt2,74,NT_vs_TN,N,T,10.831073760986328,0.0,0.0,0.9999999403953552
distilgpt2,74,QM_vs_MQ,Q,M,7.394178867340088,0.0,0.0,1.0
distilgpt2,74,QT_vs_TQ,Q,T,2.8404040336608887,0.0,0.0,0.9999998807907104
distilgpt2,74,MT_vs_TM,M,T,12.099749565124512,0.0,0.0,1.0
distilgpt2,75,NQ_vs_QN,N,Q,6.104961395263672,0.0,0.0,1.0
distilgpt2,75,NM_vs_MN,N,M,4.909609317779541,0.0,0.0,1.0
distilgpt2,75,NT_vs_TN,N,T,12.765433311462402,0.0,0.0,1.0
distilgpt2,75,QM_vs_MQ,Q,M,7.024691581726074,0.0,0.0,0.9999998807907104
distilgpt2,75,QT_vs_TQ,Q,T,2.5854244232177734,0.0,0.0,0.9999998807907104
distilgpt2,75,MT_vs_TM,M,T,10.8954496383667,0.0,0.0,1.0000001192092896
distilgpt2,76,NQ_vs_QN,N,Q,4.7291059494018555,0.0,0.0,1.0000001192092896
distilgpt2,76,NM_vs_MN,N,M,4.457181930541992,0.0,0.0,0.9999999403953552
distilgpt2,76,NT_vs_TN,N,T,10.482491493225098,0.0,0.0,0.9999999403953552
distilgpt2,76,QM_vs_MQ,Q,M,6.926212310791016,0.0,0.0,1.000000238418579
distilgpt2,76,QT_vs_TQ,Q,T,2.17973256111145,0.0,0.0,1.0000001192092896
distilgpt2,76,MT_vs_TM,M,T,10.416291236877441,0.0,0.0,1.0
distilgpt2,77,NQ_vs_QN,N,Q,5.999358177185059,0.0,0.0,0.9999998807907104
distilgpt2,77,NM_vs_MN,N,M,4.445505619049072,0.0,0.0,0.9999998807907104
distilgpt2,77,NT_vs_TN,N,T,11.983110427856445,0.0,0.0,1.0
distilgpt2,77,QM_vs_MQ,Q,M,8.272127151489258,0.0,0.0,1.000000238418579
distilgpt2,77,QT_vs_TQ,Q,T,3.3469014167785645,0.0,0.0,1.0000001192092896
distilgpt2,77,MT_vs_TM,M,T,8.924684524536133,0.0,0.0,1.0000001192092896
distilgpt2,78,NQ_vs_QN,N,Q,5.447227954864502,0.0,0.0,1.0
distilgpt2,78,NM_vs_MN,N,M,4.922861099243164,0.0,0.0,1.0000001192092896
distilgpt2,78,NT_vs_TN,N,T,10.731648445129395,0.0,0.0,1.0000001192092896
distilgpt2,78,QM_vs_MQ,Q,M,8.885224342346191,0.0,0.0,1.0
distilgpt2,78,QT_vs_TQ,Q,T,2.4214603900909424,0.0,0.0,1.0
distilgpt2,78,MT_vs_TM,M,T,8.62375545501709,0.0,0.0,1.0000001192092896
distilgpt2,79,NQ_vs_QN,N,Q,7.773122310638428,0.0,0.0,0.9999999403953552
distilgpt2,79,NM_vs_MN,N,M,5.484163284301758,0.0,0.0,1.0
distilgpt2,79,NT_vs_TN,N,T,10.14106559753418,0.0,0.0,0.9999998807907104
distilgpt2,79,QM_vs_MQ,Q,M,7.893764495849609,0.0,0.0,0.9999999403953552
distilgpt2,79,QT_vs_TQ,Q,T,3.642282009124756,0.0,0.0,0.9999998211860657
distilgpt2,79,MT_vs_TM,M,T,9.74271297454834,0.0,0.0,1.0
distilgpt2,80,NQ_vs_QN,N,Q,6.174458026885986,0.0,0.0,0.9999998807907104
distilgpt2,80,NM_vs_MN,N,M,3.9862842559814453,0.0,0.0,1.000000238418579
distilgpt2,80,NT_vs_TN,N,T,11.068971633911133,0.0,0.0,1.0
distilgpt2,80,QM_vs_MQ,Q,M,7.242331504821777,0.0,0.0,1.0
distilgpt2,80,QT_vs_TQ,Q,T,1.7881200313568115,0.0,0.0,0.9999999403953552
distilgpt2,80,MT_vs_TM,M,T,9.786601066589355,0.0,0.0,0.9999999403953552
distilgpt2,81,NQ_vs_QN,N,Q,5.661378860473633,0.0,0.0,1.0
distilgpt2,81,NM_vs_MN,N,M,5.6862897872924805,0.0,0.0,1.0
distilgpt2,81,NT_vs_TN,N,T,12.270502090454102,0.0,0.0,0.9999998211860657
distilgpt2,81,QM_vs_MQ,Q,M,7.434933185577393,0.0,0.0,0.9999998807907104
distilgpt2,81,QT_vs_TQ,Q,T,2.6112728118896484,0.0,0.0,0.9999998807907104
distilgpt2,81,MT_vs_TM,M,T,10.512479782104492,0.0,0.0,1.000000238418579
distilgpt2,82,NQ_vs_QN,N,Q,6.437794208526611,0.0,0.0,1.0
distilgpt2,82,NM_vs_MN,N,M,4.089799404144287,0.0,0.0,1.0
distilgpt2,82,NT_vs_TN,N,T,9.383644104003906,0.0,0.0,1.0
distilgpt2,82,QM_vs_MQ,Q,M,8.512033462524414,0.0,0.0,1.0
distilgpt2,82,QT_vs_TQ,Q,T,2.529582977294922,0.0,0.0,1.0
distilgpt2,82,MT_vs_TM,M,T,12.071152687072754,0.0,0.0,1.0000001192092896
distilgpt2,83,NQ_vs_QN,N,Q,5.152501106262207,0.0,0.0,1.0
distilgpt2,83,NM_vs_MN,N,M,3.9719247817993164,0.0,0.0,0.9999999403953552
distilgpt2,83,NT_vs_TN,N,T,14.800965309143066,0.0,0.0,1.0
distilgpt2,83,QM_vs_MQ,Q,M,10.060937881469727,0.0,0.0,1.0
distilgpt2,83,QT_vs_TQ,Q,T,2.856588125228882,0.0,0.0,1.0
distilgpt2,83,MT_vs_TM,M,T,12.438054084777832,0.0,0.0,1.0
distilgpt2,84,NQ_vs_QN,N,Q,5.589386940002441,0.0,0.0,1.0000001192092896
distilgpt2,84,NM_vs_MN,N,M,4.7353515625,0.0,0.0,0.9999998807907104
distilgpt2,84,NT_vs_TN,N,T,12.422237396240234,0.0,0.0,1.0
distilgpt2,84,QM_vs_MQ,Q,M,6.82993745803833,0.0,0.0,0.9999998807907104
distilgpt2,84,QT_vs_TQ,Q,T,1.4501490592956543,0.0,0.0,1.0000001192092896
distilgpt2,84,MT_vs_TM,M,T,12.091318130493164,0.0,0.0,0.9999999403953552
distilgpt2,85,NQ_vs_QN,N,Q,5.720344066619873,0.0,0.0,0.9999998807907104
distilgpt2,85,NM_vs_MN,N,M,5.18550443649292,0.0,0.0,0.9999999403953552
distilgpt2,85,NT_vs_TN,N,T,9.454512596130371,0.0,0.0,1.0000001192092896
distilgpt2,85,QM_vs_MQ,Q,M,8.313187599182129,0.0,0.0,0.9999999403953552
distilgpt2,85,QT_vs_TQ,Q,T,2.026535987854004,0.0,0.0,1.0
distilgpt2,85,MT_vs_TM,M,T,7.79583215713501,0.0,0.0,1.0000001192092896
distilgpt2,86,NQ_vs_QN,N,Q,6.467264652252197,0.0,0.0,0.9999999403953552
distilgpt2,86,NM_vs_MN,N,M,4.8381452560424805,0.0,0.0,0.9999999403953552
distilgpt2,86,NT_vs_TN,N,T,11.419721603393555,0.0,0.0,1.0
distilgpt2,86,QM_vs_MQ,Q,M,7.589013576507568,0.0,0.0,1.0
distilgpt2,86,QT_vs_TQ,Q,T,3.3856043815612793,0.0,0.0,0.9999999403953552
distilgpt2,86,MT_vs_TM,M,T,11.971348762512207,0.0,0.0,1.0
distilgpt2,87,NQ_vs_QN,N,Q,5.807253837585449,0.0,0.0,0.9999999403953552
distilgpt2,87,NM_vs_MN,N,M,4.308136463165283,0.0,0.0,1.0000001192092896
distilgpt2,87,NT_vs_TN,N,T,7.792760372161865,0.0,0.0,1.0000001192092896
distilgpt2,87,QM_vs_MQ,Q,M,8.783820152282715,0.0,0.0,0.9999999403953552
distilgpt2,87,QT_vs_TQ,Q,T,2.7404160499572754,0.0,0.0,0.9999998807907104
distilgpt2,87,MT_vs_TM,M,T,10.041982650756836,0.0,0.0,1.0
distilgpt2,88,NQ_vs_QN,N,Q,5.5634660720825195,0.0,0.0,1.0
distilgpt2,88,NM_vs_MN,N,M,5.486961364746094,0.0,0.0,1.0000001192092896
distilgpt2,88,NT_vs_TN,N,T,10.908936500549316,0.0,0.0,0.9999999403953552
distilgpt2,88,QM_vs_MQ,Q,M,6.33020544052124,0.0,0.0,1.0
distilgpt2,88,QT_vs_TQ,Q,T,3.2830586433410645,0.0,0.0,1.0000001192092896
distilgpt2,88,MT_vs_TM,M,T,9.905330657958984,0.0,0.0,0.9999999403953552
distilgpt2,89,NQ_vs_QN,N,Q,6.075709342956543,0.0,0.0,1.0
distilgpt2,89,NM_vs_MN,N,M,5.68742036819458,0.0,0.0,1.0000001192092896
distilgpt2,89,NT_vs_TN,N,T,12.861390113830566,0.0,0.0,1.0
distilgpt2,89,QM_vs_MQ,Q,M,8.17457389831543,0.0,0.0,1.0
distilgpt2,89,QT_vs_TQ,Q,T,3.0321686267852783,0.0,0.0,0.9999999403953552
distilgpt2,89,MT_vs_TM,M,T,11.014579772949219,0.0,0.0,1.000000238418579
distilgpt2,90,NQ_vs_QN,N,Q,5.474045276641846,0.0,0.0,1.0
distilgpt2,90,NM_vs_MN,N,M,5.060697078704834,0.0,0.0,0.9999997615814209
distilgpt2,90,NT_vs_TN,N,T,8.594318389892578,0.0,0.0,1.0
distilgpt2,90,QM_vs_MQ,Q,M,7.424991607666016,0.0,0.0,1.0
distilgpt2,90,QT_vs_TQ,Q,T,2.2302772998809814,0.0,0.0,1.0000001192092896
distilgpt2,90,MT_vs_TM,M,T,8.572972297668457,0.0,0.0,1.0000001192092896
distilgpt2,91,NQ_vs_QN,N,Q,5.354528427124023,0.0,0.0,0.9999998807907104
distilgpt2,91,NM_vs_MN,N,M,4.0583815574646,0.0,0.0,1.000000238418579
distilgpt2,91,NT_vs_TN,N,T,9.163769721984863,0.0,0.0,0.9999999403953552
distilgpt2,91,QM_vs_MQ,Q,M,7.512195110321045,0.0,0.0,1.0
distilgpt2,91,QT_vs_TQ,Q,T,2.4130938053131104,0.0,0.0,1.0
distilgpt2,91,MT_vs_TM,M,T,8.537737846374512,0.0,0.0,1.0
distilgpt2,92,NQ_vs_QN,N,Q,5.190428733825684,0.0,0.0,1.0
distilgpt2,92,NM_vs_MN,N,M,4.166036605834961,0.0,0.0,1.0000001192092896
distilgpt2,92,NT_vs_TN,N,T,8.5559663772583,0.0,0.0,1.0000001192092896
distilgpt2,92,QM_vs_MQ,Q,M,10.450112342834473,0.0,0.0,1.0000001192092896
distilgpt2,92,QT_vs_TQ,Q,T,3.324464797973633,0.0,0.0,1.0
distilgpt2,92,MT_vs_TM,M,T,9.389187812805176,0.0,0.0,1.000000238418579
distilgpt2,93,NQ_vs_QN,N,Q,6.734538555145264,0.0,0.0,1.0
distilgpt2,93,NM_vs_MN,N,M,4.616635799407959,0.0,0.0,1.0
distilgpt2,93,NT_vs_TN,N,T,10.090991973876953,0.0,0.0,1.000000238418579
distilgpt2,93,QM_vs_MQ,Q,M,7.399377346038818,0.0,0.0,1.0000001192092896
distilgpt2,93,QT_vs_TQ,Q,T,3.296052932739258,0.0,0.0,1.0000001192092896
distilgpt2,93,MT_vs_TM,M,T,10.130701065063477,0.0,0.0,0.9999997615814209
distilgpt2,94,NQ_vs_QN,N,Q,5.706443786621094,0.0,0.0,1.0
distilgpt2,94,NM_vs_MN,N,M,4.302048683166504,0.0,0.0,0.9999999403953552
distilgpt2,94,NT_vs_TN,N,T,13.268420219421387,0.0,0.0,1.0000001192092896
distilgpt2,94,QM_vs_MQ,Q,M,7.353499889373779,0.0,0.0,0.9999999403953552
distilgpt2,94,QT_vs_TQ,Q,T,2.7057347297668457,0.0,0.0,1.0000001192092896
distilgpt2,94,MT_vs_TM,M,T,9.1600980758667,0.0,0.0,1.0
distilgpt2,95,NQ_vs_QN,N,Q,6.28384256362915,0.0,0.0,0.9999998807907104
distilgpt2,95,NM_vs_MN,N,M,6.659874439239502,0.0,0.0,1.0000001192092896
distilgpt2,95,NT_vs_TN,N,T,9.904719352722168,0.0,0.0,1.0
distilgpt2,95,QM_vs_MQ,Q,M,6.9286088943481445,0.0,0.0,0.9999998211860657
distilgpt2,95,QT_vs_TQ,Q,T,2.464588165283203,0.0,0.0,1.0000001192092896
distilgpt2,95,MT_vs_TM,M,T,8.099471092224121,0.0,0.0,0.9999998211860657
distilgpt2,96,NQ_vs_QN,N,Q,6.162369251251221,0.0,0.0,1.0
distilgpt2,96,NM_vs_MN,N,M,5.466283321380615,0.0,0.0,1.0
distilgpt2,96,NT_vs_TN,N,T,13.090028762817383,0.0,0.0,1.0000001192092896
distilgpt2,96,QM_vs_MQ,Q,M,10.766871452331543,0.0,0.0,1.0
distilgpt2,96,QT_vs_TQ,Q,T,2.8236093521118164,0.0,0.0,1.0000001192092896
distilgpt2,96,MT_vs_TM,M,T,9.827835083007812,0.0,0.0,0.9999999403953552
distilgpt2,97,NQ_vs_QN,N,Q,6.9451904296875,0.0,0.0,1.0
distilgpt2,97,NM_vs_MN,N,M,5.350457668304443,0.0,0.0,1.0
distilgpt2,97,NT_vs_TN,N,T,10.533406257629395,0.0,0.0,0.9999997615814209
distilgpt2,97,QM_vs_MQ,Q,M,7.796489238739014,0.0,0.0,1.0000001192092896
distilgpt2,97,QT_vs_TQ,Q,T,3.2321135997772217,0.0,0.0,0.9999998807907104
distilgpt2,97,MT_vs_TM,M,T,11.705626487731934,0.0,0.0,0.9999997615814209
distilgpt2,98,NQ_vs_QN,N,Q,5.923803329467773,0.0,0.0,1.0
distilgpt2,98,NM_vs_MN,N,M,5.637134075164795,0.0,0.0,0.9999998807907104
distilgpt2,98,NT_vs_TN,N,T,7.350852966308594,0.0,0.0,1.0
distilgpt2,98,QM_vs_MQ,Q,M,7.536614418029785,0.0,0.0,1.0
distilgpt2,98,QT_vs_TQ,Q,T,2.4920248985290527,0.0,0.0,0.9999999403953552
distilgpt2,98,MT_vs_TM,M,T,6.925492763519287,0.0,0.0,1.0
distilgpt2,99,NQ_vs_QN,N,Q,5.376440525054932,0.0,0.0,0.9999998807907104
distilgpt2,99,NM_vs_MN,N,M,4.698927879333496,0.0,0.0,0.9999998211860657
distilgpt2,99,NT_vs_TN,N,T,14.45626163482666,0.0,0.0,0.9999998807907104
distilgpt2,99,QM_vs_MQ,Q,M,6.823984622955322,0.0,0.0,1.0
distilgpt2,99,QT_vs_TQ,Q,T,3.0563225746154785,0.0,0.0,1.0
distilgpt2,99,MT_vs_TM,M,T,11.598942756652832,0.0,0.0,1.0000001192092896
