model,template_id,pair,a,b,comm_norm,antisym_error,relative_antisym_error,cos_comm_ab_neg_comm_ba
gpt2,52,QM_vs_MQ,Q,M,12.811223030090332,0.0,0.0,1.0
gpt2,52,QT_vs_TQ,Q,T,3.6510565280914307,0.0,0.0,1.0
gpt2,52,MT_vs_TM,M,T,14.08597469329834,0.0,0.0,1.0000001192092896
gpt2,53,NQ_vs_QN,N,Q,11.735971450805664,0.0,0.0,0.9999999403953552
gpt2,53,NM_vs_MN,N,M,14.235860824584961,0.0,0.0,1.0
gpt2,53,NT_vs_TN,N,T,23.756877899169922,0.0,0.0,0.9999998807907104
gpt2,53,QM_vs_MQ,Q,M,16.580659866333008,0.0,0.0,1.0000001192092896
gpt2,53,QT_vs_TQ,Q,T,3.052168369293213,0.0,0.0,1.0
gpt2,53,MT_vs_TM,M,T,9.270998001098633,0.0,0.0,0.9999998211860657
gpt2,54,NQ_vs_QN,N,Q,11.270243644714355,0.0,0.0,1.0
gpt2,54,NM_vs_MN,N,M,13.149642944335938,0.0,0.0,1.0
gpt2,54,NT_vs_TN,N,T,24.652034759521484,0.0,0.0,1.0
gpt2,54,QM_vs_MQ,Q,M,12.676968574523926,0.0,0.0,0.9999998807907104
gpt2,54,QT_vs_TQ,Q,T,5.082639217376709,0.0,0.0,1.000000238418579
gpt2,54,MT_vs_TM,M,T,11.57140064239502,0.0,0.0,0.9999999403953552
gpt2,55,NQ_vs_QN,N,Q,10.366720199584961,0.0,0.0,1.0
gpt2,55,NM_vs_MN,N,M,11.330628395080566,0.0,0.0,1.0000001192092896
gpt2,55,NT_vs_TN,N,T,20.915739059448242,0.0,0.0,0.9999999403953552
gpt2,55,QM_vs_MQ,Q,M,10.452775001525879,0.0,0.0,1.0
gpt2,55,QT_vs_TQ,Q,T,3.0888705253601074,0.0,0.0,0.9999999403953552
gpt2,55,MT_vs_TM,M,T,9.085168838500977,0.0,0.0,1.0000001192092896
gpt2,56,NQ_vs_QN,N,Q,11.059898376464844,0.0,0.0,0.9999998211860657
gpt2,56,NM_vs_MN,N,M,11.094356536865234,0.0,0.0,0.9999998807907104
gpt2,56,NT_vs_TN,N,T,23.072742462158203,0.0,0.0,0.9999998807907104
gpt2,56,QM_vs_MQ,Q,M,9.798290252685547,0.0,0.0,0.9999999403953552
gpt2,56,QT_vs_TQ,Q,T,3.2259531021118164,0.0,0.0,1.0
gpt2,56,MT_vs_TM,M,T,9.643865585327148,0.0,0.0,0.9999998807907104
gpt2,57,NQ_vs_QN,N,Q,12.10598373413086,0.0,0.0,0.9999998807907104
gpt2,57,NM_vs_MN,N,M,13.453093528747559,0.0,0.0,1.0
gpt2,57,NT_vs_TN,N,T,24.819435119628906,0.0,0.0,1.0000001192092896
gpt2,57,QM_vs_MQ,Q,M,14.09638786315918,0.0,0.0,1.0
gpt2,57,QT_vs_TQ,Q,T,3.804774284362793,0.0,0.0,1.0
gpt2,57,MT_vs_TM,M,T,14.276437759399414,0.0,0.0,1.0000001192092896
gpt2,58,NQ_vs_QN,N,Q,10.97504997253418,0.0,0.0,1.0
gpt2,58,NM_vs_MN,N,M,9.728303909301758,0.0,0.0,1.0
gpt2,58,NT_vs_TN,N,T,23.38083839416504,0.0,0.0,1.0000001192092896
gpt2,58,QM_vs_MQ,Q,M,10.767300605773926,0.0,0.0,1.0
gpt2,58,QT_vs_TQ,Q,T,4.821564674377441,0.0,0.0,1.0000001192092896
gpt2,58,MT_vs_TM,M,T,13.359668731689453,0.0,0.0,1.0
gpt2,59,NQ_vs_QN,N,Q,13.686508178710938,0.0,0.0,1.0
gpt2,59,NM_vs_MN,N,M,13.434286117553711,0.0,0.0,1.0
gpt2,59,NT_vs_TN,N,T,22.10849380493164,0.0,0.0,0.9999999403953552
gpt2,59,QM_vs_MQ,Q,M,14.006568908691406,0.0,0.0,0.9999998807907104
gpt2,59,QT_vs_TQ,Q,T,4.154323577880859,0.0,0.0,1.0000001192092896
gpt2,59,MT_vs_TM,M,T,9.020079612731934,0.0,0.0,1.000000238418579
gpt2,60,NQ_vs_QN,N,Q,10.939475059509277,0.0,0.0,1.0
gpt2,60,NM_vs_MN,N,M,10.61268138885498,0.0,0.0,1.0
gpt2,60,NT_vs_TN,N,T,24.591291427612305,0.0,0.0,1.0000001192092896
gpt2,60,QM_vs_MQ,Q,M,10.553078651428223,0.0,0.0,0.9999998807907104
gpt2,60,QT_vs_TQ,Q,T,4.111920356750488,0.0,0.0,0.9999999403953552
gpt2,60,MT_vs_TM,M,T,10.154444694519043,0.0,0.0,0.9999999403953552
gpt2,61,NQ_vs_QN,N,Q,11.047228813171387,0.0,0.0,0.9999998807907104
gpt2,61,NM_vs_MN,N,M,11.999968528747559,0.0,0.0,1.0000001192092896
gpt2,61,NT_vs_TN,N,T,25.834182739257812,0.0,0.0,1.0000001192092896
gpt2,61,QM_vs_MQ,Q,M,11.068220138549805,0.0,0.0,0.9999997615814209
gpt2,61,QT_vs_TQ,Q,T,4.715916633605957,0.0,0.0,0.9999998211860657
gpt2,61,MT_vs_TM,M,T,14.169363021850586,0.0,0.0,0.9999997615814209
gpt2,62,NQ_vs_QN,N,Q,12.025887489318848,0.0,0.0,1.0
gpt2,62,NM_vs_MN,N,M,17.645679473876953,0.0,0.0,0.9999999403953552
gpt2,62,NT_vs_TN,N,T,25.877267837524414,0.0,0.0,1.000000238418579
gpt2,62,QM_vs_MQ,Q,M,12.670951843261719,0.0,0.0,0.9999999403953552
gpt2,62,QT_vs_TQ,Q,T,3.3512978553771973,0.0,0.0,1.0
gpt2,62,MT_vs_TM,M,T,10.572481155395508,0.0,0.0,1.0000001192092896
gpt2,63,NQ_vs_QN,N,Q,13.935507774353027,0.0,0.0,1.0000001192092896
gpt2,63,NM_vs_MN,N,M,9.2705078125,0.0,0.0,1.0000001192092896
gpt2,63,NT_vs_TN,N,T,23.296045303344727,0.0,0.0,0.9999998807907104
gpt2,63,QM_vs_MQ,Q,M,11.46975040435791,0.0,0.0,1.0
gpt2,63,QT_vs_TQ,Q,T,4.061047554016113,0.0,0.0,1.0
gpt2,63,MT_vs_TM,M,T,14.379237174987793,0.0,0.0,1.0
gpt2,64,NQ_vs_QN,N,Q,10.517265319824219,0.0,0.0,1.0
gpt2,64,NM_vs_MN,N,M,11.436766624450684,0.0,0.0,1.0
gpt2,64,NT_vs_TN,N,T,22.91705322265625,0.0,0.0,0.9999999403953552
gpt2,64,QM_vs_MQ,Q,M,14.653833389282227,0.0,0.0,1.0
gpt2,64,QT_vs_TQ,Q,T,3.760789632797241,0.0,0.0,1.0
gpt2,64,MT_vs_TM,M,T,9.973151206970215,0.0,0.0,0.9999998807907104
gpt2,65,NQ_vs_QN,N,Q,11.189266204833984,0.0,0.0,1.0
gpt2,65,NM_vs_MN,N,M,11.473838806152344,0.0,0.0,1.000000238418579
gpt2,65,NT_vs_TN,N,T,27.554929733276367,0.0,0.0,0.9999998807907104
gpt2,65,QM_vs_MQ,Q,M,9.789651870727539,0.0,0.0,1.0000001192092896
gpt2,65,QT_vs_TQ,Q,T,4.9783453941345215,0.0,0.0,1.0000001192092896
gpt2,65,MT_vs_TM,M,T,13.494256973266602,0.0,0.0,0.9999999403953552
gpt2,66,NQ_vs_QN,N,Q,15.316840171813965,0.0,0.0,0.9999998807907104
gpt2,66,NM_vs_MN,N,M,19.27375030517578,0.0,0.0,0.9999997615814209
gpt2,66,NT_vs_TN,N,T,22.548744201660156,0.0,0.0,0.9999999403953552
gpt2,66,QM_vs_MQ,Q,M,17.605587005615234,0.0,0.0,1.0
gpt2,66,QT_vs_TQ,Q,T,3.2564284801483154,0.0,0.0,1.0
gpt2,66,MT_vs_TM,M,T,11.826048851013184,0.0,0.0,1.0
gpt2,67,NQ_vs_QN,N,Q,11.418039321899414,0.0,0.0,0.9999998807907104
gpt2,67,NM_vs_MN,N,M,10.471110343933105,0.0,0.0,0.9999999403953552
gpt2,67,NT_vs_TN,N,T,23.054866790771484,0.0,0.0,1.0
gpt2,67,QM_vs_MQ,Q,M,12.505874633789062,0.0,0.0,1.0000001192092896
gpt2,67,QT_vs_TQ,Q,T,4.8625264167785645,0.0,0.0,1.0000001192092896
gpt2,67,MT_vs_TM,M,T,9.642888069152832,0.0,0.0,0.9999997615814209
gpt2,68,NQ_vs_QN,N,Q,12.632888793945312,0.0,0.0,0.9999999403953552
gpt2,68,NM_vs_MN,N,M,12.886886596679688,0.0,0.0,0.9999999403953552
gpt2,68,NT_vs_TN,N,T,25.673274993896484,0.0,0.0,0.9999998211860657
gpt2,68,QM_vs_MQ,Q,M,15.681326866149902,0.0,0.0,1.0
gpt2,68,QT_vs_TQ,Q,T,3.5359976291656494,0.0,0.0,0.9999998807907104
gpt2,68,MT_vs_TM,M,T,11.420388221740723,0.0,0.0,1.0
gpt2,69,NQ_vs_QN,N,Q,9.492387771606445,0.0,0.0,1.0
gpt2,69,NM_vs_MN,N,M,10.210325241088867,0.0,0.0,1.0000001192092896
gpt2,69,NT_vs_TN,N,T,23.310054779052734,0.0,0.0,1.0
gpt2,69,QM_vs_MQ,Q,M,11.471782684326172,0.0,0.0,1.0000001192092896
gpt2,69,QT_vs_TQ,Q,T,2.7742743492126465,0.0,0.0,1.0
gpt2,69,MT_vs_TM,M,T,9.626235008239746,0.0,0.0,0.9999998807907104
gpt2,70,NQ_vs_QN,N,Q,9.79280948638916,0.0,0.0,0.9999999403953552
gpt2,70,NM_vs_MN,N,M,10.53204345703125,0.0,0.0,1.0
gpt2,70,NT_vs_TN,N,T,30.294633865356445,0.0,0.0,0.9999999403953552
gpt2,70,QM_vs_MQ,Q,M,10.882926940917969,0.0,0.0,1.0
gpt2,70,QT_vs_TQ,Q,T,4.822797775268555,0.0,0.0,1.000000238418579
gpt2,70,MT_vs_TM,M,T,12.596588134765625,0.0,0.0,0.9999998807907104
gpt2,71,NQ_vs_QN,N,Q,10.540241241455078,0.0,0.0,1.0000001192092896
gpt2,71,NM_vs_MN,N,M,7.9433207511901855,0.0,0.0,1.0000001192092896
gpt2,71,NT_vs_TN,N,T,17.8280086517334,0.0,0.0,1.0
gpt2,71,QM_vs_MQ,Q,M,9.505147933959961,0.0,0.0,1.0000001192092896
gpt2,71,QT_vs_TQ,Q,T,3.4656636714935303,0.0,0.0,0.9999999403953552
gpt2,71,MT_vs_TM,M,T,9.245530128479004,0.0,0.0,0.9999999403953552
gpt2,72,NQ_vs_QN,N,Q,10.249499320983887,0.0,0.0,0.9999998807907104
gpt2,72,NM_vs_MN,N,M,11.551936149597168,0.0,0.0,1.0
gpt2,72,NT_vs_TN,N,T,22.57665252685547,0.0,0.0,0.9999999403953552
gpt2,72,QM_vs_MQ,Q,M,10.44656753540039,0.0,0.0,1.0
gpt2,72,QT_vs_TQ,Q,T,4.005555629730225,0.0,0.0,1.0
gpt2,72,MT_vs_TM,M,T,9.542807579040527,0.0,0.0,0.9999998807907104
gpt2,73,NQ_vs_QN,N,Q,16.49400520324707,0.0,0.0,0.9999999403953552
gpt2,73,NM_vs_MN,N,M,17.611312866210938,0.0,0.0,0.9999999403953552
gpt2,73,NT_vs_TN,N,T,22.866941452026367,0.0,0.0,1.0
gpt2,73,QM_vs_MQ,Q,M,20.20603370666504,0.0,0.0,1.0
gpt2,73,QT_vs_TQ,Q,T,2.8233368396759033,0.0,0.0,1.0
gpt2,73,MT_vs_TM,M,T,10.778205871582031,0.0,0.0,1.0
gpt2,74,NQ_vs_QN,N,Q,12.215479850769043,0.0,0.0,1.0
gpt2,74,NM_vs_MN,N,M,12.702142715454102,0.0,0.0,0.9999999403953552
gpt2,74,NT_vs_TN,N,T,29.263004302978516,0.0,0.0,1.000000238418579
gpt2,74,QM_vs_MQ,Q,M,16.316791534423828,0.0,0.0,0.9999998807907104
gpt2,74,QT_vs_TQ,Q,T,4.7112202644348145,0.0,0.0,1.0000003576278687
gpt2,74,MT_vs_TM,M,T,17.53919792175293,0.0,0.0,1.0000001192092896
gpt2,75,NQ_vs_QN,N,Q,12.253939628601074,0.0,0.0,1.0
gpt2,75,NM_vs_MN,N,M,13.460906982421875,0.0,0.0,0.9999999403953552
gpt2,75,NT_vs_TN,N,T,20.440662384033203,0.0,0.0,0.9999999403953552
gpt2,75,QM_vs_MQ,Q,M,12.555694580078125,0.0,0.0,1.0
gpt2,75,QT_vs_TQ,Q,T,3.4821698665618896,0.0,0.0,0.9999999403953552
gpt2,75,MT_vs_TM,M,T,8.898527145385742,0.0,0.0,1.0
gpt2,76,NQ_vs_QN,N,Q,10.196578025817871,0.0,0.0,1.000000238418579
gpt2,76,NM_vs_MN,N,M,10.405418395996094,0.0,0.0,1.0000001192092896
gpt2,76,NT_vs_TN,N,T,23.067089080810547,0.0,0.0,1.0000001192092896
gpt2,76,QM_vs_MQ,Q,M,9.20197868347168,0.0,0.0,0.9999998807907104
gpt2,76,QT_vs_TQ,Q,T,5.317399501800537,0.0,0.0,1.0
gpt2,76,MT_vs_TM,M,T,12.522255897521973,0.0,0.0,0.9999998211860657
gpt2,77,NQ_vs_QN,N,Q,11.454948425292969,0.0,0.0,1.0
gpt2,77,NM_vs_MN,N,M,14.759862899780273,0.0,0.0,1.0
gpt2,77,NT_vs_TN,N,T,28.56321144104004,0.0,0.0,0.9999998211860657
gpt2,77,QM_vs_MQ,Q,M,15.710031509399414,0.0,0.0,1.0000001192092896
gpt2,77,QT_vs_TQ,Q,T,3.718761682510376,0.0,0.0,1.000000238418579
gpt2,77,MT_vs_TM,M,T,9.656307220458984,0.0,0.0,1.0000001192092896
gpt2,78,NQ_vs_QN,N,Q,10.320741653442383,0.0,0.0,1.0000001192092896
gpt2,78,NM_vs_MN,N,M,13.312356948852539,0.0,0.0,1.0
gpt2,78,NT_vs_TN,N,T,25.304397583007812,0.0,0.0,0.9999999403953552
gpt2,78,QM_vs_MQ,Q,M,12.236027717590332,0.0,0.0,1.0000001192092896
gpt2,78,QT_vs_TQ,Q,T,4.167558193206787,0.0,0.0,1.0000001192092896
gpt2,78,MT_vs_TM,M,T,9.111774444580078,0.0,0.0,0.9999999403953552
gpt2,79,NQ_vs_QN,N,Q,12.0060396194458,0.0,0.0,1.0
gpt2,79,NM_vs_MN,N,M,16.511377334594727,0.0,0.0,0.9999998807907104
gpt2,79,NT_vs_TN,N,T,24.340599060058594,0.0,0.0,0.9999998211860657
gpt2,79,QM_vs_MQ,Q,M,15.01722240447998,0.0,0.0,1.0
gpt2,79,QT_vs_TQ,Q,T,2.9937920570373535,0.0,0.0,1.0
gpt2,79,MT_vs_TM,M,T,9.334789276123047,0.0,0.0,1.0000001192092896
gpt2,80,NQ_vs_QN,N,Q,12.83450698852539,0.0,0.0,1.0
gpt2,80,NM_vs_MN,N,M,12.04672908782959,0.0,0.0,1.0000001192092896
gpt2,80,NT_vs_TN,N,T,31.2119140625,0.0,0.0,0.9999999403953552
gpt2,80,QM_vs_MQ,Q,M,15.158159255981445,0.0,0.0,1.0000001192092896
gpt2,80,QT_vs_TQ,Q,T,4.158684730529785,0.0,0.0,0.9999998211860657
gpt2,80,MT_vs_TM,M,T,15.25639533996582,0.0,0.0,0.9999998211860657
gpt2,81,NQ_vs_QN,N,Q,11.50564956665039,0.0,0.0,1.000000238418579
gpt2,81,NM_vs_MN,N,M,16.963388442993164,0.0,0.0,1.0
gpt2,81,NT_vs_TN,N,T,29.226367950439453,0.0,0.0,1.0000001192092896
gpt2,81,QM_vs_MQ,Q,M,12.28843879699707,0.0,0.0,1.0000001192092896
gpt2,81,QT_vs_TQ,Q,T,4.092239856719971,0.0,0.0,0.9999998211860657
gpt2,81,MT_vs_TM,M,T,11.07280158996582,0.0,0.0,1.000000238418579
gpt2,82,NQ_vs_QN,N,Q,11.843977928161621,0.0,0.0,0.9999999403953552
gpt2,82,NM_vs_MN,N,M,12.187644004821777,0.0,0.0,0.9999998807907104
gpt2,82,NT_vs_TN,N,T,26.244749069213867,0.0,0.0,1.0000001192092896
gpt2,82,QM_vs_MQ,Q,M,14.211565017700195,0.0,0.0,1.0000001192092896
gpt2,82,QT_vs_TQ,Q,T,3.6003782749176025,0.0,0.0,1.0000001192092896
gpt2,82,MT_vs_TM,M,T,17.24074363708496,0.0,0.0,1.0000001192092896
gpt2,83,NQ_vs_QN,N,Q,11.37112808227539,0.0,0.0,1.0000001192092896
gpt2,83,NM_vs_MN,N,M,17.009389877319336,0.0,0.0,1.0000001192092896
gpt2,83,NT_vs_TN,N,T,24.439489364624023,0.0,0.0,1.000000238418579
gpt2,83,QM_vs_MQ,Q,M,17.837186813354492,0.0,0.0,0.9999998807907104
gpt2,83,QT_vs_TQ,Q,T,7.00149393081665,0.0,0.0,1.0000001192092896
gpt2,83,MT_vs_TM,M,T,11.534135818481445,0.0,0.0,1.0
gpt2,84,NQ_vs_QN,N,Q,9.498968124389648,0.0,0.0,1.0
gpt2,84,NM_vs_MN,N,M,13.063138961791992,0.0,0.0,0.9999998807907104
gpt2,84,NT_vs_TN,N,T,25.148279190063477,0.0,0.0,1.0000001192092896
gpt2,84,QM_vs_MQ,Q,M,13.723735809326172,0.0,0.0,0.9999998807907104
gpt2,84,QT_vs_TQ,Q,T,2.873828172683716,0.0,0.0,1.0
gpt2,84,MT_vs_TM,M,T,11.025607109069824,0.0,0.0,1.0
gpt2,85,NQ_vs_QN,N,Q,10.02886962890625,0.0,0.0,1.000000238418579
gpt2,85,NM_vs_MN,N,M,10.879711151123047,0.0,0.0,1.0
gpt2,85,NT_vs_TN,N,T,25.54483985900879,0.0,0.0,1.0
gpt2,85,QM_vs_MQ,Q,M,11.252348899841309,0.0,0.0,1.0
gpt2,85,QT_vs_TQ,Q,T,3.799114465713501,0.0,0.0,1.0000001192092896
gpt2,85,MT_vs_TM,M,T,12.326786041259766,0.0,0.0,0.9999999403953552
gpt2,86,NQ_vs_QN,N,Q,11.508671760559082,0.0,0.0,1.0
gpt2,86,NM_vs_MN,N,M,15.325488090515137,0.0,0.0,0.9999998211860657
gpt2,86,NT_vs_TN,N,T,24.45562171936035,0.0,0.0,0.9999998807907104
gpt2,86,QM_vs_MQ,Q,M,15.76382064819336,0.0,0.0,1.0
gpt2,86,QT_vs_TQ,Q,T,3.9566121101379395,0.0,0.0,0.9999998807907104
gpt2,86,MT_vs_TM,M,T,9.07229232788086,0.0,0.0,1.0000001192092896
gpt2,87,NQ_vs_QN,N,Q,10.594249725341797,0.0,0.0,1.0
gpt2,87,NM_vs_MN,N,M,9.843219757080078,0.0,0.0,1.0
gpt2,87,NT_vs_TN,N,T,26.60093116760254,0.0,0.0,0.9999999403953552
gpt2,87,QM_vs_MQ,Q,M,9.955798149108887,0.0,0.0,0.9999997019767761
gpt2,87,QT_vs_TQ,Q,T,2.3734748363494873,0.0,0.0,1.0
gpt2,87,MT_vs_TM,M,T,14.894065856933594,0.0,0.0,1.0
gpt2,88,NQ_vs_QN,N,Q,12.355958938598633,0.0,0.0,1.0
gpt2,88,NM_vs_MN,N,M,13.088638305664062,0.0,0.0,0.9999998807907104
gpt2,88,NT_vs_TN,N,T,23.95501708984375,0.0,0.0,0.9999999403953552
gpt2,88,QM_vs_MQ,Q,M,11.089539527893066,0.0,0.0,0.9999998807907104
gpt2,88,QT_vs_TQ,Q,T,5.294538497924805,0.0,0.0,1.0
gpt2,88,MT_vs_TM,M,T,9.240493774414062,0.0,0.0,0.9999998807907104
gpt2,89,NQ_vs_QN,N,Q,12.139603614807129,0.0,0.0,1.0
gpt2,89,NM_vs_MN,N,M,16.653915405273438,0.0,0.0,1.0
gpt2,89,NT_vs_TN,N,T,33.62260055541992,0.0,0.0,1.0000001192092896
gpt2,89,QM_vs_MQ,Q,M,15.210441589355469,0.0,0.0,1.000000238418579
gpt2,89,QT_vs_TQ,Q,T,4.005303859710693,0.0,0.0,0.9999998807907104
gpt2,89,MT_vs_TM,M,T,12.39828872680664,0.0,0.0,1.000000238418579
gpt2,90,NQ_vs_QN,N,Q,10.221542358398438,0.0,0.0,1.0
gpt2,90,NM_vs_MN,N,M,11.496739387512207,0.0,0.0,1.0
gpt2,90,NT_vs_TN,N,T,25.341032028198242,0.0,0.0,1.0
gpt2,90,QM_vs_MQ,Q,M,10.370779991149902,0.0,0.0,0.9999998807907104
gpt2,90,QT_vs_TQ,Q,T,5.458312034606934,0.0,0.0,1.0
gpt2,90,MT_vs_TM,M,T,11.37532901763916,0.0,0.0,0.9999998807907104
gpt2,91,NQ_vs_QN,N,Q,10.617280006408691,0.0,0.0,1.0000001192092896
gpt2,91,NM_vs_MN,N,M,10.773177146911621,0.0,0.0,1.0000001192092896
gpt2,91,NT_vs_TN,N,T,28.990846633911133,0.0,0.0,0.9999999403953552
gpt2,91,QM_vs_MQ,Q,M,12.113945960998535,0.0,0.0,0.9999998807907104
gpt2,91,QT_vs_TQ,Q,T,4.635218143463135,0.0,0.0,1.0
gpt2,91,MT_vs_TM,M,T,12.556255340576172,0.0,0.0,1.0
gpt2,92,NQ_vs_QN,N,Q,10.545087814331055,0.0,0.0,0.9999998807907104
gpt2,92,NM_vs_MN,N,M,14.11336898803711,0.0,0.0,1.0000001192092896
gpt2,92,NT_vs_TN,N,T,24.44622802734375,0.0,0.0,1.0000001192092896
gpt2,92,QM_vs_MQ,Q,M,13.294489860534668,0.0,0.0,0.9999998807907104
gpt2,92,QT_vs_TQ,Q,T,6.057740688323975,0.0,0.0,1.0
gpt2,92,MT_vs_TM,M,T,12.068582534790039,0.0,0.0,0.9999999403953552
gpt2,93,NQ_vs_QN,N,Q,12.200400352478027,0.0,0.0,1.0
gpt2,93,NM_vs_MN,N,M,14.898945808410645,0.0,0.0,0.9999999403953552
gpt2,93,NT_vs_TN,N,T,22.16871452331543,0.0,0.0,0.9999999403953552
gpt2,93,QM_vs_MQ,Q,M,14.59148120880127,0.0,0.0,0.9999999403953552
gpt2,93,QT_vs_TQ,Q,T,3.3572275638580322,0.0,0.0,1.0
gpt2,93,MT_vs_TM,M,T,9.335834503173828,0.0,0.0,0.9999997615814209
gpt2,94,NQ_vs_QN,N,Q,11.011309623718262,0.0,0.0,1.0
gpt2,94,NM_vs_MN,N,M,12.5439453125,0.0,0.0,1.0
gpt2,94,NT_vs_TN,N,T,22.442485809326172,0.0,0.0,0.9999998807907104
gpt2,94,QM_vs_MQ,Q,M,14.655777931213379,0.0,0.0,1.0000001192092896
gpt2,94,QT_vs_TQ,Q,T,4.177237033843994,0.0,0.0,1.0000001192092896
gpt2,94,MT_vs_TM,M,T,8.86429500579834,0.0,0.0,0.9999999403953552
gpt2,95,NQ_vs_QN,N,Q,11.991265296936035,0.0,0.0,1.0
gpt2,95,NM_vs_MN,N,M,10.262569427490234,0.0,0.0,0.9999998211860657
gpt2,95,NT_vs_TN,N,T,22.695636749267578,0.0,0.0,1.0
gpt2,95,QM_vs_MQ,Q,M,12.305235862731934,0.0,0.0,0.9999999403953552
gpt2,95,QT_vs_TQ,Q,T,3.5061891078948975,0.0,0.0,1.0000001192092896
gpt2,95,MT_vs_TM,M,T,8.673348426818848,0.0,0.0,0.9999998807907104
gpt2,96,NQ_vs_QN,N,Q,12.341654777526855,0.0,0.0,0.9999998807907104
gpt2,96,NM_vs_MN,N,M,19.047557830810547,0.0,0.0,1.000000238418579
gpt2,96,NT_vs_TN,N,T,30.089496612548828,0.0,0.0,1.0000001192092896
gpt2,96,QM_vs_MQ,Q,M,15.90978717803955,0.0,0.0,1.0
gpt2,96,QT_vs_TQ,Q,T,5.6127095222473145,0.0,0.0,0.9999999403953552
gpt2,96,MT_vs_TM,M,T,10.800213813781738,0.0,0.0,1.0
gpt2,97,NQ_vs_QN,N,Q,9.52892017364502,0.0,0.0,1.0
gpt2,97,NM_vs_MN,N,M,14.325480461120605,0.0,0.0,1.0
gpt2,97,NT_vs_TN,N,T,24.77288246154785,0.0,0.0,0.9999999403953552
gpt2,97,QM_vs_MQ,Q,M,12.064091682434082,0.0,0.0,0.9999999403953552
gpt2,97,QT_vs_TQ,Q,T,3.9775984287261963,0.0,0.0,1.0
gpt2,97,MT_vs_TM,M,T,12.9738187789917,0.0,0.0,1.0
gpt2,98,NQ_vs_QN,N,Q,10.13113784790039,0.0,0.0,0.9999999403953552
gpt2,98,NM_vs_MN,N,M,9.47818660736084,0.0,0.0,0.9999998807907104
gpt2,98,NT_vs_TN,N,T,22.608856201171875,0.0,0.0,0.9999998807907104
gpt2,98,QM_vs_MQ,Q,M,11.16740894317627,0.0,0.0,0.9999998807907104
gpt2,98,QT_vs_TQ,Q,T,3.40421462059021,0.0,0.0,0.9999998807907104
gpt2,98,MT_vs_TM,M,T,8.377335548400879,0.0,0.0,0.9999999403953552
gpt2,99,NQ_vs_QN,N,Q,12.008644104003906,0.0,0.0,0.9999998807907104
gpt2,99,NM_vs_MN,N,M,13.632030487060547,0.0,0.0,1.0000001192092896
gpt2,99,NT_vs_TN,N,T,24.415082931518555,0.0,0.0,1.0000001192092896
gpt2,99,QM_vs_MQ,Q,M,15.980826377868652,0.0,0.0,1.0000001192092896
gpt2,99,QT_vs_TQ,Q,T,5.049582481384277,0.0,0.0,1.0
gpt2,99,MT_vs_TM,M,T,11.316954612731934,0.0,0.0,0.9999998211860657
