model,template_id,pair,a,b,comm_norm,antisym_error,relative_antisym_error,cos_comm_ab_neg_comm_ba
distilroberta-base,48,QT_vs_TQ,Q,T,0.6356016993522644,0.0,0.0,1.0
distilroberta-base,48,MT_vs_TM,M,T,1.3565839529037476,0.0,0.0,1.0
distilroberta-base,49,NQ_vs_QN,N,Q,1.390262484550476,0.0,0.0,0.9999998807907104
distilroberta-base,49,NM_vs_MN,N,M,1.1575590372085571,0.0,0.0,1.0
distilroberta-base,49,NT_vs_TN,N,T,1.4275126457214355,0.0,0.0,0.9999998807907104
distilroberta-base,49,QM_vs_MQ,Q,M,1.288063406944275,0.0,0.0,1.0
distilroberta-base,49,QT_vs_TQ,Q,T,0.6937454342842102,0.0,0.0,0.9999999403953552
distilroberta-base,49,MT_vs_TM,M,T,1.2934051752090454,0.0,0.0,1.0
distilroberta-base,50,NQ_vs_QN,N,Q,1.3900243043899536,0.0,0.0,1.0000001192092896
distilroberta-base,50,NM_vs_MN,N,M,1.3162198066711426,0.0,0.0,1.0
distilroberta-base,50,NT_vs_TN,N,T,1.3633531332015991,0.0,0.0,1.0
distilroberta-base,50,QM_vs_MQ,Q,M,1.346350908279419,0.0,0.0,0.9999998807907104
distilroberta-base,50,QT_vs_TQ,Q,T,0.6295750737190247,0.0,0.0,1.0
distilroberta-base,50,MT_vs_TM,M,T,1.3127682209014893,0.0,0.0,0.9999998807907104
distilroberta-base,51,NQ_vs_QN,N,Q,1.4067254066467285,0.0,0.0,0.9999999403953552
distilroberta-base,51,NM_vs_MN,N,M,1.2749278545379639,0.0,0.0,0.9999999403953552
distilroberta-base,51,NT_vs_TN,N,T,1.3552628755569458,0.0,0.0,1.0
distilroberta-base,51,QM_vs_MQ,Q,M,1.3522933721542358,0.0,0.0,0.9999998807907104
distilroberta-base,51,QT_vs_TQ,Q,T,0.6364737749099731,0.0,0.0,1.0
distilroberta-base,51,MT_vs_TM,M,T,1.3278998136520386,0.0,0.0,1.0
distilroberta-base,52,NQ_vs_QN,N,Q,1.544974446296692,0.0,0.0,1.0
distilroberta-base,52,NM_vs_MN,N,M,1.3113889694213867,0.0,0.0,1.0
distilroberta-base,52,NT_vs_TN,N,T,1.458835244178772,0.0,0.0,1.0
distilroberta-base,52,QM_vs_MQ,Q,M,1.4540292024612427,0.0,0.0,0.9999998807907104
distilroberta-base,52,QT_vs_TQ,Q,T,0.6158825755119324,0.0,0.0,1.0
distilroberta-base,52,MT_vs_TM,M,T,1.3657722473144531,0.0,0.0,1.0
distilroberta-base,53,NQ_vs_QN,N,Q,1.4092572927474976,0.0,0.0,1.0000001192092896
distilroberta-base,53,NM_vs_MN,N,M,1.249444842338562,0.0,0.0,1.0
distilroberta-base,53,NT_vs_TN,N,T,1.4600837230682373,0.0,0.0,0.9999999403953552
distilroberta-base,53,QM_vs_MQ,Q,M,1.2612097263336182,0.0,0.0,0.9999998807907104
distilroberta-base,53,QT_vs_TQ,Q,T,0.6551042199134827,0.0,0.0,1.0000001192092896
distilroberta-base,53,MT_vs_TM,M,T,1.3525406122207642,0.0,0.0,0.9999999403953552
distilroberta-base,54,NQ_vs_QN,N,Q,1.5093629360198975,0.0,0.0,1.0
distilroberta-base,54,NM_vs_MN,N,M,1.2724930047988892,0.0,0.0,1.0
distilroberta-base,54,NT_vs_TN,N,T,1.4073987007141113,0.0,0.0,1.0
distilroberta-base,54,QM_vs_MQ,Q,M,1.3754090070724487,0.0,0.0,1.0
distilroberta-base,54,QT_vs_TQ,Q,T,0.6249447464942932,0.0,0.0,0.9999998807907104
distilroberta-base,54,MT_vs_TM,M,T,1.3297301530838013,0.0,0.0,0.9999999403953552
distilroberta-base,55,NQ_vs_QN,N,Q,1.461500883102417,0.0,0.0,1.0000001192092896
distilroberta-base,55,NM_vs_MN,N,M,1.2660787105560303,0.0,0.0,0.9999997615814209
distilroberta-base,55,NT_vs_TN,N,T,1.4191935062408447,0.0,0.0,0.9999999403953552
distilroberta-base,55,QM_vs_MQ,Q,M,1.3010720014572144,0.0,0.0,1.0
distilroberta-base,55,QT_vs_TQ,Q,T,0.6009992957115173,0.0,0.0,1.0
distilroberta-base,55,MT_vs_TM,M,T,1.3473581075668335,0.0,0.0,1.0
distilroberta-base,56,NQ_vs_QN,N,Q,1.4674296379089355,0.0,0.0,1.0
distilroberta-base,56,NM_vs_MN,N,M,1.281172275543213,0.0,0.0,1.0
distilroberta-base,56,NT_vs_TN,N,T,1.3741981983184814,0.0,0.0,1.0000001192092896
distilroberta-base,56,QM_vs_MQ,Q,M,1.3869558572769165,0.0,0.0,1.0
distilroberta-base,56,QT_vs_TQ,Q,T,0.6084064245223999,0.0,0.0,1.0
distilroberta-base,56,MT_vs_TM,M,T,1.3411508798599243,0.0,0.0,0.9999999403953552
distilroberta-base,57,NQ_vs_QN,N,Q,1.4976294040679932,0.0,0.0,1.0
distilroberta-base,57,NM_vs_MN,N,M,1.2695163488388062,0.0,0.0,0.9999998807907104
distilroberta-base,57,NT_vs_TN,N,T,1.363226056098938,0.0,0.0,1.0
distilroberta-base,57,QM_vs_MQ,Q,M,1.4040330648422241,0.0,0.0,1.0000001192092896
distilroberta-base,57,QT_vs_TQ,Q,T,0.6701204180717468,0.0,0.0,1.0000001192092896
distilroberta-base,57,MT_vs_TM,M,T,1.3224806785583496,0.0,0.0,1.0000001192092896
distilroberta-base,58,NQ_vs_QN,N,Q,1.381798505783081,0.0,0.0,1.0
distilroberta-base,58,NM_vs_MN,N,M,1.1924850940704346,0.0,0.0,1.0
distilroberta-base,58,NT_vs_TN,N,T,1.3889200687408447,0.0,0.0,0.9999998807907104
distilroberta-base,58,QM_vs_MQ,Q,M,1.2679380178451538,0.0,0.0,0.9999999403953552
distilroberta-base,58,QT_vs_TQ,Q,T,0.6726497411727905,0.0,0.0,0.9999998807907104
distilroberta-base,58,MT_vs_TM,M,T,1.3289488554000854,0.0,0.0,1.0
distilroberta-base,59,NQ_vs_QN,N,Q,1.4688243865966797,0.0,0.0,1.0000001192092896
distilroberta-base,59,NM_vs_MN,N,M,1.1716314554214478,0.0,0.0,0.9999998807907104
distilroberta-base,59,NT_vs_TN,N,T,1.393002986907959,0.0,0.0,1.000000238418579
distilroberta-base,59,QM_vs_MQ,Q,M,1.3602324724197388,0.0,0.0,1.0
distilroberta-base,59,QT_vs_TQ,Q,T,0.6118543744087219,0.0,0.0,1.0
distilroberta-base,59,MT_vs_TM,M,T,1.3927363157272339,0.0,0.0,0.9999999403953552
distilroberta-base,60,NQ_vs_QN,N,Q,1.492159366607666,0.0,0.0,1.0
distilroberta-base,60,NM_vs_MN,N,M,1.2483254671096802,0.0,0.0,0.9999998807907104
distilroberta-base,60,NT_vs_TN,N,T,1.4814603328704834,0.0,0.0,1.0
distilroberta-base,60,QM_vs_MQ,Q,M,1.319054365158081,0.0,0.0,0.9999999403953552
distilroberta-base,60,QT_vs_TQ,Q,T,0.6220108270645142,0.0,0.0,1.0
distilroberta-base,60,MT_vs_TM,M,T,1.3561831712722778,0.0,0.0,1.0
distilroberta-base,61,NQ_vs_QN,N,Q,1.5423959493637085,0.0,0.0,1.0
distilroberta-base,61,NM_vs_MN,N,M,1.258312702178955,0.0,0.0,0.9999999403953552
distilroberta-base,61,NT_vs_TN,N,T,1.4651949405670166,0.0,0.0,0.9999999403953552
distilroberta-base,61,QM_vs_MQ,Q,M,1.4033609628677368,0.0,0.0,1.0
distilroberta-base,61,QT_vs_TQ,Q,T,0.6197130084037781,0.0,0.0,1.0
distilroberta-base,61,MT_vs_TM,M,T,1.3503652811050415,0.0,0.0,1.0
distilroberta-base,62,NQ_vs_QN,N,Q,1.512199878692627,0.0,0.0,1.0
distilroberta-base,62,NM_vs_MN,N,M,1.2271488904953003,0.0,0.0,0.9999998807907104
distilroberta-base,62,NT_vs_TN,N,T,1.4590907096862793,0.0,0.0,0.9999999403953552
distilroberta-base,62,QM_vs_MQ,Q,M,1.5366556644439697,0.0,0.0,1.0000001192092896
distilroberta-base,62,QT_vs_TQ,Q,T,0.6509072184562683,0.0,0.0,0.9999999403953552
distilroberta-base,62,MT_vs_TM,M,T,1.4408777952194214,0.0,0.0,1.0
distilroberta-base,63,NQ_vs_QN,N,Q,1.4101347923278809,0.0,0.0,0.9999999403953552
distilroberta-base,63,NM_vs_MN,N,M,1.2673484086990356,0.0,0.0,1.0000001192092896
distilroberta-base,63,NT_vs_TN,N,T,1.3932287693023682,0.0,0.0,1.0
distilroberta-base,63,QM_vs_MQ,Q,M,1.3808459043502808,0.0,0.0,1.0
distilroberta-base,63,QT_vs_TQ,Q,T,0.632953941822052,0.0,0.0,1.0
distilroberta-base,63,MT_vs_TM,M,T,1.3534151315689087,0.0,0.0,1.0
distilroberta-base,64,NQ_vs_QN,N,Q,1.4232831001281738,0.0,0.0,1.0000001192092896
distilroberta-base,64,NM_vs_MN,N,M,1.1645066738128662,0.0,0.0,0.9999998807907104
distilroberta-base,64,NT_vs_TN,N,T,1.490225911140442,0.0,0.0,0.9999998807907104
distilroberta-base,64,QM_vs_MQ,Q,M,1.299216389656067,0.0,0.0,1.0
distilroberta-base,64,QT_vs_TQ,Q,T,0.6858094930648804,0.0,0.0,1.0000001192092896
distilroberta-base,64,MT_vs_TM,M,T,1.3080626726150513,0.0,0.0,1.0000001192092896
distilroberta-base,65,NQ_vs_QN,N,Q,1.4907468557357788,0.0,0.0,1.0
distilroberta-base,65,NM_vs_MN,N,M,1.2638729810714722,0.0,0.0,0.9999998807907104
distilroberta-base,65,NT_vs_TN,N,T,1.427178978919983,0.0,0.0,1.0
distilroberta-base,65,QM_vs_MQ,Q,M,1.4257361888885498,0.0,0.0,0.9999999403953552
distilroberta-base,65,QT_vs_TQ,Q,T,0.624629557132721,0.0,0.0,1.0
distilroberta-base,65,MT_vs_TM,M,T,1.263872504234314,0.0,0.0,1.0
distilroberta-base,66,NQ_vs_QN,N,Q,1.4900163412094116,0.0,0.0,0.9999998807907104
distilroberta-base,66,NM_vs_MN,N,M,1.2058944702148438,0.0,0.0,1.0
distilroberta-base,66,NT_vs_TN,N,T,1.4127744436264038,0.0,0.0,1.0000001192092896
distilroberta-base,66,QM_vs_MQ,Q,M,1.4724785089492798,0.0,0.0,1.0
distilroberta-base,66,QT_vs_TQ,Q,T,0.667350172996521,0.0,0.0,0.9999998807907104
distilroberta-base,66,MT_vs_TM,M,T,1.3669407367706299,0.0,0.0,1.0
distilroberta-base,67,NQ_vs_QN,N,Q,1.4709882736206055,0.0,0.0,1.0
distilroberta-base,67,NM_vs_MN,N,M,1.2785565853118896,0.0,0.0,1.0
distilroberta-base,67,NT_vs_TN,N,T,1.4755935668945312,0.0,0.0,1.0
distilroberta-base,67,QM_vs_MQ,Q,M,1.3108826875686646,0.0,0.0,1.0
distilroberta-base,67,QT_vs_TQ,Q,T,0.6926314234733582,0.0,0.0,1.0
distilroberta-base,67,MT_vs_TM,M,T,1.280748724937439,0.0,0.0,0.9999999403953552
distilroberta-base,68,NQ_vs_QN,N,Q,1.437366008758545,0.0,0.0,1.0
distilroberta-base,68,NM_vs_MN,N,M,1.2327467203140259,0.0,0.0,0.9999999403953552
distilroberta-base,68,NT_vs_TN,N,T,1.4091180562973022,0.0,0.0,1.0000001192092896
distilroberta-base,68,QM_vs_MQ,Q,M,1.2865203619003296,0.0,0.0,1.0
distilroberta-base,68,QT_vs_TQ,Q,T,0.7139410972595215,0.0,0.0,0.9999998807907104
distilroberta-base,68,MT_vs_TM,M,T,1.2933613061904907,0.0,0.0,1.0
distilroberta-base,69,NQ_vs_QN,N,Q,1.3719985485076904,0.0,0.0,1.0
distilroberta-base,69,NM_vs_MN,N,M,1.2293956279754639,0.0,0.0,1.0
distilroberta-base,69,NT_vs_TN,N,T,1.3726325035095215,0.0,0.0,0.9999998807907104
distilroberta-base,69,QM_vs_MQ,Q,M,1.2429289817810059,0.0,0.0,1.0
distilroberta-base,69,QT_vs_TQ,Q,T,0.6755011081695557,0.0,0.0,1.0000001192092896
distilroberta-base,69,MT_vs_TM,M,T,1.293876051902771,0.0,0.0,0.9999999403953552
distilroberta-base,70,NQ_vs_QN,N,Q,1.386345624923706,0.0,0.0,1.0
distilroberta-base,70,NM_vs_MN,N,M,1.207790732383728,0.0,0.0,0.9999999403953552
distilroberta-base,70,NT_vs_TN,N,T,1.328332543373108,0.0,0.0,0.9999999403953552
distilroberta-base,70,QM_vs_MQ,Q,M,1.2522125244140625,0.0,0.0,1.0
distilroberta-base,70,QT_vs_TQ,Q,T,0.6846121549606323,0.0,0.0,0.9999999403953552
distilroberta-base,70,MT_vs_TM,M,T,1.2913159132003784,0.0,0.0,1.0
distilroberta-base,71,NQ_vs_QN,N,Q,1.375882863998413,0.0,0.0,0.9999998807907104
distilroberta-base,71,NM_vs_MN,N,M,1.112500548362732,0.0,0.0,1.0000001192092896
distilroberta-base,71,NT_vs_TN,N,T,1.2643744945526123,0.0,0.0,0.9999999403953552
distilroberta-base,71,QM_vs_MQ,Q,M,1.2587870359420776,0.0,0.0,1.0
distilroberta-base,71,QT_vs_TQ,Q,T,0.6581037044525146,0.0,0.0,1.0
distilroberta-base,71,MT_vs_TM,M,T,1.212567925453186,0.0,0.0,0.9999999403953552
distilroberta-base,72,NQ_vs_QN,N,Q,1.4870030879974365,0.0,0.0,0.9999999403953552
distilroberta-base,72,NM_vs_MN,N,M,1.3046090602874756,0.0,0.0,1.0
distilroberta-base,72,NT_vs_TN,N,T,1.3903323411941528,0.0,0.0,1.0
distilroberta-base,72,QM_vs_MQ,Q,M,1.3985595703125,0.0,0.0,1.0
distilroberta-base,72,QT_vs_TQ,Q,T,0.6071086525917053,0.0,0.0,1.0
distilroberta-base,72,MT_vs_TM,M,T,1.2683509588241577,0.0,0.0,1.0
distilroberta-base,73,NQ_vs_QN,N,Q,1.3878718614578247,0.0,0.0,1.0000001192092896
distilroberta-base,73,NM_vs_MN,N,M,1.1638057231903076,0.0,0.0,0.9999999403953552
distilroberta-base,73,NT_vs_TN,N,T,1.395143985748291,0.0,0.0,1.0000001192092896
distilroberta-base,73,QM_vs_MQ,Q,M,1.242232084274292,0.0,0.0,1.0
distilroberta-base,73,QT_vs_TQ,Q,T,0.6923816204071045,0.0,0.0,0.9999999403953552
distilroberta-base,73,MT_vs_TM,M,T,1.32229745388031,0.0,0.0,1.0
distilroberta-base,74,NQ_vs_QN,N,Q,1.4316028356552124,0.0,0.0,1.0
distilroberta-base,74,NM_vs_MN,N,M,1.184021234512329,0.0,0.0,0.9999999403953552
distilroberta-base,74,NT_vs_TN,N,T,1.3728525638580322,0.0,0.0,0.9999998807907104
distilroberta-base,74,QM_vs_MQ,Q,M,1.332433819770813,0.0,0.0,0.9999999403953552
distilroberta-base,74,QT_vs_TQ,Q,T,0.6928756833076477,0.0,0.0,1.0
distilroberta-base,74,MT_vs_TM,M,T,1.4248453378677368,0.0,0.0,1.0
distilroberta-base,75,NQ_vs_QN,N,Q,1.5134541988372803,0.0,0.0,1.0000001192092896
distilroberta-base,75,NM_vs_MN,N,M,1.1994574069976807,0.0,0.0,1.0
distilroberta-base,75,NT_vs_TN,N,T,1.4379236698150635,0.0,0.0,1.0
distilroberta-base,75,QM_vs_MQ,Q,M,1.5150599479675293,0.0,0.0,1.0000001192092896
distilroberta-base,75,QT_vs_TQ,Q,T,0.670343279838562,0.0,0.0,1.0
distilroberta-base,75,MT_vs_TM,M,T,1.4430516958236694,0.0,0.0,1.0
distilroberta-base,76,NQ_vs_QN,N,Q,1.485395908355713,0.0,0.0,1.0000001192092896
distilroberta-base,76,NM_vs_MN,N,M,1.2344523668289185,0.0,0.0,1.000000238418579
distilroberta-base,76,NT_vs_TN,N,T,1.3313255310058594,0.0,0.0,1.0
distilroberta-base,76,QM_vs_MQ,Q,M,1.4283615350723267,0.0,0.0,1.0
distilroberta-base,76,QT_vs_TQ,Q,T,0.6380770802497864,0.0,0.0,0.9999998807907104
distilroberta-base,76,MT_vs_TM,M,T,1.3077657222747803,0.0,0.0,0.9999999403953552
distilroberta-base,77,NQ_vs_QN,N,Q,1.4069756269454956,0.0,0.0,1.0
distilroberta-base,77,NM_vs_MN,N,M,1.2650494575500488,0.0,0.0,1.0
distilroberta-base,77,NT_vs_TN,N,T,1.2955173254013062,0.0,0.0,1.0
distilroberta-base,77,QM_vs_MQ,Q,M,1.3080370426177979,0.0,0.0,0.9999998807907104
distilroberta-base,77,QT_vs_TQ,Q,T,0.6437187194824219,0.0,0.0,0.9999998807907104
distilroberta-base,77,MT_vs_TM,M,T,1.359237790107727,0.0,0.0,1.0
distilroberta-base,78,NQ_vs_QN,N,Q,1.5108039379119873,0.0,0.0,0.9999999403953552
distilroberta-base,78,NM_vs_MN,N,M,1.2512884140014648,0.0,0.0,0.9999998807907104
distilroberta-base,78,NT_vs_TN,N,T,1.3572498559951782,0.0,0.0,0.9999999403953552
distilroberta-base,78,QM_vs_MQ,Q,M,1.3929811716079712,0.0,0.0,0.9999999403953552
distilroberta-base,78,QT_vs_TQ,Q,T,0.6049277782440186,0.0,0.0,1.0
distilroberta-base,78,MT_vs_TM,M,T,1.311224102973938,0.0,0.0,1.0
distilroberta-base,79,NQ_vs_QN,N,Q,1.4613643884658813,0.0,0.0,1.0
distilroberta-base,79,NM_vs_MN,N,M,1.2715140581130981,0.0,0.0,0.9999998211860657
distilroberta-base,79,NT_vs_TN,N,T,1.36923348903656,0.0,0.0,0.9999999403953552
distilroberta-base,79,QM_vs_MQ,Q,M,1.3279051780700684,0.0,0.0,0.9999999403953552
distilroberta-base,79,QT_vs_TQ,Q,T,0.6062983870506287,0.0,0.0,1.0
distilroberta-base,79,MT_vs_TM,M,T,1.3947190046310425,0.0,0.0,0.9999999403953552
distilroberta-base,80,NQ_vs_QN,N,Q,1.434804916381836,0.0,0.0,0.9999998807907104
distilroberta-base,80,NM_vs_MN,N,M,1.2153831720352173,0.0,0.0,0.9999998807907104
distilroberta-base,80,NT_vs_TN,N,T,1.3679494857788086,0.0,0.0,1.0000001192092896
distilroberta-base,80,QM_vs_MQ,Q,M,1.274848222732544,0.0,0.0,0.9999999403953552
distilroberta-base,80,QT_vs_TQ,Q,T,0.6774669885635376,0.0,0.0,0.9999999403953552
distilroberta-base,80,MT_vs_TM,M,T,1.2977721691131592,0.0,0.0,1.0
distilroberta-base,81,NQ_vs_QN,N,Q,1.507190465927124,0.0,0.0,1.0000001192092896
distilroberta-base,81,NM_vs_MN,N,M,1.2295488119125366,0.0,0.0,1.0
distilroberta-base,81,NT_vs_TN,N,T,1.4265400171279907,0.0,0.0,0.9999998807907104
distilroberta-base,81,QM_vs_MQ,Q,M,1.447497010231018,0.0,0.0,1.0000001192092896
distilroberta-base,81,QT_vs_TQ,Q,T,0.6137022972106934,0.0,0.0,1.0000001192092896
distilroberta-base,81,MT_vs_TM,M,T,1.3102085590362549,0.0,0.0,1.0
distilroberta-base,82,NQ_vs_QN,N,Q,1.5166568756103516,0.0,0.0,1.0000001192092896
distilroberta-base,82,NM_vs_MN,N,M,1.3133996725082397,0.0,0.0,1.000000238418579
distilroberta-base,82,NT_vs_TN,N,T,1.4294017553329468,0.0,0.0,0.9999998807907104
distilroberta-base,82,QM_vs_MQ,Q,M,1.4269962310791016,0.0,0.0,1.0
distilroberta-base,82,QT_vs_TQ,Q,T,0.6420414447784424,0.0,0.0,1.0000001192092896
distilroberta-base,82,MT_vs_TM,M,T,1.3310139179229736,0.0,0.0,1.0
distilroberta-base,83,NQ_vs_QN,N,Q,1.5068354606628418,0.0,0.0,0.9999997615814209
distilroberta-base,83,NM_vs_MN,N,M,1.1909890174865723,0.0,0.0,0.9999998211860657
distilroberta-base,83,NT_vs_TN,N,T,1.4564480781555176,0.0,0.0,1.0
distilroberta-base,83,QM_vs_MQ,Q,M,1.3963934183120728,0.0,0.0,0.9999999403953552
distilroberta-base,83,QT_vs_TQ,Q,T,0.638331949710846,0.0,0.0,0.9999998807907104
distilroberta-base,83,MT_vs_TM,M,T,1.428707480430603,0.0,0.0,1.0
distilroberta-base,84,NQ_vs_QN,N,Q,1.4363367557525635,0.0,0.0,1.0
distilroberta-base,84,NM_vs_MN,N,M,1.1607487201690674,0.0,0.0,1.000000238418579
distilroberta-base,84,NT_vs_TN,N,T,1.4099016189575195,0.0,0.0,1.0
distilroberta-base,84,QM_vs_MQ,Q,M,1.2621150016784668,0.0,0.0,1.0
distilroberta-base,84,QT_vs_TQ,Q,T,0.6553038954734802,0.0,0.0,0.9999999403953552
distilroberta-base,84,MT_vs_TM,M,T,1.323969841003418,0.0,0.0,0.9999998211860657
distilroberta-base,85,NQ_vs_QN,N,Q,1.3648593425750732,0.0,0.0,0.9999999403953552
distilroberta-base,85,NM_vs_MN,N,M,1.2084482908248901,0.0,0.0,1.0
distilroberta-base,85,NT_vs_TN,N,T,1.3798233270645142,0.0,0.0,0.9999999403953552
distilroberta-base,85,QM_vs_MQ,Q,M,1.2312591075897217,0.0,0.0,0.9999999403953552
distilroberta-base,85,QT_vs_TQ,Q,T,0.7059917449951172,0.0,0.0,1.0000001192092896
distilroberta-base,85,MT_vs_TM,M,T,1.2832380533218384,0.0,0.0,1.0000001192092896
distilroberta-base,86,NQ_vs_QN,N,Q,1.4857815504074097,0.0,0.0,1.0000001192092896
distilroberta-base,86,NM_vs_MN,N,M,1.2644882202148438,0.0,0.0,0.9999999403953552
distilroberta-base,86,NT_vs_TN,N,T,1.4123294353485107,0.0,0.0,1.0000001192092896
distilroberta-base,86,QM_vs_MQ,Q,M,1.422813892364502,0.0,0.0,0.9999999403953552
distilroberta-base,86,QT_vs_TQ,Q,T,0.6084414720535278,0.0,0.0,1.0000001192092896
distilroberta-base,86,MT_vs_TM,M,T,1.3407689332962036,0.0,0.0,1.0
distilroberta-base,87,NQ_vs_QN,N,Q,1.478468894958496,0.0,0.0,1.0
distilroberta-base,87,NM_vs_MN,N,M,1.312498688697815,0.0,0.0,0.9999998807907104
distilroberta-base,87,NT_vs_TN,N,T,1.4901909828186035,0.0,0.0,0.9999998807907104
distilroberta-base,87,QM_vs_MQ,Q,M,1.4267898797988892,0.0,0.0,1.0
distilroberta-base,87,QT_vs_TQ,Q,T,0.6131991147994995,0.0,0.0,1.0000001192092896
distilroberta-base,87,MT_vs_TM,M,T,1.302252173423767,0.0,0.0,1.0
distilroberta-base,88,NQ_vs_QN,N,Q,1.4918159246444702,0.0,0.0,1.0000001192092896
distilroberta-base,88,NM_vs_MN,N,M,1.2312743663787842,0.0,0.0,1.0
distilroberta-base,88,NT_vs_TN,N,T,1.4069362878799438,0.0,0.0,0.9999998807907104
distilroberta-base,88,QM_vs_MQ,Q,M,1.4204190969467163,0.0,0.0,1.0
distilroberta-base,88,QT_vs_TQ,Q,T,0.6044003963470459,0.0,0.0,0.9999999403953552
distilroberta-base,88,MT_vs_TM,M,T,1.2655848264694214,0.0,0.0,1.0
distilroberta-base,89,NQ_vs_QN,N,Q,1.3920021057128906,0.0,0.0,0.9999998807907104
distilroberta-base,89,NM_vs_MN,N,M,1.1296956539154053,0.0,0.0,1.0
distilroberta-base,89,NT_vs_TN,N,T,1.3490064144134521,0.0,0.0,0.9999998807907104
distilroberta-base,89,QM_vs_MQ,Q,M,1.328838586807251,0.0,0.0,1.0
distilroberta-base,89,QT_vs_TQ,Q,T,0.6530519127845764,0.0,0.0,1.0
distilroberta-base,89,MT_vs_TM,M,T,1.407598614692688,0.0,0.0,1.0
distilroberta-base,90,NQ_vs_QN,N,Q,1.497389793395996,0.0,0.0,0.9999997615814209
distilroberta-base,90,NM_vs_MN,N,M,1.2604637145996094,0.0,0.0,0.9999998807907104
distilroberta-base,90,NT_vs_TN,N,T,1.3434441089630127,0.0,0.0,0.9999998807907104
distilroberta-base,90,QM_vs_MQ,Q,M,1.383410096168518,0.0,0.0,1.0000001192092896
distilroberta-base,90,QT_vs_TQ,Q,T,0.6157607436180115,0.0,0.0,1.0
distilroberta-base,90,MT_vs_TM,M,T,1.2574727535247803,0.0,0.0,1.0000001192092896
distilroberta-base,91,NQ_vs_QN,N,Q,1.4213205575942993,0.0,0.0,1.0
distilroberta-base,91,NM_vs_MN,N,M,1.253502607345581,0.0,0.0,1.0
distilroberta-base,91,NT_vs_TN,N,T,1.3277862071990967,0.0,0.0,1.0000001192092896
distilroberta-base,91,QM_vs_MQ,Q,M,1.2716405391693115,0.0,0.0,1.000000238418579
distilroberta-base,91,QT_vs_TQ,Q,T,0.6868411302566528,0.0,0.0,0.9999999403953552
distilroberta-base,91,MT_vs_TM,M,T,1.2923163175582886,0.0,0.0,1.0000001192092896
distilroberta-base,92,NQ_vs_QN,N,Q,1.5268768072128296,0.0,0.0,1.0
distilroberta-base,92,NM_vs_MN,N,M,1.2706286907196045,0.0,0.0,1.0000001192092896
distilroberta-base,92,NT_vs_TN,N,T,1.4411369562149048,0.0,0.0,0.9999999403953552
distilroberta-base,92,QM_vs_MQ,Q,M,1.3775103092193604,0.0,0.0,1.0
distilroberta-base,92,QT_vs_TQ,Q,T,0.6119596362113953,0.0,0.0,1.0
distilroberta-base,92,MT_vs_TM,M,T,1.3428317308425903,0.0,0.0,0.9999997615814209
distilroberta-base,93,NQ_vs_QN,N,Q,1.4089710712432861,0.0,0.0,0.9999999403953552
distilroberta-base,93,NM_vs_MN,N,M,1.2202602624893188,0.0,0.0,1.000000238418579
distilroberta-base,93,NT_vs_TN,N,T,1.3396861553192139,0.0,0.0,1.0000001192092896
distilroberta-base,93,QM_vs_MQ,Q,M,1.3589797019958496,0.0,0.0,1.0
distilroberta-base,93,QT_vs_TQ,Q,T,0.6242319345474243,0.0,0.0,1.0
distilroberta-base,93,MT_vs_TM,M,T,1.3967574834823608,0.0,0.0,1.0000001192092896
distilroberta-base,94,NQ_vs_QN,N,Q,1.3640824556350708,0.0,0.0,1.0
distilroberta-base,94,NM_vs_MN,N,M,1.1553211212158203,0.0,0.0,1.000000238418579
distilroberta-base,94,NT_vs_TN,N,T,1.379003882408142,0.0,0.0,1.0000001192092896
distilroberta-base,94,QM_vs_MQ,Q,M,1.2566890716552734,0.0,0.0,1.0
distilroberta-base,94,QT_vs_TQ,Q,T,0.6916285157203674,0.0,0.0,1.0
distilroberta-base,94,MT_vs_TM,M,T,1.2973140478134155,0.0,0.0,0.9999998211860657
distilroberta-base,95,NQ_vs_QN,N,Q,1.4078634977340698,0.0,0.0,1.0
distilroberta-base,95,NM_vs_MN,N,M,1.1877615451812744,0.0,0.0,1.0
distilroberta-base,95,NT_vs_TN,N,T,1.3779995441436768,0.0,0.0,1.0
distilroberta-base,95,QM_vs_MQ,Q,M,1.26529061794281,0.0,0.0,1.0
distilroberta-base,95,QT_vs_TQ,Q,T,0.6418934464454651,0.0,0.0,1.0
distilroberta-base,95,MT_vs_TM,M,T,1.2932868003845215,0.0,0.0,0.9999998807907104
distilroberta-base,96,NQ_vs_QN,N,Q,1.5506997108459473,0.0,0.0,1.0
distilroberta-base,96,NM_vs_MN,N,M,1.2240822315216064,0.0,0.0,0.9999999403953552
distilroberta-base,96,NT_vs_TN,N,T,1.4380991458892822,0.0,0.0,0.9999999403953552
distilroberta-base,96,QM_vs_MQ,Q,M,1.418989658355713,0.0,0.0,0.9999996423721313
distilroberta-base,96,QT_vs_TQ,Q,T,0.6042894721031189,0.0,0.0,1.0
distilroberta-base,96,MT_vs_TM,M,T,1.401059627532959,0.0,0.0,0.9999999403953552
distilroberta-base,97,NQ_vs_QN,N,Q,1.497492790222168,0.0,0.0,0.9999998807907104
distilroberta-base,97,NM_vs_MN,N,M,1.173136591911316,0.0,0.0,0.9999998807907104
distilroberta-base,97,NT_vs_TN,N,T,1.4443169832229614,0.0,0.0,1.0
distilroberta-base,97,QM_vs_MQ,Q,M,1.3584221601486206,0.0,0.0,1.0000001192092896
