model,template_id,pair,a,b,comm_norm,antisym_error,relative_antisym_error,cos_comm_ab_neg_comm_ba
bert-base-uncased,48,NM_vs_MN,N,M,1.919427752494812,0.0,0.0,1.0
bert-base-uncased,48,NT_vs_TN,N,T,4.703020095825195,0.0,0.0,0.9999998807907104
bert-base-uncased,48,QM_vs_MQ,Q,M,4.518218517303467,0.0,0.0,0.9999999403953552
bert-base-uncased,48,QT_vs_TQ,Q,T,3.1903464794158936,0.0,0.0,0.9999998807907104
bert-base-uncased,48,MT_vs_TM,M,T,4.376720428466797,0.0,0.0,1.0
bert-base-uncased,49,NQ_vs_QN,N,Q,3.7740259170532227,0.0,0.0,1.0
bert-base-uncased,49,NM_vs_MN,N,M,2.106003761291504,0.0,0.0,1.0
bert-base-uncased,49,NT_vs_TN,N,T,4.4388227462768555,0.0,0.0,0.9999999403953552
bert-base-uncased,49,QM_vs_MQ,Q,M,4.444829940795898,0.0,0.0,0.9999998211860657
bert-base-uncased,49,QT_vs_TQ,Q,T,2.965057611465454,0.0,0.0,1.0000001192092896
bert-base-uncased,49,MT_vs_TM,M,T,4.409905910491943,0.0,0.0,0.9999999403953552
bert-base-uncased,50,NQ_vs_QN,N,Q,4.670137405395508,0.0,0.0,1.0
bert-base-uncased,50,NM_vs_MN,N,M,2.3380308151245117,0.0,0.0,1.0
bert-base-uncased,50,NT_vs_TN,N,T,5.532470703125,0.0,0.0,1.0000001192092896
bert-base-uncased,50,QM_vs_MQ,Q,M,4.966956615447998,0.0,0.0,1.0000001192092896
bert-base-uncased,50,QT_vs_TQ,Q,T,3.291968822479248,0.0,0.0,0.9999998807907104
bert-base-uncased,50,MT_vs_TM,M,T,4.285523891448975,0.0,0.0,1.0000001192092896
bert-base-uncased,51,NQ_vs_QN,N,Q,4.293059349060059,0.0,0.0,0.9999999403953552
bert-base-uncased,51,NM_vs_MN,N,M,2.3915469646453857,0.0,0.0,1.0
bert-base-uncased,51,NT_vs_TN,N,T,4.7467217445373535,0.0,0.0,1.000000238418579
bert-base-uncased,51,QM_vs_MQ,Q,M,4.507328510284424,0.0,0.0,1.0
bert-base-uncased,51,QT_vs_TQ,Q,T,3.0361568927764893,0.0,0.0,1.0000001192092896
bert-base-uncased,51,MT_vs_TM,M,T,4.112853050231934,0.0,0.0,1.0000001192092896
bert-base-uncased,52,NQ_vs_QN,N,Q,3.9666810035705566,0.0,0.0,1.0
bert-base-uncased,52,NM_vs_MN,N,M,1.670266032218933,0.0,0.0,1.0000001192092896
bert-base-uncased,52,NT_vs_TN,N,T,4.7452545166015625,0.0,0.0,1.0000001192092896
bert-base-uncased,52,QM_vs_MQ,Q,M,4.141699314117432,0.0,0.0,1.0000001192092896
bert-base-uncased,52,QT_vs_TQ,Q,T,3.056015968322754,0.0,0.0,1.0
bert-base-uncased,52,MT_vs_TM,M,T,4.073947906494141,0.0,0.0,1.0
bert-base-uncased,53,NQ_vs_QN,N,Q,3.7899930477142334,0.0,0.0,1.0
bert-base-uncased,53,NM_vs_MN,N,M,2.2016537189483643,0.0,0.0,0.9999999403953552
bert-base-uncased,53,NT_vs_TN,N,T,5.092617988586426,0.0,0.0,1.0000001192092896
bert-base-uncased,53,QM_vs_MQ,Q,M,4.43788480758667,0.0,0.0,0.9999997615814209
bert-base-uncased,53,QT_vs_TQ,Q,T,3.203713893890381,0.0,0.0,1.0
bert-base-uncased,53,MT_vs_TM,M,T,3.9373600482940674,0.0,0.0,0.9999998807907104
bert-base-uncased,54,NQ_vs_QN,N,Q,4.366488456726074,0.0,0.0,1.0
bert-base-uncased,54,NM_vs_MN,N,M,1.948689341545105,0.0,0.0,0.9999999403953552
bert-base-uncased,54,NT_vs_TN,N,T,5.222230911254883,0.0,0.0,1.0
bert-base-uncased,54,QM_vs_MQ,Q,M,4.344189167022705,0.0,0.0,1.0000001192092896
bert-base-uncased,54,QT_vs_TQ,Q,T,3.154714345932007,0.0,0.0,1.0
bert-base-uncased,54,MT_vs_TM,M,T,4.362315654754639,0.0,0.0,1.0
bert-base-uncased,55,NQ_vs_QN,N,Q,3.9800519943237305,0.0,0.0,1.0000001192092896
bert-base-uncased,55,NM_vs_MN,N,M,2.1662192344665527,0.0,0.0,1.0
bert-base-uncased,55,NT_vs_TN,N,T,4.991139888763428,0.0,0.0,1.0
bert-base-uncased,55,QM_vs_MQ,Q,M,4.532184600830078,0.0,0.0,1.0000001192092896
bert-base-uncased,55,QT_vs_TQ,Q,T,3.0897388458251953,0.0,0.0,1.0
bert-base-uncased,55,MT_vs_TM,M,T,4.143430709838867,0.0,0.0,1.0
bert-base-uncased,56,NQ_vs_QN,N,Q,3.9757614135742188,0.0,0.0,1.0
bert-base-uncased,56,NM_vs_MN,N,M,1.9739676713943481,0.0,0.0,0.9999998211860657
bert-base-uncased,56,NT_vs_TN,N,T,4.682765483856201,0.0,0.0,1.0
bert-base-uncased,56,QM_vs_MQ,Q,M,3.9629552364349365,0.0,0.0,0.9999999403953552
bert-base-uncased,56,QT_vs_TQ,Q,T,3.2097361087799072,0.0,0.0,1.0
bert-base-uncased,56,MT_vs_TM,M,T,4.281042098999023,0.0,0.0,0.9999998807907104
bert-base-uncased,57,NQ_vs_QN,N,Q,4.622617721557617,0.0,0.0,0.9999998807907104
bert-base-uncased,57,NM_vs_MN,N,M,1.9803647994995117,0.0,0.0,1.0000001192092896
bert-base-uncased,57,NT_vs_TN,N,T,4.57889461517334,0.0,0.0,0.9999999403953552
bert-base-uncased,57,QM_vs_MQ,Q,M,4.662124156951904,0.0,0.0,1.0
bert-base-uncased,57,QT_vs_TQ,Q,T,3.057042360305786,0.0,0.0,0.9999998807907104
bert-base-uncased,57,MT_vs_TM,M,T,4.496423721313477,0.0,0.0,1.0
bert-base-uncased,58,NQ_vs_QN,N,Q,4.077436923980713,0.0,0.0,1.0
bert-base-uncased,58,NM_vs_MN,N,M,2.429659366607666,0.0,0.0,1.0000001192092896
bert-base-uncased,58,NT_vs_TN,N,T,4.776378154754639,0.0,0.0,1.0000001192092896
bert-base-uncased,58,QM_vs_MQ,Q,M,4.9156575202941895,0.0,0.0,1.000000238418579
bert-base-uncased,58,QT_vs_TQ,Q,T,3.1707777976989746,0.0,0.0,1.0
bert-base-uncased,58,MT_vs_TM,M,T,4.3566412925720215,0.0,0.0,1.0
bert-base-uncased,59,NQ_vs_QN,N,Q,3.8655190467834473,0.0,0.0,1.0
bert-base-uncased,59,NM_vs_MN,N,M,2.0715458393096924,0.0,0.0,0.9999997019767761
bert-base-uncased,59,NT_vs_TN,N,T,4.858150482177734,0.0,0.0,1.0000001192092896
bert-base-uncased,59,QM_vs_MQ,Q,M,4.510791778564453,0.0,0.0,1.0
bert-base-uncased,59,QT_vs_TQ,Q,T,2.836134672164917,0.0,0.0,0.9999999403953552
bert-base-uncased,59,MT_vs_TM,M,T,4.0172858238220215,0.0,0.0,1.0
bert-base-uncased,60,NQ_vs_QN,N,Q,4.049533843994141,0.0,0.0,1.0000001192092896
bert-base-uncased,60,NM_vs_MN,N,M,2.134655475616455,0.0,0.0,0.9999998211860657
bert-base-uncased,60,NT_vs_TN,N,T,4.637365818023682,0.0,0.0,0.9999999403953552
bert-base-uncased,60,QM_vs_MQ,Q,M,4.153024673461914,0.0,0.0,1.0
bert-base-uncased,60,QT_vs_TQ,Q,T,3.0679397583007812,0.0,0.0,1.0000001192092896
bert-base-uncased,60,MT_vs_TM,M,T,4.042534351348877,0.0,0.0,1.0
bert-base-uncased,61,NQ_vs_QN,N,Q,4.3219733238220215,0.0,0.0,1.0
bert-base-uncased,61,NM_vs_MN,N,M,1.822705626487732,0.0,0.0,0.9999998807907104
bert-base-uncased,61,NT_vs_TN,N,T,5.659387111663818,0.0,0.0,1.0
bert-base-uncased,61,QM_vs_MQ,Q,M,4.77554178237915,0.0,0.0,0.9999999403953552
bert-base-uncased,61,QT_vs_TQ,Q,T,2.9456381797790527,0.0,0.0,1.0
bert-base-uncased,61,MT_vs_TM,M,T,4.371302604675293,0.0,0.0,1.0
bert-base-uncased,62,NQ_vs_QN,N,Q,4.03258752822876,0.0,0.0,0.9999999403953552
bert-base-uncased,62,NM_vs_MN,N,M,2.525092363357544,0.0,0.0,1.0
bert-base-uncased,62,NT_vs_TN,N,T,5.156816482543945,0.0,0.0,1.0
bert-base-uncased,62,QM_vs_MQ,Q,M,4.417142391204834,0.0,0.0,1.0000001192092896
bert-base-uncased,62,QT_vs_TQ,Q,T,2.780235528945923,0.0,0.0,1.0
bert-base-uncased,62,MT_vs_TM,M,T,3.7077221870422363,0.0,0.0,0.9999999403953552
bert-base-uncased,63,NQ_vs_QN,N,Q,4.1525983810424805,0.0,0.0,0.9999998807907104
bert-base-uncased,63,NM_vs_MN,N,M,1.9884637594223022,0.0,0.0,0.9999998807907104
bert-base-uncased,63,NT_vs_TN,N,T,4.55406379699707,0.0,0.0,1.0000001192092896
bert-base-uncased,63,QM_vs_MQ,Q,M,4.427792549133301,0.0,0.0,0.9999997615814209
bert-base-uncased,63,QT_vs_TQ,Q,T,3.0769832134246826,0.0,0.0,1.0
bert-base-uncased,63,MT_vs_TM,M,T,4.438563346862793,0.0,0.0,1.0
bert-base-uncased,64,NQ_vs_QN,N,Q,3.7112576961517334,0.0,0.0,1.0000001192092896
bert-base-uncased,64,NM_vs_MN,N,M,2.01598858833313,0.0,0.0,1.0000001192092896
bert-base-uncased,64,NT_vs_TN,N,T,4.768146514892578,0.0,0.0,1.0
bert-base-uncased,64,QM_vs_MQ,Q,M,4.357625484466553,0.0,0.0,1.000000238418579
bert-base-uncased,64,QT_vs_TQ,Q,T,3.021029233932495,0.0,0.0,0.9999998807907104
bert-base-uncased,64,MT_vs_TM,M,T,4.568465232849121,0.0,0.0,1.0
bert-base-uncased,65,NQ_vs_QN,N,Q,4.139761447906494,0.0,0.0,1.0
bert-base-uncased,65,NM_vs_MN,N,M,2.039700984954834,0.0,0.0,1.0
bert-base-uncased,65,NT_vs_TN,N,T,5.7187628746032715,0.0,0.0,0.9999998807907104
bert-base-uncased,65,QM_vs_MQ,Q,M,4.69843053817749,0.0,0.0,1.0000001192092896
bert-base-uncased,65,QT_vs_TQ,Q,T,3.333364725112915,0.0,0.0,1.0
bert-base-uncased,65,MT_vs_TM,M,T,4.5764312744140625,0.0,0.0,1.0
bert-base-uncased,66,NQ_vs_QN,N,Q,3.91998291015625,0.0,0.0,1.0
bert-base-uncased,66,NM_vs_MN,N,M,2.141613245010376,0.0,0.0,1.0
bert-base-uncased,66,NT_vs_TN,N,T,4.5456366539001465,0.0,0.0,1.0
bert-base-uncased,66,QM_vs_MQ,Q,M,4.410617351531982,0.0,0.0,0.9999998807907104
bert-base-uncased,66,QT_vs_TQ,Q,T,2.819187879562378,0.0,0.0,0.9999999403953552
bert-base-uncased,66,MT_vs_TM,M,T,4.200445652008057,0.0,0.0,1.0000001192092896
bert-base-uncased,67,NQ_vs_QN,N,Q,3.7846360206604004,0.0,0.0,0.9999998807907104
bert-base-uncased,67,NM_vs_MN,N,M,2.1372625827789307,0.0,0.0,0.9999999403953552
bert-base-uncased,67,NT_vs_TN,N,T,5.332142353057861,0.0,0.0,1.0000001192092896
bert-base-uncased,67,QM_vs_MQ,Q,M,4.3879923820495605,0.0,0.0,0.9999999403953552
bert-base-uncased,67,QT_vs_TQ,Q,T,3.175523281097412,0.0,0.0,0.9999998211860657
bert-base-uncased,67,MT_vs_TM,M,T,4.468952178955078,0.0,0.0,1.0
bert-base-uncased,68,NQ_vs_QN,N,Q,4.095090866088867,0.0,0.0,1.0
bert-base-uncased,68,NM_vs_MN,N,M,2.033350706100464,0.0,0.0,1.0
bert-base-uncased,68,NT_vs_TN,N,T,4.470220565795898,0.0,0.0,0.9999998807907104
bert-base-uncased,68,QM_vs_MQ,Q,M,4.443899154663086,0.0,0.0,1.0
bert-base-uncased,68,QT_vs_TQ,Q,T,3.319002866744995,0.0,0.0,1.000000238418579
bert-base-uncased,68,MT_vs_TM,M,T,4.332976341247559,0.0,0.0,1.0000001192092896
bert-base-uncased,69,NQ_vs_QN,N,Q,4.295360565185547,0.0,0.0,0.9999999403953552
bert-base-uncased,69,NM_vs_MN,N,M,2.4482815265655518,0.0,0.0,0.9999999403953552
bert-base-uncased,69,NT_vs_TN,N,T,5.0794782638549805,0.0,0.0,1.0000001192092896
bert-base-uncased,69,QM_vs_MQ,Q,M,4.885338306427002,0.0,0.0,1.0000001192092896
bert-base-uncased,69,QT_vs_TQ,Q,T,3.417881488800049,0.0,0.0,1.0
bert-base-uncased,69,MT_vs_TM,M,T,4.234155178070068,0.0,0.0,1.0
bert-base-uncased,70,NQ_vs_QN,N,Q,4.087180137634277,0.0,0.0,0.9999998807907104
bert-base-uncased,70,NM_vs_MN,N,M,2.289609670639038,0.0,0.0,1.0
bert-base-uncased,70,NT_vs_TN,N,T,4.572153568267822,0.0,0.0,0.9999999403953552
bert-base-uncased,70,QM_vs_MQ,Q,M,4.476284027099609,0.0,0.0,1.0000001192092896
bert-base-uncased,70,QT_vs_TQ,Q,T,3.100275993347168,0.0,0.0,1.0
bert-base-uncased,70,MT_vs_TM,M,T,4.402142524719238,0.0,0.0,1.0
bert-base-uncased,71,NQ_vs_QN,N,Q,3.957045555114746,0.0,0.0,1.0000001192092896
bert-base-uncased,71,NM_vs_MN,N,M,2.0864815711975098,0.0,0.0,1.0
bert-base-uncased,71,NT_vs_TN,N,T,5.38276481628418,0.0,0.0,1.0
bert-base-uncased,71,QM_vs_MQ,Q,M,4.138035774230957,0.0,0.0,1.0
bert-base-uncased,71,QT_vs_TQ,Q,T,3.2450673580169678,0.0,0.0,1.0
bert-base-uncased,71,MT_vs_TM,M,T,4.114402770996094,0.0,0.0,1.0
bert-base-uncased,72,NQ_vs_QN,N,Q,4.368013858795166,0.0,0.0,0.9999997615814209
bert-base-uncased,72,NM_vs_MN,N,M,2.2811057567596436,0.0,0.0,0.9999998807907104
bert-base-uncased,72,NT_vs_TN,N,T,6.3414201736450195,0.0,0.0,1.0
bert-base-uncased,72,QM_vs_MQ,Q,M,5.197295188903809,0.0,0.0,1.0
bert-base-uncased,72,QT_vs_TQ,Q,T,3.4235589504241943,0.0,0.0,1.0000001192092896
bert-base-uncased,72,MT_vs_TM,M,T,4.3425445556640625,0.0,0.0,1.0
bert-base-uncased,73,NQ_vs_QN,N,Q,3.8108632564544678,0.0,0.0,1.0
bert-base-uncased,73,NM_vs_MN,N,M,2.035278081893921,0.0,0.0,0.9999998807907104
bert-base-uncased,73,NT_vs_TN,N,T,4.515593528747559,0.0,0.0,0.9999998807907104
bert-base-uncased,73,QM_vs_MQ,Q,M,4.3492865562438965,0.0,0.0,1.0
bert-base-uncased,73,QT_vs_TQ,Q,T,3.0123372077941895,0.0,0.0,1.0
bert-base-uncased,73,MT_vs_TM,M,T,4.200451850891113,0.0,0.0,1.0
bert-base-uncased,74,NQ_vs_QN,N,Q,4.105827331542969,0.0,0.0,1.000000238418579
bert-base-uncased,74,NM_vs_MN,N,M,2.1656577587127686,0.0,0.0,1.0000001192092896
bert-base-uncased,74,NT_vs_TN,N,T,4.172778129577637,0.0,0.0,1.0
bert-base-uncased,74,QM_vs_MQ,Q,M,4.539965629577637,0.0,0.0,1.0
bert-base-uncased,74,QT_vs_TQ,Q,T,3.170175790786743,0.0,0.0,1.0
bert-base-uncased,74,MT_vs_TM,M,T,4.3124823570251465,0.0,0.0,1.0
bert-base-uncased,75,NQ_vs_QN,N,Q,4.228292942047119,0.0,0.0,0.9999998807907104
bert-base-uncased,75,NM_vs_MN,N,M,2.4007368087768555,0.0,0.0,1.0000001192092896
bert-base-uncased,75,NT_vs_TN,N,T,6.330402851104736,0.0,0.0,0.9999998807907104
bert-base-uncased,75,QM_vs_MQ,Q,M,4.648828983306885,0.0,0.0,1.0000001192092896
bert-base-uncased,75,QT_vs_TQ,Q,T,2.923874855041504,0.0,0.0,1.0
bert-base-uncased,75,MT_vs_TM,M,T,3.9960644245147705,0.0,0.0,1.0
bert-base-uncased,76,NQ_vs_QN,N,Q,4.307988166809082,0.0,0.0,1.0
bert-base-uncased,76,NM_vs_MN,N,M,1.8738454580307007,0.0,0.0,1.0
bert-base-uncased,76,NT_vs_TN,N,T,5.000146389007568,0.0,0.0,0.9999999403953552
bert-base-uncased,76,QM_vs_MQ,Q,M,4.513345718383789,0.0,0.0,1.0000001192092896
bert-base-uncased,76,QT_vs_TQ,Q,T,2.893888473510742,0.0,0.0,0.9999999403953552
bert-base-uncased,76,MT_vs_TM,M,T,4.647455215454102,0.0,0.0,1.0000001192092896
bert-base-uncased,77,NQ_vs_QN,N,Q,3.7256815433502197,0.0,0.0,0.9999999403953552
bert-base-uncased,77,NM_vs_MN,N,M,2.0557072162628174,0.0,0.0,1.000000238418579
bert-base-uncased,77,NT_vs_TN,N,T,5.195594787597656,0.0,0.0,1.0
bert-base-uncased,77,QM_vs_MQ,Q,M,4.5723958015441895,0.0,0.0,1.0
bert-base-uncased,77,QT_vs_TQ,Q,T,2.949552059173584,0.0,0.0,1.0
bert-base-uncased,77,MT_vs_TM,M,T,3.7315144538879395,0.0,0.0,1.0
bert-base-uncased,78,NQ_vs_QN,N,Q,3.906846761703491,0.0,0.0,0.9999999403953552
bert-base-uncased,78,NM_vs_MN,N,M,1.8883086442947388,0.0,0.0,1.0
bert-base-uncased,78,NT_vs_TN,N,T,5.425206661224365,0.0,0.0,0.9999999403953552
bert-base-uncased,78,QM_vs_MQ,Q,M,4.296769142150879,0.0,0.0,1.000000238418579
bert-base-uncased,78,QT_vs_TQ,Q,T,3.308641195297241,0.0,0.0,0.9999997615814209
bert-base-uncased,78,MT_vs_TM,M,T,4.182605266571045,0.0,0.0,1.0
bert-base-uncased,79,NQ_vs_QN,N,Q,3.812791585922241,0.0,0.0,0.9999998807907104
bert-base-uncased,79,NM_vs_MN,N,M,2.0207176208496094,0.0,0.0,1.0
bert-base-uncased,79,NT_vs_TN,N,T,4.916175365447998,0.0,0.0,1.0
bert-base-uncased,79,QM_vs_MQ,Q,M,4.45655632019043,0.0,0.0,1.0
bert-base-uncased,79,QT_vs_TQ,Q,T,2.806565284729004,0.0,0.0,0.9999998807907104
bert-base-uncased,79,MT_vs_TM,M,T,3.717519998550415,0.0,0.0,1.0
bert-base-uncased,80,NQ_vs_QN,N,Q,4.236704349517822,0.0,0.0,1.0000001192092896
bert-base-uncased,80,NM_vs_MN,N,M,2.4061665534973145,0.0,0.0,1.0
bert-base-uncased,80,NT_vs_TN,N,T,4.809879302978516,0.0,0.0,0.9999998807907104
bert-base-uncased,80,QM_vs_MQ,Q,M,4.656949996948242,0.0,0.0,0.9999998807907104
bert-base-uncased,80,QT_vs_TQ,Q,T,3.0910682678222656,0.0,0.0,1.0
bert-base-uncased,80,MT_vs_TM,M,T,4.638907432556152,0.0,0.0,0.9999999403953552
bert-base-uncased,81,NQ_vs_QN,N,Q,3.9827661514282227,0.0,0.0,1.0000001192092896
bert-base-uncased,81,NM_vs_MN,N,M,2.3024179935455322,0.0,0.0,0.9999999403953552
bert-base-uncased,81,NT_vs_TN,N,T,4.7782511711120605,0.0,0.0,1.0
bert-base-uncased,81,QM_vs_MQ,Q,M,4.657181262969971,0.0,0.0,1.0000001192092896
bert-base-uncased,81,QT_vs_TQ,Q,T,2.9742705821990967,0.0,0.0,0.9999998807907104
bert-base-uncased,81,MT_vs_TM,M,T,3.5360870361328125,0.0,0.0,1.0
bert-base-uncased,82,NQ_vs_QN,N,Q,4.298004627227783,0.0,0.0,0.9999998211860657
bert-base-uncased,82,NM_vs_MN,N,M,1.5110026597976685,0.0,0.0,1.0
bert-base-uncased,82,NT_vs_TN,N,T,4.281253337860107,0.0,0.0,1.0
bert-base-uncased,82,QM_vs_MQ,Q,M,4.1657185554504395,0.0,0.0,1.0
bert-base-uncased,82,QT_vs_TQ,Q,T,3.186095952987671,0.0,0.0,1.0
bert-base-uncased,82,MT_vs_TM,M,T,4.364316940307617,0.0,0.0,1.0
bert-base-uncased,83,NQ_vs_QN,N,Q,3.7988271713256836,0.0,0.0,1.0
bert-base-uncased,83,NM_vs_MN,N,M,1.7377318143844604,0.0,0.0,1.0
bert-base-uncased,83,NT_vs_TN,N,T,6.025578498840332,0.0,0.0,0.9999999403953552
bert-base-uncased,83,QM_vs_MQ,Q,M,4.46426248550415,0.0,0.0,1.0
bert-base-uncased,83,QT_vs_TQ,Q,T,2.8852734565734863,0.0,0.0,1.0
bert-base-uncased,83,MT_vs_TM,M,T,3.6972007751464844,0.0,0.0,1.0000001192092896
bert-base-uncased,84,NQ_vs_QN,N,Q,3.556845188140869,0.0,0.0,1.0
bert-base-uncased,84,NM_vs_MN,N,M,2.2358322143554688,0.0,0.0,0.9999999403953552
bert-base-uncased,84,NT_vs_TN,N,T,4.721001148223877,0.0,0.0,1.0000001192092896
bert-base-uncased,84,QM_vs_MQ,Q,M,4.481330394744873,0.0,0.0,1.0
bert-base-uncased,84,QT_vs_TQ,Q,T,3.0061733722686768,0.0,0.0,1.0000001192092896
bert-base-uncased,84,MT_vs_TM,M,T,4.274308681488037,0.0,0.0,1.0
bert-base-uncased,85,NQ_vs_QN,N,Q,4.532463550567627,0.0,0.0,0.9999998807907104
bert-base-uncased,85,NM_vs_MN,N,M,2.2273101806640625,0.0,0.0,0.9999998807907104
bert-base-uncased,85,NT_vs_TN,N,T,4.740902900695801,0.0,0.0,0.9999998807907104
bert-base-uncased,85,QM_vs_MQ,Q,M,4.633602142333984,0.0,0.0,1.0
bert-base-uncased,85,QT_vs_TQ,Q,T,3.1899030208587646,0.0,0.0,1.0
bert-base-uncased,85,MT_vs_TM,M,T,4.371222972869873,0.0,0.0,0.9999998807907104
bert-base-uncased,86,NQ_vs_QN,N,Q,3.9855597019195557,0.0,0.0,0.9999998807907104
bert-base-uncased,86,NM_vs_MN,N,M,2.0971953868865967,0.0,0.0,1.0
bert-base-uncased,86,NT_vs_TN,N,T,4.966801643371582,0.0,0.0,1.0
bert-base-uncased,86,QM_vs_MQ,Q,M,4.8984479904174805,0.0,0.0,1.000000238418579
bert-base-uncased,86,QT_vs_TQ,Q,T,3.0458219051361084,0.0,0.0,1.0
bert-base-uncased,86,MT_vs_TM,M,T,3.423976421356201,0.0,0.0,0.9999999403953552
bert-base-uncased,87,NQ_vs_QN,N,Q,4.078676700592041,0.0,0.0,1.0
bert-base-uncased,87,NM_vs_MN,N,M,1.709031343460083,0.0,0.0,0.9999999403953552
bert-base-uncased,87,NT_vs_TN,N,T,4.768110752105713,0.0,0.0,1.0
bert-base-uncased,87,QM_vs_MQ,Q,M,4.122666835784912,0.0,0.0,0.9999998807907104
bert-base-uncased,87,QT_vs_TQ,Q,T,3.14380145072937,0.0,0.0,1.0000001192092896
bert-base-uncased,87,MT_vs_TM,M,T,4.70799446105957,0.0,0.0,0.9999998807907104
bert-base-uncased,88,NQ_vs_QN,N,Q,4.057624816894531,0.0,0.0,1.0
bert-base-uncased,88,NM_vs_MN,N,M,2.027580976486206,0.0,0.0,1.0000001192092896
bert-base-uncased,88,NT_vs_TN,N,T,4.7772722244262695,0.0,0.0,1.0
bert-base-uncased,88,QM_vs_MQ,Q,M,4.6163835525512695,0.0,0.0,1.0
bert-base-uncased,88,QT_vs_TQ,Q,T,3.2472927570343018,0.0,0.0,0.9999999403953552
bert-base-uncased,88,MT_vs_TM,M,T,3.8082432746887207,0.0,0.0,1.0
bert-base-uncased,89,NQ_vs_QN,N,Q,3.643547534942627,0.0,0.0,1.0
bert-base-uncased,89,NM_vs_MN,N,M,1.9993754625320435,0.0,0.0,1.0
bert-base-uncased,89,NT_vs_TN,N,T,4.595830917358398,0.0,0.0,1.0
bert-base-uncased,89,QM_vs_MQ,Q,M,4.316025733947754,0.0,0.0,0.9999999403953552
bert-base-uncased,89,QT_vs_TQ,Q,T,2.766000747680664,0.0,0.0,0.9999998211860657
bert-base-uncased,89,MT_vs_TM,M,T,3.8662302494049072,0.0,0.0,1.0
bert-base-uncased,90,NQ_vs_QN,N,Q,4.270928382873535,0.0,0.0,1.0
bert-base-uncased,90,NM_vs_MN,N,M,2.293379545211792,0.0,0.0,1.0000001192092896
bert-base-uncased,90,NT_vs_TN,N,T,5.32187557220459,0.0,0.0,0.9999998807907104
bert-base-uncased,90,QM_vs_MQ,Q,M,4.550797939300537,0.0,0.0,1.0
bert-base-uncased,90,QT_vs_TQ,Q,T,3.3984057903289795,0.0,0.0,1.0
bert-base-uncased,90,MT_vs_TM,M,T,4.344496726989746,0.0,0.0,1.0
bert-base-uncased,91,NQ_vs_QN,N,Q,3.866248369216919,0.0,0.0,0.9999999403953552
bert-base-uncased,91,NM_vs_MN,N,M,2.1201863288879395,0.0,0.0,0.9999998807907104
bert-base-uncased,91,NT_vs_TN,N,T,4.721304893493652,0.0,0.0,1.0
bert-base-uncased,91,QM_vs_MQ,Q,M,4.451635360717773,0.0,0.0,1.0
bert-base-uncased,91,QT_vs_TQ,Q,T,3.13393235206604,0.0,0.0,1.0000001192092896
bert-base-uncased,91,MT_vs_TM,M,T,4.136843204498291,0.0,0.0,1.0
bert-base-uncased,92,NQ_vs_QN,N,Q,4.214325904846191,0.0,0.0,1.0
bert-base-uncased,92,NM_vs_MN,N,M,1.7510614395141602,0.0,0.0,1.0
bert-base-uncased,92,NT_vs_TN,N,T,6.42808723449707,0.0,0.0,0.9999998807907104
bert-base-uncased,92,QM_vs_MQ,Q,M,4.360437393188477,0.0,0.0,1.0
bert-base-uncased,92,QT_vs_TQ,Q,T,3.1116886138916016,0.0,0.0,1.0
bert-base-uncased,92,MT_vs_TM,M,T,4.697439193725586,0.0,0.0,1.0000001192092896
bert-base-uncased,93,NQ_vs_QN,N,Q,4.017053604125977,0.0,0.0,1.0
bert-base-uncased,93,NM_vs_MN,N,M,2.094085693359375,0.0,0.0,0.9999998807907104
bert-base-uncased,93,NT_vs_TN,N,T,4.864986419677734,0.0,0.0,1.0
bert-base-uncased,93,QM_vs_MQ,Q,M,4.613438606262207,0.0,0.0,1.0
bert-base-uncased,93,QT_vs_TQ,Q,T,3.0516839027404785,0.0,0.0,1.0
bert-base-uncased,93,MT_vs_TM,M,T,3.952000379562378,0.0,0.0,1.0
bert-base-uncased,94,NQ_vs_QN,N,Q,3.979961395263672,0.0,0.0,1.0
bert-base-uncased,94,NM_vs_MN,N,M,2.16811203956604,0.0,0.0,1.0
bert-base-uncased,94,NT_vs_TN,N,T,5.016018390655518,0.0,0.0,1.0
bert-base-uncased,94,QM_vs_MQ,Q,M,4.910775184631348,0.0,0.0,0.9999998807907104
bert-base-uncased,94,QT_vs_TQ,Q,T,3.1117560863494873,0.0,0.0,0.9999999403953552
bert-base-uncased,94,MT_vs_TM,M,T,4.248907089233398,0.0,0.0,1.0
bert-base-uncased,95,NQ_vs_QN,N,Q,3.9549481868743896,0.0,0.0,1.0
bert-base-uncased,95,NM_vs_MN,N,M,1.9448416233062744,0.0,0.0,0.9999998807907104
bert-base-uncased,95,NT_vs_TN,N,T,4.8433732986450195,0.0,0.0,0.9999999403953552
bert-base-uncased,95,QM_vs_MQ,Q,M,4.295309543609619,0.0,0.0,1.0
bert-base-uncased,95,QT_vs_TQ,Q,T,3.259859561920166,0.0,0.0,0.9999999403953552
bert-base-uncased,95,MT_vs_TM,M,T,4.24502420425415,0.0,0.0,1.0
bert-base-uncased,96,NQ_vs_QN,N,Q,3.982069730758667,0.0,0.0,1.0000001192092896
bert-base-uncased,96,NM_vs_MN,N,M,2.221696615219116,0.0,0.0,1.0
bert-base-uncased,96,NT_vs_TN,N,T,6.00367546081543,0.0,0.0,0.9999999403953552
bert-base-uncased,96,QM_vs_MQ,Q,M,4.4550981521606445,0.0,0.0,1.0
