model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,43,simple_svo,question,The artist solved a new principle.,Did the artist solve a new principle?,1.456907033920288
distilroberta-base,43,simple_svo,future,The artist solved a new principle.,The artist will solve a new principle.,0.9318196773529053
distilroberta-base,43,simple_svo,uncertainty,The artist solved a new principle.,The artist may have solved a new principle.,1.1809169054031372
distilroberta-base,43,simple_svo,passive,The artist solved a new principle.,A new principle was solved by the artist.,1.271460771560669
distilroberta-base,43,simple_svo,formalization,The artist solved a new principle.,It is true that the artist solved a new principle.,1.7516800165176392
distilroberta-base,43,with_context,negation,The artist solved a new principle before the presentation.,The artist did not solve a new principle before the presentation.,0.8688991069793701
distilroberta-base,43,with_context,question,The artist solved a new principle before the presentation.,Did the artist solve a new principle before the presentation?,1.1812176704406738
distilroberta-base,43,with_context,future,The artist solved a new principle before the presentation.,The artist will solve a new principle before the presentation.,0.9180353283882141
distilroberta-base,43,with_context,uncertainty,The artist solved a new principle before the presentation.,The artist may have solved a new principle before the presentation.,0.9944663643836975
distilroberta-base,43,with_context,passive,The artist solved a new principle before the presentation.,A new principle was solved by the artist before the presentation.,0.9187844395637512
distilroberta-base,43,with_context,formalization,The artist solved a new principle before the presentation.,It is true that the artist solved a new principle before the presentation.,1.3031551837921143
distilroberta-base,43,relative_clause,negation,The person who solved a new principle was the artist.,The person who did not solve a new principle was the artist.,0.9752309918403625
distilroberta-base,43,relative_clause,question,The person who solved a new principle was the artist.,Was the person who solved a new principle the artist?,1.2385560274124146
distilroberta-base,43,relative_clause,future,The person who solved a new principle was the artist.,The person who will solve a new principle is the artist.,1.2837306261062622
distilroberta-base,43,relative_clause,uncertainty,The person who solved a new principle was the artist.,The person who may have solved a new principle was the artist.,0.9169105291366577
distilroberta-base,43,relative_clause,passive,The person who solved a new principle was the artist.,The person by whom a new principle was solved was the artist.,1.3142033815383911
distilroberta-base,43,relative_clause,formalization,The person who solved a new principle was the artist.,It is true that the person who solved a new principle was the artist.,1.2947635650634766
distilroberta-base,43,temporal_clause,negation,"After the artist solved a new principle, the situation changed.","After the artist did not solve a new principle, the situation changed.",0.7405168414115906
distilroberta-base,43,temporal_clause,question,"After the artist solved a new principle, the situation changed.",Did the situation change after the artist solved a new principle?,1.0687670707702637
distilroberta-base,43,temporal_clause,future,"After the artist solved a new principle, the situation changed.","After the artist will solve a new principle, the situation will change.",1.1883281469345093
distilroberta-base,43,temporal_clause,uncertainty,"After the artist solved a new principle, the situation changed.","After the artist may have solved a new principle, the situation changed.",0.7914761304855347
distilroberta-base,43,temporal_clause,passive,"After the artist solved a new principle, the situation changed.","After a new principle was solved by the artist, the situation changed.",0.752358615398407
distilroberta-base,43,temporal_clause,formalization,"After the artist solved a new principle, the situation changed.","It is true that after the artist solved a new principle, the situation changed.",1.1826390027999878
distilroberta-base,43,reported_statement,negation,The report said that the artist solved a new principle.,The report said that the artist did not solve a new principle.,0.7982779145240784
distilroberta-base,43,reported_statement,question,The report said that the artist solved a new principle.,Did the report say that the artist solved a new principle?,1.194695234298706
distilroberta-base,43,reported_statement,future,The report said that the artist solved a new principle.,The report said that the artist will solve a new principle.,0.6961207985877991
distilroberta-base,43,reported_statement,uncertainty,The report said that the artist solved a new principle.,The report said that the artist may have solved a new principle.,0.8051251173019409
distilroberta-base,43,reported_statement,passive,The report said that the artist solved a new principle.,The report said that a new principle was solved by the artist.,0.7696310877799988
distilroberta-base,43,reported_statement,formalization,The report said that the artist solved a new principle.,It is true that the report said that the artist solved a new principle.,1.1074150800704956
distilroberta-base,43,conditional,negation,"If the artist solved a new principle, the result mattered.","If the artist did not solve a new principle, the result mattered.",0.7684113383293152
distilroberta-base,43,conditional,question,"If the artist solved a new principle, the result mattered.",Did the result matter if the artist solved a new principle?,1.0189322233200073
distilroberta-base,43,conditional,future,"If the artist solved a new principle, the result mattered.","If the artist will solve a new principle, the result will matter.",1.1697289943695068
distilroberta-base,43,conditional,uncertainty,"If the artist solved a new principle, the result mattered.","If the artist may have solved a new principle, the result mattered.",0.846738874912262
distilroberta-base,43,conditional,passive,"If the artist solved a new principle, the result mattered.","If a new principle was solved by the artist, the result mattered.",0.7908750772476196
distilroberta-base,43,conditional,formalization,"If the artist solved a new principle, the result mattered.","It is true that if the artist solved a new principle, the result mattered.",1.142335057258606
distilroberta-base,44,simple_svo,negation,The nurse analyzed the patient.,The nurse did not analyze the patient.,1.2231462001800537
distilroberta-base,44,simple_svo,question,The nurse analyzed the patient.,Did the nurse analyze the patient?,1.5858136415481567
distilroberta-base,44,simple_svo,future,The nurse analyzed the patient.,The nurse will analyze the patient.,1.0816998481750488
distilroberta-base,44,simple_svo,uncertainty,The nurse analyzed the patient.,The nurse may have analyzed the patient.,1.4038810729980469
distilroberta-base,44,simple_svo,passive,The nurse analyzed the patient.,The patient was analyzed by the nurse.,1.3202348947525024
distilroberta-base,44,simple_svo,formalization,The nurse analyzed the patient.,It is true that the nurse analyzed the patient.,1.9220107793807983
distilroberta-base,44,with_context,negation,The nurse analyzed the patient after the discussion.,The nurse did not analyze the patient after the discussion.,0.8996554017066956
distilroberta-base,44,with_context,question,The nurse analyzed the patient after the discussion.,Did the nurse analyze the patient after the discussion?,1.2532305717468262
distilroberta-base,44,with_context,future,The nurse analyzed the patient after the discussion.,The nurse will analyze the patient after the discussion.,1.0793993473052979
distilroberta-base,44,with_context,uncertainty,The nurse analyzed the patient after the discussion.,The nurse may have analyzed the patient after the discussion.,1.0451734066009521
distilroberta-base,44,with_context,passive,The nurse analyzed the patient after the discussion.,The patient was analyzed by the nurse after the discussion.,0.9067468643188477
distilroberta-base,44,with_context,formalization,The nurse analyzed the patient after the discussion.,It is true that the nurse analyzed the patient after the discussion.,1.423011064529419
distilroberta-base,44,relative_clause,negation,The person who analyzed the patient was the nurse.,The person who did not analyze the patient was the nurse.,1.0042105913162231
distilroberta-base,44,relative_clause,question,The person who analyzed the patient was the nurse.,Was the person who analyzed the patient the nurse?,1.4909021854400635
distilroberta-base,44,relative_clause,future,The person who analyzed the patient was the nurse.,The person who will analyze the patient is the nurse.,1.3562371730804443
distilroberta-base,44,relative_clause,uncertainty,The person who analyzed the patient was the nurse.,The person who may have analyzed the patient was the nurse.,0.9880557656288147
distilroberta-base,44,relative_clause,passive,The person who analyzed the patient was the nurse.,The person by whom the patient was analyzed was the nurse.,1.3573778867721558
distilroberta-base,44,relative_clause,formalization,The person who analyzed the patient was the nurse.,It is true that the person who analyzed the patient was the nurse.,1.3513264656066895
distilroberta-base,44,temporal_clause,negation,"After the nurse analyzed the patient, the situation changed.","After the nurse did not analyze the patient, the situation changed.",0.7281355857849121
distilroberta-base,44,temporal_clause,question,"After the nurse analyzed the patient, the situation changed.",Did the situation change after the nurse analyzed the patient?,1.1667836904525757
distilroberta-base,44,temporal_clause,future,"After the nurse analyzed the patient, the situation changed.","After the nurse will analyze the patient, the situation will change.",1.385806918144226
distilroberta-base,44,temporal_clause,uncertainty,"After the nurse analyzed the patient, the situation changed.","After the nurse may have analyzed the patient, the situation changed.",0.8537404537200928
distilroberta-base,44,temporal_clause,passive,"After the nurse analyzed the patient, the situation changed.","After the patient was analyzed by the nurse, the situation changed.",0.7376134991645813
distilroberta-base,44,temporal_clause,formalization,"After the nurse analyzed the patient, the situation changed.","It is true that after the nurse analyzed the patient, the situation changed.",1.2398738861083984
distilroberta-base,44,reported_statement,negation,The report said that the nurse analyzed the patient.,The report said that the nurse did not analyze the patient.,0.8306542634963989
distilroberta-base,44,reported_statement,question,The report said that the nurse analyzed the patient.,Did the report say that the nurse analyzed the patient?,1.3311271667480469
distilroberta-base,44,reported_statement,future,The report said that the nurse analyzed the patient.,The report said that the nurse will analyze the patient.,0.8425138592720032
distilroberta-base,44,reported_statement,uncertainty,The report said that the nurse analyzed the patient.,The report said that the nurse may have analyzed the patient.,0.9277328252792358
distilroberta-base,44,reported_statement,passive,The report said that the nurse analyzed the patient.,The report said that the patient was analyzed by the nurse.,0.7797655463218689
distilroberta-base,44,reported_statement,formalization,The report said that the nurse analyzed the patient.,It is true that the report said that the nurse analyzed the patient.,1.2313390970230103
distilroberta-base,44,conditional,negation,"If the nurse analyzed the patient, the result mattered.","If the nurse did not analyze the patient, the result mattered.",0.8160815238952637
distilroberta-base,44,conditional,question,"If the nurse analyzed the patient, the result mattered.",Did the result matter if the nurse analyzed the patient?,1.0127710103988647
distilroberta-base,44,conditional,future,"If the nurse analyzed the patient, the result mattered.","If the nurse will analyze the patient, the result will matter.",1.1917797327041626
distilroberta-base,44,conditional,uncertainty,"If the nurse analyzed the patient, the result mattered.","If the nurse may have analyzed the patient, the result mattered.",0.8315393328666687
distilroberta-base,44,conditional,passive,"If the nurse analyzed the patient, the result mattered.","If the patient was analyzed by the nurse, the result mattered.",0.7200573086738586
distilroberta-base,44,conditional,formalization,"If the nurse analyzed the patient, the result mattered.","It is true that if the nurse analyzed the patient, the result mattered.",1.1985244750976562
distilroberta-base,45,simple_svo,negation,The child measured a new principle.,The child did not measure a new principle.,1.2416000366210938
distilroberta-base,45,simple_svo,question,The child measured a new principle.,Did the child measure a new principle?,1.5457185506820679
distilroberta-base,45,simple_svo,future,The child measured a new principle.,The child will measure a new principle.,1.0113763809204102
distilroberta-base,45,simple_svo,uncertainty,The child measured a new principle.,The child may have measured a new principle.,1.3170703649520874
distilroberta-base,45,simple_svo,passive,The child measured a new principle.,A new principle was measured by the child.,1.5694421529769897
distilroberta-base,45,simple_svo,formalization,The child measured a new principle.,It is true that the child measured a new principle.,1.7985854148864746
distilroberta-base,45,with_context,negation,The child measured a new principle during the experiment.,The child did not measure a new principle during the experiment.,1.0031884908676147
distilroberta-base,45,with_context,question,The child measured a new principle during the experiment.,Did the child measure a new principle during the experiment?,1.1705529689788818
distilroberta-base,45,with_context,future,The child measured a new principle during the experiment.,The child will measure a new principle during the experiment.,0.8915349245071411
distilroberta-base,45,with_context,uncertainty,The child measured a new principle during the experiment.,The child may have measured a new principle during the experiment.,0.960249662399292
distilroberta-base,45,with_context,passive,The child measured a new principle during the experiment.,A new principle was measured by the child during the experiment.,0.9130789041519165
distilroberta-base,45,with_context,formalization,The child measured a new principle during the experiment.,It is true that the child measured a new principle during the experiment.,1.2803343534469604
distilroberta-base,45,relative_clause,negation,The person who measured a new principle was the child.,The person who did not measure a new principle was the child.,0.9515809416770935
distilroberta-base,45,relative_clause,question,The person who measured a new principle was the child.,Was the person who measured a new principle the child?,1.1993111371994019
distilroberta-base,45,relative_clause,future,The person who measured a new principle was the child.,The person who will measure a new principle is the child.,1.3753401041030884
distilroberta-base,45,relative_clause,uncertainty,The person who measured a new principle was the child.,The person who may have measured a new principle was the child.,0.9162189364433289
distilroberta-base,45,relative_clause,passive,The person who measured a new principle was the child.,The person by whom a new principle was measured was the child.,1.4392573833465576
distilroberta-base,45,relative_clause,formalization,The person who measured a new principle was the child.,It is true that the person who measured a new principle was the child.,1.4103803634643555
distilroberta-base,45,temporal_clause,negation,"After the child measured a new principle, the situation changed.","After the child did not measure a new principle, the situation changed.",0.7928279638290405
distilroberta-base,45,temporal_clause,question,"After the child measured a new principle, the situation changed.",Did the situation change after the child measured a new principle?,1.056165337562561
distilroberta-base,45,temporal_clause,future,"After the child measured a new principle, the situation changed.","After the child will measure a new principle, the situation will change.",1.2257953882217407
distilroberta-base,45,temporal_clause,uncertainty,"After the child measured a new principle, the situation changed.","After the child may have measured a new principle, the situation changed.",0.7996204495429993
distilroberta-base,45,temporal_clause,passive,"After the child measured a new principle, the situation changed.","After a new principle was measured by the child, the situation changed.",0.9025724530220032
distilroberta-base,45,temporal_clause,formalization,"After the child measured a new principle, the situation changed.","It is true that after the child measured a new principle, the situation changed.",1.1815983057022095
distilroberta-base,45,reported_statement,negation,The report said that the child measured a new principle.,The report said that the child did not measure a new principle.,0.8656159043312073
distilroberta-base,45,reported_statement,question,The report said that the child measured a new principle.,Did the report say that the child measured a new principle?,1.2150012254714966
distilroberta-base,45,reported_statement,future,The report said that the child measured a new principle.,The report said that the child will measure a new principle.,0.7943006157875061
distilroberta-base,45,reported_statement,uncertainty,The report said that the child measured a new principle.,The report said that the child may have measured a new principle.,0.8642014861106873
distilroberta-base,45,reported_statement,passive,The report said that the child measured a new principle.,The report said that a new principle was measured by the child.,0.930337131023407
distilroberta-base,45,reported_statement,formalization,The report said that the child measured a new principle.,It is true that the report said that the child measured a new principle.,1.1272565126419067
distilroberta-base,45,conditional,negation,"If the child measured a new principle, the result mattered.","If the child did not measure a new principle, the result mattered.",0.8117879629135132
distilroberta-base,45,conditional,question,"If the child measured a new principle, the result mattered.",Did the result matter if the child measured a new principle?,0.9888617992401123
distilroberta-base,45,conditional,future,"If the child measured a new principle, the result mattered.","If the child will measure a new principle, the result will matter.",1.2064895629882812
distilroberta-base,45,conditional,uncertainty,"If the child measured a new principle, the result mattered.","If the child may have measured a new principle, the result mattered.",0.829833447933197
distilroberta-base,45,conditional,passive,"If the child measured a new principle, the result mattered.","If a new principle was measured by the child, the result mattered.",0.8500718474388123
distilroberta-base,45,conditional,formalization,"If the child measured a new principle, the result mattered.","It is true that if the child measured a new principle, the result mattered.",1.1649143695831299
distilroberta-base,46,simple_svo,negation,The student improved the family.,The student did not improve the family.,1.4019198417663574
distilroberta-base,46,simple_svo,question,The student improved the family.,Did the student improve the family?,1.660619854927063
distilroberta-base,46,simple_svo,future,The student improved the family.,The student will improve the family.,1.1062891483306885
distilroberta-base,46,simple_svo,uncertainty,The student improved the family.,The student may have improved the family.,1.385280728340149
distilroberta-base,46,simple_svo,passive,The student improved the family.,The family was improved by the student.,1.4416874647140503
distilroberta-base,46,simple_svo,formalization,The student improved the family.,It is true that the student improved the family.,2.0456249713897705
distilroberta-base,46,with_context,negation,The student improved the family before the deadline.,The student did not improve the family before the deadline.,1.086949110031128
distilroberta-base,46,with_context,question,The student improved the family before the deadline.,Did the student improve the family before the deadline?,1.3651708364486694
distilroberta-base,46,with_context,future,The student improved the family before the deadline.,The student will improve the family before the deadline.,1.0654789209365845
distilroberta-base,46,with_context,uncertainty,The student improved the family before the deadline.,The student may have improved the family before the deadline.,1.128787875175476
distilroberta-base,46,with_context,passive,The student improved the family before the deadline.,The family was improved by the student before the deadline.,0.9953277111053467
distilroberta-base,46,with_context,formalization,The student improved the family before the deadline.,It is true that the student improved the family before the deadline.,1.4105883836746216
distilroberta-base,46,relative_clause,negation,The person who improved the family was the student.,The person who did not improve the family was the student.,1.1807507276535034
distilroberta-base,46,relative_clause,question,The person who improved the family was the student.,Was the person who improved the family the student?,1.273435354232788
distilroberta-base,46,relative_clause,future,The person who improved the family was the student.,The person who will improve the family is the student.,1.3676379919052124
distilroberta-base,46,relative_clause,uncertainty,The person who improved the family was the student.,The person who may have improved the family was the student.,1.1172207593917847
distilroberta-base,46,relative_clause,passive,The person who improved the family was the student.,The person by whom the family was improved was the student.,1.3474633693695068
distilroberta-base,46,relative_clause,formalization,The person who improved the family was the student.,It is true that the person who improved the family was the student.,1.4072219133377075
distilroberta-base,46,temporal_clause,negation,"After the student improved the family, the situation changed.","After the student did not improve the family, the situation changed.",0.8631561994552612
distilroberta-base,46,temporal_clause,question,"After the student improved the family, the situation changed.",Did the situation change after the student improved the family?,1.1800086498260498
distilroberta-base,46,temporal_clause,future,"After the student improved the family, the situation changed.","After the student will improve the family, the situation will change.",1.3846110105514526
distilroberta-base,46,temporal_clause,uncertainty,"After the student improved the family, the situation changed.","After the student may have improved the family, the situation changed.",0.8603464961051941
distilroberta-base,46,temporal_clause,passive,"After the student improved the family, the situation changed.","After the family was improved by the student, the situation changed.",0.8582587242126465
distilroberta-base,46,temporal_clause,formalization,"After the student improved the family, the situation changed.","It is true that after the student improved the family, the situation changed.",1.2290858030319214
distilroberta-base,46,reported_statement,negation,The report said that the student improved the family.,The report said that the student did not improve the family.,0.9316257834434509
distilroberta-base,46,reported_statement,question,The report said that the student improved the family.,Did the report say that the student improved the family?,1.3088386058807373
distilroberta-base,46,reported_statement,future,The report said that the student improved the family.,The report said that the student will improve the family.,0.785345196723938
distilroberta-base,46,reported_statement,uncertainty,The report said that the student improved the family.,The report said that the student may have improved the family.,0.8725858926773071
distilroberta-base,46,reported_statement,passive,The report said that the student improved the family.,The report said that the family was improved by the student.,0.8943284749984741
distilroberta-base,46,reported_statement,formalization,The report said that the student improved the family.,It is true that the report said that the student improved the family.,1.2536264657974243
distilroberta-base,46,conditional,negation,"If the student improved the family, the result mattered.","If the student did not improve the family, the result mattered.",0.8732918500900269
distilroberta-base,46,conditional,question,"If the student improved the family, the result mattered.",Did the result matter if the student improved the family?,1.0948415994644165
distilroberta-base,46,conditional,future,"If the student improved the family, the result mattered.","If the student will improve the family, the result will matter.",1.2561088800430298
distilroberta-base,46,conditional,uncertainty,"If the student improved the family, the result mattered.","If the student may have improved the family, the result mattered.",0.8710999488830566
distilroberta-base,46,conditional,passive,"If the student improved the family, the result mattered.","If the family was improved by the student, the result mattered.",0.7841953635215759
distilroberta-base,46,conditional,formalization,"If the student improved the family, the result mattered.","It is true that if the student improved the family, the result mattered.",1.1775768995285034
distilroberta-base,47,simple_svo,negation,The nurse solved the event.,The nurse did not solve the event.,1.2970027923583984
distilroberta-base,47,simple_svo,question,The nurse solved the event.,Did the nurse solve the event?,1.560053825378418
distilroberta-base,47,simple_svo,future,The nurse solved the event.,The nurse will solve the event.,1.1466022729873657
distilroberta-base,47,simple_svo,uncertainty,The nurse solved the event.,The nurse may have solved the event.,1.3676782846450806
distilroberta-base,47,simple_svo,passive,The nurse solved the event.,The event was solved by the nurse.,1.497912883758545
distilroberta-base,47,simple_svo,formalization,The nurse solved the event.,It is true that the nurse solved the event.,1.8858072757720947
distilroberta-base,47,with_context,negation,The nurse solved the event after the discussion.,The nurse did not solve the event after the discussion.,0.9169878363609314
distilroberta-base,47,with_context,question,The nurse solved the event after the discussion.,Did the nurse solve the event after the discussion?,1.2115883827209473
distilroberta-base,47,with_context,future,The nurse solved the event after the discussion.,The nurse will solve the event after the discussion.,1.0266180038452148
distilroberta-base,47,with_context,uncertainty,The nurse solved the event after the discussion.,The nurse may have solved the event after the discussion.,1.016250729560852
distilroberta-base,47,with_context,passive,The nurse solved the event after the discussion.,The event was solved by the nurse after the discussion.,1.0329561233520508
distilroberta-base,47,with_context,formalization,The nurse solved the event after the discussion.,It is true that the nurse solved the event after the discussion.,1.3861234188079834
distilroberta-base,47,relative_clause,negation,The person who solved the event was the nurse.,The person who did not solve the event was the nurse.,1.0544323921203613
distilroberta-base,47,relative_clause,question,The person who solved the event was the nurse.,Was the person who solved the event the nurse?,1.3848282098770142
distilroberta-base,47,relative_clause,future,The person who solved the event was the nurse.,The person who will solve the event is the nurse.,1.3394012451171875
distilroberta-base,47,relative_clause,uncertainty,The person who solved the event was the nurse.,The person who may have solved the event was the nurse.,1.0083870887756348
distilroberta-base,47,relative_clause,passive,The person who solved the event was the nurse.,The person by whom the event was solved was the nurse.,1.36703622341156
distilroberta-base,47,relative_clause,formalization,The person who solved the event was the nurse.,It is true that the person who solved the event was the nurse.,1.316253423690796
distilroberta-base,47,temporal_clause,negation,"After the nurse solved the event, the situation changed.","After the nurse did not solve the event, the situation changed.",0.7724996209144592
distilroberta-base,47,temporal_clause,question,"After the nurse solved the event, the situation changed.",Did the situation change after the nurse solved the event?,1.1388715505599976
distilroberta-base,47,temporal_clause,future,"After the nurse solved the event, the situation changed.","After the nurse will solve the event, the situation will change.",1.3652952909469604
distilroberta-base,47,temporal_clause,uncertainty,"After the nurse solved the event, the situation changed.","After the nurse may have solved the event, the situation changed.",0.831981360912323
distilroberta-base,47,temporal_clause,passive,"After the nurse solved the event, the situation changed.","After the event was solved by the nurse, the situation changed.",0.8212584853172302
distilroberta-base,47,temporal_clause,formalization,"After the nurse solved the event, the situation changed.","It is true that after the nurse solved the event, the situation changed.",1.2236242294311523
distilroberta-base,47,reported_statement,negation,The report said that the nurse solved the event.,The report said that the nurse did not solve the event.,0.8706305027008057
distilroberta-base,47,reported_statement,question,The report said that the nurse solved the event.,Did the report say that the nurse solved the event?,1.2838512659072876
distilroberta-base,47,reported_statement,future,The report said that the nurse solved the event.,The report said that the nurse will solve the event.,0.8725032806396484
distilroberta-base,47,reported_statement,uncertainty,The report said that the nurse solved the event.,The report said that the nurse may have solved the event.,0.9509919881820679
distilroberta-base,47,reported_statement,passive,The report said that the nurse solved the event.,The report said that the event was solved by the nurse.,0.8550999760627747
distilroberta-base,47,reported_statement,formalization,The report said that the nurse solved the event.,It is true that the report said that the nurse solved the event.,1.2392932176589966
distilroberta-base,47,conditional,negation,"If the nurse solved the event, the result mattered.","If the nurse did not solve the event, the result mattered.",0.838503360748291
distilroberta-base,47,conditional,question,"If the nurse solved the event, the result mattered.",Did the result matter if the nurse solved the event?,1.0458968877792358
distilroberta-base,47,conditional,future,"If the nurse solved the event, the result mattered.","If the nurse will solve the event, the result will matter.",1.2418937683105469
distilroberta-base,47,conditional,uncertainty,"If the nurse solved the event, the result mattered.","If the nurse may have solved the event, the result mattered.",0.8799486756324768
distilroberta-base,47,conditional,passive,"If the nurse solved the event, the result mattered.","If the event was solved by the nurse, the result mattered.",0.8728639483451843
distilroberta-base,47,conditional,formalization,"If the nurse solved the event, the result mattered.","It is true that if the nurse solved the event, the result mattered.",1.1868133544921875
distilroberta-base,48,simple_svo,negation,The artist tested the data.,The artist did not test the data.,1.357066035270691
distilroberta-base,48,simple_svo,question,The artist tested the data.,Did the artist test the data?,1.6332322359085083
distilroberta-base,48,simple_svo,future,The artist tested the data.,The artist will test the data.,0.9421185255050659
distilroberta-base,48,simple_svo,uncertainty,The artist tested the data.,The artist may have tested the data.,1.3845136165618896
distilroberta-base,48,simple_svo,passive,The artist tested the data.,The data was tested by the artist.,1.6112712621688843
distilroberta-base,48,simple_svo,formalization,The artist tested the data.,It is true that the artist tested the data.,1.9305254220962524
distilroberta-base,48,with_context,negation,The artist tested the data during the meeting.,The artist did not test the data during the meeting.,1.029616355895996
distilroberta-base,48,with_context,question,The artist tested the data during the meeting.,Did the artist test the data during the meeting?,1.2423306703567505
distilroberta-base,48,with_context,future,The artist tested the data during the meeting.,The artist will test the data during the meeting.,0.8854644298553467
distilroberta-base,48,with_context,uncertainty,The artist tested the data during the meeting.,The artist may have tested the data during the meeting.,1.059929370880127
distilroberta-base,48,with_context,passive,The artist tested the data during the meeting.,The data was tested by the artist during the meeting.,1.0792145729064941
distilroberta-base,48,with_context,formalization,The artist tested the data during the meeting.,It is true that the artist tested the data during the meeting.,1.3944858312606812
distilroberta-base,48,relative_clause,negation,The person who tested the data was the artist.,The person who did not test the data was the artist.,1.0195860862731934
distilroberta-base,48,relative_clause,question,The person who tested the data was the artist.,Was the person who tested the data the artist?,1.2993804216384888
distilroberta-base,48,relative_clause,future,The person who tested the data was the artist.,The person who will test the data is the artist.,1.3651015758514404
distilroberta-base,48,relative_clause,uncertainty,The person who tested the data was the artist.,The person who may have tested the data was the artist.,0.9299479126930237
distilroberta-base,48,relative_clause,passive,The person who tested the data was the artist.,The person by whom the data was tested was the artist.,1.298759937286377
distilroberta-base,48,relative_clause,formalization,The person who tested the data was the artist.,It is true that the person who tested the data was the artist.,1.302565336227417
distilroberta-base,48,temporal_clause,negation,"After the artist tested the data, the situation changed.","After the artist did not test the data, the situation changed.",0.7176291942596436
distilroberta-base,48,temporal_clause,question,"After the artist tested the data, the situation changed.",Did the situation change after the artist tested the data?,1.1174287796020508
distilroberta-base,48,temporal_clause,future,"After the artist tested the data, the situation changed.","After the artist will test the data, the situation will change.",1.2376197576522827
distilroberta-base,48,temporal_clause,uncertainty,"After the artist tested the data, the situation changed.","After the artist may have tested the data, the situation changed.",0.8383889198303223
distilroberta-base,48,temporal_clause,passive,"After the artist tested the data, the situation changed.","After the data was tested by the artist, the situation changed.",0.8746846318244934
distilroberta-base,48,temporal_clause,formalization,"After the artist tested the data, the situation changed.","It is true that after the artist tested the data, the situation changed.",1.2248116731643677
distilroberta-base,48,reported_statement,negation,The report said that the artist tested the data.,The report said that the artist did not test the data.,0.9092344641685486
distilroberta-base,48,reported_statement,question,The report said that the artist tested the data.,Did the report say that the artist tested the data?,1.3655750751495361
distilroberta-base,48,reported_statement,future,The report said that the artist tested the data.,The report said that the artist will test the data.,0.7632771730422974
distilroberta-base,48,reported_statement,uncertainty,The report said that the artist tested the data.,The report said that the artist may have tested the data.,0.9108169078826904
distilroberta-base,48,reported_statement,passive,The report said that the artist tested the data.,The report said that the data was tested by the artist.,0.9555067420005798
distilroberta-base,48,reported_statement,formalization,The report said that the artist tested the data.,It is true that the report said that the artist tested the data.,1.2495253086090088
distilroberta-base,48,conditional,negation,"If the artist tested the data, the result mattered.","If the artist did not test the data, the result mattered.",0.8302033543586731
distilroberta-base,48,conditional,question,"If the artist tested the data, the result mattered.",Did the result matter if the artist tested the data?,1.022749900817871
distilroberta-base,48,conditional,future,"If the artist tested the data, the result mattered.","If the artist will test the data, the result will matter.",1.1734426021575928
distilroberta-base,48,conditional,uncertainty,"If the artist tested the data, the result mattered.","If the artist may have tested the data, the result mattered.",0.8994971513748169
distilroberta-base,48,conditional,passive,"If the artist tested the data, the result mattered.","If the data was tested by the artist, the result mattered.",0.8660263419151306
distilroberta-base,48,conditional,formalization,"If the artist tested the data, the result mattered.","It is true that if the artist tested the data, the result mattered.",1.2053096294403076
distilroberta-base,49,simple_svo,negation,The nurse observed the rule.,The nurse did not observe the rule.,1.4824002981185913
distilroberta-base,49,simple_svo,question,The nurse observed the rule.,Did the nurse observe the rule?,1.694914698600769
distilroberta-base,49,simple_svo,future,The nurse observed the rule.,The nurse will observe the rule.,1.1343733072280884
distilroberta-base,49,simple_svo,uncertainty,The nurse observed the rule.,The nurse may have observed the rule.,1.4169366359710693
distilroberta-base,49,simple_svo,passive,The nurse observed the rule.,The rule was observed by the nurse.,1.2898846864700317
distilroberta-base,49,simple_svo,formalization,The nurse observed the rule.,It is true that the nurse observed the rule.,2.0332913398742676
distilroberta-base,49,with_context,negation,The nurse observed the rule during the meeting.,The nurse did not observe the rule during the meeting.,1.123382806777954
distilroberta-base,49,with_context,question,The nurse observed the rule during the meeting.,Did the nurse observe the rule during the meeting?,1.2569400072097778
distilroberta-base,49,with_context,future,The nurse observed the rule during the meeting.,The nurse will observe the rule during the meeting.,0.9484395980834961
distilroberta-base,49,with_context,uncertainty,The nurse observed the rule during the meeting.,The nurse may have observed the rule during the meeting.,1.1033068895339966
distilroberta-base,49,with_context,passive,The nurse observed the rule during the meeting.,The rule was observed by the nurse during the meeting.,0.9028306007385254
distilroberta-base,49,with_context,formalization,The nurse observed the rule during the meeting.,It is true that the nurse observed the rule during the meeting.,1.4482520818710327
distilroberta-base,49,relative_clause,negation,The person who observed the rule was the nurse.,The person who did not observe the rule was the nurse.,1.1228528022766113
distilroberta-base,49,relative_clause,question,The person who observed the rule was the nurse.,Was the person who observed the rule the nurse?,1.3801445960998535
distilroberta-base,49,relative_clause,future,The person who observed the rule was the nurse.,The person who will observe the rule is the nurse.,1.2787842750549316
distilroberta-base,49,relative_clause,uncertainty,The person who observed the rule was the nurse.,The person who may have observed the rule was the nurse.,1.0058462619781494
distilroberta-base,49,relative_clause,passive,The person who observed the rule was the nurse.,The person by whom the rule was observed was the nurse.,1.302504301071167
distilroberta-base,49,relative_clause,formalization,The person who observed the rule was the nurse.,It is true that the person who observed the rule was the nurse.,1.3718186616897583
distilroberta-base,49,temporal_clause,negation,"After the nurse observed the rule, the situation changed.","After the nurse did not observe the rule, the situation changed.",0.7917630076408386
distilroberta-base,49,temporal_clause,question,"After the nurse observed the rule, the situation changed.",Did the situation change after the nurse observed the rule?,1.1557708978652954
